date,USDCAD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2016.02.15,-469.0000000000083,-305.9999999999841,-483.0000000000041,-846.0000000000023,-226.99999999999943,-1388.0000000000052,-1261.000000000001,-498.00000000000466,-862.9999999999995,-1242.0000000000045,-999.0000000000094,,-8582.000000000024
2016.02.15,-499.000000000005,-295.99999999998516,-572.0000000000027,-919.9999999999986,-244.99999999999523,-1512.0000000000005,-1196.0000000000193,-585.9999999999985,-914.999999999992,-1269.0000000000055,-1097.999999999999,,-9108.000000000002
2016.02.15,-457.00000000001853,-303.9999999999932,-527.000000000001,-885.0000000000025,-209.9999999999991,-1377.0000000000095,-910.0000000000108,-581.0000000000031,-851.9999999999897,-1091.0000000000082,-1065.0000000000118,,-8259.000000000047
2016.02.15,-483.0000000000112,-252.99999999999213,-515.0000000000006,-946.0000000000024,-276.9999999999939,-1344.9999999999989,-1073.0000000000127,-506.0000000000002,-825.0000000000028,-1066.0000000000025,-1046.0000000000064,,-8335.000000000024
2016.02.15,-401.00000000000693,-322.00000000000006,-350.9999999999991,-1002.9999999999983,-284.9999999999908,-1169.9999999999875,-1079.0000000000077,-278.0000000000058,-753.0000000000001,-1015.0000000000006,-1027.000000000001,,-7683.999999999998
2016.02.15,-367.0000000000062,-319.999999999987,-188.0000000000024,-983.999999999996,-269.9999999999925,-1028.9999999999964,-1097.999999999999,-165.00000000000625,-638.9999999999958,-904.0000000000106,-932.0000000000022,,-6895.9999999999945
2016.02.15,-256.00000000001177,-403.99999999998215,-96.9999999999942,-1097.999999999999,-259.9999999999936,-983.0000000000041,-1175.000000000015,-177.0000000000067,-682.9999999999927,-981.0000000000088,-1002.0000000000095,,-7116.000000000018
2016.02.15,-219.99999999999798,-404.9999999999887,-79.9999999999983,-1112.0000000000018,-242.99999999999324,-900.0000000000057,-1147.000000000009,-188.0000000000024,-652.000000000001,-905.0000000000011,-998.0000000000047,,-6850.000000000004
2016.02.15,-222.00000000001108,-434.9999999999854,-212.0000000000033,-1073.9999999999973,-185.99999999999727,-966.0000000000082,-1326.000000000027,-356.00000000000875,-670.9999999999923,-912.0000000000061,-1019.0000000000055,,-7379.000000000043
2016.02.15,-426.00000000001523,-394.9999999999898,-240.99999999999966,-1075.999999999999,-136.99999999999824,-945.999999999998,-1429.0000000000357,-332.9999999999984,-825.9999999999934,-1052.0000000000068,-1067.0000000000073,,-7928.000000000042
2016.02.15,-383.0,-426.9999999999996,-230.99999999999454,-1115.9999999999948,-161.99999999999548,-935.0000000000023,-1485.000000000003,-317.0000000000073,-780.9999999999917,-1099.0000000000036,-1059.0000000000118,,-7995.000000000005
2016.02.15,-283.000000000011,-427.99999999998397,-239.00000000000432,-1124.9999999999982,-180.99999999999784,-963.9999999999986,-1573.0000000000023,-393.0000000000007,-712.9999999999939,-1081.0000000000032,-1065.0000000000118,,-8045.000000000006
2016.02.15,-354.0000000000099,-393.99999999998323,-182.00000000000216,-1085.9999999999982,-109.99999999999899,-736.9999999999948,-1810.0000000000005,-309.0000000000117,-780.0000000000011,-1079.0000000000077,-1027.000000000001,,-7868.000000000008
2016.02.15,-353.0000000000033,-411.99999999999017,-111.99999999999477,-1178.0000000000014,-202.9999999999976,-931.0000000000116,-1825.00000000001,-218.00000000000352,-828.000000000003,-1209.0000000000032,-1103.999999999999,,-8373.000000000018
2016.02.15,-265.0000000000041,-409.99999999999926,-120.99999999999511,-1202.9999999999984,-195.9999999999962,-997.9999999999905,-1788.000000000034,-255.00000000000966,-834.0000000000032,-1203.000000000003,-1154.0000000000105,,-8427.000000000044
2016.02.15,-296.0000000000074,-442.9999999999934,-123.00000000000466,-1190.9999999999977,-228.99999999999034,-1066.0000000000025,-1724.0000000000143,-246.9999999999999,-841.9999999999987,-1180.9999999999973,-1146.000000000001,,-8488.000000000007
2016.02.15,-314.99999999999864,-513.9999999999923,-99.99999999999432,-1232.9999999999952,-219.99999999999798,-1127.0000000000095,-1558.000000000037,-311.00000000000705,-885.9999999999957,-1166.000000000011,-1153.000000000006,,-8583.000000000045
2016.02.15,-246.00000000001288,-603.9999999999824,-120.99999999999511,-1341.9999999999986,-236.99999999999832,-1116.0000000000139,-1849.0000000000339,-456.00000000000307,-867.999999999995,-1323.0000000000075,-1234.0000000000089,,-9396.00000000005
2016.02.15,-341.99999999999784,-522.0000000000002,-37.9999999999967,-1405.9999999999961,-420.9999999999936,-1355.9999999999945,-1751.0000000000136,-252.00000000000955,-1057.0000000000023,-1305.0000000000068,-1295.0000000000018,,-9745.000000000013
2016.02.15,-279.00000000000705,-397.0000000000029,-36.99999999999193,-1378.0000000000014,-446.9999999999974,-1299.0000000000066,-1775.0000000000377,-151.00000000001046,-1025.9999999999964,-1298.0000000000018,-1278.000000000006,,-9365.00000000006
2016.02.15,-228.00000000000597,-426.9999999999996,-105.00000000000398,-1295.0000000000018,-420.9999999999936,-1336.999999999989,-1686.0000000000318,-239.00000000000432,-1097.999999999999,-1302.0000000000068,-1242.0000000000045,,-9380.00000000004
2016.02.15,-230.00000000001907,-478.999999999985,-188.99999999999295,-1295.0000000000018,-322.9999999999955,-1282.999999999987,-1860.0000000000173,-396.0000000000008,-1138.999999999996,-1391.0000000000055,-1298.0000000000018,,-9883.000000000004
2016.02.15,-252.0000000000078,-468.00000000000176,-280.9999999999917,-1237.9999999999948,-247.99999999999267,-1330.0000000000125,-1703.00000000001,-451.0000000000076,-1189.9999999999977,-1367.0000000000045,-1274.000000000001,,-9802.000000000022
2016.02.15,-261.0000000000001,-436.9999999999985,-311.9999999999976,-1298.9999999999945,-239.99999999999577,-1337.9999999999939,-2009.0000000000164,-440.00000000001194,-1224.9999999999943,-1442.9999999999977,-1372.0,,-10376.000000000002
2016.02.15,-280.0000000000136,-451.0000000000014,-373.00000000000466,-1310.0,-241.99999999999778,-1336.999999999989,-1872.000000000007,-544.0000000000111,-1260.9999999999957,-1463.9999999999986,-1403.000000000006,,-10537.000000000024
2016.02.15,-257.0000000000183,-448.9999999999883,-384.00000000000034,-1244.9999999999961,-207.99999999999707,-1359.0000000000089,-1768.0000000000362,-545.0000000000017,-1194.9999999999932,-1406.000000000006,-1368.9999999999998,,-10185.000000000045
2016.02.15,-262.00000000000665,-468.00000000000176,-277.000000000001,-1273.0000000000018,-224.9999999999974,-1322.0000000000027,-1779.0000000000196,-477.00000000000387,-1186.9999999999977,-1383.0000000000098,-1323.0000000000075,,-9976.00000000005
2016.02.15,-250.00000000001688,-522.0000000000002,-295.99999999999227,-1296.9999999999925,-247.99999999999267,-1376.0000000000048,-1775.9999999999998,-525.0000000000057,-1213.9999999999986,-1424.0000000000066,-1353.999999999999,,-10282.000000000011
2016.02.15,-278.00000000000045,-474.999999999981,-301.00000000000193,-1273.9999999999973,-223.99999999999088,-1328.000000000003,-1866.000000000012,-530.0000000000011,-1231.9999999999993,-1416.000000000011,-1359.0000000000089,,-10283.000000000005
2016.02.15,-234.00000000000088,-475.99999999998755,-307.9999999999927,-1281.9999999999943,-239.99999999999577,-1395.0000000000102,-1818.0000000000084,-532.0000000000107,-1230.9999999999945,-1433.0000000000068,-1374.0000000000095,,-10323.000000000011
2016.02.15,-198.00000000000927,-461.99999999998465,-254.0000000000049,-1264.9999999999939,-239.0000000000003,-1313.999999999993,-1649.0000000000116,-478.9999999999992,-1185.0000000000023,-1328.000000000003,-1329.0000000000077,,-9702.000000000011
2016.02.15,-178.00000000001148,-447.99999999998175,-286.9999999999919,-1261.9999999999964,-169.99999999999238,-1158.9999999999918,-1685.0000000000255,-463.99999999999864,-1112.9999999999995,-1265.0000000000005,-1341.0000000000082,,-9371.999999999996
2016.02.15,-182.0000000000155,-402.9999999999978,-326.9999999999982,-1246.9999999999982,-182.99999999999983,-1183.9999999999975,-1738.0000000000173,-502.00000000000955,-1132.9999999999955,-1311.9999999999977,-1339.0000000000127,,-9550.00000000004
2016.02.16,-192.00000000001438,-417.99999999998505,-350.9999999999991,-1105.0000000000005,-261.0000000000001,-1193.9999999999884,-1788.000000000034,-500.0,-1125.9999999999905,-1284.000000000006,-1225.0000000000086,,-9444.000000000027
2016.02.16,-165.9999999999995,-454.9999999999832,-304.00000000000205,-1054.9999999999948,-161.00000000000003,-1164.999999999992,-1702.0000000000034,-500.0,-1102.9999999999945,-1263.0000000000052,-1145.0000000000102,,-9018.999999999985
2016.02.16,-272.00000000000557,-478.0000000000006,-246.9999999999999,-1117.9999999999968,-141.99999999999767,-1128.0000000000143,-1807.0000000000252,-489.0000000000043,-1115.9999999999995,-1328.000000000003,-1136.00000000001,,-9261.000000000056
2016.02.16,-287.9999999999994,-512.9999999999857,-239.00000000000432,-1088.9999999999955,-146.99999999999713,-1114.0000000000043,-1764.00000000001,-456.00000000000307,-1064.9999999999977,-1302.0000000000068,-1066.0000000000025,,-9043.000000000005
2016.02.16,-626.0000000000155,-522.0000000000002,-260.9999999999957,-1134.0000000000016,-130.99999999999224,-1170.9999999999923,-2140.000000000031,-533.0000000000013,-1320.999999999998,-1425.0000000000114,-1169.0000000000111,,-10433.00000000005
