timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2020.04.03 23:30,-2073.0000000000164,,2020.03.31 10:00,2936.000000000004,,2020.04.02 15:30,-7492.999999999993
2020.04.03 23:00,-1127.000000000012,,2020.03.31 05:30,2621.000000000023,,2020.04.02 16:00,-7107.000000000036
2020.04.03 22:30,-1107.0000000000216,,2020.03.31 08:30,2544.9999999999673,,2020.04.02 16:30,-6727.00000000002
2020.04.03 22:00,-1310.9999999999932,,2020.03.31 09:30,2466.999999999972,,2020.04.01 17:00,-5894.999999999982
2020.04.03 21:30,-1629.99999999999,,2020.03.30 10:00,2382.9999999999536,,2020.04.02 15:00,-5762.999999999993
2020.04.03 21:00,-1627.9999999999932,,2020.03.31 05:00,2247.999999999972,,2020.04.01 20:00,-5705.000000000009
2020.04.03 20:30,-1033.9999999999998,,2020.03.31 08:00,2195.000000000022,,2020.04.01 15:30,-5664.000000000003
2020.04.03 20:00,-577.0000000000032,,2020.03.31 04:00,2170.0000000000073,,2020.04.01 19:00,-5600.0000000000155
2020.04.03 19:30,52.99999999997897,,2020.03.30 09:30,2130.000000000018,,2020.04.01 20:30,-5580.000000000003
2020.04.03 19:00,-430.9999999999792,,2020.03.31 06:00,2119.999999999992,,2020.04.01 17:30,-5572.999999999998
2020.04.03 18:30,447.9999999999827,,2020.03.31 10:30,2113.99999999996,,2020.04.02 14:00,-5516.999999999997
2020.04.03 18:00,-60.99999999999977,,2020.03.31 09:00,2090.99999999998,,2020.04.01 22:30,-5464.999999999971
2020.04.03 17:30,-10.999999999975898,,2020.03.31 04:30,2040.0000000000182,,2020.04.01 21:00,-5386.000000000028
2020.04.03 17:00,56.00000000000671,,2020.03.31 03:30,2003.0000000000005,,2020.04.02 13:00,-5384.999999999987
2020.04.03 16:30,-679.0000000000296,,2020.03.30 10:30,1988.9999999999789,,2020.04.01 19:30,-5379.000000000008
2020.04.03 16:00,-839.0000000000078,,2020.03.31 07:00,1986.0000000000286,,2020.04.02 00:00,-5371.999999999974
2020.04.03 15:30,-731.9999999999916,,2020.03.31 06:30,1981.000000000017,,2020.04.02 17:00,-5359.999999999982
2020.04.03 15:00,-1959.9999999999895,,2020.03.31 11:30,1893.0000000000095,,2020.04.02 21:30,-5355.000000000003
