date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,AUDCAD,NZDCAD,empty,sum
2016.07.11,-131.99999999999878,-49.99999999999449,-60.000000000015596,-91.00000000000819,-171.99999999999437,-79.00000000000773,-36.999999999998145,-3.0000000000085514,-31.00000000000591,-139.00000000000023,-148.99999999999915,-117.999999999995,-160.99999999998892,-82.99999999999974,-104.99999999999955,,-1410.0000000000143
2016.07.11,-168.00000000000148,6.000000000017103,-55.000000000005045,-36.000000000001364,-174.00000000000747,-121.99999999999989,65.00000000000395,57.99999999999139,1.0000000000047748,-147.99999999999258,-170.00000000000347,-126.99999999999534,-144.99999999999514,-80.99999999999774,-62.000000000006494,,-1157.9999999999889
2016.07.11,-216.0000000000051,-9.999999999998899,-81.00000000001995,-67.00000000000728,-228.00000000000597,-135.00000000000512,33.000000000005244,110.99999999999443,-187.99999999998818,-232.99999999999432,-147.00000000000824,-51.00000000000193,-307.99999999999716,-128.00000000000588,-31.999999999998696,,-1680.0000000000373
2016.07.11,-221.00000000000452,-0.9999999999843467,-70.99999999999883,21.99999999999136,-239.00000000001143,-2.0000000000095497,75.9999999999983,93.99999999999409,-181.99999999998795,-126.0000000000039,-131.00000000001444,42.00000000000159,-212.99999999999653,-123.00000000000644,12.000000000000899,,-1063.0000000000316
2016.07.11,-199.00000000000472,-51.99999999998539,-68.00000000000139,-15.000000000000568,-242.99999999999324,-42.00000000000159,140.0000000000068,81.9999999999932,-147.99999999999613,-62.99999999999084,-202.9999999999976,6.000000000000227,-60.99999999999994,-34.99999999999615,36.999999999998145,,-863.9999999999691
2016.07.11,-217.0000000000005,-69.9999999999923,-66.00000000001049,63.99999999999295,-265.0000000000041,-1.0000000000047748,104.99999999999955,60.99999999999994,-207.9999999999984,-95.00000000000064,-256.00000000001177,55.999999999997385,-103.99999999999298,-2.999999999997449,0.0,,-999.0000000000238
2016.07.11,-200.99999999999562,11.00000000000545,-19.00000000001345,37.9999999999967,-209.9999999999991,-35.0000000000108,85.00000000000173,67.9999999999903,-235.00000000001364,-49.00000000001015,-299.00000000000483,-1.9999999999953388,-89.99999999999008,19.999999999997797,-45.000000000006146,,-963.0000000000472
2016.07.11,-214.00000000000307,70.0000000000145,15.999999999993797,149.0000000000009,-154.99999999999403,86.99999999998909,38.0000000000047,69.9999999999923,-210.00000000000796,-133.00000000000534,-317.0000000000117,55.999999999997385,-139.00000000000023,-14.000000000002899,-74.00000000000739,,-770.0000000000399
2016.07.11,-185.99999999999727,58.000000000002494,13.999999999980695,87.99999999999386,-117.00000000001154,65.99999999998829,33.000000000005244,95.00000000000064,-211.9999999999891,-127.00000000001043,-355.0000000000164,25.000000000005684,-144.99999999999514,5.999999999994898,-107.00000000000153,,-864.0000000000496
2016.07.11,-143.9999999999997,-37.99999999998249,-26.0000000000149,69.00000000000261,-167.00000000000603,60.000000000002274,31.999999999998696,74.99999999999174,-129.99999999999545,-204.99999999998852,-480.00000000001376,46.00000000000648,-180.99999999998673,83.9999999999952,-104.99999999999955,,-1109.99999999999
2016.07.11,-114.00000000000298,-102.00000000000209,-100.0000000000112,-49.99999999999716,-178.99999999999582,9.000000000000341,40.00000000000669,56.0000000000005,-198.0000000000075,-180.0000000000024,-461.0000000000003,-12.000000000000455,-159.99999999998238,51.99999999999649,-43.00000000000415,,-1442.000000000002
2016.07.11,-97.00000000000264,-102.99999999998644,-94.00000000001629,15.000000000000568,-168.99999999999693,64.99999999999773,29.000000000001247,91.99999999999208,-156.0000000000059,-164.99999999999292,-466.00000000001086,75.00000000000284,-187.99999999998818,29.000000000001247,-62.000000000006494,,-1195.000000000011
2016.07.11,-97.00000000000264,-160.99999999998892,-104.99999999999955,33.00000000000125,-194.0000000000053,87.99999999999386,82.00000000000429,61.999999999995396,-223.99999999998954,-143.99999999998857,-292.00000000000335,103.00000000000864,-87.99999999999919,-9.999999999998899,-70.0000000000034,,-1016.999999999976
2016.07.11,-133.00000000000534,-149.9999999999835,-103.00000000000864,52.99999999999727,-242.00000000000887,63.99999999999295,102.99999999999754,59.99999999999339,-277.9999999999916,-148.99999999999915,-292.00000000000335,81.00000000000307,-98.99999999998244,0.0,-104.99999999999955,,-1189.9999999999982
2016.07.11,-190.99999999999673,-178.99999999999582,-94.00000000001629,78.00000000000296,-303.9999999999932,112.99999999999955,107.00000000000153,19.999999999997797,-586.0000000000127,-164.00000000000858,-377.0000000000051,154.00000000001057,-90.99999999999665,-48.000000000003595,-214.00000000000307,,-1776.0000000000196
2016.07.11,-197.99999999999818,-262.999999999991,-62.000000000006494,328.9999999999935,-458.00000000000284,271.99999999999136,201.00000000000674,-35.00000000000725,-1022.9999999999961,-228.00000000000597,-306.00000000000625,344.0000000000083,-4.999999999988347,-80.99999999999774,-234.00000000000088,,-1747.0000000000011
2016.07.11,-239.0000000000003,-232.99999999999432,-36.0000000000138,584.9999999999937,-449.0000000000105,515.0000000000006,182.00000000000438,-43.999999999999595,-1283.9999999999918,-212.99999999999653,-409.99999999999926,636.0000000000099,-4.999999999988347,-26.999999999999247,-363.99999999999767,,-1385.9999999999827
2016.07.11,-207.99999999999707,-220.99999999998232,-22.0000000000109,774.9999999999915,-448.000000000004,711.9999999999891,117.00000000000044,-51.000000000001044,-1286.0000000000014,-287.9999999999994,-389.0000000000171,843.0000000000035,-126.99999999998823,-48.000000000003595,-330.0000000000081,,-971.0000000000285
2016.07.11,-253.99999999999866,-349.99999999998363,-87.99999999999919,857.9999999999899,-556.0000000000009,790.9999999999968,104.99999999999955,-95.00000000000064,-1956.9999999999936,-503.000000000009,-636.9999999999986,913.0000000000109,-160.99999999998892,-56.99999999999594,-368.00000000000165,,-2358.9999999999736
2016.07.11,-265.0000000000041,-242.99999999999324,-22.0000000000109,1152.9999999999916,-492.0000000000035,1095.9999999999895,104.99999999999955,-63.00000000000195,-1854.9999999999898,-398.00000000000944,-548.0000000000151,1225.0000000000086,-100.99999999999554,-1.0000000000065512,-485.99999999999756,,-895.0000000000383
2016.07.11,-343.9999999999999,2.0000000000131024,20.999999999982144,1210.9999999999986,-334.9999999999964,1112.9999999999995,94.00000000000519,-62.000000000006494,-1707.9999999999984,-226.99999999999943,-491.0000000000192,1171.999999999997,-28.999999999990145,49.99999999999449,-496.00000000000756,,-29.00000000002757
2016.07.11,-409.0000000000038,194.0000000000053,147.99999999999258,1280.9999999999918,-218.99999999999142,1068.9999999999884,34.000000000000696,26.999999999999247,-1653.9999999999964,-123.99999999999079,-401.00000000000693,1185.0000000000023,-241.00000000000233,9.00000000000345,-475.99999999999864,,422.9999999999934
2016.07.11,-355.0000000000053,409.0000000000149,68.00000000000139,1262.0000000000005,34.000000000000696,1051.0000000000018,-41.000000000002146,264.999999999993,-1506.0000000000002,63.99999999999739,-40.0000000000178,1127.0000000000095,-344.99999999999534,-123.00000000000644,-429.99999999999704,,1439.9999999999948
