names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['EURAUD', 'EURJPY']",80.0,-0.3493333333333333,S
GBPUSD,15,"['AUDJPY', 'NZDJPY', 'CADJPY', 'EURUSD']",100.0,-0.3502857142857143,S
EURUSD,10,"['EURCAD', 'EURCHF']",80.0,-1.0,S
USDJPY,50,"['CHFJPY', 'AUDJPY', 'CADJPY', 'AUDNZD', 'USDJPY']",100.0,0.6385529484275615,B
GBPCHF,50,['AUDJPY'],80.0,-0.4355628896557208,S
CHFJPY,20,"['CADJPY', 'GBPAUD']",100.0,1.0,B
CADCHF,15,"['USDCAD', 'CHFJPY']",80.0,0.98,B
EURGBP,20,"['EURUSD', 'USDJPY']",100.0,0.3274090909090909,B
GBPJPY,30,"['EURJPY', 'USDCHF', 'NZDUSD', 'EURUSD', 'EURGBP', 'GBPJPY']",100.0,-0.94,S
GBPCAD,30,"['NZDJPY', 'AUDJPY', 'CADJPY', 'AUDCAD', 'CADCHF']",80.0,-1.0,S
GBPAUD,30,"['USDJPY', 'CADJPY', 'NZDJPY', 'AUDJPY']",80.0,-0.8404114219114213,S
EURJPY,30,['USDCHF'],100.0,0.222513141571191,B
EURCAD,10,['EURCAD'],80.0,-0.33701587301587305,S
AUDCAD,10,"['EURCHF', 'EURCAD']",80.0,-0.505936507936508,S
NZDCAD,30,"['GBPCHF', 'EURCHF', 'AUDCHF', 'AUDCAD']",80.0,0.96,B
