date,EURUSD,AUDUSD,EURCHF,CHFJPY,GBPAUD,EURJPY,empty,sum
2017.08.28,-26.0000000000149,0.0,-63.99999999999739,-76.99999999999818,-52.000000000007596,-93.00000000001774,,-312.0000000000358
2017.08.28,-35.00000000000725,-55.000000000005045,-29.999999999996696,-144.00000000000546,-246.00000000001288,-117.00000000001864,,-627.0000000000459
2017.08.28,-60.99999999999994,-120.00000000000898,-15.999999999993797,-175.00000000001137,-331.999999999999,-176.00000000001614,,-880.0000000000292
2017.08.28,-156.00000000000057,-195.00000000000074,83.9999999999952,-151.00000000001046,-514.0000000000144,-301.00000000001614,,-1233.0000000000473
2017.08.28,-135.00000000001845,-178.00000000000037,119.00000000000244,-139.00000000001,-500.00000000001154,-264.00000000001,,-1097.000000000048
2017.08.28,-169.00000000001913,-185.00000000000182,134.99999999999625,-201.99999999999818,-485.0000000000021,-321.0000000000264,,-1227.0000000000514
2017.08.28,-91.00000000001884,-168.00000000000148,-8.999999999992347,-207.9999999999984,-546.000000000002,-321.0000000000264,,-1343.0000000000396
2017.08.28,100.99999999999554,-132.0000000000099,-83.9999999999952,-43.00000000000637,-542.0000000000202,18.999999999977035,,-681.0000000000591
2017.08.28,120.99999999999334,-165.00000000000404,-86.99999999999264,-10.000000000005116,-683.0000000000114,154.99999999997272,,-669.0000000000471
2017.08.28,136.99999999998712,-147.00000000000824,-58.000000000002494,15.000000000000568,-655.0000000000056,164.99999999999204,,-543.0000000000366
2017.08.28,158.99999999999804,-139.00000000000023,-66.99999999999484,72.99999999999329,-615.00000000001,229.99999999998977,,-359.000000000024
2017.08.28,153.9999999999875,-118.00000000000699,-27.999999999983594,63.99999999999295,-606.0000000000176,173.99999999997817,,-360.00000000004957
2017.08.28,173.00000000000094,-128.00000000000588,-31.000000000003247,63.00000000000239,-616.0000000000165,177.99999999999727,,-361.000000000025
2017.08.28,184.99999999999073,-120.00000000000898,-36.999999999998145,78.99999999999352,-613.0000000000191,200.9999999999934,,-305.00000000004854
2017.08.28,191.99999999999218,-69.00000000000794,12.999999999996348,188.0000000000024,-534.0000000000123,250.99999999997635,,40.99999999994702
2017.08.28,196.99999999998053,-79.00000000000685,-34.99999999998504,141.9999999999959,-592.9999999999991,263.9999999999816,,-104.00000000003297
2017.08.28,118.99999999998023,-60.99999999999994,-31.999999999987594,114.99999999999488,-602.0000000000136,170.99999999999227,,-290.00000000003376
2017.08.28,78.00000000000028,-160.00000000000458,22.0000000000109,51.00000000000193,-644.0000000000001,86.99999999998909,,-566.0000000000025
2017.08.28,54.99999999998284,-168.00000000000148,-17.000000000000348,46.999999999997044,-612.0000000000125,112.99999999999955,,-582.0000000000349
2017.08.28,53.999999999998494,-164.00000000000858,-19.999999999997797,77.99999999998875,-572.0000000000169,165.99999999999682,,-458.00000000003934
2017.08.28,1.999999999990898,-156.00000000000057,-58.99999999998684,7.999999999995566,-467.0000000000174,135.99999999999568,,-536.0000000000226
2017.08.28,87.99999999999919,-119.00000000000244,-302.0000000000023,-183.9999999999975,-580.0000000000027,137.9999999999768,,-959.0000000000289
2017.08.28,68.99999999998573,-234.00000000000088,-234.00000000000088,-195.99999999999795,-643.0000000000158,79.99999999998408,,-1158.0000000000457
2017.08.28,51.99999999998539,-231.0000000000034,-322.00000000000006,-323.99999999999807,-619.9999999999983,80.99999999998886,,-1364.0000000000257
2017.08.28,86.99999999999264,-182.99999999999983,-319.999999999987,-371.9999999999999,-474.0000000000189,12.999999999976808,,-1249.0000000000362
2017.08.28,57.99999999998029,-182.99999999999983,-343.99999999998875,-380.00000000000966,-521.0000000000159,-15.00000000001478,,-1385.0000000000487
2017.08.28,36.999999999998145,-95.00000000000064,-228.99999999999034,-297.00000000001125,-386.00000000001967,-5.000000000023874,,-975.0000000000476
2017.08.28,25.999999999992696,-132.0000000000099,-195.9999999999962,-252.00000000000955,-475.0000000000032,8.99999999998613,,-1020.00000000004
2017.08.28,53.999999999998494,-141.00000000000225,-248.99999999998812,-243.0000000000092,-398.00000000000944,50.99999999998772,,-926.0000000000229
2017.08.28,120.99999999999334,-170.00000000000347,-191.99999999999218,-212.0000000000033,-358.9999999999982,53.999999999973625,,-758.0000000000302
2017.08.28,156.00000000000057,-181.00000000000892,-168.99999999999693,-213.00000000000807,-358.00000000001387,20.999999999986585,,-744.0000000000407
2017.08.28,42.999999999993044,-220.00000000000907,-177.00000000000495,-334.0000000000032,-440.00000000001813,-132.000000000005,,-1260.0000000000473
2017.08.28,66.99999999999484,-219.00000000000253,-177.99999999998929,-349.00000000000375,-476.0000000000098,-125.0,,-1280.0000000000105
2017.08.28,25.999999999992696,-161.00000000000003,-147.99999999999258,-307.00000000000216,-311.0000000000168,-170.00000000001592,,-1071.0000000000348
2017.08.28,-72.0000000000054,-157.00000000000713,133.00000000000534,-108.00000000000409,-232.00000000000998,-201.00000000002183,,-637.0000000000431
2017.08.28,-150.00000000000568,-211.00000000000563,93.00000000000975,-167.0000000000016,-235.00000000000742,-239.00000000000432,,-909.0000000000149
2017.08.28,-307.00000000001285,-336.00000000000296,144.0000000000108,-96.00000000000364,-601.000000000007,-368.0000000000234,,-1564.000000000039
2017.08.28,-329.00000000000153,-321.0000000000046,256.99999999999613,-82.00000000000784,-571.0000000000103,-399.0000000000009,,-1445.000000000029
2017.08.28,-409.0000000000149,-265.0000000000041,372.00000000001677,-82.99999999999841,-368.00000000001273,-474.00000000001796,,-1227.0000000000314
2017.08.28,-356.00000000000074,-298.0000000000094,316.0000000000052,-112.00000000000898,-383.0,-420.0000000000159,,-1253.0000000000298
2017.08.28,-380.00000000000256,-381.0000000000091,309.0000000000037,-91.99999999999875,-489.0000000000061,-413.0000000000109,,-1446.0000000000236
2017.08.28,-367.0000000000062,-383.0,300.00000000001137,-1.0000000000047748,-497.0000000000141,-270.00000000001023,,-1218.0000000000239
2017.08.28,-411.0000000000058,-384.00000000000654,357.00000000000733,-10.000000000005116,-511.000000000017,-340.0000000000034,,-1299.0000000000305
2017.08.28,-378.00000000001165,-429.0000000000016,353.0000000000033,0.999999999990564,-550.000000000006,-325.00000000001705,,-1328.0000000000423
2017.08.28,-371.00000000001023,-428.00000000000614,357.00000000000733,-35.0000000000108,-586.0000000000198,-374.00000000002365,,-1437.0000000000632
2017.08.28,-341.00000000001353,-363.0000000000022,363.0000000000022,-109.99999999999943,-560.0000000000049,-449.0000000000123,,-1460.00000000003
2017.08.28,-352.000000000019,-365.99999999999966,365.99999999999966,-222.0000000000084,-531.9999999999991,-585.000000000008,,-1691.0000000000343
2017.08.28,-358.00000000001387,-358.0000000000028,391.000000000008,-132.000000000005,-512.0000000000014,-500.0,,-1469.000000000015
2017.08.29,-385.00000000001313,-365.99999999999966,155.00000000001623,-168.00000000000637,-641.0000000000027,-480.0000000000182,,-1885.0000000000236
2017.08.29,-373.00000000000114,-195.00000000000074,9.000000000014552,-42.00000000000159,-194.0000000000053,-101.00000000002751,,-896.0000000000216
2017.08.29,-432.0000000000102,-92.00000000000318,-289.9999999999903,-85.00000000000796,-63.000000000013046,35.99999999997294,,-926.0000000000517
2017.08.29,-346.0000000000019,103.99999999999298,-167.9999999999904,46.999999999997044,388.9999999999949,287.9999999999825,,313.9999999999751
2017.08.29,-268.0000000000016,37.99999999999359,-123.99999999999079,12.999999999991019,242.99999999999324,177.99999999999727,,79.99999999998272
2017.08.29,-231.0000000000034,0.999999999995449,-65.00000000000395,-24.00000000000091,146.00000000000168,63.99999999999295,,-109.00000000001822
2017.08.29,-299.00000000000483,-38.0000000000047,-83.9999999999952,93.99999999999409,183.99999999998417,183.9999999999975,,40.99999999997098
2017.08.29,-275.000000000003,-80.00000000000229,24.000000000001798,31.999999999996476,54.99999999998284,84.99999999997954,,-159.00000000004462
2017.08.29,-300.00000000001137,-87.99999999999919,11.00000000000545,33.999999999991815,17.999999999984695,75.9999999999934,,-249.0000000000352
2017.08.29,-286.00000000000847,-52.000000000007596,-99.99999999998899,27.999999999991587,175.99999999999838,231.99999999999932,,-2.000000000015774
2017.08.29,-287.000000000015,-37.00000000000925,-41.99999999998649,-9.000000000000341,192.99999999999872,110.99999999999,,-71.00000000002237
2017.08.29,-273.0000000000121,-2.000000000002,-68.00000000000139,3.9999999999906777,254.999999999983,133.99999999998613,,49.99999999994435
2017.08.29,-303.0000000000088,6.999999999990347,-66.99999999999484,-39.00000000000148,343.99999999998875,115.99999999998545,,57.999999999959414
2017.08.29,-274.00000000001864,17.999999999995797,-72.99999999998974,-34.000000000006025,353.99999999998766,122.99999999999045,,113.99999999995947
2017.08.29,-289.0000000000059,17.000000000000348,-41.000000000002146,-6.000000000000227,369.99999999998147,129.99999999999545,,180.99999999996896
2017.08.29,-344.00000000001097,32.999999999994145,-38.99999999998904,0.999999999990564,407.99999999998613,75.9999999999934,,134.99999999996425
2017.08.29,-364.00000000000875,-11.00000000000545,31.000000000003247,-43.00000000000637,367.99999999999056,-1.0000000000047748,,-20.000000000031548
2017.08.29,-391.000000000008,8.999999999992347,43.999999999999595,-26.00000000001046,396.9999999999807,-3.0000000000143245,,29.999999999939803
2017.08.29,-474.0000000000189,-74.00000000000739,77.00000000001594,-52.00000000000671,318.9999999999804,-212.0000000000175,,-416.0000000000542
2017.08.29,-754.0000000000102,-86.0000000000083,52.000000000007596,-183.9999999999975,310.9999999999946,-346.00000000000364,,-1007.0000000000175
2017.08.29,-902.0000000000028,-161.00000000000003,111.00000000001664,-248.00000000000466,235.99999999999176,-404.0000000000248,,-1368.0000000000239
2017.08.29,-1046.0000000000136,-160.00000000000458,104.00000000001519,-287.00000000000614,227.99999999998377,-385.0000000000193,,-1546.0000000000446
2017.08.29,-1276.0000000000105,-348.00000000000387,102.00000000000209,-313.0000000000024,-15.00000000000945,-500.0,,-2350.000000000024
2017.08.29,-1211.0000000000066,-390.0000000000015,-55.000000000005045,-535.0000000000108,-178.00000000001148,-482.00000000002774,,-2851.000000000063
2017.08.29,-1238.0000000000057,-357.00000000000733,-280.9999999999979,-660.0000000000108,-104.99999999999955,-479.0000000000134,,-3120.0000000000346
2017.08.29,-1200.0000000000011,-342.000000000009,-276.9999999999939,-692.0000000000073,18.999999999991246,-478.00000000000864,,-2970.000000000028
2017.08.29,-1109.0000000000043,-390.0000000000015,-351.99999999999676,-796.0000000000065,-262.00000000000665,-439.0000000000214,,-3348.0000000000373
2017.08.29,-1061.000000000001,-473.0000000000012,-408.9999999999927,-713.0000000000081,-421.0000000000047,-336.00000000001273,,-3413.00000000002
2017.08.29,-1046.0000000000136,-508.00000000000847,-391.9999999999924,-786.0000000000014,-541.0000000000136,-383.0000000000098,,-3656.000000000039
2017.08.29,-1047.0000000000202,-512.0000000000014,-371.99999999999454,-757.000000000005,-526.0000000000042,-414.0000000000157,,-3628.000000000041
2017.08.29,-1160.0000000000055,-530.0000000000082,-191.99999999999218,-710.000000000008,-483.0000000000112,-543.0000000000064,,-3618.0000000000314
2017.08.29,-1167.0000000000068,-522.0000000000002,-278.00000000000045,-615.9999999999997,-451.0000000000014,-418.00000000000637,,-3452.000000000015
2017.08.29,-914.9999999999991,-402.00000000000233,-314.99999999999864,-549.0000000000066,-377.0000000000051,-259.00000000001455,,-2817.000000000026
2017.08.29,-906.0000000000068,-480.0000000000027,-310.9999999999946,-623.0000000000047,-636.9999999999986,-362.0000000000232,,-3319.0000000000305
2017.08.29,-851.0000000000017,-433.0000000000056,-299.00000000000483,-641.0000000000053,-598.0000000000097,-365.0000000000091,,-3187.000000000036
2017.08.29,-842.0000000000094,-526.0000000000042,-280.9999999999979,-639.00000000001,-784.0000000000069,-394.00000000000546,,-3466.000000000034
2017.08.29,-878.000000000001,-526.9999999999997,-122.99999999998423,-597.999999999999,-633.0000000000168,-537.0000000000061,,-3296.0000000000073
2017.08.29,-955.0000000000169,-451.0000000000014,-63.99999999999739,-731.9999999999993,-602.0000000000136,-782.0000000000107,,-3586.00000000004
2017.08.29,-823.0000000000182,-432.0000000000102,-61.99999999998429,-811.000000000007,-611.000000000006,-865.0000000000091,,-3604.000000000035
2017.08.29,-797.0000000000033,-379.0000000000071,36.0000000000138,-780.0000000000011,-587.0000000000042,-844.0000000000225,,-3351.0000000000246
2017.08.29,-778.000000000012,-379.0000000000071,153.00000000000313,-597.999999999999,-562.0000000000181,-836.0000000000127,,-3000.000000000046
2017.08.29,-670.9999999999993,-324.00000000000205,221.00000000000452,-500.0,-531.0000000000148,-753.0000000000143,,-2558.000000000026
2017.08.29,-590.0000000000016,-293.0000000000099,225.00000000000853,-561.000000000007,-451.0000000000014,-897.0000000000198,,-2567.000000000031
2017.08.29,-536.0000000000032,-351.0000000000013,324.9999999999975,-766.0000000000053,-585.0000000000133,-1185.0000000000023,,-3098.0000000000277
2017.08.29,-542.0000000000202,-314.0000000000032,344.00000000001097,-799.0000000000066,-472.00000000000574,-1234.0000000000089,,-3017.0000000000337
2017.08.29,-447.0000000000196,-248.99999999999923,344.99999999999534,-710.000000000008,-382.0000000000157,-1170.000000000016,,-2613.0000000000628
2017.08.29,-304.00000000001535,-175.00000000000293,192.99999999999872,-612.000000000009,-283.000000000011,-1012.0000000000005,,-2193.00000000004
2017.08.29,-367.0000000000062,-238.0000000000049,398.00000000000944,-546.0000000000065,-372.00000000001677,-1008.0000000000098,,-2133.0000000000346
2017.08.30,-363.0000000000022,-273.000000000001,287.9999999999994,-514.00000000001,-901.0000000000184,-941.0000000000025,,-2704.0000000000346
2017.08.30,-274.00000000001864,-220.00000000000907,270.99999999999903,-545.0000000000017,-411.0000000000058,-881.0000000000002,,-2060.0000000000364
2017.08.30,-315.0000000000208,-252.0000000000078,276.00000000000955,-564.9999999999977,-401.00000000000693,-896.000000000015,,-2153.0000000000387
2017.08.30,-351.0000000000124,-263.0000000000021,278.00000000000045,-541.000000000011,-392.9999999999989,-868.9999999999998,,-2139.0000000000236
2017.08.30,-331.0000000000146,-255.00000000000523,289.0000000000059,-581.0000000000031,-377.0000000000051,-970.0000000000273,,-2225.000000000049
2017.08.30,-292.00000000000335,-282.0000000000045,294.0000000000165,-701.9999999999982,-466.00000000001086,-1035.000000000025,,-2483.0000000000255
2017.08.30,-329.00000000000153,-317.0000000000006,307.00000000001285,-742.0000000000044,-528.0000000000174,-1168.0000000000064,,-2777.0000000000173
2017.08.30,-363.0000000000022,-330.0000000000081,339.0000000000004,-784.000000000006,-552.0000000000191,-1249.0000000000236,,-2939.0000000000587
