date,EURUSD,USDJPY,USDCAD,CHFJPY,EURJPY,EURNZD,NZDCAD,empty,sum
2019.04.08,-71.99999999998319,-0.999999999990564,0.0,0.0,-121.00000000000932,-115.99999999998278,-83.9999999999952,,-393.999999999961
2019.04.08,-61.99999999998429,36.000000000001364,29.999999999996696,2.0000000000095497,-86.00000000001273,-173.00000000000094,-97.00000000000264,,-349.99999999999295
2019.04.08,-51.99999999998539,46.00000000000648,-22.999999999995246,54.000000000002046,-79.00000000000773,-165.9999999999995,-99.00000000000463,,-318.99999999998397
2019.04.08,-57.99999999998029,45.000000000001705,-43.00000000001525,93.00000000000352,-80.0000000000125,-201.99999999999108,-102.00000000000209,,-346.99999999999596
2019.04.08,-52.99999999999194,39.00000000000148,-107.00000000001265,100.00000000000853,-74.00000000001228,-224.99999999998633,-48.000000000003595,,-367.99999999999676
2019.04.08,-41.99999999998649,42.00000000000159,-83.9999999999952,100.00000000000853,-100.00000000000853,-239.99999999999577,9.999999999998899,,-313.999999999977
2019.04.08,-59.99999999999339,-15.000000000000568,-80.00000000001339,56.000000000011596,-94.99999999999886,-384.9999999999909,-4.000000000004,,-582.9999999999894
2019.04.08,-71.99999999998319,-227.99999999999443,-14.000000000002899,-133.99999999998613,-46.00000000000648,-400.9999999999847,-19.00000000000235,,-913.9999999999602
2019.04.08,-43.999999999999595,-162.9999999999967,-62.000000000006494,-76.99999999999818,140.99999999999113,-320.9999999999935,-14.999999999998348,,-541.0000000000017
2019.04.08,-71.99999999998319,-155.00000000000114,-113.00000000000753,-48.99999999999238,101.99999999998965,-292.9999999999877,12.000000000000899,,-567.9999999999814
2019.04.08,-83.9999999999952,-211.9999999999891,-121.99999999999989,-62.99999999998818,106.99999999999932,-310.9999999999946,24.000000000001798,,-660.9999999999659
2019.04.08,-118.99999999998023,-284.9999999999966,-113.00000000000753,-122.99999999999045,167.99999999999216,-309.99999999998806,-12.000000000000899,,-793.9999999999716
2019.04.08,-178.99999999999582,-260.9999999999957,-127.99999999999478,-77.99999999998875,109.99999999999943,-314.99999999999864,-36.999999999998145,,-887.9999999999724
2019.04.08,-163.9999999999864,-286.9999999999919,-90.99999999999665,-81.99999999999363,128.0000000000001,-444.9999999999843,-36.999999999998145,,-977.999999999951
2019.04.08,-156.99999999998494,-281.9999999999965,-38.0000000000047,-64.99999999999773,131.00000000000023,-434.9999999999854,-27.999999999994696,,-873.9999999999637
2019.04.08,-167.9999999999904,-280.00000000000114,-53.999999999998494,-50.99999999998772,120.99999999999511,-384.9999999999909,-33.000000000005244,,-849.9999999999787
2019.04.08,-165.9999999999995,-266.9999999999959,-55.000000000005045,-61.99999999999761,123.99999999999523,-370.999999999988,-43.00000000000415,,-839.999999999995
2019.04.08,-144.99999999999514,-262.00000000000045,-46.999999999997044,-66.99999999999307,134.00000000000034,-388.9999999999949,-43.00000000000415,,-818.9999999999843
2019.04.08,-140.99999999999113,-219.99999999999886,-34.000000000000696,-71.99999999998852,105.99999999999454,-362.99999999998,-63.99999999999739,,-787.999999999962
2019.04.08,-156.99999999998494,-211.9999999999891,-9.999999999998899,-98.99999999998954,82.99999999999841,-352.9999999999811,-97.00000000000264,,-844.9999999999478
2019.04.08,-152.99999999998093,-205.99999999998886,-43.00000000001525,-112.99999999999955,69.99999999999318,-348.9999999999993,-63.00000000000195,,-856.9999999999926
2019.04.08,-144.99999999999514,-195.99999999999795,-62.000000000006494,-113.99999999999011,81.99999999999363,-298.9999999999826,-58.000000000002494,,-791.9999999999811
2019.04.08,-182.99999999999983,-185.99999999999284,-62.000000000006494,-94.99999999999886,13.999999999995794,-337.99999999999386,-88.99999999999464,,-938.9999999999907
2019.04.08,-228.99999999999034,-170.99999999999227,-97.9999999999981,-142.99999999998647,-58.000000000006935,-409.99999999999926,-83.9999999999952,,-1192.9999999999686
2019.04.08,-215.99999999999397,-183.9999999999975,-70.0000000000145,-155.9999999999917,-12.000000000000455,-428.9999999999905,-75.00000000000284,,-1141.9999999999914
2019.04.08,-251.99999999998556,-236.99999999999477,-77.00000000001594,-155.9999999999917,-21.000000000000796,-448.9999999999883,-73.00000000000084,,-1264.999999999978
2019.04.08,-278.9999999999848,-223.99999999998954,-51.000000000001044,-153.99999999999636,-73.0000000000075,-459.99999999999375,-90.99999999999665,,-1331.9999999999698
2019.04.08,-313.99999999999204,-206.99999999999363,-59.000000000009045,-118.99999999999977,-105.00000000000398,-527.9999999999951,-68.00000000000139,,-1399.999999999995
2019.04.08,-368.9999999999971,-185.99999999999284,-133.00000000000534,-101.99999999998965,-168.00000000000637,-557.9999999999918,-82.99999999999974,,-1598.999999999983
2019.04.08,-333.9999999999899,-204.9999999999983,-141.00000000001333,-126.99999999999534,-121.00000000000932,-546.9999999999864,-55.000000000005045,,-1529.9999999999975
2019.04.08,-329.99999999998585,-183.9999999999975,-134.99999999999625,-129.99999999999545,-133.00000000000978,-554.9999999999944,-88.99999999999464,,-1555.9999999999739
2019.04.08,-501.9999999999802,-271.99999999999136,-209.00000000001472,-147.99999999999613,-228.9999999999992,-684.9999999999801,-94.00000000000519,,-2138.999999999967
2019.04.08,-552.9999999999812,-324.99999999998863,-392.00000000001455,-120.99999999999511,-266.00000000000534,-652.9999999999925,-78.00000000000028,,-2387.9999999999777
2019.04.08,-601.9999999999915,-348.99999999998954,-416.00000000001637,-74.99999999998863,-260.0000000000051,-615.9999999999943,-60.99999999999994,,-2378.9999999999854
2019.04.08,-589.9999999999794,-319.9999999999932,-619.9999999999983,-70.99999999999795,-311.00000000000705,-575.9999999999987,-22.999999999995246,,-2510.99999999997
2019.04.08,-575.9999999999987,-271.99999999999136,-628.0000000000064,-109.99999999999943,-312.0000000000118,-570.9999999999882,55.000000000005045,,-2413.999999999991
2019.04.08,-496.99999999999187,-220.99999999998943,-634.0000000000013,-62.99999999998818,-356.9999999999993,-607.9999999999864,168.00000000000148,,-2211.999999999955
2019.04.08,-481.99999999998244,-161.00000000000136,-662.000000000007,-42.999999999992156,-338.0000000000081,-635.9999999999922,187.9999999999993,,-2133.9999999999845
2019.04.08,-508.9999999999817,-177.99999999999727,-661.0000000000005,-51.9999999999925,-353.00000000000864,-619.9999999999983,224.9999999999974,,-2147.999999999982
2019.04.08,-547.999999999993,-193.9999999999884,-709.0000000000041,-18.999999999991246,-359.00000000000887,-658.9999999999874,231.0000000000034,,-2256.99999999997
2019.04.08,-542.9999999999824,-176.00000000000193,-765.0000000000157,0.0,-388.00000000000523,-680.9999999999983,271.9999999999945,,-2281.000000000009
2019.04.08,-513.9999999999923,-155.00000000000114,-748.9999999999997,-1.9999999999953388,-370.00000000000455,-598.999999999994,248.00000000000378,,-2140.9999999999836
2019.04.08,-486.999999999993,-158.99999999999181,-734.0000000000124,-0.999999999990564,-359.99999999999943,-522.9999999999845,214.00000000000307,,-2049.9999999999686
2019.04.08,-486.999999999993,-125.0,-733.0000000000059,28.000000000005798,-374.00000000000944,-626.9999999999998,216.0000000000051,,-2101.9999999999977
2019.04.08,-483.99999999999557,-128.0000000000001,-710.0000000000106,15.000000000000568,-365.99999999999966,-614.9999999999877,268.99999999999704,,-2018.9999999999961
2019.04.08,-505.99999999998425,-146.99999999999136,-741.9999999999982,19.000000000005457,-383.0000000000098,-622.9999999999958,273.000000000001,,-2108.999999999973
2019.04.08,-503.99999999999335,-147.99999999999613,-741.9999999999982,33.00000000000125,-356.9999999999993,-621.9999999999892,270.99999999999903,,-2068.999999999976
2019.04.08,-479.99999999999153,-173.00000000000182,-696.0000000000077,6.000000000000227,-343.0000000000035,-621.9999999999892,265.99999999999955,,-2041.999999999994
2019.04.09,-506.9999999999908,-176.9999999999925,-712.0000000000015,-52.99999999999727,-350.9999999999991,-628.9999999999907,255.00000000000523,,-2173.9999999999663
2019.04.09,-483.99999999999557,-168.99999999999693,-736.0000000000033,-61.99999999999761,-349.00000000000375,-652.9999999999925,187.00000000000384,,-2265.9999999999864
2019.04.09,-488.9999999999839,-144.99999999999602,-731.9999999999993,-18.999999999991246,-350.0000000000085,-637.9999999999831,234.99999999999633,,-2137.999999999966
2019.04.09,-489.99999999999045,-158.00000000000125,-722.0000000000005,-21.99999999999136,-344.99999999999886,-626.9999999999998,287.9999999999994,,-2075.9999999999827
2019.04.09,-434.9999999999854,-182.00000000000216,-696.0000000000077,-39.99999999999204,-268.0000000000007,-580.999999999987,290.00000000000136,,-1911.9999999999736
2019.04.09,-428.9999999999905,-182.00000000000216,-687.9999999999998,-43.99999999999693,-259.00000000000034,-602.999999999998,294.00000000000534,,-1910.9999999999827
2019.04.09,-449.9999999999948,-200.9999999999934,-747.0000000000088,-55.999999999997385,-389.00000000001,-597.9999999999874,288.9999999999948,,-2151.9999999999964
2019.04.09,-490.999999999997,-243.99999999999977,-746.0000000000023,-73.99999999999807,-346.00000000000364,-612.9999999999969,258.9999999999981,,-2254.9999999999995
2019.04.09,-489.99999999999045,-311.9999999999976,-693.9999999999947,-141.9999999999959,-206.00000000000307,-648.9999999999885,268.0000000000016,,-2224.999999999969
2019.04.09,-516.9999999999897,-320.99999999999795,-720.0000000000095,-145.99999999998658,-215.0000000000034,-662.9999999999914,224.000000000002,,-2357.999999999977
2019.04.09,-514.9999999999987,-350.9999999999991,-662.000000000007,-165.99999999999682,-194.00000000000261,-656.9999999999965,222.99999999999542,,-2322.0000000000055
2019.04.09,-528.9999999999795,-329.9999999999983,-690.0000000000128,-131.9999999999908,-201.00000000000762,-635.9999999999922,200.00000000000017,,-2317.9999999999814
2019.04.09,-531.9999999999991,-298.9999999999924,-709.0000000000041,-84.99999999999375,-234.99999999999943,-558.9999999999984,200.99999999999562,,-2217.999999999992
2019.04.09,-548.9999999999995,-268.99999999999125,-734.9999999999968,-85.99999999999852,-278.0000000000058,-640.9999999999804,222.99999999999542,,-2334.9999999999773
2019.04.09,-541.9999999999981,-274.9999999999915,-743.0000000000048,-89.9999999999892,-269.00000000000546,-586.999999999982,207.99999999999707,,-2297.9999999999736
2019.04.09,-539.999999999985,-292.99999999999216,-743.0000000000048,-100.99999999999909,-257.000000000005,-535.9999999999809,207.99999999999707,,-2261.9999999999695
2019.04.09,-519.9999999999872,-311.9999999999976,-727.0000000000109,-125.0,-231.00000000000875,-559.9999999999827,229.00000000000142,,-2245.999999999986
2019.04.09,-499.9999999999893,-308.9999999999975,-736.0000000000033,-110.99999999999,-198.0000000000075,-577.9999999999897,239.99999999999577,,-2191.9999999999814
2019.04.09,-503.99999999999335,-304.9999999999926,-714.999999999999,-108.99999999999466,-201.00000000000762,-578.9999999999961,244.99999999999523,,-2167.999999999988
2019.04.09,-535.9999999999809,-296.99999999999704,-878.000000000001,-128.99999999999068,-245.00000000000455,-539.0000000000006,217.0000000000005,,-2406.9999999999745
2019.04.09,-579.9999999999806,-318.9999999999884,-878.000000000001,-134.9999999999909,-264.00000000001,-470.9999999999992,214.99999999999852,,-2431.9999999999714
2019.04.09,-563.9999999999867,-393.0000000000007,-846.0000000000134,-197.9999999999933,-234.00000000000887,-465.99999999998863,180.0000000000024,,-2520.999999999989
2019.04.09,-573.9999999999857,-384.00000000000034,-815.0000000000101,-212.99999999999386,-187.00000000001182,-473.99999999999665,183.99999999999528,,-2463.000000000003
2019.04.09,-659.999999999994,-384.9999999999909,-849.0000000000109,-190.9999999999883,-380.00000000000966,-539.0000000000006,156.00000000000057,,-2847.9999999999936
2019.04.09,-664.9999999999823,-393.0000000000007,-832.9999999999949,-190.9999999999883,-352.00000000000387,-512.9999999999857,158.99999999999804,,-2787.9999999999573
2019.04.09,-625.9999999999932,-369.99999999999034,-812.999999999997,-200.9999999999934,-268.0000000000007,-565.9999999999999,202.0000000000022,,-2641.9999999999723
2019.04.09,-642.9999999999936,-366.9999999999902,-822.0000000000116,-212.99999999999386,-288.0000000000109,-610.9999999999837,207.99999999999707,,-2735.9999999999864
2019.04.09,-644.9999999999844,-344.99999999999886,-831.000000000004,-225.9999999999991,-295.0000000000017,-708.9999999999818,239.99999999999577,,-2810.999999999974
2019.04.09,-659.999999999994,-350.9999999999991,-885.0000000000025,-220.99999999998943,-334.0000000000032,-796.999999999981,280.00000000000244,,-2967.999999999967
2019.04.09,-656.9999999999965,-305.9999999999974,-964.0000000000093,-210.99999999999852,-368.0000000000092,-815.9999999999945,361.0000000000002,,-2961.0000000000055
2019.04.09,-647.9999999999819,-405.00000000000114,-963.0000000000027,-299.99999999999716,-329.00000000000773,-767.9999999999909,380.00000000000256,,-3032.999999999979
2019.04.09,-680.9999999999983,-551.0000000000019,-971.9999999999951,-413.99999999998727,-206.00000000000307,-728.9999999999797,261.99999999999557,,-3290.99999999997
2019.04.09,-694.999999999979,-621.9999999999999,-917.9999999999966,-419.9999999999875,-74.00000000001228,-646.9999999999976,231.0000000000034,,-3144.999999999969
2019.04.09,-698.999999999983,-652.000000000001,-861.0000000000007,-413.99999999998727,-78.00000000000296,-813.9999999999814,178.00000000000037,,-3339.9999999999554
2019.04.09,-675.9999999999877,-568.9999999999884,-699.0000000000052,-388.9999999999958,-112.00000000000898,-844.0000000000003,172.00000000000549,,-3116.9999999999814
2019.04.09,-647.9999999999819,-531.9999999999965,-707.9999999999975,-493.9999999999998,-124.00000000000944,-742.9999999999826,153.99999999999858,,-3094.999999999969
2019.04.09,-616.9999999999786,-524.0000000000009,-659.0000000000095,-535.9999999999872,-81.00000000000307,-710.999999999995,158.99999999999804,,-2968.9999999999764
2019.04.09,-662.9999999999914,-542.9999999999922,-617.0000000000009,-529.9999999999869,-99.00000000000375,-800.0000000000007,153.99999999999858,,-3097.999999999977
2019.04.09,-639.9999999999961,-564.9999999999977,-683.9999999999957,-507.99999999999557,-80.0000000000125,-760.9999999999894,173.00000000000094,,-3064.999999999986
2019.04.09,-620.9999999999827,-521.0000000000008,-626.9999999999998,-468.9999999999941,-72.00000000000273,-785.9999999999978,180.99999999999784,,-2914.99999999998
2019.04.09,-590.999999999986,-527.9999999999916,-634.0000000000013,-472.999999999999,-35.0000000000108,-754.9999999999945,209.9999999999991,,-2805.9999999999845
2019.04.09,-537.9999999999941,-519.999999999996,-611.000000000006,-476.99999999998965,3.0000000000001137,-756.9999999999854,209.00000000000364,,-2690.9999999999673
2019.04.09,-536.9999999999875,-536.9999999999919,-595.0000000000122,-452.99999999998875,24.00000000000091,-685.9999999999866,170.00000000000347,,-2613.9999999999627
2019.04.09,-530.9999999999926,-533.0000000000013,-587.0000000000042,-445.99999999999795,41.99999999998738,-687.9999999999998,188.9999999999947,,-2554.0000000000146
2019.04.09,-538.9999999999784,-530.9999999999917,-588.0000000000107,-430.9999999999974,27.999999999991587,-683.9999999999957,143.9999999999997,,-2600.9999999999823
2019.04.09,-530.9999999999926,-524.9999999999915,-575.0000000000144,-423.9999999999924,24.00000000000091,-626.9999999999998,151.00000000000114,,-2506.999999999989
2019.04.09,-518.9999999999806,-496.9999999999999,-598.0000000000097,-413.99999999998727,6.999999999990791,-593.9999999999834,156.99999999999602,,-2457.999999999974
2019.04.09,-497.99999999999847,-507.99999999999557,-583.0000000000002,-439.9999999999977,19.99999999999602,-605.9999999999955,117.99999999999588,,-2496.9999999999955
2019.04.10,-504.9999999999999,-513.9999999999958,-615.00000000001,-493.9999999999998,18.999999999991246,-583.9999999999845,149.99999999999457,,-2543.000000000004
2019.04.10,-508.9999999999817,-500.0,-548.9999999999995,-481.9999999999993,24.999999999991473,-581.9999999999936,153.00000000000313,,-2443.9999999999795
2019.04.10,-500.9999999999959,-504.99999999999545,-539.0000000000006,-454.9999999999983,33.999999999991815,-583.9999999999845,122.99999999999534,,-2426.9999999999873
2019.04.10,-521.9999999999781,-513.9999999999958,-510.00000000001046,-444.9999999999932,15.999999999991132,-604.9999999999889,109.99999999999899,,-2469.9999999999764
2019.04.10,-520.9999999999936,-507.99999999999557,-517.0000000000119,-421.99999999999704,0.999999999990564,-563.9999999999867,43.00000000000415,,-2487.99999999999
2019.04.10,-528.9999999999795,-570.999999999998,-524.0000000000133,-472.999999999999,25.99999999999625,-453.99999999999886,4.999999999999449,,-2519.999999999993
2019.04.10,-529.999999999986,-549.9999999999972,-524.0000000000133,-473.99999999998954,1.9999999999953388,-448.9999999999883,22.999999999995246,,-2501.999999999983
2019.04.10,-485.99999999998647,-488.9999999999901,-521.0000000000159,-438.99999999999295,15.999999999991132,-440.9999999999803,22.999999999995246,,-2336.999999999979
2019.04.10,-474.999999999981,-494.99999999999034,-507.000000000013,-434.99999999998806,13.999999999995794,-535.9999999999809,41.9999999999976,,-2391.9999999999595
2019.04.10,-466.9999999999952,-555.9999999999974,-490.0000000000126,-515.9999999999911,56.99999999998795,-498.9999999999828,46.999999999997044,,-2423.9999999999945
2019.04.10,-440.9999999999803,-531.9999999999965,-477.0000000000163,-500.99999999999056,77.99999999998875,-495.000000000001,80.00000000000229,,-2287.9999999999936
2019.04.10,-449.9999999999948,-476.99999999998965,-470.00000000001484,-469.99999999999886,57.999999999992724,-489.99999999999045,58.99999999999794,,-2239.999999999998
2019.04.10,-447.99999999998175,-496.9999999999999,-478.0000000000006,-477.99999999999443,35.99999999998715,-539.999999999985,72.0000000000054,,-2332.999999999969
2019.04.10,-482.999999999989,-503.0000000000001,-521.0000000000159,-475.9999999999991,45.99999999999227,-522.0000000000002,46.999999999997044,,-2412.0000000000146
