date,USDCHF,USDCAD,NZDUSD,GBPCAD,NZDJPY,empty,sum
2016.02.02,218.00000000000708,-387.99999999998835,349.99999999999477,-2785.9999999999995,-222.99999999999898,,-2828.999999999985
2016.02.02,165.00000000001512,-375.9999999999986,341.99999999999784,-2672.0000000000077,-213.99999999999864,,-2754.999999999992
2016.02.02,145.00000000001734,-475.99999999998755,307.99999999999716,-2805.9999999999973,-195.99999999999795,,-3024.999999999968
2016.02.02,118.00000000001809,-485.99999999998647,326.9999999999995,-2832.999999999997,-84.00000000000318,,-2957.999999999969
2016.02.02,109.00000000000354,-536.9999999999875,318.99999999999153,-2924.0000000000155,-125.0,,-3158.0000000000077
2016.02.02,114.0000000000141,-517.9999999999962,342.9999999999933,-2911.9999999999814,-93.00000000000352,,-3065.9999999999736
2016.02.02,34.000000000000696,-594.99999999999,290.00000000000136,-2964.000000000011,-110.99999999999,,-3345.999999999989
2016.02.02,131.99999999999878,-708.9999999999818,96.99999999999153,-2810.0000000000236,-337.99999999999386,,-3628.000000000009
2016.02.02,104.99999999999955,-709.9999999999884,69.9999999999923,-2721.0000000000177,-402.9999999999916,,-3659.0000000000064
2016.02.02,53.999999999998494,-708.9999999999818,-24.000000000001798,-2715.0000000000227,-492.999999999995,,-3887.0000000000027
2016.02.02,-36.999999999998145,-672.9999999999902,-51.000000000001044,-2924.0000000000155,-503.0000000000001,,-4188.0000000000055
2016.02.02,-118.99999999998023,-454.9999999999832,7.0000000000014495,-2965.99999999998,-364.9999999999949,,-3897.999999999937
2016.02.02,-141.99999999999767,-557.9999999999918,8.999999999992347,-2811.9999999999923,-350.9999999999991,,-3853.9999999999886
2016.02.02,-135.9999999999806,-475.99999999998755,-1.0000000000065512,-3098.000000000001,-365.99999999999966,,-4076.999999999975
2016.02.02,-76.99999999999375,-419.9999999999982,-14.000000000002899,-3419.0000000000164,-384.00000000000034,,-4314.000000000012
2016.02.02,-63.99999999999739,-301.99999999998005,12.999999999996348,-2926.999999999991,-343.0000000000035,,-3622.9999999999754
2016.02.02,-65.99999999998829,-559.9999999999827,-2.000000000002,-2810.999999999986,-453.9999999999935,,-3892.9999999999527
2016.02.02,-5.999999999994898,-1017.9999999999856,-161.00000000000003,-3424.000000000005,-780.9999999999917,,-5389.999999999977
2016.02.02,153.00000000000313,-1104.9999999999782,-211.00000000000563,-3548.99999999998,-807.9999999999927,,-5519.999999999954
2016.02.02,171.00000000001003,-1134.999999999997,-65.00000000000395,-4021.0000000000077,-780.0000000000011,,-5829.999999999999
2016.02.02,158.99999999999804,-1049.9999999999955,10.999999999994348,-3917.999999999999,-739.9999999999949,,-5537.999999999996
2016.02.02,26.999999999999247,-1044.9999999999848,-1.0000000000065512,-3551.9999999999995,-709.0000000000032,,-5279.9999999999945
2016.02.02,47.00000000001925,-1085.999999999987,20.999999999993246,-3426.99999999998,-688.0000000000024,,-5132.999999999957
2016.02.02,165.9999999999995,-746.9999999999866,66.99999999999484,-3252.999999999995,-597.999999999999,,-4364.999999999986
2016.02.02,259.0000000000092,-872.9999999999905,81.9999999999932,-3473.000000000015,-694.9999999999932,,-4699.999999999996
2016.02.02,219.99999999999798,-847.9999999999822,56.99999999999594,-3459.0000000000123,-680.9999999999974,,-4710.999999999998
2016.02.02,145.00000000001734,-677.9999999999786,113.99999999999189,-3363.000000000005,-670.0000000000017,,-4451.999999999976
2016.02.02,158.0000000000137,-540.9999999999915,68.99999999999685,-3376.0000000000014,-768.0000000000007,,-4457.999999999983
2016.02.02,120.00000000000898,-730.9999999999927,40.99999999999105,-3512.000000000004,-777.9999999999916,,-4859.999999999988
2016.02.02,-86.99999999999264,-717.9999999999964,-52.000000000007596,-3535.9999999999836,-881.9999999999908,,-5274.999999999971
2016.02.02,75.00000000000284,-615.9999999999943,-87.99999999999919,-3342.0000000000005,-1048.0000000000018,,-5018.999999999993
2016.02.02,161.00000000001114,-620.9999999999827,-52.000000000007596,-3340.999999999994,-974.0000000000038,,-4826.999999999977
2016.02.02,180.0000000000024,-705.0000000000001,-7.0000000000014495,-3404.000000000007,-891.9999999999959,,-4828.000000000002
2016.02.02,179.00000000001802,-860.9999999999784,22.999999999995246,-3618.9999999999945,-865.9999999999997,,-5143.99999999996
2016.02.03,223.00000000001762,-864.9999999999825,287.9999999999994,-3685.999999999989,-632.9999999999956,,-4672.99999999995
2016.02.03,177.00000000000495,-862.9999999999916,268.0000000000016,-3683.000000000014,-706.9999999999936,,-4807.999999999993
2016.02.03,213.00000000001873,-922.999999999985,356.00000000000074,-3724.0000000000164,-593.0000000000035,,-4670.999999999985
2016.02.03,212.00000000001216,-989.9999999999798,312.00000000000114,-3747.999999999996,-605.000000000004,,-4818.999999999966
2016.02.03,185.00000000001293,-1044.9999999999848,234.00000000000088,-3807.999999999989,-658.9999999999918,,-5092.999999999952
2016.02.03,267.0000000000172,-1253.9999999999995,426.9999999999996,-3971.9999999999977,-542.9999999999922,,-5074.999999999972
2016.02.03,274.00000000001864,-1296.9999999999925,403.99999999999324,-4153.999999999991,-713.9999999999986,,-5486.999999999971
2016.02.03,299.00000000000483,-1294.9999999999795,406.9999999999907,-4212.0000000000155,-706.0000000000031,,-5507.000000000003
2016.02.03,278.00000000000045,-1297.999999999999,473.0000000000012,-4197.000000000006,-575.0000000000028,,-5319.000000000006
2016.02.03,252.0000000000078,-1283.9999999999964,471.99999999999466,-4211.000000000009,-593.0000000000035,,-5364.000000000006
2016.02.03,257.0000000000183,-1313.999999999993,484.999999999991,-4190.000000000005,-621.9999999999999,,-5383.999999999988
2016.02.03,264.0000000000198,-1343.9999999999895,434.000000000001,-4156.000000000005,-718.0000000000035,,-5519.999999999977
2016.02.03,263.00000000001324,-1154.999999999995,539.999999999996,-4023.999999999983,-475.9999999999991,,-4851.999999999968
2016.02.03,272.00000000000557,-1253.9999999999995,548.9999999999995,-4125.000000000023,-501.99999999999534,,-5060.000000000013
2016.02.03,276.00000000000955,-1304.9999999999784,561.0000000000003,-4172.999999999983,-506.9999999999908,,-5147.999999999942
2016.02.03,224.000000000002,-1288.9999999999845,575.9999999999987,-4184.00000000001,-460.9999999999985,,-5133.999999999992
2016.02.03,232.00000000000998,-1217.9999999999857,641.9999999999982,-4172.00000000002,-382.99999999999557,,-4898.999999999993
2016.02.03,301.0000000000179,-1103.9999999999939,745.9999999999911,-4152.000000000023,-215.0000000000034,,-4424.000000000011
2016.02.03,274.00000000001864,-1052.9999999999927,752.9999999999926,-4117.0000000000155,-155.9999999999917,,-4298.999999999989
2016.02.03,184.00000000000637,-996.9999999999812,825.9999999999934,-3982.999999999981,-22.999999999996135,,-3992.999999999958
2016.02.03,158.99999999999804,-891.9999999999817,927.0,-3388.9999999999977,138.00000000000523,,-3056.9999999999764
2016.02.03,198.00000000000927,-793.9999999999836,980.9999999999985,-3346.999999999989,222.0000000000084,,-2739.9999999999563
2016.02.03,208.00000000000819,-656.9999999999965,1003.9999999999937,-3471.000000000002,168.00000000000637,,-2747.99999999999
2016.02.03,263.00000000001324,-606.9999999999798,974.9999999999925,-3892.0000000000064,-7.999999999995566,,-3268.999999999976
2016.02.03,383.0,-621.9999999999892,975.9999999999991,-3956.999999999988,-123.99999999999523,,-3343.9999999999736
2016.02.03,400.00000000000034,-484.9999999999799,986.9999999999934,-4063.0000000000164,-191.99999999999307,,-3352.999999999996
2016.02.03,446.0000000000131,-474.999999999981,996.9999999999924,-3997.9999999999905,-170.99999999999227,,-3200.999999999958
2016.02.03,422.00000000001125,-85.99999999998609,1068.9999999999977,-3594.000000000008,8.000000000009777,,-2180.9999999999754
2016.02.03,329.00000000000153,138.0000000000159,1142.999999999994,-3440.999999999983,174.0000000000066,,-1656.9999999999652
2016.02.03,404.0000000000044,191.00000000000784,1154.999999999995,-3466.0000000000136,139.00000000001,,-1576.9999999999964
2016.02.03,367.0000000000062,184.00000000000637,1098.9999999999943,-3489.999999999993,64.99999999999773,,-1774.9999999999886
2016.02.03,500.00000000001154,632.0000000000103,1236.9999999999993,-3108.999999999984,150.00000000000568,,-589.9999999999575
2016.02.03,541.0000000000136,902.0000000000028,1291.9999999999932,-2879.9999999999936,228.00000000000864,,83.00000000002456
2016.02.03,599.0000000000161,801.0000000000073,1439.9999999999968,-3202.000000000016,48.00000000000182,,-313.9999999999941
2016.02.03,870.0000000000152,661.0000000000005,1433.999999999991,-3476.999999999997,-457.9999999999984,,-969.9999999999889
2016.02.03,1217.0000000000014,399.00000000001603,1507.9999999999982,-3835.999999999995,-641.9999999999959,,-1353.9999999999754
2016.02.03,1183.0000000000007,981.0000000000097,1639.999999999997,-3549.9999999999864,-417.0000000000016,,-162.99999999998067
2016.02.03,1232.000000000011,1087.0000000000157,1708.9999999999939,-3173.0000000000036,-283.9999999999918,,571.0000000000246
2016.02.03,1331.0000000000155,1215.0000000000105,1667.9999999999918,-2868.000000000004,-355.000000000004,,991.0000000000101
2016.02.03,1470.0000000000157,1192.0000000000152,1730.9999999999936,-2885.9999999999886,-388.9999999999958,,1118.00000000004
2016.02.03,1563.0000000000032,1369.0000000000202,1768.9999999999984,-2925.000000000022,-335.9999999999985,,1440.0000000000014
2016.02.03,1744.0000000000123,1439.0000000000125,1985.9999999999989,-3286.9999999999955,-367.999999999995,,1514.0000000000332
2016.02.03,1689.0000000000073,1594.0000000000066,1959.999999999995,-3340.999999999994,-373.9999999999952,,1528.0000000000198
2016.02.03,1472.0000000000066,1675.0000000000043,1862.9999999999925,-2693.000000000012,-271.0000000000008,,2045.999999999991
2016.02.03,1410.0000000000002,1723.000000000008,1888.0000000000007,-2525.9999999999836,-103.9999999999992,,2391.0000000000264
2016.02.03,1602.0000000000146,1744.0000000000123,1788.0000000000007,-2464.999999999984,-269.999999999996,,2399.0000000000473
2016.02.03,1584.0000000000077,1897.9999999999998,1829.9999999999982,-2233.000000000018,-170.0000000000017,,2908.9999999999854
2016.02.03,1598.0000000000105,1867.0000000000186,1774.9999999999932,-2313.0000000000095,-164.00000000000148,,2763.000000000011
2016.02.04,1531.0000000000157,1831.0000000000048,1763.9999999999989,-2267.000000000019,-170.0000000000017,,2688.999999999998
2016.02.04,1489.000000000007,1745.0000000000186,1673.9999999999977,-2335.9999999999827,-170.0000000000017,,2402.000000000039
2016.02.04,1524.0000000000143,1713.0000000000089,1578.999999999997,-2395.0000000000136,-344.99999999999886,,2076.0000000000073
2016.02.04,1543.0000000000055,1723.000000000008,1588.999999999996,-2348.000000000017,-254.99999999999545,,2251.999999999997
2016.02.04,1546.000000000003,1748.0000000000161,1632.0000000000002,-2276.999999999996,-203.00000000000296,,2446.00000000002
2016.02.04,1663.0000000000146,1891.0000000000205,1746.9999999999986,-2186.9999999999836,-241.99999999999022,,2872.00000000006
2016.02.04,1584.0000000000077,2088.000000000001,1824.9999999999989,-1976.9999999999843,-227.00000000000387,,3293.000000000019
2016.02.04,1551.0000000000134,2162.0000000000196,1849.0000000000007,-1665.9999999999898,58.000000000006935,,3954.0000000000505
2016.02.04,1536.000000000004,2113.000000000009,1805.9999999999966,-1703.00000000001,-46.999999999997044,,3705.0000000000027
2016.02.04,1450.000000000018,2142.000000000022,1789.9999999999916,-1645.9999999999918,-39.99999999999204,,3696.000000000048
2016.02.04,1506.0000000000073,2152.0000000000205,1815.0,-1641.0000000000036,-30.9999999999917,,3801.000000000032
2016.02.04,1562.0000000000189,2143.000000000006,1803.9999999999945,-1714.9999999999998,-152.9999999999916,,3641.0000000000273
2016.02.04,1499.000000000006,2069.0000000000095,1761.9999999999968,-1784.0000000000077,-46.999999999997044,,3499.000000000008
2016.02.04,1524.0000000000143,1958.9999999999995,1732.0000000000002,-1805.000000000012,-183.9999999999975,,3226.0000000000045
2016.02.04,1551.0000000000134,1960.0000000000061,1700.999999999997,-1757.0000000000086,-239.99999999999488,,3215.0000000000127
2016.02.04,1536.000000000004,1954.0000000000114,1628.9999999999916,-1777.0000000000064,-326.9999999999982,,3015.0000000000027
2016.02.04,1505.0000000000007,2005.0000000000123,1679.9999999999927,-1693.9999999999955,-250.99999999999056,,3245.0000000000196
2016.02.04,1419.0000000000148,1994.0000000000068,1667.9999999999918,-1734.9999999999977,-152.9999999999916,,3193.0000000000246
2016.02.04,1360.0000000000057,1970.000000000005,1741.999999999999,-1825.00000000001,-152.9999999999916,,3094.000000000008
2016.02.04,1378.0000000000125,1884.000000000019,1708.9999999999939,-1998.9999999999952,-182.00000000000216,,2790.0000000000277
2016.02.04,1426.0000000000161,1843.0000000000168,1750.9999999999914,-2245.000000000008,-200.9999999999934,,2574.000000000022
2016.02.04,1453.9999999999998,2146.0000000000036,1891.9999999999936,-2241.9999999999886,-75.9999999999934,,3174.0000000000155
2016.02.04,1701.000000000019,2217.0000000000023,2049.000000000001,-2276.999999999996,-75.00000000000284,,3615.000000000023
2016.02.04,1787.0000000000052,2410.000000000001,2066.999999999997,-2221.9999999999905,-43.99999999999693,,3998.0000000000164
2016.02.04,1736.000000000004,2507.0000000000146,2125.9999999999945,-1903.9999999999945,153.0000000000058,,4618.000000000024
2016.02.04,1775.0000000000155,2798.0000000000114,2235.9999999999936,-1763.0000000000034,161.00000000000136,,5207.000000000018
2016.02.04,1936.0000000000043,3031.000000000006,2344.000000000002,-1380.9999999999877,266.00000000000534,,6196.000000000029
2016.02.04,1897.9999999999998,2832.0000000000123,2237.0,-838.0000000000055,240.0000000000091,,6369.0000000000155
2016.02.04,1968.000000000014,2818.0000000000095,2202.9999999999995,-724.9999999999978,180.99999999999739,,6445.000000000023
2016.02.04,2038.0000000000064,2696.0000000000095,2217.9999999999977,-1237.9999999999836,109.99999999999943,,5824.00000000003
2016.02.04,2287.000000000006,2488.0000000000014,2286.9999999999945,-1799.0000000000173,79.9999999999983,,5342.999999999983
2016.02.04,2336.0000000000045,2717.0000000000136,2393.999999999996,-1562.0000000000189,14.000000000010004,,5899.0000000000055
2016.02.04,2223.000000000008,2846.000000000015,2391.999999999994,-931.9999999999995,-48.99999999999238,,6480.0000000000255
2016.02.04,2207.0000000000146,3007.000000000004,2346.999999999999,-676.0000000000099,-94.99999999999886,,6790.000000000008
2016.02.04,2423.0000000000086,2875.0000000000055,2286.9999999999945,-822.9999999999959,-156.99999999999648,,6605.000000000016
2016.02.04,2280.000000000004,2689.000000000008,2227.0000000000014,-988.9999999999955,-37.9999999999967,,6169.000000000023
2016.02.04,2298.0000000000114,2534.000000000014,2340.999999999993,-1119.0000000000034,-131.9999999999908,,5922.000000000024
2016.02.04,2577.0000000000073,2385.000000000015,2327.0000000000014,-1230.999999999982,-224.00000000000375,,5834.000000000038
2016.02.04,2597.000000000005,2353.000000000005,2405.0000000000014,-1303.0000000000098,-212.0000000000033,,5839.999999999997
2016.02.04,2545.000000000008,2423.0000000000196,2443.9999999999905,-1303.0000000000098,-87.99999999999386,,6021.000000000015
2016.02.04,2520.000000000011,2347.00000000001,2494.999999999992,-1577.9999999999905,-18.000000000000682,,5766.000000000021
2016.02.04,2600.000000000013,2224.0000000000036,2428.9999999999923,-1792.000000000016,-265.00000000000057,,5195.999999999992
2016.02.04,2743.0000000000064,2146.0000000000036,2383.9999999999973,-1932.0000000000005,-323.99999999999807,,5017.000000000009
2016.02.04,2762.000000000009,2191.0000000000095,2444.9999999999973,-1885.0000000000034,-247.99999999999045,,5265.000000000022
2016.02.04,2682.000000000007,2232.000000000012,2428.9999999999923,-1540.000000000008,-141.9999999999959,,5661.000000000007
2016.02.04,2709.000000000006,2178.000000000013,2399.999999999991,-1576.999999999984,-204.9999999999983,,5505.000000000027
2016.02.04,2781.0000000000114,2118.00000000002,2347.9999999999945,-1767.9999999999918,-262.999999999991,,5216.000000000043
2016.02.04,2792.0000000000055,2101.0000000000196,2327.0000000000014,-1785.0000000000143,-289.0000000000015,,5146.000000000011
2016.02.05,2766.0000000000127,2080.000000000015,2323.9999999999927,-1778.000000000013,-212.99999999999386,,5179.000000000014
2016.02.05,2751.0000000000036,2119.000000000004,2280.9999999999995,-1722.0000000000014,-224.99999999999432,,5204.000000000011
2016.02.05,2740.000000000009,2140.0000000000086,2332.9999999999964,-1644.0000000000232,-200.00000000000284,,5368.999999999988
2016.02.05,2745.0000000000086,2103.0000000000105,2411.999999999992,-1668.0000000000027,-103.9999999999992,,5488.000000000009
2016.02.05,2729.0000000000036,2103.0000000000105,2378.9999999999977,-1690.0000000000136,-197.00000000000273,,5323.999999999996
2016.02.05,2765.0000000000064,2079.0000000000086,2293.999999999996,-1622.0000000000123,-134.00000000000034,,5381.999999999998
2016.02.05,2811.0000000000077,2149.000000000001,2260.999999999991,-1605.9999999999964,-292.0000000000016,,5323.000000000002
2016.02.05,2694.0000000000073,2264.0000000000214,2079.999999999993,-1353.9999999999886,-432.00000000000216,,5252.000000000031
2016.02.05,2697.000000000005,2216.0000000000177,2098.9999999999955,-1374.999999999993,-444.9999999999932,,5192.000000000033
2016.02.05,2707.0000000000036,2193.0000000000005,2015.9999999999957,-1387.9999999999893,-585.9999999999985,,4942.000000000012
2016.02.05,2710.0000000000123,2256.0000000000136,2028.9999999999918,-1291.00000000002,-576.9999999999982,,5126.999999999999
2016.02.05,2700.0000000000136,2332.000000000001,2076.0,-1244.000000000023,-625.9999999999906,,5238.000000000001
2016.02.05,2667.000000000008,2368.0000000000146,2038.999999999991,-1083.0000000000118,-676.0000000000019,,5315.0
2016.02.05,2668.0000000000036,2348.000000000017,2047.9999999999943,-1129.9999999999866,-662.9999999999967,,5271.000000000032
2016.02.05,2656.000000000014,2358.0000000000155,2067.9999999999923,-1089.999999999991,-602.9999999999944,,5389.000000000036
2016.02.05,2611.0000000000077,2345.000000000019,1979.999999999993,-1035.0000000000082,-628.9999999999907,,5272.000000000021
2016.02.05,2627.0000000000127,2387.000000000006,2015.0000000000002,-937.9999999999944,-600.9999999999991,,5490.000000000025
2016.02.05,2642.000000000011,2387.000000000006,2083.999999999997,-943.000000000005,-515.9999999999911,,5654.000000000016
2016.02.05,2589.000000000008,2388.0000000000123,2119.9999999999995,-992.9999999999994,-474.00000000000375,,5630.000000000017
2016.02.05,2606.000000000008,2271.000000000001,2088.000000000001,-892.0000000000039,-485.99999999999,,5587.000000000016
2016.02.05,2677.0000000000073,2246.0000000000146,2049.9999999999964,-879.9999999999919,-522.9999999999961,,5570.00000000003
2016.02.05,2677.0000000000073,2232.000000000012,2015.9999999999957,-873.0000000000126,-575.9999999999934,,5476.000000000008
2016.02.05,2805.000000000013,2290.000000000014,2110.000000000001,-781.9999999999939,-432.9999999999927,,5990.000000000042
2016.02.05,2866.000000000013,2384.000000000008,2291.999999999994,-744.9999999999957,-219.99999999999886,,6577.000000000022
2016.02.05,2889.000000000008,2393.000000000001,2269.999999999994,-783.0000000000003,-256.9999999999908,,6512.000000000013
2016.02.05,2932.0000000000123,2282.0000000000064,2260.999999999991,-618.0000000000074,-287.9999999999967,,6569.0000000000055
2016.02.05,2984.000000000009,2151.000000000014,2285.999999999999,-1005.9999999999958,-316.99999999999307,,6098.000000000035
2016.02.05,2902.0000000000045,2127.0000000000123,2317.9999999999977,-933.000000000006,-277.000000000001,,6137.000000000007
2016.02.05,2839.0000000000136,2146.0000000000036,2315.0000000000005,-923.9999999999915,-219.99999999999886,,6156.000000000027
2016.02.05,2842.0000000000114,2144.0000000000127,2307.999999999999,-1162.0000000000186,-268.99999999999125,,5863.000000000013
2016.02.05,2862.000000000009,2164.0000000000105,2383.9999999999973,-1360.99999999999,-224.00000000000375,,5825.000000000024
2016.02.05,2442.000000000011,1630.0000000000202,1754.0,-1689.0000000000073,-715.0000000000034,,3422.00000000002
2016.02.05,2268.0000000000146,1509.0000000000048,1475.9999999999995,-941.9999999999984,-876.9999999999953,,3434.0000000000246
2016.02.05,2398.0000000000114,1293.000000000011,1511.9999999999911,-1912.0000000000025,-1093.0000000000036,,2198.0000000000073
2016.02.05,2251.000000000014,1324.000000000014,1424.9999999999984,-1625.999999999994,-1087.9999999999939,,2286.000000000038
2016.02.05,2302.000000000004,1231.0000000000043,1380.9999999999989,-1644.0000000000232,-1221.0000000000036,,2048.9999999999804
2016.02.05,2636.000000000005,809.0000000000152,1367.9999999999914,-2205.0000000000127,-1283.9999999999918,,1324.0000000000064
