date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.11.04,-234.00000000000088,-131.99999999999878,-22.999999999995246,-15.999999999991132,-12.999999999996348,-97.00000000000264,-313.00000000000773,-194.0000000000053,25.99999999999625,-202.0000000000022,310.0000000000103,-32.999999999994145,104.99999999998977,-164.99999999999292,-57.00000000001815,-117.00000000000443,0.9999999999843467,-770.000000000004,-134.0000000000008,312.9999999999966,243.00000000001543,,-1502.000000000022
2019.11.04,-243.00000000000432,-127.99999999999478,-21.999999999988695,-15.999999999991132,-14.000000000002899,-95.00000000000064,-314.99999999999864,-202.9999999999976,19.000000000005457,-200.99999999999562,304.00000000000426,-31.999999999998696,111.99999999999477,-167.00000000000603,-50.0000000000167,-115.0000000000091,11.00000000000545,-626.9999999999998,-136.99999999999824,302.0000000000023,219.99999999999798,,-1396.9999999999925
2019.11.04,-263.0000000000021,-113.00000000000753,-7.0000000000014495,-18.000000000000682,-26.0000000000149,-72.0000000000054,-330.0000000000081,-208.99999999999253,1.0000000000047748,-209.9999999999991,298.0000000000094,-42.999999999993044,96.00000000000364,-170.00000000000347,-11.00000000000545,-102.00000000000387,-9.000000000014552,-564.9999999999933,-113.99999999999189,287.9999999999994,223.00000000001762,,-1356.0000000000027
2019.11.04,-295.0000000000008,-110.99999999999443,7.0000000000014495,-27.999999999991587,-41.000000000002146,-70.99999999999883,-357.00000000000733,-222.99999999999542,-21.000000000000796,-229.99999999999687,290.00000000000136,-51.99999999999649,70.99999999999795,-185.00000000001293,-46.0000000000127,-106.00000000000875,-15.00000000000945,-622.9999999999958,-113.99999999999189,265.0000000000041,214.00000000000307,,-1671.0000000000086
2019.11.04,-273.9999999999965,-93.99999999999409,-11.00000000000545,-57.00000000000216,-38.0000000000047,-102.00000000000209,-302.0000000000023,-209.9999999999991,2.0000000000095497,-217.99999999999596,324.00000000000205,-23.999999999990695,69.99999999999318,-147.99999999999258,-124.00000000001299,-157.0000000000107,-11.00000000000545,-671.9999999999837,-156.00000000000057,317.0000000000006,226.99999999999943,,-1657.999999999994
2019.11.04,-255.00000000000523,-93.00000000000975,-21.00000000000435,-69.00000000000261,-32.0000000000098,-102.99999999999754,-296.0000000000074,-211.00000000000563,55.00000000000682,-203.99999999999307,337.0000000000095,-19.999999999997797,104.99999999998977,-137.9999999999937,-129.00000000000134,-165.00000000000625,0.0,-724.9999999999978,-153.99999999999858,336.9999999999984,239.00000000001143,,-1542.0000000000152
2019.11.04,-231.0000000000034,-96.99999999999153,-65.99999999998829,-104.99999999998977,-32.0000000000098,-121.99999999999989,-283.000000000011,-174.99999999999181,82.00000000000784,-197.99999999999818,300.0000000000003,-21.999999999999797,96.99999999997999,-129.00000000000134,-205.00000000001074,-269.00000000000546,-24.000000000001798,-695.0000000000011,-158.99999999999804,336.00000000000296,275.000000000003,,-1722.0000000000082
2019.11.04,-185.99999999999727,-129.00000000000134,-62.000000000006494,-108.99999999999466,0.9999999999843467,-121.99999999999989,-231.0000000000034,-161.00000000001114,155.00000000000114,-192.99999999999872,302.0000000000023,-17.000000000000348,126.99999999998113,-113.99999999999189,-194.0000000000053,-254.0000000000049,-36.999999999998145,-756.9999999999854,-161.99999999999548,368.00000000000165,287.000000000015,,-1488.0000000000089
2019.11.04,-384.00000000000654,-146.00000000000168,-43.999999999999595,-221.9999999999942,-120.00000000000898,-104.99999999999955,-442.9999999999934,-212.99999999999653,37.9999999999967,-280.9999999999979,322.00000000000006,-127.99999999999478,186.9999999999834,-215.99999999999397,-92.00000000000318,-231.99999999999932,-155.00000000001623,-800.9999999999851,-136.99999999999824,280.9999999999979,240.00000000001796,,-2650.9999999999927
2019.11.04,-380.00000000000256,-114.99999999999844,63.99999999999739,-185.99999999999284,-134.99999999999625,-43.999999999999595,-439.0000000000116,-242.99999999999324,39.00000000000148,-263.0000000000021,310.0000000000103,-144.99999999999514,227.00000000000387,-255.00000000000523,12.999999999996348,-195.99999999999795,-100.99999999999554,-672.9999999999902,-121.99999999999989,275.000000000003,209.00000000001472,,-2159.999999999953
2019.11.04,-367.0000000000062,-93.00000000000975,2.999999999997449,-176.9999999999925,-126.0000000000039,-29.000000000001247,-398.9999999999938,-266.999999999995,31.999999999996476,-253.99999999999866,312.00000000000114,-60.99999999999994,188.99999999999295,-198.00000000000927,37.99999999998249,-248.00000000000466,-29.00000000001235,-642.9999999999936,-90.0000000000012,275.99999999999847,249.00000000001032,,-1882.0000000000425
2019.11.04,-389.000000000006,-65.00000000000395,25.00000000000835,-161.00000000000136,-187.00000000000384,-16.0000000000049,-387.000000000004,-312.00000000000114,-6.999999999990791,-226.99999999999943,267.00000000000614,-56.0000000000005,111.99999999999477,-242.99999999999324,-95.00000000000064,-222.99999999999898,11.00000000000545,-543.999999999989,-145.9999999999906,236.00000000000287,182.99999999999983,,-2223.999999999971
2019.11.04,-455.0000000000054,63.99999999999739,26.999999999999247,-216.99999999999875,-209.9999999999991,-11.00000000000545,-375.9999999999986,-351.99999999999676,-9.000000000000341,-258.9999999999981,295.0000000000008,34.000000000000696,42.999999999977945,-127.00000000001043,-182.0000000000155,-246.9999999999999,38.99999999998904,-444.9999999999843,-148.99999999999915,260.00000000000466,170.00000000000347,,-2107.000000000038
2019.11.04,-482.00000000000466,53.999999999998494,39.999999999995595,-254.99999999999545,-235.00000000000742,29.999999999996696,-365.99999999999966,-343.00000000000443,-21.99999999999136,-259.9999999999936,201.00000000000674,36.0000000000027,87.99999999999386,-141.99999999999767,-69.00000000000794,-307.00000000000216,75.99999999998718,-387.000000000004,-110.99999999999443,145.00000000000622,69.00000000000794,,-2240.0000000000077
2019.11.04,-416.00000000000523,26.999999999999247,51.000000000001044,-250.0,-218.00000000000708,24.999999999997247,-358.9999999999982,-313.00000000000773,52.00000000000671,-241.00000000000233,197.00000000000273,16.0000000000049,168.99999999998272,-204.00000000000418,-15.00000000000945,-299.99999999999716,87.99999999999919,-157.99999999999147,-117.00000000000044,133.00000000000534,40.0000000000178,,-1793.0000000000064
2019.11.04,-394.00000000000546,15.999999999993797,34.000000000000696,-247.99999999999045,-251.00000000000122,-1.0000000000065512,-368.00000000001273,-312.00000000000114,72.00000000000273,-207.99999999999707,166.00000000001057,16.0000000000049,168.99999999998272,-251.00000000000122,-49.00000000001015,-307.00000000000216,119.99999999998678,-161.99999999999548,-178.99999999999582,126.99999999999933,42.0000000000087,,-1968.0000000000293
2019.11.04,-407.0000000000018,-14.000000000002899,-14.000000000002899,-224.99999999999432,-246.00000000001288,-2.000000000002,-388.9999999999949,-361.0000000000113,52.00000000000671,-246.99999999999721,195.00000000000074,16.0000000000049,173.99999999997817,-255.00000000000523,-29.00000000001235,-329.00000000000773,90.99999999999665,-151.9999999999966,-171.99999999999437,111.00000000000554,19.00000000001345,,-2184.0000000000305
2019.11.04,-412.00000000000125,29.999999999996696,29.999999999996696,-224.00000000000375,-209.9999999999991,12.999999999996348,-367.0000000000062,-317.9999999999961,28.000000000005798,-258.9999999999981,89.00000000000574,24.000000000001798,67.99999999998363,-123.00000000000644,7.0000000000014495,-293.99999999999693,38.0000000000047,-58.000000000002494,-83.9999999999952,26.000000000003798,-37.99999999998249,,-2033.9999999999916
2019.11.04,-397.0000000000029,29.999999999996696,90.00000000001229,-218.9999999999941,-229.99999999999687,56.99999999999594,-331.999999999999,-242.00000000000887,25.99999999999625,-209.00000000000364,96.00000000000719,-12.999999999996348,82.99999999999841,-194.0000000000053,51.000000000001044,-216.99999999999875,19.999999999997797,-39.999999999995595,-71.99999999999429,26.000000000003798,-21.999999999988695,,-1707.9999999999748
2019.11.04,-400.00000000000034,5.000000000010552,99.00000000000463,-242.999999999995,-190.00000000000128,39.999999999995595,-344.99999999999534,-215.99999999999397,73.99999999999807,-236.00000000000287,68.00000000000139,-49.99999999999449,126.99999999998113,-201.99999999999108,21.999999999988695,-230.00000000000398,-36.0000000000138,-62.99999999999084,-73.99999999999629,7.9999999999968985,-36.999999999998145,,-1879.0000000000007
2019.11.04,-397.99999999999835,103.00000000000864,123.00000000000644,-292.0000000000016,-224.000000000002,70.0000000000034,-226.99999999999943,-195.9999999999962,124.00000000000944,-229.00000000000142,45.000000000006146,2.000000000002,113.9999999999759,-87.99999999999919,7.999999999985796,-222.99999999999898,-55.000000000005045,-22.999999999995246,-39.00000000000014,-21.999999999999797,-58.000000000002494,,-1485.0000000000018
2019.11.04,-399.0000000000049,134.00000000001188,127.99999999999478,-302.99999999999727,-191.00000000000784,75.9999999999983,-226.99999999999943,-208.99999999999253,132.000000000005,-256.99999999999613,44.0000000000107,-17.999999999995797,93.99999999999409,-28.000000000005798,-72.0000000000054,-262.00000000000045,-153.00000000000313,-61.99999999998429,-34.99999999999615,-85.00000000000173,-62.99999999999084,,-1755.9999999999673
2019.11.04,-363.99999999999767,137.9999999999937,133.00000000000534,-289.0000000000015,-140.0000000000068,49.99999999999449,-175.99999999999838,-127.00000000001043,141.00000000000534,-234.00000000000088,-37.99999999999359,-5.999999999994898,45.99999999999227,43.999999999999595,-80.00000000001339,-219.0000000000083,-158.99999999999804,-62.99999999999084,0.0,-136.99999999999824,-108.99999999998133,,-1589.0000000000036
2019.11.04,-324.9999999999975,62.99999999999084,117.99999999999588,-299.99999999999716,-151.9999999999966,80.00000000000229,-127.99999999999478,-123.00000000000644,209.00000000000318,-197.99999999999818,-60.99999999999994,-21.999999999999797,54.9999999999784,36.999999999998145,-69.00000000000794,-268.0000000000007,-167.00000000000603,84.0000000000174,34.000000000000696,-158.0000000000026,-113.99999999999189,,-1405.0000000000127
2019.11.04,-343.9999999999999,56.000000000011596,120.00000000000898,-396.99999999999136,-147.00000000000824,100.00000000000009,-136.00000000000279,-82.00000000000429,289.0000000000015,-229.99999999999687,-84.99999999999064,-46.999999999997044,200.9999999999934,29.999999999996696,133.99999999998968,-299.0000000000066,-279.00000000000705,127.00000000001043,94.00000000000519,-207.00000000000162,-104.99999999999955,,-1206.9999999999884
2019.11.04,-340.00000000000693,133.00000000000534,215.99999999999397,-405.00000000000114,-144.0000000000108,136.00000000000279,-154.99999999999403,-49.99999999999449,292.0000000000016,-234.00000000000088,-61.999999999995396,-56.99999999999594,207.9999999999984,48.99999999998794,129.00000000000134,-250.0,-292.00000000000335,126.0000000000039,108.00000000000809,-197.99999999999818,-88.99999999998354,,-878.9999999999814
2019.11.04,-314.99999999999864,164.00000000000858,229.99999999999687,-393.0000000000007,-141.00000000001333,148.0000000000037,-83.00000000001084,-26.999999999999247,289.0000000000015,-204.99999999999963,-66.99999999999484,-27.999999999994696,176.9999999999925,52.000000000007596,109.99999999998789,-263.00000000000523,-246.99999999999721,73.00000000001194,108.00000000000809,-178.00000000000037,-93.99999999999409,,-689.9999999999901
2019.11.04,-284.0000000000065,184.99999999999073,229.00000000001253,-382.99999999999557,-127.00000000001043,139.99999999999568,-56.99999999999594,-5.000000000010552,319.0000000000026,-180.0000000000024,-69.9999999999923,-13.999999999991797,163.99999999998727,99.99999999998899,68.99999999998573,-255.00000000000966,-273.9999999999965,84.0000000000174,92.99999999999864,-166.99999999999494,-73.99999999999629,,-507.0000000000233
2019.11.04,-306.00000000000625,266.0000000000107,259.0000000000092,-402.000000000001,-111.00000000001664,156.00000000000057,26.999999999999247,26.999999999999247,338.0000000000081,-212.00000000000108,-123.99999999999079,6.0000000000060005,94.99999999999886,241.00000000000233,57.99999999998029,-234.99999999999943,-304.00000000001535,66.00000000001049,134.0000000000008,-265.99999999999955,-124.99999999999733,,-412.00000000000165
2019.11.04,-401.00000000000693,353.0000000000033,296.0000000000074,-430.9999999999974,-146.00000000000168,200.99999999999562,4.000000000004,-2.999999999997449,255.00000000000966,-253.0000000000032,-152.99999999999204,32.0000000000098,14.999999999986358,353.0000000000033,44.99999999998394,-215.0000000000034,-344.99999999999534,253.00000000001432,192.00000000000327,-343.00000000000443,-163.9999999999864,,-454.99999999996726
2019.11.04,-397.99999999999835,439.99999999999596,334.9999999999964,-435.99999999999284,-211.00000000000563,244.99999999999523,72.0000000000054,0.0,264.00000000001,-231.0000000000034,-208.99999999999253,42.0000000000087,-9.000000000014552,351.99999999999676,12.999999999996348,-192.00000000000728,-340.00000000000693,351.99999999999676,214.00000000000307,-383.0,-197.99999999998707,,-278.000000000004
2019.11.04,-406.00000000000637,449.9999999999948,378.00000000001165,-435.99999999999284,-187.00000000000384,300.0000000000003,51.99999999998539,25.00000000000835,250.0,-246.00000000000176,-239.99999999999577,29.000000000001247,-16.999999999995907,380.00000000000256,168.99999999999693,-141.00000000000534,-395.99999999999636,378.00000000001165,268.0000000000016,-456.00000000000085,-229.99999999999687,,-75.99999999998136
2019.11.04,-407.0000000000018,401.99999999999125,402.9999999999978,-427.99999999999727,-177.00000000000495,302.9999999999977,14.999999999987246,46.999999999997044,243.99999999999977,-249.99999999999466,-243.99999999999977,-5.999999999994898,0.9999999999763531,326.9999999999884,214.99999999998744,-106.00000000000875,-409.0000000000149,483.0000000000112,272.00000000000557,-463.0000000000023,-251.99999999998556,,-30.00000000006503
2019.11.04,-406.00000000000637,400.00000000000034,395.000000000012,-417.0000000000016,-192.00000000001438,282.99999999999994,-2.0000000000131024,28.000000000005798,224.00000000000375,-234.99999999999633,-232.99999999999432,-4.999999999999449,-40.99999999999682,317.9999999999961,104.99999999999955,-111.0000000000042,-363.0000000000022,382.0000000000157,247.00000000000833,-434.9999999999965,-241.00000000000233,,-298.9999999999862
2019.11.04,-399.0000000000049,442.00000000000904,388.9999999999949,-394.999999999996,-173.00000000000094,287.0000000000039,49.99999999999449,28.000000000005798,219.0000000000083,-234.00000000000088,-194.99999999998963,23.00000000000635,-52.00000000002092,380.9999999999869,156.00000000000057,-87.0000000000033,-388.9999999999949,358.00000000001387,265.99999999999955,-385.000000000002,-180.0000000000024,,110.0000000000079
2019.11.04,-382.00000000000455,431.0000000000036,381.0000000000091,-375.0,-160.00000000000458,265.99999999999955,51.000000000001044,55.99999999998939,219.99999999999886,-232.99999999999432,-187.9999999999993,6.0000000000060005,-51.00000000001614,380.00000000000256,117.99999999999588,-73.0000000000075,-395.000000000012,232.00000000000998,236.00000000000287,-365.99999999999966,-178.99999999999582,,-25.00000000001515
2019.11.05,-402.00000000000233,425.0000000000087,402.0000000000135,-390.00000000000057,-219.00000000001364,290.00000000000136,43.999999999999595,32.0000000000098,124.00000000000944,-244.99999999999523,-205.99999999999508,-26.999999999999247,-82.00000000002206,322.00000000000006,90.99999999999665,-67.00000000000728,-418.0000000000073,212.00000000001216,247.00000000000833,-383.0,-157.99999999999147,,-407.99999999997465
2019.11.05,-385.99999999999744,418.0000000000073,405.9999999999952,-393.0000000000007,-212.00000000001216,297.9999999999983,38.0000000000047,68.00000000000139,167.0000000000016,-200.00000000000017,-245.99999999999068,-37.99999999999359,-52.00000000002092,312.00000000000114,160.99999999998892,-48.00000000000182,-429.99999999999704,287.000000000015,246.00000000000176,-434.9999999999965,-185.99999999999727,,-224.99999999999295
2019.11.05,-392.00000000000347,405.0000000000109,422.00000000001125,-403.99999999999636,-214.00000000000307,312.00000000000114,18.0000000000069,63.99999999999739,219.99999999999886,-212.00000000000108,-248.99999999999923,-32.999999999994145,-19.000000000005457,306.9999999999906,265.99999999998846,-75.00000000000284,-439.99999999999596,355.0000000000164,270.0000000000036,-441.0000000000025,-191.99999999999218,,-31.99999999997081
2019.11.05,-456.00000000000085,363.0000000000022,404.0000000000044,-536.0000000000014,-199.00000000001583,171.99999999999437,-107.00000000001265,-15.00000000000945,240.0000000000091,-280.9999999999979,-207.99999999999707,-32.999999999994145,24.999999999977263,272.99999999998994,-123.00000000000644,-219.0000000000083,-388.9999999999949,173.00000000000094,112.000000000001,-400.00000000000034,-258.0000000000027,,-1462.000000000063
2019.11.05,-440.00000000000705,363.0000000000022,377.0000000000051,-536.0000000000014,-184.00000000000637,212.99999999999653,-66.00000000001049,-11.999999999989797,278.99999999999636,-261.0000000000001,-123.99999999999079,-22.999999999995246,164.99999999999204,292.9999999999877,45.99999999999049,-272.00000000000557,-368.00000000001273,168.99999999999693,170.00000000000347,-331.999999999999,-200.99999999998454,,-744.0000000000321
2019.11.05,-421.0000000000047,378.999999999996,380.00000000000256,-567.9999999999978,-202.00000000001327,241.99999999999778,-56.000000000011596,-7.0000000000014495,326.9999999999982,-246.00000000000176,-141.99999999999767,-2.999999999997449,188.99999999999295,279.00000000000705,146.99999999998602,-295.0000000000017,-348.9999999999993,168.0000000000126,203.00000000000873,-336.9999999999984,-119.99999999998678,,-432.0000000000101
2019.11.05,-419.00000000000273,383.0,384.00000000000654,-519.999999999996,-239.00000000001143,298.9999999999937,-26.999999999999247,1.999999999990898,274.0000000000009,-220.99999999999343,-175.99999999999838,-12.999999999996348,99.99999999999432,242.99999999999324,259.9999999999936,-245.00000000000455,-319.0000000000026,302.0000000000023,233.00000000000543,-346.9999999999973,-136.99999999998712,,-183.00000000000833
2019.11.05,-450.00000000000597,395.000000000012,388.0000000000106,-521.9999999999914,-240.00000000001796,270.99999999999903,-45.000000000006146,-5.000000000010552,278.99999999999636,-256.99999999999613,-157.99999999999147,-6.999999999990347,121.99999999998568,252.99999999999213,162.99999999997982,-210.99999999999852,-365.0000000000153,141.00000000001333,220.00000000000907,-336.9999999999984,-105.99999999998388,,-471.00000000000796
2019.11.05,-490.999999999997,404.0000000000044,409.99999999999926,-545.9999999999923,-226.00000000001506,244.99999999999523,-110.99999999999443,-31.000000000003247,272.00000000000557,-271.9999999999945,-124.99999999999733,-21.999999999999797,183.9999999999975,272.99999999998994,112.000000000001,-231.00000000000875,-378.00000000001165,56.000000000011596,194.0000000000053,-336.00000000000296,-131.99999999999878,,-751.000000000006
2019.11.05,-507.9999999999973,424.00000000000216,449.9999999999948,-566.0000000000025,-226.00000000001506,263.0000000000021,-114.99999999999844,-34.000000000000696,269.999999999996,-300.99999999999574,-85.99999999999719,-31.999999999998696,197.99999999997908,289.0000000000059,113.99999999999189,-216.99999999999875,-400.00000000000034,87.99999999999919,201.00000000000674,-317.9999999999961,-121.99999999999989,,-628.0000000000227
2019.11.05,-529.9999999999972,431.0000000000036,436.9999999999985,-576.9999999999982,-224.000000000002,243.99999999999977,-139.00000000000023,-51.000000000001044,246.9999999999999,-307.0000000000017,-40.99999999999105,-25.999999999992696,209.99999999997954,296.0000000000074,48.99999999998794,-245.00000000000455,-400.00000000000034,23.00000000001745,176.0000000000095,-265.0000000000041,-102.00000000000209,,-793.9999999999914
2019.11.05,-546.9999999999975,408.9999999999927,442.00000000000904,-612.9999999999995,-259.0000000000092,82.99999999999974,-158.0000000000137,-56.000000000011596,236.0000000000042,-317.0000000000006,-55.99999999998939,-69.9999999999923,175.99999999998772,289.0000000000059,-343.00000000000443,-265.00000000000057,-465.0000000000043,-102.99999999998644,-26.999999999999247,-278.00000000000045,-278.00000000000045,,-2200.0000000000105
2019.11.05,-519.9999999999983,411.0000000000058,429.00000000001273,-600.9999999999991,-205.00000000001074,53.999999999998494,-134.99999999999625,-59.000000000009045,307.00000000000216,-309.99999999999915,-18.999999999991246,-26.999999999999247,252.9999999999859,299.00000000000483,-450.00000000001705,-280.00000000000114,-407.0000000000018,-48.99999999998794,-48.99999999999905,-243.99999999999977,-351.99999999999676,,-1953.9999999999968
2019.11.05,-516.0000000000053,442.9999999999934,441.0000000000025,-602.9999999999944,-189.00000000001694,80.00000000000229,-90.99999999999665,-42.0000000000087,308.9999999999975,-319.0000000000026,-61.999999999995396,-12.000000000000899,218.9999999999941,375.9999999999986,-395.000000000012,-265.00000000000057,-441.0000000000025,-45.99999999999049,-20.999999999993246,-317.9999999999961,-357.99999999999164,,-1810.000000000019
2019.11.05,-494.00000000000557,449.9999999999948,429.00000000001273,-587.9999999999939,-171.00000000001003,78.00000000000028,-69.00000000000794,-35.00000000000725,296.99999999999704,-312.00000000000114,11.00000000000545,-4.999999999999449,185.99999999997863,381.99999999999346,-426.9999999999996,-256.0000000000002,-429.00000000001273,-86.99999999999264,-12.000000000000899,-209.00000000000364,-266.999999999995,,-1528.0000000000475
2019.11.05,-495.9999999999964,448.000000000004,405.0000000000109,-567.9999999999978,-173.00000000000094,87.00000000000374,-75.00000000000284,-59.99999999999339,296.99999999999704,-319.0000000000026,-30.999999999992145,12.000000000000899,180.99999999998317,412.9999999999967,-405.0000000000109,-274.0000000000009,-425.0000000000087,-2.999999999997449,4.999999999999449,-253.99999999999866,-315.99999999998295,,-1550.99999999999
2019.11.05,-529.0000000000017,435.9999999999919,402.9999999999978,-602.9999999999944,-141.99999999999767,42.999999999993044,-129.00000000000134,-106.00000000000608,289.0000000000015,-363.99999999999767,-3.999999999992898,8.000000000008,209.99999999997954,419.9999999999982,-503.000000000009,-299.0000000000066,-448.000000000004,-126.0000000000039,-17.999999999995797,-239.99999999999577,-262.999999999991,,-1965.0000000000277
2019.11.05,-548.9999999999995,418.0000000000073,400.00000000000034,-625.0,-143.00000000000423,36.0000000000027,-144.0000000000108,-116.00000000000499,274.0000000000009,-371.99999999999454,62.000000000006494,7.0000000000014495,212.99999999999386,439.99999999999596,-492.0000000000035,-326.9999999999982,-445.0000000000065,-129.99999999998568,-20.999999999993246,-190.99999999999673,-259.9999999999936,,-1964.9999999999825
2019.11.05,-531.0000000000036,287.9999999999994,339.0000000000004,-607.9999999999899,-97.9999999999981,26.999999999999247,-232.00000000000998,-136.00000000000279,278.0000000000058,-392.00000000000347,56.0000000000005,-28.999999999990145,201.99999999999818,350.00000000000585,-535.0000000000188,-358.0000000000041,-446.0000000000131,-143.99999999998857,-17.000000000000348,-202.9999999999976,-266.999999999995,,-2456.000000000007
2019.11.05,-497.99999999999847,262.999999999991,303.0000000000088,-617.999999999995,-28.000000000005798,-41.000000000002146,-229.99999999999687,-148.99999999999915,319.0000000000026,-422.00000000000017,60.00000000000449,-31.999999999998696,340.0000000000034,357.99999999999164,-495.000000000001,-421.0000000000065,-496.00000000000756,-124.99999999999733,-27.999999999994696,-251.99999999999667,-310.9999999999946,,-2502.9999999999923
2019.11.05,-511.0000000000059,222.00000000001108,286.00000000000847,-664.999999999992,-15.00000000000945,-38.0000000000047,-253.99999999999866,-161.99999999999548,332.00000000000784,-415.99999999999415,53.00000000000304,-52.99999999999194,358.0000000000041,343.00000000000443,-456.00000000001194,-465.0000000000034,-490.999999999997,-102.00000000000209,-32.999999999994145,-254.99999999999412,-334.9999999999964,,-2656.9999999999527
