names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['NZDCAD', 'USDCHF', 'CADCHF', 'EURCAD']",100.0,1.0,S
GBPUSD,10,"['NZDCHF', 'EURNZD', 'GBPAUD']",80.0,1.0,S
EURUSD,10,"['NZDCHF', 'EURNZD', 'GBPAUD']",80.0,1.0,S
USDJPY,30,['GBPJPY'],80.0,0.33966614585964416,S
USDCAD,30,"['USDCHF', 'GBPAUD', 'EURGBP']",100.0,0.6231972471972472,S
AUDUSD,10,"['NZDCHF', 'EURNZD', 'GBPAUD']",100.0,1.0,S
GBPCHF,15,['NZDCHF'],80.0,1.0,S
EURCHF,15,"['USDCHF', 'AUDCAD']",80.0,0.9848888888888888,S
CHFJPY,50,['NZDJPY'],80.0,-0.1330817883477315,B
CADCHF,10,"['USDCAD', 'EURAUD', 'CADCHF', 'EURCAD', 'NZDCHF']",100.0,0.62,S
NZDCHF,20,"['EURJPY', 'AUDUSD', 'CHFJPY', 'USDCAD']",80.0,-0.8150476190476189,B
EURGBP,15,"['EURCHF', 'AUDCHF', 'GBPCHF']",100.0,-0.6,B
GBPJPY,10,['EURCHF'],80.0,-0.9359999999999999,B
GBPCAD,10,"['NZDCHF', 'EURNZD', 'GBPAUD']",80.0,1.0,S
GBPAUD,10,['AUDNZD'],80.0,-0.4075158730158733,B
EURJPY,10,"['AUDCHF', 'NZDCHF', 'EURCHF']",80.0,0.74,S
EURCAD,10,"['USDCAD', 'EURAUD', 'CADCHF', 'EURCAD', 'NZDCHF']",100.0,-0.64,B
EURNZD,10,['AUDNZD'],80.0,-0.454150793650794,B
AUDCAD,10,"['GBPAUD', 'EURNZD']",80.0,1.0,S
NZDCAD,50,"['CADCHF', 'EURCAD', 'GBPAUD', 'EURUSD', 'GBPCAD', 'GBPUSD', 'EURNZD', 'USDCAD', 'NZDCHF', 'AUDUSD']",100.0,-0.03666666666666666,B
AUDNZD,10,"['GBPUSD', 'EURUSD', 'GBPCAD', 'GBPCHF', 'AUDUSD']",80.0,1.0,S
