date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,AUDNZD,empty,sum
2019.08.19,-212.99999999999653,-141.00000000001333,-5.999999999994898,-78.00000000000296,-19.999999999997797,-53.00000000000304,-226.99999999999943,-344.99999999999886,-231.99999999999886,-181.9999999999933,-28.000000000005798,-7.0000000000014495,-99.00000000000463,-178.99999999999582,-239.99999999999488,-14.999999999987246,-83.9999999999952,-115.99999999999389,-77.00000000001594,,-2341.999999999994
2019.08.19,-343.9999999999999,-120.00000000000898,-5.999999999994898,-75.00000000000284,17.000000000000348,-175.00000000000293,-373.00000000000114,-319.0000000000026,-315.9999999999941,-240.99999999999122,-51.99999999999649,105.99999999999498,-52.99999999999194,-225.00000000000853,-242.999999999995,5.000000000010552,-95.00000000000064,-153.99999999999858,-161.00000000001114,,-2823.9999999999955
2019.08.19,-219.00000000000253,-60.99999999999994,-15.00000000000945,-158.00000000000125,19.00000000001345,-41.000000000002146,-292.9999999999877,-313.0000000000024,-231.0000000000034,-180.99999999999784,9.999999999998899,135.99999999999167,-5.999999999994898,-109.00000000000354,-349.9999999999943,9.999999999998899,-87.00000000001484,-122.99999999999534,100.99999999999554,,-1911.0000000000114
2019.08.19,-239.0000000000003,-139.00000000000023,21.00000000000435,-194.00000000000261,79.00000000000685,-65.00000000000395,-299.00000000000483,-332.9999999999984,-214.99999999999852,-207.99999999999707,105.99999999999498,110.99999999999443,56.000000000011596,-167.00000000000603,-387.00000000000045,100.0000000000112,-77.00000000001594,-161.99999999999548,110.99999999999443,,-1901.0000000000064
2019.08.19,-265.99999999999955,-117.00000000001154,-5.999999999994898,-191.0000000000025,56.000000000011596,-51.000000000001044,-295.99999999998516,-325.00000000000284,-251.99999999999667,-220.99999999999343,136.00000000000279,79.99999999999119,126.0000000000039,-185.99999999999727,-376.99999999999534,32.0000000000098,-41.000000000002146,-136.99999999999824,113.99999999999189,,-1921.9999999999695
2019.08.19,-290.9999999999968,-131.99999999999878,-28.000000000005798,-170.0000000000017,58.000000000002494,-21.00000000000435,-309.99999999998806,-277.9999999999916,-261.0000000000001,-248.99999999999923,148.99999999999915,61.999999999995396,129.00000000000134,-182.0000000000155,-344.99999999999886,32.999999999994145,-45.000000000006146,-139.99999999999568,147.99999999999258,,-1873.0000000000175
2019.08.19,-287.0000000000039,-131.99999999999878,-45.99999999999049,-155.00000000000114,41.000000000002146,-29.999999999996696,-299.00000000000483,-242.999999999995,-270.0000000000036,-253.99999999999866,109.99999999999899,43.999999999999595,80.00000000001339,-174.00000000000747,-311.00000000000705,-34.000000000000696,8.999999999992347,-146.99999999999713,152.99999999998093,,-1945.0000000000182
2019.08.19,-295.99999999999625,-46.0000000000127,-45.99999999999049,-155.00000000000114,60.99999999999994,21.999999999999797,-285.00000000000193,-236.99999999999477,-270.99999999999903,-219.99999999999798,49.99999999999449,102.99999999999754,9.999999999998899,-141.00000000001333,-272.99999999999613,-8.999999999992347,-95.00000000000064,-93.99999999999409,200.00000000000017,,-1722.0
2019.08.19,-290.9999999999968,29.999999999996696,-48.000000000003595,-156.0000000000059,97.9999999999981,60.00000000000449,-289.9999999999903,-237.99999999999955,-237.99999999999378,-198.99999999999363,51.99999999999649,159.9999999999935,-15.999999999993797,-77.00000000001594,-271.0000000000008,56.99999999999594,-99.00000000000463,-108.99999999999244,234.99999999998522,,-1340.000000000021
2019.08.19,-282.99999999999994,2.999999999997449,-42.0000000000087,-87.0000000000033,117.99999999999588,65.00000000000395,-278.9999999999848,-173.00000000000182,-229.00000000000142,-201.99999999999108,9.00000000000345,153.99999999999858,28.000000000005798,-182.0000000000155,-197.9999999999933,56.99999999999594,-185.00000000001293,-114.99999999999844,248.99999999998812,,-1292.0000000000223
2019.08.19,-241.99999999999778,-51.000000000001044,-28.999999999990145,-26.00000000001046,124.00000000001299,60.99999999999994,-263.99999999999756,-150.99999999999625,-195.9999999999962,-142.99999999999312,7.9999999999968985,125.99999999999278,55.000000000005045,-246.00000000001288,-159.9999999999966,90.00000000001229,-229.00000000001253,-75.9999999999983,203.99999999998198,,-1145.0000000000011
2019.08.19,-243.99999999999977,-57.00000000001815,-24.000000000001798,-82.99999999999841,99.00000000000463,27.999999999994696,-273.9999999999965,-209.99999999999375,-212.00000000000108,-158.99999999999804,39.00000000000014,124.99999999999733,85.00000000000173,-248.00000000000378,-236.0000000000042,78.00000000000028,-158.0000000000137,-78.00000000000028,170.99999999998784,,-1358.0000000000427
2019.08.19,-309.0000000000037,-67.00000000001705,-11.999999999989797,-99.00000000000375,96.00000000000719,61.999999999995396,-329.99999999998585,-180.99999999999739,-236.00000000000287,-162.99999999999093,59.99999999999339,125.99999999999278,80.99999999999774,-307.00000000001285,-248.00000000000466,90.99999999999665,-218.00000000000708,-59.99999999999339,181.9999999999933,,-1532.0000000000327
2019.08.19,-324.9999999999975,-87.99999999999919,-22.0000000000109,-115.0000000000091,143.00000000000423,31.000000000003247,-347.9999999999928,-158.99999999999181,-248.99999999999923,-223.99999999999088,88.99999999999464,92.99999999999864,175.00000000001404,-275.000000000003,-254.0000000000049,119.00000000000244,-165.9999999999995,-143.9999999999997,200.00000000000017,,-1518.9999999999811
2019.08.19,-317.9999999999961,-93.00000000000975,-29.999999999996696,-103.9999999999992,134.99999999999625,-14.000000000002899,-340.9999999999913,-158.99999999999181,-248.99999999999923,-281.99999999999335,129.9999999999968,92.99999999999864,171.00000000001003,-164.00000000000858,-242.00000000000443,102.00000000000209,-12.999999999996348,-213.99999999999199,217.99999999998488,,-1373.9999999999932
2019.08.19,-307.99999999999716,-112.000000000001,-19.999999999997797,-99.00000000000375,126.0000000000039,43.00000000000415,-336.9999999999873,-146.0000000000008,-246.00000000000176,-234.00000000000088,107.99999999999699,70.99999999999883,221.00000000000452,-212.99999999999653,-234.99999999999943,103.00000000000864,-36.0000000000138,-139.99999999999568,230.9999999999812,,-1222.999999999998
2019.08.19,-300.0000000000003,-127.00000000001043,-26.999999999999247,-97.99999999999898,124.00000000001299,31.000000000003247,-326.0000000000041,-159.9999999999966,-242.99999999999324,-256.99999999999613,109.00000000000354,67.9999999999903,199.00000000001583,-202.9999999999976,-236.0000000000042,82.00000000000429,-31.000000000003247,-171.99999999999437,256.99999999999613,,-1309.999999999972
2019.08.19,-332.99999999999443,-151.00000000001222,-46.999999999997044,-138.00000000000523,128.000000000017,21.999999999999797,-354.9999999999942,-191.99999999999307,-251.99999999999667,-253.99999999999866,117.00000000000044,21.999999999999797,209.9999999999991,-258.0000000000027,-256.0000000000002,60.99999999999994,5.999999999994898,-169.99999999999238,211.99999999998997,,-1627.9999999999854
2019.08.19,-332.99999999999443,-253.00000000001432,-25.00000000000835,-139.00000000001,106.00000000000608,12.000000000000899,-358.9999999999982,-212.0000000000033,-266.999999999995,-273.9999999999965,134.0000000000008,-29.000000000001247,287.9999999999994,-401.00000000000693,-316.0000000000025,83.00000000001084,-31.000000000003247,-178.99999999999582,191.99999999999218,,-2003.0000000000186
2019.08.19,-278.9999999999959,-241.00000000000233,-9.999999999998899,-137.00000000000045,70.0000000000145,-16.0000000000049,-319.999999999987,-286.00000000000136,-258.9999999999981,-228.99999999999034,97.00000000000264,-19.00000000000235,242.00000000000887,-392.00000000001455,-296.0000000000065,56.99999999999594,-83.00000000001084,-119.99999999999788,156.99999999998494,,-2064.000000000004
2019.08.19,-246.00000000000176,-163.00000000000205,-22.0000000000109,-154.00000000001057,46.0000000000127,-9.999999999998899,-278.00000000000045,-365.99999999999966,-248.99999999999923,-192.99999999999872,22.999999999995246,58.99999999999794,-198.99999999999363,-275.000000000003,-371.9999999999999,9.999999999998899,-143.00000000000423,-131.99999999999878,166.99999999998383,,-2497.0000000000327
2019.08.19,-146.99999999999713,105.99999999998388,76.0000000000094,-152.00000000000102,46.0000000000127,-21.00000000000435,-272.00000000000557,-438.99999999999295,-156.99999999999602,-140.99999999999113,-6.0000000000060005,323.99999999999096,-256.99999999999613,-24.000000000001798,-430.9999999999974,165.00000000001512,-329.00000000000153,-130.99999999999224,117.99999999999588,,-1671.9999999999757
2019.08.19,-180.0000000000024,106.99999999999044,78.00000000000028,-384.00000000000034,46.999999999997044,36.0000000000027,-346.9999999999862,-591.9999999999987,-192.00000000000327,-51.99999999999649,-45.000000000006146,322.9999999999955,-258.0000000000027,-171.00000000001003,-716.9999999999987,185.99999999999727,-557.0000000000075,-37.99999999999359,102.00000000000209,,-2654.0000000000205
2019.08.19,-178.00000000000037,170.99999999998784,93.00000000000975,-326.9999999999982,62.000000000006494,109.99999999999899,-309.0000000000037,-593.0000000000035,-178.99999999999582,-1.999999999990898,-80.99999999999774,386.9999999999929,-366.999999999984,-170.00000000000347,-631.0000000000002,197.00000000000273,-563.0000000000024,65.99999999999939,124.99999999999733,,-2188.999999999985
2019.08.19,-212.99999999999653,163.00000000000205,59.99999999999339,-335.00000000000796,11.00000000000545,90.0000000000012,-309.0000000000037,-579.9999999999983,-241.00000000000233,-70.99999999999883,-68.99999999999685,379.9999999999915,-343.00000000000443,-120.00000000000898,-656.0000000000059,73.00000000001194,-541.9999999999981,60.99999999999994,151.9999999999966,,-2489.00000000002
2019.08.19,-278.9999999999959,207.00000000000162,65.00000000000395,-302.99999999999727,-38.0000000000047,90.99999999999665,-409.99999999999926,-471.9999999999942,-286.99999999999284,-100.99999999999554,9.999999999998899,384.9999999999909,-448.9999999999883,28.999999999990145,-609.9999999999994,70.99999999999883,-453.0000000000145,69.00000000000794,178.99999999999582,,-2295.9999999999973
2019.08.19,-319.99999999999807,201.99999999999108,48.000000000003595,-286.00000000000136,-21.00000000000435,82.99999999999974,-466.9999999999952,-393.0000000000007,-336.00000000000296,-163.99999999999747,32.999999999994145,404.99999999999983,-444.9999999999843,70.99999999999883,-599.0000000000038,70.99999999999883,-432.0000000000102,56.0000000000005,183.99999999998417,,-2310.0000000000277
2019.08.19,-349.99999999999477,190.99999999998562,43.999999999999595,-341.99999999999875,-90.99999999999665,70.99999999999883,-526.9999999999886,-426.00000000000193,-361.0000000000002,-193.99999999999417,66.99999999999484,391.9999999999924,-526.0000000000042,48.99999999998794,-728.9999999999992,18.0000000000069,-453.99999999999886,30.000000000007798,200.00000000000017,,-2938.000000000004
2019.08.19,-366.9999999999951,224.99999999998633,35.999999999991594,-364.0000000000043,-39.999999999995595,73.00000000000084,-482.999999999989,-405.9999999999917,-376.99999999999403,-207.99999999999707,58.99999999999794,436.9999999999985,-611.000000000006,107.99999999999699,-650.9999999999962,2.0000000000131024,-439.0000000000116,31.000000000003247,185.99999999999727,,-2788.999999999994
2019.08.19,-419.00000000000273,287.9999999999994,31.000000000003247,-418.99999999999693,-76.99999999999375,65.99999999999939,-512.9999999999857,-370.00000000000455,-431.0000000000036,-245.99999999999068,124.00000000000189,472.9999999999901,-675.0000000000034,266.999999999995,-668.9999999999969,-25.999999999992696,-324.9999999999975,35.00000000000725,178.99999999999582,,-2706.999999999976
