date,EURCHF,CADCHF,AUDCHF,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.05.14,-90.99999999999665,-58.000000000002494,-109.99999999999899,-490.999999999997,-54.999999999993946,-104.99999999999955,-251.00000000000122,,-1160.9999999999898
2018.05.14,-76.99999999999375,-44.99999999999504,-36.0000000000027,-465.0000000000043,52.000000000007596,-9.00000000000345,-257.0000000000183,,-837.0000000000099
2018.05.14,-161.99999999999548,-97.00000000000264,-114.00000000000298,-358.9999999999982,130.0000000000079,102.99999999999754,-205.00000000001074,,-704.0000000000045
2018.05.14,-166.99999999998383,-109.99999999999899,-108.00000000000809,-387.99999999998835,145.00000000000622,131.99999999999878,-221.00000000000452,,-716.9999999999789
2018.05.14,-163.9999999999864,-112.000000000001,-130.0000000000079,-391.000000000008,165.00000000000404,129.9999999999968,-236.00000000001398,,-738.0000000000165
2018.05.14,-160.99999999998892,-111.00000000000554,-143.00000000000423,-333.9999999999899,173.00000000000094,153.00000000000313,-236.00000000001398,,-658.9999999999984
2018.05.14,-163.00000000000205,-114.00000000000298,-153.00000000000313,-331.999999999999,184.00000000000637,146.99999999999713,-217.0000000000005,,-648.0000000000041
2018.05.14,-166.99999999998383,-85.99999999999719,-174.00000000000747,-374.0000000000077,231.99999999999886,165.00000000000404,-280.0000000000136,,-684.0000000000068
2018.05.14,-163.9999999999864,-92.00000000000318,-184.00000000000637,-401.99999999999125,253.0000000000032,148.0000000000037,-319.0000000000026,,-759.999999999983
2018.05.14,-167.9999999999904,-90.99999999999665,-182.00000000000438,-459.99999999999375,246.00000000000176,136.00000000000279,-324.0000000000132,,-842.9999999999939
2018.05.14,-160.99999999998892,-73.99999999999629,-168.00000000000148,-534.9999999999966,229.00000000000142,119.00000000000244,-306.00000000000625,,-895.9999999999856
2018.05.14,-167.9999999999904,-46.999999999997044,-126.99999999999933,-547.999999999993,240.00000000000688,126.99999999999933,-328.00000000001717,,-850.9999999999908
2018.05.14,-187.99999999998818,-46.999999999997044,-153.99999999999858,-534.9999999999966,280.00000000000244,146.99999999999713,-331.0000000000146,,-827.9999999999955
2018.05.14,-180.99999999998673,-39.00000000000014,-158.99999999999804,-520.9999999999936,273.000000000001,153.99999999999858,-318.00000000001825,,-790.9999999999972
2018.05.14,-190.00000000000128,-58.000000000002494,-142.00000000000878,-531.9999999999991,242.00000000000887,148.99999999999915,-310.0000000000103,,-841.0000000000139
2018.05.14,-198.99999999999363,-88.99999999999464,-169.00000000000804,-486.999999999993,243.00000000000432,134.0000000000008,-318.00000000001825,,-885.0000000000025
2018.05.14,-217.99999999998488,-80.99999999999774,-157.00000000000713,-783.0000000000003,195.00000000000074,2.999999999997449,-420.00000000002035,,-1461.0000000000123
2018.05.14,-239.99999999999577,-75.9999999999983,-101.00000000000664,-832.9999999999949,178.00000000000037,14.999999999998348,-388.0000000000106,,-1445.0000000000073
2018.05.14,-266.999999999995,-82.00000000000429,-106.00000000000608,-997.9999999999878,139.00000000000023,-39.00000000000014,-412.00000000001234,,-1765.0000000000055
2018.05.14,-248.00000000000378,-95.00000000000064,-109.00000000000354,-939.0000000000009,147.00000000000824,-80.99999999999774,-493.0000000000101,,-1818.0000000000086
2018.05.14,-265.99999999998846,-124.99999999999733,-134.0000000000008,-953.9999999999882,143.9999999999997,-97.00000000000264,-504.0000000000156,,-1935.9999999999932
2018.05.14,-263.99999999999756,-131.00000000000333,-125.00000000000844,-1069.9999999999932,126.99999999999933,-114.99999999999844,-502.00000000000244,,-2080.000000000004
2018.05.14,-280.9999999999979,-126.0000000000039,-70.99999999999883,-1083.9999999999961,91.00000000000774,-112.000000000001,-435.0000000000076,,-2017.9999999999977
2018.05.14,-375.9999999999986,-158.99999999999804,-92.99999999999864,-1167.0000000000068,60.99999999999994,-116.00000000000499,-433.0000000000167,,-2283.0000000000236
2018.05.14,-436.9999999999985,-158.99999999999804,-113.00000000000753,-1191.0000000000086,90.0000000000012,-95.00000000000064,-422.00000000001125,,-2327.0000000000236
2018.05.14,-432.9999999999945,-202.9999999999976,-121.99999999999989,-1116.9999999999902,50.0000000000056,-112.000000000001,-429.00000000001273,,-2365.99999999999
2018.05.14,-391.9999999999924,-204.99999999999963,-104.99999999999955,-1211.0000000000066,31.000000000003247,-161.99999999999548,-439.0000000000116,,-2483.000000000002
2018.05.14,-327.99999999999494,-99.00000000000463,-19.00000000000235,-1275.0000000000039,42.0000000000087,-175.99999999999838,-485.0000000000021,,-2339.9999999999977
2018.05.14,-286.99999999999284,-80.00000000000229,-21.999999999999797,-1302.0000000000032,43.00000000000415,-185.00000000000182,-486.00000000000864,,-2319.0000000000045
2018.05.14,-275.000000000003,-122.99999999999534,-36.0000000000027,-1282.9999999999898,36.0000000000027,-216.0000000000051,-514.0000000000144,,-2411.0000000000077
2018.05.14,-309.99999999998806,-129.00000000000134,-64.0000000000085,-1275.0000000000039,77.00000000000485,-200.99999999999562,-571.0000000000103,,-2473.000000000003
2018.05.14,-201.99999999999108,-46.00000000000159,8.999999999992347,-1479.0000000000082,92.00000000000318,-248.00000000000378,-622.0000000000115,,-2496.0000000000205
2018.05.14,-132.99999999998312,43.999999999999595,107.00000000000153,-1465.0000000000052,59.000000000009045,-266.999999999995,-615.00000000001,,-2269.999999999983
2018.05.14,-133.99999999998968,14.999999999998348,63.00000000000195,-1522.0000000000011,74.00000000000739,-297.00000000000284,-666.000000000011,,-2466.999999999997
2018.05.14,-119.00000000000244,-2.000000000002,61.999999999995396,-1524.9999999999986,50.0000000000056,-329.999999999997,-658.0000000000031,,-2522.0000000000023
2018.05.14,-124.99999999999733,-83.9999999999952,-29.000000000001247,-1417.0000000000016,69.00000000000794,-375.9999999999986,-772.0000000000172,,-2734.000000000003
2018.05.14,-99.99999999998899,-63.99999999999739,-21.999999999999797,-1505.0000000000007,45.000000000006146,-380.999999999998,-748.9999999999997,,-2775.999999999978
2018.05.14,-123.99999999999079,-51.000000000001044,24.000000000001798,-1523.999999999992,36.0000000000027,-400.9999999999958,-737.0000000000099,,-2776.999999999985
2018.05.14,-148.99999999999915,-73.00000000000084,5.999999999994898,-1482.0000000000055,60.00000000000449,-390.0000000000015,-741.0000000000139,,-2769.000000000021
2018.05.14,-170.00000000000347,-68.99999999999685,14.999999999998348,-1513.0000000000089,50.0000000000056,-390.99999999999693,-743.0000000000048,,-2821.0000000000073
2018.05.14,-158.99999999999804,-60.00000000000449,12.000000000000899,-1502.0000000000034,74.00000000000739,-351.0000000000013,-703.0000000000092,,-2689.000000000008
2018.05.14,-154.99999999999403,-63.00000000000195,10.999999999994348,-1421.99999999999,14.000000000002899,-378.00000000000057,-726.0000000000044,,-2718.9999999999936
2018.05.14,-87.99999999999919,-65.00000000000395,44.99999999999504,-1395.9999999999973,-6.999999999990347,-385.99999999999744,-700.0000000000117,,-2597.000000000005
2018.05.14,-82.99999999998863,-56.99999999999594,63.00000000000195,-1452.0000000000089,4.999999999999449,-388.9999999999949,-690.0000000000128,,-2602.9999999999995
2018.05.14,-79.99999999999119,-36.999999999998145,61.999999999995396,-1486.9999999999939,19.00000000000235,-400.9999999999958,-710.0000000000106,,-2633.999999999992
2018.05.14,-80.99999999999774,-26.000000000003798,70.99999999999883,-1514.9999999999998,26.000000000003798,-404.0000000000044,-742.0000000000205,,-2671.0000000000236
2018.05.14,-53.999999999998494,-14.000000000002899,63.00000000000195,-1476.999999999995,53.00000000000304,-390.0000000000015,-744.0000000000114,,-2563.0000000000045
2018.05.14,-9.999999999998899,-2.000000000002,73.99999999999629,-1419.999999999999,39.00000000000014,-392.00000000000347,-707.0000000000132,,-2418.00000000002
2018.05.15,-17.999999999984695,-70.99999999999883,40.99999999999105,-1296.0000000000082,-51.000000000001044,-436.9999999999985,-701.0000000000183,,-2533.0000000000186
2018.05.15,55.000000000005045,-43.00000000000415,88.99999999999464,-1275.0000000000039,-21.999999999999797,-395.0000000000009,-674.000000000019,,-2265.000000000028
