,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['USDJPY', 'CADJPY', 'AUDJPY']",80.0,-0.9990261904761905,S
1,1,GBPUSD,20,"['USDCHF', 'NZDCHF', 'GBPAUD', 'EURNZD', 'AUDCHF', 'AUDNZD']",100.0,-0.2292,S
2,2,EURUSD,15,"['USDCHF', 'GBPUSD']",80.0,1.0,B
3,3,EURCHF,10,['EURJPY'],80.0,-0.99213,S
4,4,CHFJPY,10,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,-0.48845924603176055,S
5,5,CADCHF,10,"['NZDCAD', 'EURCAD', 'CADCHF']",80.0,0.9980200000000005,B
6,6,AUDCHF,10,"['NZDJPY', 'CHFJPY']",80.0,0.7143599206349013,B
7,7,NZDCHF,15,"['USDCHF', 'GBPUSD']",100.0,0.9966318253968255,B
8,8,GBPCAD,10,"['GBPCAD', 'EURUSD', 'GBPJPY']",80.0,0.10676583333333495,B
9,9,GBPAUD,20,['AUDNZD'],80.0,0.7500938713247389,B
10,10,EURJPY,10,['EURJPY'],100.0,-0.9908699999999997,S
11,11,EURCAD,10,"['AUDCAD', 'AUDCHF']",80.0,0.9906600000000005,B
12,12,EURAUD,10,"['NZDJPY', 'AUDJPY', 'CHFJPY']",80.0,-0.6646129761904829,S
13,13,EURNZD,10,"['CADCHF', 'EURCAD', 'NZDCAD', 'AUDUSD']",80.0,-0.3521,S
14,14,NZDJPY,10,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,-0.4873584523809637,S
15,15,NZDCAD,10,"['AUDCAD', 'AUDCHF']",80.0,0.9886100000000008,B
16,16,AUDNZD,10,"['AUDUSD', 'EURUSD', 'GBPCAD', 'AUDCAD', 'GBPJPY', 'EURAUD']",80.0,-0.8692,S
