date,GBPUSD,EURUSD,USDJPY,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2019.08.05,-27.999999999983594,-4.999999999988347,-49.99999999999716,-388.9999999999949,-21.000000000000796,-51.000000000001044,-34.000000000000696,0.0,-399.0000000000009,-605.9999999999955,0.0,0.0,-16.999999999995907,-121.99999999999989,,-1721.9999999999586
2019.08.05,302.0000000000023,15.00000000000945,-28.000000000005798,-273.9999999999965,46.999999999997044,7.9999999999968985,-58.99999999999794,124.00000000000189,-390.0000000000148,-544.9999999999955,80.99999999998886,-8.999999999992347,-9.000000000000341,-89.00000000000574,,-826.0000000000125
2019.08.05,304.9999999999997,32.999999999994145,-49.000000000006594,-242.99999999999324,54.99999999999261,21.00000000000435,-33.000000000005244,146.00000000000168,-407.0000000000107,-530.0000000000082,75.9999999999934,1.0000000000065512,-7.999999999995566,-109.00000000000354,,-742.0000000000305
2019.08.05,291.00000000001904,14.000000000002899,18.000000000000682,-220.99999999998232,164.99999999999204,21.00000000000435,3.999999999992898,163.99999999999747,-421.0000000000207,-473.0000000000123,131.00000000000023,-24.000000000001798,87.0000000000033,-190.00000000000128,,-434.00000000000546
2019.08.05,312.00000000000114,22.0000000000109,-34.99999999999659,-229.99999999999687,135.99999999999568,36.0000000000027,24.999999999997247,158.0000000000026,-364.0000000000043,-421.0000000000047,87.99999999999386,-41.000000000002146,73.0000000000075,-157.00000000000713,,-398.0000000000001
2019.08.05,310.0000000000103,32.0000000000098,-31.999999999996476,-218.99999999999142,108.00000000000409,31.000000000003247,37.99999999999359,165.00000000000404,-355.0000000000182,-408.00000000000836,80.99999999998886,-31.000000000003247,66.0000000000025,-192.99999999999872,,-407.0
2019.08.05,320.00000000000915,32.999999999994145,-296.99999999999704,-231.0000000000034,33.00000000000125,51.000000000001044,63.00000000000195,182.99999999999983,-371.0000000000093,-510.99999999999477,-70.00000000000739,-8.999999999992347,-103.9999999999992,-234.00000000000088,,-1143.999999999997
2019.08.05,453.0000000000145,219.00000000001364,-296.99999999999704,-283.99999999999534,90.00000000000341,90.99999999999665,151.00000000000114,93.99999999999409,-396.000000000015,-787.0000000000043,13.999999999995794,140.0000000000068,-85.99999999999852,-303.9999999999932,,-901.9999999999773
2019.08.05,476.0000000000098,164.99999999999292,-549.0000000000066,-273.9999999999965,-118.99999999999977,58.99999999999794,131.99999999999878,104.00000000000409,-361.0000000000184,-828.0000000000065,-329.9999999999983,137.00000000000932,-376.99999999999534,-292.00000000000335,,-2057.0000000000114
2019.08.05,419.0000000000138,157.00000000000713,-778.9999999999964,-102.99999999998644,-284.000000000006,339.0000000000004,327.99999999999494,141.00000000000225,48.99999999997817,-856.9999999999967,-587.0000000000033,239.99999999999577,-584.9999999999937,-236.99999999999832,,-1758.9999999999886
2019.08.05,242.00000000000887,86.99999999999264,-704.9999999999983,9.999999999998899,-418.00000000000637,392.00000000000347,376.99999999999403,227.99999999999488,167.0000000000016,-778.000000000012,-553.0000000000115,314.99999999999864,-641.9999999999959,-195.9999999999962,,-1474.0000000000273
2019.08.05,243.00000000001543,134.00000000001188,-633.0000000000098,156.00000000000057,-188.0000000000024,400.00000000000034,307.99999999999716,307.99999999999716,305.9999999999832,-783.0000000000003,-454.00000000000773,482.00000000000466,-617.999999999995,-97.9999999999981,,-437.00000000000284
2019.08.05,296.0000000000074,190.00000000000128,-787.9999999999967,114.0000000000141,-228.00000000000864,383.99999999999545,234.99999999999633,283.99999999999534,405.9999999999775,-824.0000000000025,-524.0000000000009,497.0000000000141,-653.9999999999964,15.999999999993797,,-596.0000000000099
2019.08.05,293.0000000000099,215.99999999999397,-748.0000000000047,167.00000000000603,-197.00000000000273,329.999999999997,202.9999999999976,290.00000000000136,421.99999999999704,-825.9999999999934,-481.9999999999993,499.000000000005,-622.9999999999905,15.999999999993797,,-439.9999999999889
2019.08.05,293.0000000000099,198.99999999999363,-597.0000000000084,144.0000000000108,-105.00000000000398,346.9999999999973,192.99999999999872,295.99999999999625,223.99999999998954,-817.000000000001,-364.0000000000043,490.0000000000126,-524.9999999999915,45.99999999999049,,-176.00000000000995
2019.08.05,344.00000000001097,226.99999999999943,-599.0000000000038,154.0000000000097,-79.00000000000773,375.9999999999986,270.99999999999903,314.0000000000032,295.99999999999227,-761.0000000000117,-328.00000000000296,524.0000000000133,-518.0000000000007,-35.00000000000725,,185.99999999999253
2019.08.05,272.00000000000557,202.9999999999976,-662.9999999999967,146.00000000000168,-132.000000000005,378.00000000000057,278.9999999999959,312.9999999999966,286.00000000000136,-780.000000000003,-392.0000000000101,526.0000000000042,-569.9999999999932,-11.00000000000545,,-145.00000000000978
2019.08.05,123.00000000000644,222.99999999999542,-704.0000000000077,270.00000000001467,-191.0000000000025,446.9999999999974,292.00000000000335,400.00000000000034,519.9999999999818,-636.9999999999986,-444.0000000000026,517.0000000000119,-591.9999999999987,52.99999999999194,,276.99999999999295
2019.08.05,-24.000000000001798,202.9999999999976,-760.9999999999957,404.0000000000044,-171.00000000000648,488.999999999995,326.9999999999995,490.00000000000153,618.9999999999998,-472.00000000000574,-503.0000000000001,500.9999999999959,-650.9999999999962,66.99999999999484,,517.9999999999827
2019.08.05,-53.999999999998494,137.9999999999937,-728.0000000000086,546.000000000002,-165.00000000000625,478.9999999999961,288.9999999999948,536.9999999999986,732.9999999999757,-377.0000000000051,-536.0000000000014,425.0000000000087,-620.9999999999951,59.99999999999339,,725.9999999999478
2019.08.05,-112.99999999998533,107.99999999999699,-653.9999999999964,528.0000000000174,-147.99999999999613,454.9999999999943,285.00000000000193,529.9999999999972,743.9999999999998,-300.00000000001137,-507.000000000005,397.0000000000029,-586.9999999999891,60.99999999999994,,799.0000000000271
2019.08.05,-147.99999999999258,187.00000000000384,-673.0000000000018,626.0000000000155,-73.99999999999807,521.0000000000048,370.00000000000364,617.0000000000009,794.9999999999875,-350.00000000000585,-454.9999999999983,568.000000000013,-625.9999999999906,68.00000000000139,,1426.0000000000432
2019.08.05,-125.99999999998168,263.00000000001324,-736.0000000000042,730.0000000000084,-24.00000000000091,636.0000000000032,448.9999999999994,626.0000000000043,732.9999999999757,-470.9999999999992,-403.0000000000058,693.9999999999947,-664.999999999992,123.99999999999079,,1830.0000000000055
