,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['AUDJPY', 'USDJPY', 'CADJPY', 'EURAUD']",100.0,-0.9061,S
1,1,GBPUSD,15,"['GBPAUD', 'AUDCHF']",80.0,-0.5928105339105527,S
2,2,USDCAD,10,"['AUDCHF', 'EURAUD', 'AUDCAD']",80.0,0.4875747619047767,B
3,3,AUDUSD,20,['EURCAD'],80.0,0.4570453718963373,B
4,4,NZDUSD,20,"['EURJPY', 'CADCHF', 'NZDCAD']",80.0,0.2796,B
5,5,EURCHF,20,"['EURJPY', 'NZDUSD']",100.0,-0.9621122069597051,S
6,6,CHFJPY,15,"['CADCHF', 'USDCHF', 'NZDCAD', 'EURCAD']",100.0,-0.01930772144522207,S
7,7,CADCHF,10,['NZDUSD'],80.0,-0.9572200000000001,S
8,8,EURGBP,10,['USDCHF'],80.0,0.33157246031746085,B
9,9,GBPJPY,10,['EURUSD'],80.0,0.9988299999999999,B
10,10,GBPCAD,10,"['GBPCAD', 'GBPJPY']",80.0,0.32457952380952426,B
11,11,GBPAUD,20,['AUDNZD'],80.0,-0.27432492741777714,S
12,12,EURJPY,50,['EURUSD'],100.0,0.30724314610520603,B
13,13,EURNZD,10,"['CADCHF', 'EURCAD', 'NZDCAD']",100.0,0.14386202380952148,B
14,14,NZDJPY,15,"['CADCHF', 'USDCHF', 'NZDCAD', 'EURCAD']",100.0,-0.022141143578643722,S
15,15,AUDNZD,10,"['GBPJPY', 'GBPCAD']",100.0,-0.33286464285714445,S
