names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPAUD', 'USDCHF']",100.0,-0.64,B
GBPUSD,10,"['USDCAD', 'AUDUSD', 'EURAUD', 'NZDCAD']",80.0,0.6,S
EURUSD,15,"['USDCHF', 'GBPAUD']",80.0,0.82,S
USDJPY,10,['GBPAUD'],80.0,-0.1695714285714286,B
USDCAD,10,"['GBPCAD', 'AUDNZD', 'NZDCAD', 'NZDUSD']",100.0,1.0,S
AUDUSD,10,"['GBPCAD', 'AUDNZD', 'NZDCAD', 'NZDUSD']",100.0,-1.0,B
NZDUSD,10,"['EURCAD', 'CADCHF']",100.0,-1.0,B
CHFJPY,15,['EURNZD'],80.0,0.571063492063492,S
CADCHF,10,"['USDCHF', 'NZDCAD', 'NZDJPY', 'NZDCHF']",80.0,0.32,S
GBPJPY,20,"['EURCAD', 'CADCHF', 'CADJPY', 'USDCAD', 'AUDUSD', 'GBPUSD', 'AUDCAD']",80.0,-0.36,B
EURCAD,10,"['USDCHF', 'NZDCAD', 'NZDJPY', 'NZDCHF']",80.0,-0.34,B
EURAUD,10,"['GBPCAD', 'AUDNZD', 'EURNZD']",100.0,1.0,S
EURNZD,15,['AUDCAD'],80.0,1.0,S
CADJPY,10,"['USDCAD', 'AUDUSD', 'NZDCAD', 'EURAUD']",80.0,0.54,S
AUDJPY,15,['AUDCAD'],80.0,-0.5680555555555558,B
NZDCAD,20,"['EURCAD', 'CADCHF', 'NZDUSD', 'USDJPY']",80.0,0.88,S
AUDNZD,10,"['GBPCHF', 'NZDUSD']",80.0,-0.9660000000000001,B
