date,GBPUSD,USDCAD,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,empty,sum
2021.06.28,0.0,-80.00000000001339,0.0,-204.00000000000418,-20.000000000010232,0.0,0.0,,-304.0000000000278
2021.06.28,79.00000000000685,-104.99999999999955,61.00000000000705,-221.00000000000452,-82.99999999999841,83.99999999997476,61.99999999999761,,-123.0000000000162
2021.06.28,68.00000000000139,-124.99999999999733,140.00000000000057,-273.000000000001,-108.00000000000409,63.99999999999295,106.99999999999932,,-127.00000000000819
2021.06.28,114.0000000000141,-178.00000000001148,291.000000000011,-269.00000000000813,22.999999999996135,149.0000000000009,150.99999999999625,,280.9999999999988
2021.06.28,202.00000000001327,-103.99999999999298,300.00000000001137,-235.00000000000742,94.99999999999886,161.99999999997772,198.99999999999807,,618.9999999999989
2021.06.28,199.00000000001583,-93.99999999999409,313.0000000000024,-234.00000000000088,123.99999999999523,178.99999999997362,221.9999999999942,,708.9999999999862
2021.06.28,140.0000000000068,-121.99999999999989,195.0000000000074,-243.00000000000432,-8.000000000009777,58.9999999999975,165.99999999999682,,186.99999999999451
2021.06.28,177.00000000000495,-100.0000000000112,102.00000000000387,-220.00000000000907,-98.99999999998954,-42.00000000000159,114.99999999999488,,-67.0000000000077
2021.06.28,107.99999999999699,-190.00000000000128,61.00000000000705,-224.000000000002,-112.99999999999955,-75.00000000001705,75.00000000000284,,-358.00000000001296
2021.06.28,70.0000000000145,-239.00000000001143,-54.000000000002046,-203.00000000000873,-194.99999999999318,-150.00000000000568,16.999999999995907,,-754.0000000000107
2021.06.28,70.99999999999883,-259.0000000000092,-77.99999999998875,-194.0000000000053,-193.9999999999884,-163.0000000000109,-12.000000000000455,,-829.0000000000041
2021.06.28,87.99999999999919,-229.00000000001253,-33.999999999991815,-192.00000000000327,-173.00000000000182,-127.00000000000955,28.999999999996362,,-638.0000000000234
2021.06.28,111.00000000001664,-242.99999999999324,-34.99999999999659,-172.00000000000549,-155.00000000000114,-153.00000000002,16.000000000005343,,-630.9999999999944
2021.06.28,102.00000000000209,-245.0000000000063,-52.99999999999727,-170.99999999999892,-167.0000000000016,-173.00000000000182,-4.9999999999954525,,-711.9999999999993
2021.06.28,167.00000000000603,-224.000000000002,-54.99999999999261,-152.00000000000767,-163.99999999998727,-175.00000000001137,-7.999999999995566,,-610.9999999999905
2021.06.28,167.00000000000603,-226.99999999999943,-73.99999999999807,-150.00000000000568,-150.00000000000568,-200.00000000001705,-7.000000000005002,,-641.0000000000249
2021.06.28,202.9999999999976,-226.99999999999943,-101.99999999998965,-118.00000000000699,-127.00000000000955,-204.00000000000773,-16.000000000005343,,-591.000000000021
2021.06.28,229.99999999999687,-178.99999999999582,-43.99999999999693,-119.00000000000244,-50.99999999998772,-164.0000000000157,25.000000000005684,,-301.999999999996
2021.06.28,202.00000000001327,-212.99999999999653,-39.99999999999204,-131.00000000000333,-56.99999999998795,-130.00000000002387,28.999999999996362,,-339.9999999999941
2021.06.28,337.0000000000095,-161.99999999999548,19.000000000005457,-99.00000000000463,92.99999999998931,-60.000000000002274,78.00000000000296,,206.00000000000483
2021.06.28,500.00000000001154,-130.99999999999224,17.000000000010118,-31.000000000003247,277.00000000001523,-65.00000000002615,91.99999999999875,,659.000000000014
2021.06.28,531.0000000000148,-93.99999999999409,-16.999999999995907,-35.00000000000725,271.99999999999136,-24.00000000000091,90.00000000000341,,723.0000000000114
2021.06.28,272.00000000000557,-234.00000000000088,-66.99999999999307,-104.00000000000409,43.00000000000637,-96.00000000000364,31.999999999996476,,-153.99999999999326
2021.06.28,320.00000000000915,-202.9999999999976,-25.99999999999625,-117.00000000000044,110.99999999999,-34.000000000020236,61.99999999999761,,112.99999999998222
2021.06.28,384.00000000000654,-178.99999999999582,22.00000000000557,-95.00000000000064,206.00000000001728,22.999999999996135,96.00000000000364,,457.0000000000327
2021.06.28,385.00000000001313,-276.9999999999939,30.000000000001137,-118.00000000000699,200.00000000001705,54.9999999999784,7.999999999995566,,283.0000000000044
2021.06.28,439.99999999999596,-312.00000000000114,41.00000000001103,-92.99999999999864,237.99999999999955,47.9999999999734,-19.000000000005457,,342.9999999999747
2021.06.28,314.99999999999864,-295.0000000000008,70.99999999999795,-141.00000000000225,109.00000000000887,29.999999999972715,-1.0000000000047748,,87.99999999997036
2021.06.28,265.0000000000041,-356.00000000000074,27.000000000001023,-102.00000000000209,217.9999999999893,53.999999999973625,33.00000000000125,,138.99999999996646
2021.06.28,173.00000000000094,-459.0000000000094,-108.99999999999466,-112.000000000001,170.00000000001592,-45.000000000015916,40.99999999999682,,-341.0000000000073
2021.06.28,170.00000000000347,-533.0000000000057,-100.99999999999909,-20.0000000000089,278.99999999999636,-40.000000000020464,13.999999999995794,,-231.00000000003854
2021.06.28,272.00000000000557,-524.9999999999977,-66.0000000000025,-43.999999999999595,292.0000000000016,-5.000000000023874,-40.99999999999682,,-117.00000000001336
2021.06.28,278.00000000000045,-551.0000000000126,-36.99999999999193,-63.00000000000195,271.99999999999136,35.99999999997294,-84.00000000000318,,-149.0000000000449
2021.06.28,158.99999999999804,-605.9999999999955,-90.99999999999397,-65.99999999999939,96.00000000000364,-98.00000000001319,-138.9999999999958,,-744.9999999999961
2021.06.28,419.9999999999982,-458.00000000000284,-92.99999999998931,-18.0000000000069,262.00000000000045,-90.00000000000341,-97.99999999999898,,-75.00000000000281
2021.06.28,141.99999999999767,-551.9999999999969,-179.00000000000205,-191.00000000000784,-195.99999999999795,-166.00000000002524,-245.00000000000455,,-1387.0000000000368
2021.06.28,130.0000000000079,-503.000000000009,-246.9999999999999,-220.00000000000907,-338.99999999999864,-235.00000000001364,-248.99999999999523,,-1663.0000000000175
2021.06.28,139.00000000000023,-442.9999999999934,-304.9999999999926,-221.00000000000452,-330.99999999998886,-258.0000000000098,-260.0000000000051,,-1678.999999999994
2021.06.28,160.00000000000458,-558.9999999999984,-228.9999999999992,-204.00000000000418,-300.9999999999877,-224.00000000001796,-326.9999999999982,,-1684.0000000000011
2021.06.28,113.00000000000753,-587.0000000000042,-283.9999999999918,-208.00000000000819,-319.9999999999932,-310.0000000000023,-340.999999999994,,-1936.9999999999864
2021.06.28,133.00000000000534,-568.000000000013,-296.99999999999704,-175.00000000000293,-318.9999999999884,-301.00000000001614,-337.0000000000033,,-1864.0000000000155
2021.06.28,107.99999999999699,-544.9999999999955,-322.9999999999933,-192.99999999999872,-395.9999999999866,-316.0000000000025,-347.999999999999,,-2012.9999999999786
2021.06.28,76.0000000000094,-543.0000000000045,-311.9999999999976,-196.00000000000728,-365.99999999998545,-321.0000000000264,-323.99999999999807,,-1986.00000000001
2021.06.28,87.00000000001484,-550.000000000006,-337.99999999999386,-198.00000000000927,-384.9999999999909,-306.0000000000116,-331.00000000000307,,-2021.0
2021.06.28,55.000000000005045,-578.9999999999961,-335.9999999999985,-214.99999999999852,-396.99999999999136,-301.00000000001614,-328.00000000000296,,-2100.9999999999986
2021.06.28,48.000000000003595,-588.9999999999951,-268.99999999999125,-225.00000000000853,-341.99999999998454,-242.00000000001864,-314.00000000000716,,-1933.0000000000018
2021.06.28,19.00000000001345,-581.0000000000093,-284.9999999999966,-248.00000000000378,-361.99999999999477,-215.0000000000034,-296.99999999999704,,-1968.9999999999916
2021.06.28,60.000000000015596,-577.0000000000052,-289.0000000000015,-206.00000000000617,-317.0000000000073,-217.00000000001296,-281.9999999999965,,-1828.000000000014
2021.06.29,12.999999999996348,-544.9999999999955,-301.9999999999925,-198.00000000000927,-359.9999999999852,-261.0000000000241,-364.9999999999949,,-2018.000000000005
2021.06.29,12.999999999996348,-554.00000000001,-308.9999999999975,-199.00000000000472,-371.0000000000093,-242.00000000001864,-322.00000000000273,,-1984.0000000000466
2021.06.29,79.00000000000685,-527.0000000000108,-301.9999999999925,-198.00000000000927,-323.99999999998386,-242.00000000001864,-308.00000000000693,,-1822.000000000015
2021.06.29,83.00000000001084,-523.0000000000068,-292.0000000000016,-198.00000000000927,-306.99999999998795,-228.00000000000864,-274.0000000000009,,-1739.0000000000043
2021.06.29,69.00000000000794,-531.9999999999991,-287.9999999999967,-221.99999999999997,-320.99999999999795,-214.00000000002706,-277.000000000001,,-1785.000000000014
2021.06.29,78.00000000000028,-513.0000000000078,-280.9999999999917,-228.00000000000597,-314.9999999999977,-220.00000000002728,-251.99999999999534,,-1731.0000000000255
2021.06.29,-41.99999999998649,-546.000000000002,-341.99999999999875,-265.99999999999955,-411.00000000000136,-258.0000000000098,-274.0000000000009,,-2138.999999999999
2021.06.29,-97.9999999999981,-557.0000000000075,-427.99999999999727,-275.000000000003,-573.0000000000075,-379.0000000000191,-323.0000000000075,,-2633.00000000004
2021.06.29,-79.99999999999119,-514.9999999999987,-474.9999999999943,-270.0000000000036,-647.9999999999961,-422.00000000002547,-349.00000000000375,,-2759.000000000013
2021.06.29,-37.99999999998249,-504.9999999999999,-438.0000000000024,-250.00000000000577,-598.9999999999895,-428.0000000000257,-334.0000000000032,,-2592.0000000000086
2021.06.29,-104.99999999999955,-571.0000000000103,-477.99999999999443,-238.0000000000049,-641.9999999999959,-469.0000000000225,-385.0000000000051,,-2888.0000000000323
2021.06.29,-68.00000000000139,-592.9999999999991,-481.9999999999993,-223.00000000000654,-644.0000000000055,-496.0000000000093,-412.9999999999967,,-2919.0000000000177
2021.06.29,-58.99999999998684,-607.0000000000019,-438.99999999999295,-201.00000000000674,-573.9999999999839,-465.0000000000034,-400.0000000000057,,-2744.999999999982
2021.06.29,-68.99999999998573,-614.0000000000034,-500.0,-192.99999999999872,-616.9999999999902,-522.0000000000198,-411.00000000000136,,-2925.999999999999
2021.06.29,-53.999999999998494,-595.9999999999966,-453.9999999999935,-194.0000000000053,-561.000000000007,-465.0000000000034,-382.99999999999557,,-2707.0
2021.06.29,-48.000000000003595,-590.0000000000016,-406.9999999999965,-196.00000000000728,-502.00000000000955,-408.00000000001546,-340.999999999994,,-2492.000000000028
2021.06.29,-55.99999999998939,-588.9999999999951,-384.9999999999909,-192.00000000000327,-490.99999999998545,-398.00000000002456,-328.9999999999935,,-2439.9999999999823
2021.06.29,12.000000000012001,-561.9999999999958,-363.9999999999901,-200.00000000000017,-454.00000000000773,-375.0,-340.999999999994,,-2283.999999999976
2021.06.29,-1.999999999990898,-547.0000000000086,-330.99999999998886,-214.99999999999852,-436.00000000000705,-345.0000000000273,-308.00000000000693,,-2184.000000000028
2021.06.29,-58.000000000002494,-580.0000000000027,-263.9999999999958,-242.00000000000887,-447.00000000000273,-297.00000000002547,-308.9999999999975,,-2197.0000000000355
2021.06.29,-149.9999999999835,-696.0000000000077,-283.9999999999918,-256.0000000000007,-472.99999999998477,-324.0000000000123,-322.00000000000273,,-2504.9999999999836
2021.06.29,-132.99999999998312,-719.000000000003,-316.99999999999307,-243.99999999999977,-455.99999999998886,-338.0000000000223,-358.99999999999466,,-2565.9999999999845
2021.06.29,-252.99999999999213,-844.0000000000003,-313.0000000000024,-260.00000000000466,-483.0000000000041,-305.0000000000068,-382.99999999999557,,-2841.000000000006
2021.06.29,-326.0000000000041,-944.9999999999958,-439.9999999999977,-296.0000000000074,-756.0000000000002,-474.00000000001796,-566.0000000000025,,-3803.0000000000264
2021.06.29,-332.9999999999833,-951.000000000013,-438.99999999999295,-318.00000000000716,-757.000000000005,-473.0000000000132,-554.000000000002,,-3825.0000000000164
2021.06.29,-197.99999999998707,-848.0000000000043,-402.000000000001,-258.0000000000027,-669.9999999999875,-461.00000000001273,-527.000000000001,,-3363.9999999999964
2021.06.29,-273.9999999999965,-858.0000000000032,-427.99999999999727,-272.00000000000557,-747.9999999999905,-499.00000000002365,-531.9999999999965,,-3611.0000000000127
2021.06.29,-312.00000000000114,-895.0000000000014,-498.9999999999952,-301.0000000000068,-770.9999999999866,-540.0000000000205,-539.0000000000015,,-3857.0000000000127
2021.06.29,-475.0000000000032,-939.0000000000009,-527.000000000001,-364.00000000000875,-925.9999999999877,-530.0000000000011,-575.9999999999934,,-4336.999999999996
2021.06.29,-472.9999999999901,-1008.0000000000089,-589.9999999999892,-340.00000000000693,-965.0000000000034,-612.9999999999995,-611.0000000000042,,-4600.000000000002
2021.06.29,-464.9999999999821,-978.0000000000122,-604.9999999999898,-287.9999999999994,-868.9999999999998,-584.0000000000032,-584.9999999999937,,-4373.999999999981
2021.06.29,-551.9999999999969,-924.9999999999981,-597.999999999999,-321.0000000000046,-843.9999999999941,-606.000000000023,-478.9999999999992,,-4325.000000000015
2021.06.29,-486.999999999993,-880.9999999999984,-652.000000000001,-259.0000000000092,-823.0000000000075,-655.0000000000011,-492.00000000000443,,-4249.000000000015
2021.06.29,-385.99999999999744,-897.9999999999987,-604.9999999999898,-291.0000000000079,-876.0000000000048,-647.0000000000198,-570.999999999998,,-4274.000000000016
2021.06.29,-533.99999999999,-1093.999999999995,-702.9999999999887,-322.00000000000006,-1170.9999999999923,-821.0000000000264,-757.9999999999956,,-5402.999999999988
2021.06.29,-504.9999999999999,-1110.000000000011,-703.9999999999935,-370.9999999999991,-1068.9999999999884,-728.0000000000086,-748.0000000000047,,-5235.000000000005
2021.06.29,-373.99999999998545,-1032.999999999995,-548.0000000000018,-336.00000000000296,-953.000000000003,-602.0000000000039,-715.999999999994,,-4561.999999999985
2021.06.29,-309.99999999998806,-991.9999999999928,-447.9999999999933,-331.0000000000035,-889.00000000001,-566.0000000000025,-697.0000000000027,,-4232.999999999993
2021.06.29,-261.0000000000001,-994.000000000006,-436.9999999999976,-277.000000000005,-771.9999999999914,-553.0000000000257,-667.0000000000016,,-3961.0000000000273
2021.06.29,-287.9999999999994,-1073.0000000000127,-490.99999999999966,-253.99999999999866,-812.9999999999882,-617.0000000000186,-712.0000000000033,,-4248.000000000021
2021.06.29,-322.00000000000006,-1105.0000000000005,-530.0000000000011,-234.00000000000088,-828.000000000003,-635.0000000000193,-731.9999999999993,,-4386.000000000024
2021.06.29,-290.9999999999968,-1100.9999999999964,-545.0000000000017,-221.00000000000452,-804.000000000002,-633.0000000000098,-733.9999999999947,,-4329.000000000006
2021.06.29,-235.99999999999176,-1055.000000000006,-537.9999999999967,-234.00000000000088,-763.0000000000052,-620.0000000000045,-706.9999999999936,,-4152.999999999999
2021.06.29,-227.99999999998377,-1069.9999999999932,-543.9999999999969,-243.00000000000432,-780.0000000000011,-595.0000000000273,-739.0000000000043,,-4199.000000000011
2021.06.29,-269.9999999999925,-1100.000000000012,-555.9999999999974,-221.99999999999997,-768.0000000000007,-610.0000000000136,-742.0000000000044,,-4268.000000000021
2021.06.29,-239.99999999999577,-1079.999999999992,-536.9999999999919,-211.00000000000563,-728.999999999985,-585.000000000008,-712.0000000000033,,-4093.9999999999814
2021.06.29,-210.99999999998343,-1099.0000000000055,-471.9999999999942,-225.00000000000853,-710.000000000008,-562.0000000000118,-727.9999999999944,,-4007.0000000000064
