date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.11.16,-234.00000000000088,-146.00000000000168,-208.00000000000819,-242.00000000000443,160.00000000000458,-51.000000000001044,-137.00000000000932,-42.0000000000087,-18.0000000000069,-284.9999999999966,-65.99999999999939,31.000000000003247,140.99999999999113,-295.99999999998516,1.999999999981128,-119.00000000000244,-14.000000000002899,220.99999999998232,87.99999999999386,-9.000000000000341,19.999999999997797,-86.99999999999264,,-1291.0000000000668
2015.11.16,-215.00000000000963,-153.00000000000313,-182.0000000000155,-248.00000000000466,157.00000000000713,-39.00000000000014,-164.00000000000858,0.0,-5.000000000010552,-286.9999999999919,-41.000000000002146,14.999999999998348,96.99999999997999,-260.0000000000158,13.999999999981583,-48.000000000003595,-66.00000000001049,237.99999999998266,75.9999999999934,-62.99999999998818,31.999999999998696,-117.00000000000044,,-1259.0000000001228
2015.11.16,-202.00000000001327,-153.00000000000313,-165.00000000001512,-269.999999999996,157.00000000000713,-68.00000000000139,-172.00000000000549,21.00000000000435,-1.0000000000065512,-295.99999999999227,-33.000000000005244,0.999999999995449,97.99999999998477,-334.00000000001205,45.99999999999227,-36.0000000000138,-107.00000000001265,353.0000000000033,48.99999999999238,-69.99999999999318,21.00000000000435,-129.9999999999968,,-1291.0000000000834
2015.11.16,-207.00000000000162,-152.0000000000188,-181.00000000000892,-263.00000000000523,185.99999999999727,-58.000000000002494,-165.9999999999995,15.999999999993797,-15.00000000000945,-299.99999999999716,-35.00000000000725,14.999999999998348,129.99999999999545,-292.00000000000335,16.999999999995907,-63.000000000013046,-43.00000000001525,258.99999999998704,78.99999999999352,-40.99999999999682,23.00000000000635,-114.99999999999844,,-1206.0000000001098
2015.11.16,-212.99999999999653,-144.0000000000108,-195.00000000001182,-262.00000000000045,130.99999999999224,-65.99999999999939,-151.00000000000114,1.999999999990898,-17.000000000000348,-294.9999999999875,-72.0000000000054,5.999999999994898,162.9999999999825,-342.00000000002007,17.99999999997226,-125.00000000001954,-87.00000000001484,234.99999999998522,69.99999999999318,-27.000000000001023,-24.000000000001798,-108.99999999999244,,-1504.0000000001517
2015.11.16,-188.9999999999947,-132.00000000002098,-163.00000000000205,-236.0000000000042,83.00000000001084,-87.99999999999919,-132.0000000000099,11.00000000000545,-34.000000000000696,-319.9999999999932,-67.00000000000594,-34.99999999999615,118.99999999999977,-431.0000000000258,38.99999999998727,-132.00000000002098,-172.0000000000166,268.0000000000016,7.999999999995566,-24.999999999991473,-75.9999999999983,-136.00000000000279,,-1840.0000000000823
2015.11.16,-178.99999999999582,-123.00000000000644,-148.99999999999915,-224.00000000000375,86.0000000000083,-76.99999999999375,-102.00000000000209,18.0000000000069,-8.999999999992347,-321.9999999999885,-65.00000000000395,-31.000000000003247,118.99999999999977,-405.9999999999952,42.999999999977945,-96.00000000000719,-178.99999999999582,232.99999999999432,27.999999999991587,4.0000000000048885,-58.000000000002494,-81.9999999999932,,-1570.9999999999993
2015.11.16,-148.99999999999915,-118.00000000001809,-111.00000000001664,-198.0000000000075,18.0000000000069,-54.999999999993946,-78.00000000000028,51.99999999998539,-90.00000000001229,-387.999999999991,-63.00000000000195,-70.0000000000034,106.99999999999932,-431.0000000000258,43.99999999998272,-130.0000000000079,-165.00000000001512,173.00000000000094,44.999999999987494,22.00000000000557,-60.99999999999994,-81.9999999999932,,-1728.0000000001178
2015.11.16,-80.00000000001339,-72.0000000000054,-100.99999999999554,-427.0000000000067,-14.999999999987246,-31.000000000003247,-87.00000000000374,83.9999999999952,-83.00000000001084,-653.9999999999964,-46.00000000000159,-70.0000000000034,167.0000000000016,-396.00000000001853,46.999999999997044,-107.00000000001265,-266.0000000000107,219.99999999999798,56.99999999998795,20.000000000010232,-36.999999999998145,-131.99999999999878,,-2009.0000000000764
2015.11.16,-100.99999999999554,-294.0000000000165,43.999999999999595,-423.0000000000018,-87.99999999999919,-7.0000000000014495,-111.00000000000554,137.9999999999937,4.999999999988347,-763.9999999999958,-50.0000000000056,-87.99999999999919,221.00000000000364,-181.9999999999933,468.9999999999941,9.999999999998899,-312.00000000000114,438.9999999999894,251.99999999999534,131.00000000000023,-32.999999999994145,-139.00000000000023,,-883.0000000000462
2015.11.16,-134.00000000001188,-433.0000000000167,-12.999999999996348,-647.9999999999961,-35.00000000000725,43.999999999999595,-123.00000000000644,343.00000000000443,60.99999999999994,-812.9999999999882,-45.000000000006146,-21.00000000000435,227.00000000000387,270.99999999999903,597.9999999999848,64.99999999998174,-253.99999999999866,441.0000000000025,353.9999999999992,188.0000000000024,48.000000000003595,-139.99999999999568,,-19.000000000046768
2015.11.16,-215.00000000000963,-381.0000000000091,-70.99999999999883,-623.0000000000047,-70.99999999999883,21.999999999999797,-148.0000000000037,114.99999999999844,42.999999999993044,-753.9999999999907,-165.9999999999995,46.999999999997044,420.99999999999227,56.000000000011596,515.9999999999911,-145.00000000001734,-143.00000000000423,366.999999999984,410.99999999998715,179.00000000000205,-10.999999999994348,-234.00000000000088,,-785.0000000000758
2015.11.16,-202.9999999999976,-278.00000000000045,-178.99999999999582,-724.0000000000038,-17.000000000000348,-7.0000000000014495,-268.0000000000016,126.0000000000039,-41.000000000002146,-791.9999999999874,-106.00000000000608,36.999999999998145,498.9999999999952,-4.999999999988347,518.999999999977,-210.0000000000213,-109.00000000000354,475.0000000000032,405.00000000000114,128.0000000000001,1.0000000000065512,-300.0000000000003,,-1049.000000000025
2015.11.16,-190.00000000000128,-315.0000000000208,-212.00000000001216,-700.0000000000028,-4.000000000004,7.9999999999968985,-255.00000000000523,106.00000000000608,-85.00000000000173,-860.99999999999,-103.00000000000864,14.999999999998348,615.9999999999854,72.99999999998974,451.9999999999982,-230.00000000001907,-29.00000000001235,478.0000000000006,476.99999999998965,120.00000000000455,17.000000000000348,-317.0000000000006,,-939.0000000001094
2015.11.16,-140.0000000000068,-303.0000000000088,-233.00000000001654,-769.999999999996,32.0000000000098,-173.9999999999964,-603.0000000000091,215.99999999999397,-163.00000000000205,-933.9999999999975,-47.00000000000814,-155.00000000000514,659.9999999999966,-477.0000000000163,522.9999999999961,-192.00000000001438,-236.99999999999832,597.0000000000031,301.9999999999925,-271.0000000000008,-100.99999999999554,-681.9999999999937,,-3152.0000000000728
2015.11.16,-117.99999999999588,-287.000000000015,-199.00000000001583,-780.0000000000011,134.99999999999625,-161.00000000000003,-603.0000000000091,191.99999999999218,-137.9999999999937,-951.9999999999982,20.999999999993246,-163.00000000000205,727.0000000000039,-445.99999999999085,524.9999999999773,-72.0000000000054,-310.0000000000103,1210.9999999999843,293.99999999999693,-265.00000000000057,-102.00000000000209,-696.999999999992,,-2188.000000000088
2015.11.16,-124.99999999999733,-284.00000000001756,-167.00000000000603,-832.9999999999984,28.000000000005798,-121.99999999999989,-595.0000000000011,195.9999999999962,-92.00000000000318,-1089.999999999989,9.999999999998899,-150.00000000000568,786.0000000000014,-404.00000000002655,589.999999999975,-62.000000000006494,-404.0000000000044,1451.9999999999866,368.9999999999998,-245.9999999999951,-110.99999999999443,-718.9999999999918,,-1973.0000000000732
2015.11.16,-62.000000000006494,-313.00000000000773,-65.00000000000395,-890.0000000000006,36.999999999998145,-146.99999999999713,-648.9999999999995,329.00000000000153,-100.0000000000112,-1145.9999999999866,7.9999999999968985,-224.000000000002,822.0000000000027,-436.00000000001415,820.999999999998,-25.00000000000835,-520.0000000000093,1563.9999999999877,387.00000000000045,-256.9999999999908,-131.99999999999878,-802.0000000000027,,-1800.0000000000541
2015.11.16,-107.00000000001265,-326.0000000000041,-116.00000000000499,-879.9999999999955,106.00000000000608,-163.99999999999747,-636.0000000000032,295.0000000000008,-48.000000000003595,-1071.9999999999886,2.999999999997449,-185.00000000000182,820.999999999998,-438.0000000000273,768.999999999977,-41.000000000002146,-485.0000000000021,1569.9999999999825,368.9999999999998,-243.99999999999977,-139.00000000000023,-763.9999999999981,,-1712.0000000000805
2015.11.16,-134.99999999999625,-344.00000000001097,-129.00000000000134,-884.0000000000003,48.000000000003595,-205.99999999999508,-679.0000000000074,292.9999999999877,-83.00000000001084,-1098.9999999999895,6.999999999990347,-195.00000000000074,850.9999999999991,-512.9999999999857,766.9999999999959,-74.0000000000185,-468.00000000000176,1576.999999999984,352.99999999999443,-259.9999999999909,-171.99999999999437,-790.9999999999973,,-2136.0000000000455
2015.11.16,-139.00000000000023,-347.0000000000084,-144.0000000000108,-897.0000000000056,53.999999999998494,-270.0000000000036,-689.0000000000063,292.9999999999877,-95.00000000000064,-1105.9999999999945,-7.0000000000014495,-275.000000000003,817.9999999999836,-730.9999999999927,756.0000000000002,-65.00000000000395,-602.999999999998,1570.999999999989,271.0000000000008,-280.9999999999917,-173.9999999999964,-764.9999999999934,,-2825.000000000051
2015.11.16,-139.00000000000023,-332.00000000002115,-124.00000000001299,-843.9999999999941,317.0000000000117,-288.9999999999948,-679.0000000000074,238.99999999998923,-41.000000000002146,-1037.9999999999968,117.00000000000044,-285.9999999999974,716.9999999999845,-801.0000000000073,641.9999999999959,239.99999999999577,-707.0000000000132,1676.9999999999952,174.99999999999716,-325.9999999999934,-134.99999999999625,-652.9999999999925,,-2270.000000000059
2015.11.16,-195.00000000001182,-381.0000000000091,-187.00000000000384,-784.000000000006,405.0000000000109,-319.0000000000026,-703.0000000000092,177.99999999998929,-76.99999999999375,-867.999999999995,127.99999999999478,-277.000000000005,643.999999999977,-851.9999999999861,569.9999999999932,276.9999999999939,-638.0000000000052,1607.9999999999873,105.99999999999454,-363.9999999999901,-85.99999999999719,-610.9999999999949,,-2426.0000000000696
2015.11.16,-243.99999999999977,-337.0000000000095,-333.0000000000055,-829.9999999999983,426.9999999999996,-315.9999999999941,-717.000000000001,126.99999999998823,-143.00000000000423,-903.9999999999964,108.99999999999244,-250.00000000000577,742.999999999995,-834.0000000000014,435.9999999999786,79.99999999999119,-563.0000000000024,1447.9999999999827,153.99999999999636,-352.99999999999443,-93.99999999999409,-624.9999999999977,,-3019.0000000000805
2015.11.16,-289.0000000000059,-336.00000000000296,-358.00000000001387,-935.0000000000023,510.00000000001046,-353.99999999999875,-744.0000000000002,82.00000000000429,-129.00000000000134,-890.9999999999911,100.00000000000009,-273.000000000001,766.9999999999959,-973.0000000000239,470.9999999999752,89.99999999999008,-509.00000000000387,1352.999999999982,132.99999999999557,-363.9999999999901,-107.00000000000153,-622.0000000000003,,-3378.0000000000837
2015.11.16,-263.00000000001324,-303.0000000000088,-331.999999999999,-920.0000000000017,540.0000000000072,-356.9999999999962,-683.0000000000002,62.000000000006494,-110.99999999999443,-919.9999999999875,149.99999999999457,-294.00000000000534,901.9999999999868,-1119.0000000000034,563.999999999993,185.99999999999727,-609.9999999999994,1374.999999999993,140.99999999999113,-266.9999999999959,-75.00000000000284,-517.9999999999962,,-2852.0000000000346
2015.11.16,-226.99999999999943,-292.00000000000335,-222.99999999999542,-882.000000000005,520.9999999999936,-361.0000000000002,-620.0000000000094,109.00000000000354,-59.000000000009045,-935.9999999999928,170.99999999999892,-312.9999999999966,834.0000000000032,-1092.000000000004,623.9999999999952,305.9999999999841,-679.0000000000074,1300.9999999999966,121.99999999999989,-218.9999999999941,-60.99999999999994,-408.9999999999927,,-2385.0000000000337
2015.11.16,-283.000000000011,-342.00000000002007,-307.99999999999716,-887.0000000000005,536.0000000000032,-353.0000000000033,-618.0000000000074,9.999999999998899,-76.99999999999375,-862.9999999999995,114.99999999999844,-256.0000000000007,834.9999999999795,-1054.0000000000216,556.999999999988,154.99999999999403,-587.0000000000042,1105.0000000000005,147.99999999999613,-208.99999999998897,-110.99999999999443,-437.999999999994,,-2925.000000000077
2015.11.16,-398.9999999999938,-224.000000000002,-385.99999999999744,-941.0000000000025,405.0000000000109,-385.000000000002,-600.0000000000006,-297.9999999999983,-75.00000000000284,-878.0000000000001,-43.999999999999595,-245.0000000000063,1030.9999999999775,-1271.000000000022,523.9999999999725,-86.0000000000083,-526.0000000000042,990.000000000002,140.00000000000057,-149.99999999999147,-178.99999999999582,-509.9999999999993,,-4107.000000000063
2015.11.16,-412.9999999999967,-143.00000000000423,-456.00000000001194,-944.0000000000026,272.00000000000557,-343.9999999999999,-579.0000000000073,-319.0000000000026,-69.9999999999923,-798.9999999999924,-130.0000000000079,-165.00000000000404,1207.9999999999984,-1248.0000000000045,455.99999999998886,-274.00000000001864,-418.0000000000073,792.9999999999993,210.99999999999852,-110.99999999999,-193.99999999999417,-513.9999999999923,,-4181.000000000038
2015.11.16,-493.0000000000101,-211.00000000000563,-548.9999999999995,-1018.0000000000007,300.00000000001137,-302.9999999999977,-544.0,-350.00000000000585,-79.00000000000685,-771.9999999999914,-140.0000000000068,-94.00000000000519,1221.99999999998,-1058.0000000000034,418.9999999999827,-328.00000000001717,-207.00000000000162,707.9999999999975,281.9999999999965,-24.999999999991473,-151.00000000000114,-502.00000000000244,,-3893.0000000000796
2015.11.16,-466.9999999999952,-182.99999999999983,-504.9999999999999,-989.9999999999949,232.00000000000998,-295.99999999999625,-540.0000000000072,-337.99999999999386,-83.00000000001084,-768.9999999999912,-190.00000000000128,-75.00000000000284,1195.999999999998,-990.000000000002,420.99999999999227,-447.0000000000196,-151.9999999999966,631.9999999999882,287.9999999999967,-44.999999999987494,-165.00000000000404,-502.00000000000244,,-3968.00000000002
2015.11.16,-475.0000000000032,-191.00000000000784,-565.9999999999999,-1010.9999999999957,204.00000000000418,-246.99999999999721,-499.000000000005,-364.9999999999931,-109.00000000000354,-769.999999999996,-208.00000000000819,-7.0000000000014495,1251.9999999999811,-824.9999999999868,391.9999999999959,-466.00000000001086,17.000000000000348,556.0000000000009,390.00000000000057,48.00000000000182,-163.00000000000205,-508.9999999999928,,-3552.000000000019
2015.11.16,-490.0000000000126,-282.0000000000045,-622.0000000000115,-1037.0000000000061,272.00000000000557,-280.00000000000244,-514.0000000000033,-350.00000000000585,-154.0000000000097,-756.0000000000002,-179.00000000000693,-12.000000000000899,1197.999999999979,-837.000000000021,308.9999999999975,-510.00000000001046,75.99999999998718,464.9999999999821,367.999999999995,34.000000000006025,-165.00000000000404,-480.99999999999807,,-3947.0000000001446
2015.11.16,-483.99999999999557,-282.0000000000045,-607.0000000000019,-1025.9999999999964,229.00000000001253,-285.9999999999974,-515.0000000000099,-293.0000000000099,-144.99999999999514,-753.0000000000001,-194.0000000000053,-16.0000000000049,1185.9999999999786,-819.9999999999985,347.99999999998477,-516.0000000000053,55.99999999998939,533.99999999999,352.99999999999443,21.000000000000796,-202.0000000000022,-525.9999999999932,,-3938.00000000007
2015.11.16,-439.0000000000116,-208.00000000000819,-537.0000000000097,-986.9999999999948,208.00000000000819,-251.99999999999667,-507.0000000000019,-289.0000000000059,-127.99999999999478,-737.9999999999995,-192.00000000000327,-16.0000000000049,1176.9999999999925,-810.999999999984,381.0000000000002,-501.0000000000181,62.99999999999084,603.9999999999824,360.99999999999,0.0,-195.00000000000074,-529.9999999999972,,-3536.0000000000678
2015.11.16,-459.99999999999375,-216.00000000001617,-544.0000000000111,-963.9999999999986,243.99999999999977,-248.00000000000378,-522.0000000000002,-307.99999999999716,-107.99999999999699,-710.9999999999985,-189.00000000000583,-7.0000000000014495,1156.9999999999823,-802.0000000000139,363.9999999999759,-482.00000000000466,25.999999999992696,662.9999999999914,337.99999999999386,-27.999999999991587,-180.99999999999784,-534.9999999999966,,-3513.0000000000928
2015.11.16,-473.99999999999665,-243.99999999999977,-519.0000000000028,-963.9999999999986,293.0000000000099,-231.99999999999886,-523.0000000000068,-317.0000000000117,-107.00000000001265,-713.9999999999986,-170.00000000000347,0.0,1063.999999999993,-729.0000000000241,364.9999999999807,-400.00000000000034,73.99999999999629,673.9999999999968,365.99999999999966,-30.9999999999917,-121.00000000000443,-542.9999999999935,,-3252.0000000000687
2015.11.17,-431.0000000000036,-246.00000000001288,-597.0000000000031,-966.9999999999987,303.0000000000088,-268.0000000000016,-567.0000000000064,-268.0000000000016,-182.99999999999983,-701.9999999999982,-127.00000000001043,-24.999999999997247,1084.0000000000032,-804.9999999999891,333.99999999997476,-423.0000000000178,35.999999999991594,593.9999999999834,332.9999999999984,-74.99999999998863,-149.99999999999457,-597.9999999999985,,-3748.0000000000628
2015.11.17,-459.99999999999375,-266.0000000000107,-555.0000000000166,-1028.000000000006,314.99999999999864,-337.99999999999386,-616.0000000000055,-259.9999999999936,-143.00000000000423,-782.999999999987,-141.00000000000225,-104.99999999999955,1122.9999999999905,-993.0000000000216,370.9999999999809,-426.00000000001523,-121.00000000001555,592.9999999999991,280.9999999999917,-101.99999999998965,-241.00000000000233,-622.9999999999958,,-4518.00000000009
2015.11.17,-442.00000000000904,-251.00000000000122,-536.0000000000032,-1076.9999999999982,314.99999999999864,-270.0000000000036,-607.0000000000019,-243.99999999999977,-140.0000000000068,-830.9999999999889,-128.00000000000588,-40.00000000000669,1179.000000000002,-798.9999999999942,409.9999999999966,-393.0000000000211,17.999999999984695,624.0000000000023,365.99999999999966,-84.99999999999375,-156.00000000000057,-612.9999999999969,,-3700.0000000000464
2015.11.17,-439.99999999999596,-246.00000000001288,-512.0000000000014,-1093.0000000000036,331.999999999999,-268.0000000000016,-604.0000000000045,-246.99999999999721,-107.00000000001265,-847.999999999999,-118.00000000000699,-38.0000000000047,1239.0000000000043,-810.0000000000218,487.99999999999955,-332.00000000002115,-15.00000000000945,909.9999999999886,384.9999999999909,-66.99999999999307,-151.00000000000114,-607.0000000000019,,-3149.0000000001073
2015.11.17,-438.00000000000506,-254.00000000002086,-540.0000000000072,-1046.999999999997,286.99999999999284,-268.0000000000016,-663.0000000000025,-226.99999999999943,-134.00000000001188,-804.9999999999926,-143.00000000000423,-36.0000000000027,1185.9999999999786,-787.0000000000043,415.9999999999968,-420.00000000002035,-12.999999999996348,900.9999999999962,381.0000000000002,-131.9999999999908,-158.99999999999804,-722.0000000000005,,-3617.0000000000914
2015.11.17,-432.9999999999945,-263.00000000001324,-527.9999999999951,-1064.0000000000073,229.00000000001253,-286.99999999999284,-720.0000000000095,-214.00000000000307,-137.9999999999937,-844.9999999999989,-155.00000000000514,-55.000000000005045,1180.9999999999832,-824.0000000000247,466.99999999998454,-441.0000000000025,-31.000000000003247,880.9999999999984,362.99999999999955,-213.99999999999864,-209.9999999999991,-800.9999999999961,,-4102.000000000066
2015.11.17,-522.0000000000002,-389.0000000000171,-765.0000000000157,-1093.999999999994,266.999999999995,-307.99999999999716,-804.0000000000047,-261.0000000000001,-259.9999999999936,-814.9999999999977,-182.00000000000438,-50.0000000000056,1111.9999999999948,-788.0000000000109,227.99999999998022,-653.0000000000147,17.999999999984695,907.9999999999977,344.99999999999886,-269.999999999996,-200.00000000000017,-852.9999999999926,,-5336.000000000094
2015.11.17,-524.0000000000133,-362.00000000001785,-731.9999999999993,-1108.9999999999945,317.0000000000117,-278.00000000000045,-757.0000000000076,-261.0000000000001,-241.00000000000233,-776.9999999999868,-181.00000000000892,24.999999999997247,1126.9999999999811,-675.0000000000256,235.99999999999,-624.0000000000023,244.9999999999841,742.9999999999826,393.99999999999125,-242.999999999995,-136.00000000000279,-785.9999999999978,,-4599.000000000117
2015.11.17,-537.0000000000097,-386.00000000001967,-784.0000000000069,-1162.0000000000061,302.0000000000023,-270.0000000000036,-839.0000000000009,-246.99999999999721,-258.0000000000027,-810.9999999999928,-191.00000000000784,39.00000000000014,1203.9999999999793,-604.0000000000045,280.9999999999775,-692.0000000000038,312.9999999999855,777.9999999999898,455.99999999998886,-290.9999999999968,-137.9999999999937,-905.9999999999957,,-4743.000000000119
2015.11.17,-530.9999999999926,-432.0000000000102,-764.0000000000091,-1162.0000000000061,339.0000000000004,-263.99999999999756,-821.000000000005,-224.000000000002,-256.00000000001177,-805.9999999999974,-185.00000000000182,43.00000000000415,1151.9999999999868,-558.0000000000141,300.9999999999877,-662.000000000007,309.99999999998806,1027.9999999999845,460.9999999999985,-259.9999999999909,-124.99999999999733,-875.999999999999,,-4292.00000000009
2015.11.17,-551.0000000000126,-499.000000000005,-780.000000000003,-1153.9999999999964,374.999999999992,-363.0000000000022,-875.0000000000035,-178.99999999999582,-251.00000000000122,-783.9999999999918,-167.00000000000603,-58.000000000002494,1082.9999999999984,-794.0000000000058,264.99999999998636,-616.0000000000165,70.99999999999883,1085.0000000000027,335.9999999999985,-324.99999999998863,-214.99999999999852,-908.9999999999932,,-5305.0000000000455
2015.11.17,-556.0000000000009,-492.0000000000035,-787.0000000000043,-1155.0000000000011,374.999999999992,-358.9999999999982,-875.0000000000035,-201.00000000000674,-246.99999999999721,-778.9999999999964,-189.00000000000583,-31.000000000003247,1109.9999999999852,-728.0000000000175,258.99999999998613,-654.0000000000213,139.9999999999846,1041.9999999999873,346.9999999999942,-332.9999999999984,-209.9999999999991,-905.0000000000002,,-5228.000000000127
2015.11.17,-571.9999999999948,-483.0000000000112,-808.0000000000088,-1161.0000000000014,370.00000000000364,-347.9999999999928,-853.0000000000038,-225.00000000000853,-258.0000000000027,-765.9999999999911,-199.00000000000472,-24.999999999997247,1133.9999999999861,-721.000000000016,238.9999999999759,-695.0000000000011,204.00000000000418,1024.0000000000027,367.999999999995,-308.9999999999975,-207.00000000000162,-895.9999999999968,,-5187.000000000062
2015.11.17,-573.0000000000013,-482.00000000000466,-782.000000000016,-1161.0000000000014,351.0000000000124,-358.0000000000028,-862.0000000000072,-214.00000000000307,-243.99999999999977,-747.9999999999905,-211.00000000000563,-28.000000000005798,1125.0,-731.9999999999993,262.9999999999768,-656.0000000000122,177.99999999998929,1065.999999999989,351.99999999998965,-302.99999999999727,-221.99999999999997,-896.9999999999923,,-5138.00000000008
2015.11.17,-577.0000000000052,-498.00000000002063,-795.9999999999967,-1183.0000000000068,356.00000000000074,-341.99999999999784,-873.0000000000016,-212.00000000001216,-253.99999999999866,-777.9999999999916,-209.00000000000364,-14.000000000002899,1135.9999999999957,-656.9999999999965,280.9999999999775,-673.0000000000125,224.99999999998633,1122.0000000000007,390.99999999999113,-313.99999999999295,-202.0000000000022,-930.999999999993,,-5002.000000000084
2015.11.17,-595.0000000000122,-577.0000000000052,-805.9999999999956,-1186.000000000007,354.0000000000099,-395.0000000000009,-909.0000000000042,-184.00000000000637,-231.0000000000034,-762.999999999991,-221.99999999999997,-43.00000000000415,1012.0000000000005,-710.999999999995,260.9999999999957,-682.0000000000048,124.99999999999733,1178.9999999999968,329.9999999999983,-349.9999999999943,-256.99999999999613,-951.9999999999973,,-5602.000000000019
2015.11.17,-622.9999999999958,-587.0000000000042,-794.0000000000058,-1164.0000000000014,353.0000000000033,-358.0000000000028,-886.000000000009,-198.00000000000927,-198.99999999999363,-715.999999999994,-241.00000000000233,-4.000000000004,977.0000000000039,-658.0000000000031,243.99999999999977,-685.0000000000023,146.00000000000168,1134.999999999997,349.9999999999943,-343.9999999999941,-246.99999999999721,-948.9999999999999,,-5448.000000000017
