date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.09.18,75.00000000000284,-105.00000000002174,-39.999999999995595,4.000000000004,-19.00000000000235,-58.000000000002494,15.000000000000568,-12.999999999996348,-2.000000000002,93.99999999999409,-205.99999999999508,-91.00000000000819,113.99999999999189,-120.00000000000898,12.000000000000455,9.999999999990905,34.99999999999659,-39.999999999995595,24.000000000001798,63.99999999999739,,-247.00000000004786
2017.09.18,82.00000000000429,-111.00000000001664,-78.00000000000028,-0.999999999995449,-82.99999999999974,-95.999999999985,-64.99999999999773,-39.00000000000014,-24.999999999997247,127.99999999999478,-381.0000000000091,-217.9999999999893,194.0000000000053,-187.00000000000384,-22.999999999996135,-58.9999999999975,152.9999999999916,-46.00000000000159,134.0000000000008,174.00000000000747,,-546.9999999999856
2017.09.18,-42.999999999993044,-266.0000000000107,18.0000000000069,90.99999999999665,-170.99999999999892,-102.00000000000209,-192.00000000000728,-25.999999999992696,7.0000000000014495,143.9999999999997,-306.9999999999906,-292.0000000000016,268.0000000000016,-234.00000000000088,-72.99999999999329,-78.00000000000296,192.99999999999784,9.999999999998899,185.99999999999727,131.99999999999878,,-734.9999999999951
2017.09.18,-2.999999999997449,-193.00000000002092,2.999999999997449,29.000000000001247,-165.9999999999995,-95.00000000000064,-115.99999999999966,-56.0000000000005,28.000000000005798,167.9999999999904,-358.9999999999982,-191.0000000000025,204.99999999998852,-262.00000000000665,-51.9999999999925,-5.000000000009663,177.99999999999727,-39.00000000000014,200.99999999999562,209.9999999999991,,-515.0000000000528
2017.09.18,-3.999999999992898,-203.00000000001984,-17.000000000000348,75.00000000000284,-165.00000000000404,-96.99999999999153,-167.0000000000016,-47.9999999999925,-8.999999999992347,168.99999999999693,-246.99999999999721,-247.99999999999045,229.99999999999687,-200.00000000000017,-69.99999999999318,-78.00000000000296,206.00000000000307,24.999999999997247,215.99999999999397,144.0000000000108,,-487.9999999999774
2017.09.18,73.00000000000084,-143.00000000000423,-113.99999999999189,0.0,-109.00000000000354,-126.99999999998823,-186.9999999999976,-45.99999999999049,0.0,166.99999999999494,-387.99999999998835,-308.9999999999975,280.9999999999979,-272.00000000000557,-81.99999999999363,-84.00000000000318,218.9999999999941,17.000000000000348,215.99999999999397,154.0000000000097,,-733.9999999999723
2017.09.18,-2.000000000002,-209.00000000001472,-76.99999999999375,60.00000000000449,-143.9999999999997,-102.00000000000209,-243.0000000000092,-10.999999999994348,-3.999999999992898,144.99999999999514,-300.99999999999574,-334.0000000000032,306.9999999999906,-226.99999999999943,-80.99999999998886,-120.00000000000455,227.00000000000387,56.99999999999594,224.000000000002,121.99999999999989,,-713.0000000000085
2017.09.18,63.99999999999739,-209.00000000001472,-87.99999999999919,73.00000000000084,-153.99999999999858,-176.99999999998272,-245.00000000000455,-56.0000000000005,-64.99999999999284,203.99999999999307,-256.99999999999613,-431.0000000000116,324.9999999999975,-211.00000000000563,-141.9999999999959,-201.00000000000762,301.9999999999925,85.00000000000173,253.0000000000032,123.00000000000644,,-807.0000000000174
2017.09.18,41.9999999999976,-233.00000000001654,9.999999999998899,179.00000000000693,-202.9999999999976,-173.00000000000094,-282.0000000000107,-104.99999999999955,-148.99999999999915,230.99999999999233,-69.00000000000794,-466.0000000000082,235.99999999999176,-34.000000000000696,-223.99999999998954,-329.00000000000773,359.99999999999943,136.99999999999824,239.0000000000003,50.0000000000167,,-783.0000000000362
2017.09.18,7.0000000000014495,-251.00000000000122,25.999999999992696,224.000000000002,-293.99999999999426,-156.00000000000057,-290.00000000000625,-83.9999999999952,-166.99999999999494,297.9999999999983,-21.00000000000435,-447.00000000000273,241.00000000000233,18.999999999991246,-202.99999999998875,-343.0000000000035,435.0000000000023,175.99999999999838,336.9999999999984,128.000000000017,,-364.99999999998755
2017.09.18,-2.999999999997449,-270.00000000001467,97.9999999999981,353.99999999999875,-519.9999999999983,-163.9999999999864,-293.99999999999693,-125.99999999999278,-282.99999999999994,506.9999999999908,62.99999999999084,-468.9999999999941,177.99999999998929,239.99999999999577,-259.00000000000034,-490.0000000000091,685.9999999999928,275.99999999999847,561.0000000000003,286.00000000000847,,370.99999999997374
2017.09.18,55.000000000005045,-220.00000000002018,56.000000000011596,309.99999999999915,-487.0000000000041,-180.0000000000024,-237.99999999999955,-143.9999999999997,-283.99999999999534,517.9999999999962,83.9999999999952,-427.99999999999727,170.00000000000347,217.99999999998488,-234.99999999999943,-451.9999999999982,659.9999999999966,256.99999999999613,551.0000000000015,294.0000000000165,,504.9999999999902
2017.09.18,72.0000000000054,-236.00000000001398,59.000000000009045,319.0000000000026,-480.0000000000027,-215.99999999999397,-221.00000000000364,-158.99999999999804,-309.99999999999915,525.9999999999932,59.99999999999339,-447.00000000000273,185.99999999999727,219.99999999999798,-237.99999999999955,-463.99999999999864,655.0000000000011,268.99999999999704,541.9999999999981,272.00000000000557,,408.9999999999882
2017.09.18,-3.999999999992898,-207.00000000000162,49.99999999999449,324.9999999999975,-439.99999999999596,-100.99999999999554,-265.00000000000057,-90.99999999999665,-252.99999999999213,428.9999999999905,110.00000000001009,-361.99999999999477,157.99999999999147,259.9999999999936,-194.99999999999318,-433.9999999999975,575.9999999999934,278.00000000000045,498.9999999999939,206.00000000001728,,539.0000000000218
2017.09.18,-20.999999999993246,-221.00000000000452,25.999999999992696,297.9999999999983,-392.00000000000347,-95.00000000000064,-275.0000000000057,-59.99999999999339,-209.9999999999991,369.99999999999255,8.999999999992347,-365.0000000000091,208.00000000000819,190.00000000000128,-166.99999999998738,-393.0000000000007,512.999999999991,265.0000000000041,458.9999999999983,171.00000000001003,,309.9999999999916
2017.09.18,97.9999999999981,-175.00000000001404,29.999999999996696,287.9999999999994,-363.0000000000022,-184.99999999999073,-150.00000000000568,-158.99999999999804,-293.99999999999426,427.99999999999505,69.00000000000794,-331.0000000000173,141.99999999999767,238.99999999998923,-182.99999999999272,-394.999999999996,492.00000000000443,251.99999999999667,417.99999999999613,135.00000000001845,,355.99999999998863
2017.09.18,90.99999999999665,-151.00000000001222,32.0000000000098,275.000000000003,-339.99999999999585,-158.99999999999804,-156.0000000000059,-156.00000000000057,-280.00000000000244,401.99999999999125,137.9999999999937,-311.00000000000705,113.99999999999189,241.99999999998667,-186.9999999999976,-382.99999999999557,469.99999999999886,236.00000000000287,391.9999999999924,114.99999999999844,,383.9999999999501
2017.09.18,31.999999999998696,-204.00000000000418,83.9999999999952,312.00000000000114,-390.0000000000015,-136.99999999998712,-234.00000000000887,-144.99999999999514,-270.99999999999903,412.9999999999967,204.00000000000418,-376.0000000000048,114.99999999999844,244.9999999999841,-231.99999999999932,-430.0000000000068,528.9999999999964,239.0000000000003,414.9999999999987,150.00000000000568,,318.99999999997283
2017.09.18,65.00000000000395,-247.00000000001944,103.99999999999298,275.99999999999847,-322.00000000000006,-217.0000000000005,-263.00000000000523,-181.9999999999933,-259.9999999999936,361.9999999999957,-110.99999999999443,-496.0000000000093,147.99999999999258,123.99999999999079,-297.9999999999876,-439.9999999999977,496.9999999999999,180.99999999999784,312.9999999999966,87.00000000001484,,-679.0000000000177
