date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.10.08,-150.99999999999002,-4.0000000000048885,-16.0000000000049,-13.00000000000745,-1.0000000000065512,-146.00000000000168,-12.000000000000455,-29.000000000010573,-44.99999999999504,-3.999999999992898,,-421.00000000001444
2018.10.08,35.00000000000725,10.000000000005116,-14.000000000002899,17.999999999995797,12.000000000000899,-168.99999999999693,-20.000000000010232,9.000000000000341,-34.99999999999615,24.000000000001798,,-129.99999999999503
2018.10.08,69.00000000000794,18.000000000000682,-2.000000000002,21.999999999999797,13.999999999991797,-120.99999999999334,-31.00000000000591,-13.00000000000523,-39.00000000000014,26.000000000003798,,-57.0000000000026
2018.10.08,93.99999999999409,55.999999999997385,-9.00000000000345,5.999999999994898,29.999999999996696,-177.00000000000495,-70.99999999999795,-55.00000000000682,1.0000000000065512,60.00000000000449,,-65.00000000001903
2018.10.08,86.99999999999264,48.00000000000182,-45.000000000006146,-56.0000000000005,-52.000000000007596,-323.99999999999096,-73.99999999999807,-103.9999999999992,-47.9999999999925,-29.999999999996696,,-597.9999999999972
2018.10.08,92.00000000000318,52.99999999999727,-58.000000000002494,-74.00000000000739,-68.00000000000139,-336.9999999999873,-126.00000000000477,-130.00000000000966,-48.99999999999905,-40.99999999999105,,-738.0000000000027
2018.10.08,103.99999999999298,-60.99999999999284,-26.999999999999247,-63.00000000000195,-50.0000000000056,-380.00000000000256,-42.00000000000159,-91.99999999999875,-8.999999999992347,-27.999999999994696,,-647.9999999999966
2018.10.08,46.999999999997044,-72.99999999999329,-75.00000000000284,-145.00000000000622,-124.00000000000189,-513.0000000000078,-46.00000000000648,-143.00000000000068,-51.99999999999649,-109.99999999999899,,-1234.000000000018
2018.10.08,19.999999999997797,-158.00000000000125,-68.99999999999685,-135.00000000000733,-118.00000000000699,-503.99999999999335,-12.000000000000455,-115.99999999999966,-29.000000000001247,-93.99999999999409,,-1215.0000000000034
2018.10.08,19.999999999997797,-141.00000000000534,-45.000000000006146,-121.00000000000443,-75.9999999999983,-398.9999999999938,42.999999999992156,-70.00000000000739,4.999999999999449,-70.99999999999883,,-855.0000000000249
2018.10.08,-8.999999999992347,-90.00000000000341,-31.000000000003247,-112.000000000001,-63.00000000000195,-368.9999999999971,21.99999999999136,-78.00000000000296,30.000000000007798,-55.99999999998939,,-755.9999999999923
2018.10.08,-11.00000000000545,-72.99999999999329,-79.00000000000685,-109.00000000000354,-60.00000000000449,-337.99999999999386,-32.00000000001069,-87.0000000000033,-0.999999999995449,-12.999999999996348,,-803.0000000000133
2018.10.08,8.999999999992347,-102.00000000000387,-40.00000000000669,-85.00000000000173,-41.000000000002146,-292.9999999999877,19.99999999999602,-49.000000000006594,55.000000000005045,26.000000000003798,,-500.00000000001154
2018.10.08,-52.99999999999194,-93.99999999999409,2.999999999997449,-24.000000000001798,-21.999999999999797,-86.99999999999264,67.99999999999784,15.999999999991132,147.00000000000824,121.00000000000443,,75.00000000001882
