date,USDCAD,NZDUSD,AUDCHF,empty,sum
2015.08.25,-670.9999999999993,-1330.0000000000089,-1091.0000000000086,,-3092.000000000017
2015.08.25,-1011.9999999999907,-1433.0000000000066,-1034.0000000000016,,-3478.999999999999
2015.08.25,-832.9999999999949,-1359.0000000000102,-839.0000000000009,,-3031.000000000006
2015.08.25,-1174.9999999999927,-1402.0000000000032,-880.9999999999984,,-3457.9999999999945
2015.08.25,-1384.9999999999918,-1460.0000000000057,-1002.9999999999983,,-3847.9999999999955
2015.08.25,-1350.9999999999911,-1345.0000000000073,-1005.0000000000003,,-3700.9999999999986
2015.08.25,-1459.9999999999945,-1458.0000000000036,-1369.000000000009,,-4287.000000000007
2015.08.25,-1580.0000000000036,-1546.000000000003,-1362.0000000000077,,-4488.000000000015
2015.08.25,-1492.0000000000045,-1567.0000000000073,-1324.000000000003,,-4383.000000000015
2015.08.25,-1415.999999999995,-1772.0000000000068,-1511.0000000000068,,-4699.000000000009
2015.08.25,-1340.9999999999923,-1638.0000000000061,-1489.000000000007,,-4468.0000000000055
2015.08.25,-1672.0000000000068,-1797.000000000004,-2033.000000000007,,-5502.000000000018
2015.08.25,-1601.9999999999923,-1791.0000000000093,-2034.0000000000025,,-5427.000000000005
2015.08.25,-1533.0000000000066,-1935.0000000000089,-2122.000000000002,,-5590.000000000017
2015.08.26,-1537.999999999995,-1862.0000000000082,-2005.0000000000011,,-5405.000000000005
2015.08.26,-1517.999999999997,-1733.0000000000068,-1911.000000000007,,-5162.000000000011
2015.08.26,-1472.0000000000066,-1662.000000000008,-1976.0,,-5110.000000000015
2015.08.26,-1465.0000000000052,-1770.000000000005,-2058.9999999999995,,-5294.000000000009
2015.08.26,-1590.0000000000025,-1910.0000000000007,-2035.000000000009,,-5535.000000000013
2015.08.26,-1665.0000000000055,-1907.0000000000032,-2363.9999999999995,,-5936.000000000008
2015.08.26,-1628.0000000000073,-1900.0000000000016,-2182.0000000000064,,-5710.0000000000155
2015.08.26,-1568.9999999999982,-1799.0000000000061,-2036.0000000000045,,-5404.000000000009
2015.08.26,-1537.999999999995,-1791.0000000000093,-1878.0000000000018,,-5207.000000000006
2015.08.26,-1479.0000000000082,-1694.0000000000066,-1923.000000000008,,-5096.000000000023
2015.08.26,-1431.9999999999889,-1655.0000000000064,-1960.0000000000061,,-5047.000000000002
2015.08.26,-1408.0000000000093,-1689.0000000000073,-1972.000000000007,,-5069.000000000024
2015.08.26,-1375.9999999999995,-1522.0000000000011,-1763.9999999999989,,-4662.0
2015.08.26,-1265.000000000005,-1582.0000000000057,-1805.0000000000011,,-4652.000000000012
2015.08.26,-1278.0000000000014,-1560.000000000006,-1752.000000000009,,-4590.000000000016
2015.08.26,-1302.0000000000032,-1636.000000000004,-1748.000000000005,,-4686.000000000013
2015.08.26,-1235.0000000000084,-1511.0000000000068,-1517.0000000000016,,-4263.000000000017
2015.08.26,-1201.999999999992,-1594.0000000000066,-1549.0000000000005,,-4344.999999999999
2015.08.26,-1205.999999999996,-1652.000000000009,-1822.0000000000014,,-4680.000000000006
2015.08.26,-1200.0000000000011,-1666.000000000001,-2010.0000000000007,,-4876.000000000003
2015.08.26,-1331.9999999999998,-1693.0,-1985.0000000000034,,-5010.000000000004
2015.08.26,-1114.9999999999993,-1672.0000000000068,-1994.0000000000068,,-4781.000000000013
2015.08.26,-1086.9999999999936,-1704.0000000000055,-1914.0000000000045,,-4705.000000000004
2015.08.26,-1044.0000000000005,-1669.0000000000093,-1821.000000000006,,-4534.000000000016
2015.08.26,-1147.000000000009,-1748.000000000005,-1829.000000000003,,-4724.000000000017
2015.08.26,-1042.0000000000095,-1596.0000000000084,-1753.0000000000045,,-4391.000000000023
2015.08.26,-1157.9999999999923,-1587.000000000005,-1717.0000000000018,,-4461.999999999999
2015.08.26,-1055.9999999999902,-1592.0000000000045,-1640.0000000000082,,-4288.000000000003
2015.08.26,-951.9999999999973,-1616.0000000000064,-1631.0000000000048,,-4199.000000000008
2015.08.26,-1046.999999999998,-1659.0000000000105,-1536.000000000004,,-4242.000000000013
2015.08.26,-794.9999999999901,-1478.0000000000016,-1430.000000000009,,-3703.000000000001
2015.08.26,-1032.999999999995,-1746.0000000000032,-1496.0000000000084,,-4275.000000000006
2015.08.26,-1192.9999999999995,-1853.0000000000045,-1475.9999999999995,,-4522.000000000004
2015.08.26,-1218.9999999999923,-1914.0000000000045,-1623.0000000000077,,-4756.000000000005
2015.08.26,-1391.9999999999932,-2077.000000000007,-1699.0000000000061,,-5168.000000000006
2015.08.26,-1191.0000000000086,-2301.0000000000086,-1824.0000000000034,,-5316.000000000021
2015.08.26,-1116.9999999999902,-2280.000000000004,-1697.000000000004,,-5093.999999999998
2015.08.26,-1218.000000000008,-2371.000000000001,-1900.0000000000016,,-5489.000000000011
2015.08.26,-1419.999999999999,-2420.0,-1985.0000000000034,,-5825.000000000003
2015.08.26,-1333.0000000000064,-2348.0000000000055,-1850.0000000000073,,-5531.000000000019
2015.08.26,-1476.999999999995,-2402.000000000004,-1801.0000000000082,,-5680.000000000007
2015.08.26,-1465.9999999999895,-2352.0000000000095,-1607.000000000003,,-5425.000000000002
2015.08.26,-1532.0,-2419.0000000000045,-1680.0000000000036,,-5631.000000000008
2015.08.26,-1587.9999999999893,-2437.0000000000005,-1471.0,,-5495.99999999999
2015.08.26,-1503.9999999999943,-2284.000000000008,-1217.0000000000014,,-5005.000000000004
2015.08.26,-1431.0000000000045,-2284.000000000008,-1184.0000000000073,,-4899.00000000002
2015.08.26,-1509.999999999989,-2211.0000000000073,-1202.000000000003,,-4922.999999999999
2015.08.26,-1059.9999999999943,-2329.000000000003,-1105.0000000000005,,-4493.999999999998
2015.08.27,-1197.0000000000036,-2173.0000000000027,-1053.0000000000039,,-4423.00000000001
2015.08.27,-1153.000000000004,-2069.0000000000095,-1031.9999999999995,,-4254.000000000013
2015.08.27,-1201.999999999992,-2162.000000000008,-1227.0000000000002,,-4591.0
2015.08.27,-1150.0000000000066,-2112.0000000000027,-1231.9999999999998,,-4494.000000000009
2015.08.27,-1217.0000000000014,-2161.000000000002,-1268.0000000000025,,-4646.0000000000055
2015.08.27,-1222.9999999999964,-2157.000000000009,-1252.0000000000086,,-4632.000000000015
2015.08.27,-1200.0000000000011,-2072.0000000000073,-1213.0000000000084,,-4485.000000000016
2015.08.27,-1131.9999999999998,-2100.000000000002,-1265.000000000005,,-4497.000000000007
2015.08.27,-1008.9999999999932,-2039.0000000000018,-1211.0000000000066,,-4259.000000000002
2015.08.27,-974.9999999999925,-1951.0000000000027,-1041.9999999999984,,-3967.9999999999936
2015.08.27,-946.0000000000024,-1955.0000000000068,-1085.0000000000027,,-3986.000000000012
2015.08.27,-947.9999999999933,-2049.000000000001,-1095.0000000000016,,-4091.9999999999955
2015.08.27,-896.000000000008,-2019.000000000004,-1136.0000000000036,,-4051.0000000000155
2015.08.27,-967.0000000000067,-2088.000000000001,-1099.0000000000055,,-4154.000000000013
2015.08.27,-1024.0000000000027,-2111.0000000000073,-1222.000000000001,,-4357.000000000011
2015.08.27,-1093.999999999995,-2219.000000000004,-1323.0000000000075,,-4636.000000000006
2015.08.27,-1095.0000000000016,-2151.0000000000027,-1272.0000000000064,,-4518.000000000011
2015.08.27,-967.9999999999911,-2097.0000000000045,-1273.0000000000018,,-4337.999999999997
2015.08.27,-1028.9999999999911,-2128.0000000000077,-1394.0000000000064,,-4551.0000000000055
2015.08.27,-1028.9999999999911,-2144.0000000000014,-1297.999999999999,,-4470.999999999992
2015.08.27,-587.0000000000042,-1967.0000000000077,-1041.000000000003,,-3595.0000000000146
2015.08.27,-443.99999999999994,-1781.0000000000105,-887.9999999999999,,-3113.0000000000105
2015.08.27,-443.99999999999994,-1926.0000000000055,-1029.000000000002,,-3399.0000000000073
2015.08.27,-443.99999999999994,-2018.0000000000086,-997.9999999999989,,-3460.0000000000073
2015.08.27,-337.99999999999386,-1853.0000000000045,-800.0000000000007,,-2990.999999999999
2015.08.27,-251.00000000000122,-1854.0,-762.0000000000072,,-2867.0000000000086
2015.08.27,-371.00000000001023,-1845.0000000000077,-808.0000000000088,,-3024.000000000027
2015.08.27,-276.00000000000955,-1891.0000000000093,-911.0000000000063,,-3078.0000000000255
2015.08.27,-167.00000000000603,-1898.0000000000107,-811.0000000000061,,-2876.0000000000227
2015.08.27,-479.99999999999153,-2028.0000000000075,-914.0000000000038,,-3422.0000000000027
2015.08.27,-523.9999999999911,-2046.0000000000034,-766.0,,-3335.9999999999945
2015.08.27,-639.9999999999961,-2084.000000000008,-661.0000000000005,,-3385.000000000005
2015.08.27,-777.0000000000055,-2075.0000000000045,-639.0000000000007,,-3491.000000000011
2015.08.27,-926.0000000000045,-1949.0000000000007,-646.0000000000022,,-3521.0000000000077
2015.08.27,-794.0000000000058,-1923.000000000008,-474.00000000000773,,-3191.0000000000214
2015.08.27,-672.9999999999902,-2043.000000000006,-279.00000000000705,,-2995.0000000000036
2015.08.27,-377.9999999999894,-1943.000000000006,-108.00000000000809,,-2429.0000000000036
2015.08.27,-167.9999999999904,-1849.0000000000007,100.00000000000009,,-1916.9999999999911
2015.08.27,-181.9999999999933,-1933.0000000000068,124.00000000000189,,-1990.9999999999982
2015.08.27,-171.99999999999437,-1960.0000000000061,56.99999999999594,,-2075.0000000000045
2015.08.27,-375.9999999999986,-1997.0000000000043,93.99999999999409,,-2279.0000000000086
2015.08.27,-397.0000000000029,-1993.0000000000002,78.00000000000028,,-2312.0000000000027
2015.08.27,-465.0000000000043,-1943.000000000006,153.99999999999858,,-2254.0000000000114
2015.08.27,-470.9999999999992,-1957.0000000000086,129.9999999999968,,-2298.000000000011
2015.08.27,-558.9999999999984,-1980.000000000004,86.99999999999264,,-2452.00000000001
2015.08.27,-381.0000000000091,-2034.0000000000025,191.99999999999218,,-2223.0000000000196
2015.08.27,-304.9999999999997,-1920.0000000000107,63.99999999999739,,-2161.000000000013
2015.08.27,-150.00000000000568,-1972.000000000007,190.99999999999673,,-1931.000000000016
2015.08.28,-184.99999999999073,-1895.0000000000023,170.99999999999892,,-1908.9999999999943
2015.08.28,-239.99999999999577,-1815.0,174.99999999999181,,-1880.000000000004
2015.08.28,-181.9999999999933,-1779.0000000000084,251.99999999999667,,-1709.0000000000052
2015.08.28,-165.9999999999995,-1800.0000000000016,232.99999999999432,,-1733.0000000000068
2015.08.28,-144.99999999999514,-1826.0000000000055,275.99999999999847,,-1695.0000000000023
2015.08.28,-116.00000000000499,-1812.0000000000025,244.99999999999523,,-1683.0000000000123
2015.08.28,-97.9999999999981,-1728.0000000000073,319.99999999999807,,-1506.0000000000073
2015.08.28,-76.99999999999375,-1683.0000000000011,429.99999999999704,,-1329.999999999998
2015.08.28,28.999999999990145,-1585.0000000000032,513.9999999999923,,-1042.0000000000207
2015.08.28,7.0000000000014495,-1696.0000000000086,402.9999999999978,,-1286.0000000000095
2015.08.28,49.00000000001015,-1723.000000000008,305.99999999999517,,-1368.0000000000025
2015.08.28,86.99999999999264,-1747.0000000000095,236.99999999999832,,-1423.0000000000184
2015.08.28,24.000000000001798,-1761.0000000000014,266.999999999995,,-1470.0000000000045
2015.08.28,21.00000000000435,-1750.000000000007,236.99999999999832,,-1492.0000000000043
2015.08.28,-120.99999999999334,-1862.0000000000082,68.00000000000139,,-1915.0000000000002
2015.08.28,-87.99999999999919,-1850.0000000000073,209.9999999999991,,-1728.0000000000073
2015.08.28,-96.99999999999153,-1916.0000000000066,96.99999999999153,,-1916.0000000000066
2015.08.28,-63.99999999999739,-1916.0000000000066,13.999999999991797,,-1966.0000000000123
2015.08.28,-120.99999999999334,-1907.0000000000032,125.99999999999278,,-1902.0000000000039
2015.08.28,-238.0000000000049,-1950.0000000000073,75.9999999999983,,-2112.000000000014
2015.08.28,-168.99999999999693,-1859.0000000000107,-1.0000000000065512,,-2029.0000000000143
2015.08.28,-360.0000000000048,-1838.0000000000064,-185.00000000000182,,-2383.0000000000127
2015.08.28,-565.9999999999999,-1898.0000000000107,-180.0000000000024,,-2644.0000000000127
2015.08.28,-497.99999999999847,-1854.0,-107.00000000000153,,-2459.0
2015.08.28,-479.99999999999153,-1941.0000000000039,-170.99999999999892,,-2591.9999999999945
2015.08.28,-378.999999999996,-1866.000000000001,-189.00000000000583,,-2434.0000000000027
2015.08.28,-292.00000000000335,-1890.0000000000027,-213.00000000000762,,-2395.0000000000136
2015.08.28,-411.99999999999017,-2000.0000000000018,-530.0000000000082,,-2942.0
2015.08.28,-537.0000000000097,-2000.0000000000018,-486.00000000000864,,-3023.00000000002
2015.08.28,-756.0000000000011,-2058.000000000004,-495.000000000001,,-3309.0000000000064
2015.08.28,-1059.00000000001,-2112.0000000000027,-553.0000000000035,,-3724.0000000000164
2015.08.28,-1099.0000000000055,-2205.0000000000014,-541.9999999999981,,-3846.000000000005
2015.08.28,-1161.9999999999964,-2179.0000000000086,-524.0000000000023,,-3865.0000000000073
2015.08.28,-1113.0000000000084,-2076.0,-329.00000000000153,,-3518.0000000000095
2015.08.28,-666.9999999999953,-2011.0000000000073,-292.9999999999988,,-2971.0000000000014
2015.08.28,-461.0000000000003,-1923.000000000008,-326.9999999999995,,-2711.0000000000077
2015.08.28,-360.9999999999891,-1967.0000000000077,-280.00000000000244,,-2607.999999999999
2015.08.28,-889.0000000000065,-2153.000000000005,-448.000000000004,,-3490.0000000000155
2015.08.28,-638.0000000000052,-2127.000000000001,-250.00000000000577,,-3015.0000000000123
2015.08.28,-299.00000000000483,-2022.0000000000016,-181.00000000000892,,-2502.0000000000155
2015.08.28,-461.0000000000003,-2038.0000000000064,-331.999999999999,,-2831.000000000006
2015.08.28,-405.9999999999952,-2023.0000000000082,-333.0000000000055,,-2762.000000000009
2015.08.28,-480.99999999999807,-2029.000000000003,-175.99999999999838,,-2685.999999999999
2015.08.28,-361.9999999999957,-1923.000000000008,-34.000000000000696,,-2319.0000000000045
2015.08.28,-412.9999999999967,-2013.0000000000093,-68.00000000000139,,-2494.0000000000073
2015.08.28,-343.99999999998875,-1963.0000000000036,-35.00000000000725,,-2341.9999999999995
2015.08.28,-339.0000000000004,-1922.0000000000016,-38.0000000000047,,-2299.0000000000064
2015.08.28,-197.00000000000273,-2018.0000000000086,-86.0000000000083,,-2301.0000000000196
