date,EURCHF,CADCHF,AUDCHF,EURAUD,NZDCAD,empty,sum
2020.02.03,-118.00000000001809,-143.9999999999997,-306.9999999999906,-705.9999999999844,-84.0000000000063,,-1358.999999999999
2020.02.03,-171.00000000001003,-217.99999999999596,-364.9999999999931,-748.9999999999997,-83.00000000001084,,-1586.0000000000095
2020.02.03,-87.00000000001484,-153.99999999999858,-275.99999999999847,-628.0000000000064,-42.0000000000087,,-1187.0000000000268
2020.02.03,-103.00000000000864,-200.00000000000017,-258.9999999999981,-595.9999999999966,-46.00000000000159,,-1204.0000000000052
2020.02.03,-83.00000000001084,-176.99999999999383,-234.99999999999633,-527.9999999999951,49.99999999999449,,-973.0000000000016
2020.02.03,2.999999999997449,-118.99999999999133,-209.9999999999991,-617.9999999999852,0.0,,-943.9999999999782
2020.02.03,-8.000000000008,-119.99999999999788,-220.99999999999343,-609.9999999999994,-17.000000000000348,,-975.9999999999991
2020.02.03,-1.0000000000065512,-117.00000000000044,-201.99999999999108,-567.9999999999907,-16.0000000000049,,-903.9999999999936
2020.02.03,13.999999999980695,-150.99999999999002,-215.99999999999397,-648.0000000000041,-13.00000000000745,,-1014.0000000000149
2020.02.03,30.999999999981043,-153.99999999999858,-240.99999999999122,-719.000000000003,-36.0000000000027,,-1119.0000000000146
2020.02.03,31.999999999987594,-143.9999999999997,-265.99999999999955,-809.9999999999997,-57.00000000000705,,-1245.0000000000184
2020.02.03,91.99999999998099,-124.99999999999733,-222.99999999999542,-760.9999999999894,-68.00000000000139,,-1085.0000000000025
2020.02.03,11.999999999989797,-178.99999999999582,-256.0000000000007,-764.9999999999934,-54.00000000000959,,-1242.0000000000095
2020.02.03,5.999999999994898,-178.99999999999582,-267.99999999999045,-739.0000000000008,-53.00000000000304,,-1232.9999999999952
2020.02.03,66.99999999999484,-122.99999999999534,-225.99999999999287,-760.9999999999894,-57.00000000000705,,-1099.9999999999898
2020.02.03,24.999999999986144,-275.99999999999847,-391.9999999999924,-1075.9999999999882,-71.00000000000995,,-1790.000000000003
2020.02.03,-9.000000000014552,-322.9999999999955,-439.0000000000005,-1167.9999999999914,-107.00000000000153,,-2046.0000000000034
2020.02.03,-53.00000000001415,-217.99999999999596,-334.00000000000097,-859.9999999999941,-153.00000000000313,,-1618.0000000000084
2020.02.03,-77.00000000001594,-121.99999999999989,-323.99999999999096,-780.9999999999873,-204.00000000000418,,-1507.9999999999982
2020.02.03,-75.00000000000284,-44.99999999999504,-268.99999999999704,-617.9999999999852,-348.00000000000387,,-1354.999999999984
2020.02.03,-101.00000000001774,65.99999999999939,-217.99999999999596,-448.9999999999883,-282.0000000000045,,-984.000000000007
2020.02.03,-116.00000000000499,6.0000000000060005,-247.99999999999267,-540.9999999999915,-284.0000000000065,,-1182.9999999999895
2020.02.03,-98.0000000000203,-0.999999999995449,-245.99999999999068,-531.9999999999991,-272.00000000000557,,-1149.000000000011
2020.02.03,-126.0000000000039,21.00000000000435,-275.99999999999847,-560.9999999999893,-326.0000000000041,,-1267.9999999999914
2020.02.03,-114.0000000000141,63.00000000000195,-268.99999999999704,-563.0000000000024,-345.0000000000064,,-1228.000000000018
2020.02.03,-134.00000000001188,49.00000000001015,-249.99999999999466,-509.99999999998823,-355.0000000000053,,-1199.9999999999898
2020.02.03,-128.000000000017,41.000000000002146,-266.999999999995,-541.9999999999981,-337.0000000000095,,-1233.0000000000175
2020.02.03,-126.0000000000039,34.000000000000696,-274.9999999999919,-558.9999999999984,-326.0000000000041,,-1251.9999999999977
2020.02.03,-107.00000000001265,29.000000000001247,-264.999999999993,-563.0000000000024,-325.00000000000864,,-1231.0000000000155
2020.02.03,-113.00000000000753,8.000000000008,-280.9999999999979,-628.9999999999907,-287.0000000000039,,-1301.999999999992
2020.02.04,-85.00000000000173,23.00000000000635,-242.99999999999324,-661.9999999999848,-255.00000000000523,,-1221.9999999999786
2020.02.04,-87.00000000001484,50.0000000000056,-261.99999999999557,-624.0000000000023,-270.0000000000036,,-1193.0000000000107
2020.02.04,-79.00000000000685,57.00000000000705,-243.99999999999977,-567.9999999999907,-298.0000000000094,,-1131.9999999999995
2020.02.04,-89.00000000000574,67.00000000000594,-252.99999999999213,-553.9999999999878,-290.00000000000136,,-1118.9999999999811
2020.02.04,-117.00000000001154,46.00000000000159,-265.99999999999955,-551.9999999999969,-262.00000000000665,,-1151.000000000013
2020.02.04,-99.00000000000463,58.000000000002494,-222.99999999999542,-463.9999999999977,-186.00000000000838,,-914.0000000000036
2020.02.04,-128.000000000017,25.00000000000835,-273.000000000001,-546.9999999999864,-228.00000000000597,,-1151.000000000002
2020.02.04,-190.00000000000128,-21.999999999999797,-346.9999999999973,-658.0000000000031,-275.000000000003,,-1492.0000000000043
2020.02.04,-174.00000000000747,-15.999999999993797,-326.9999999999995,-622.9999999999958,-237.00000000000944,,-1377.000000000006
2020.02.04,-164.00000000000858,-33.9999999999896,-328.9999999999904,-661.9999999999848,-219.00000000000253,,-1407.999999999976
2020.02.04,-157.00000000000713,-13.999999999991797,-288.9999999999948,-622.9999999999958,-226.00000000000398,,-1308.9999999999936
2020.02.04,-187.00000000000384,-67.9999999999903,-662.9999999999914,-1444.000000000001,-362.00000000000676,,-2723.999999999993
2020.02.04,-164.00000000000858,-20.999999999993246,-606.9999999999909,-1334.9999999999973,-334.00000000000097,,-2460.999999999991
2020.02.04,-175.99999999999838,-32.999999999994145,-618.9999999999918,-1358.999999999999,-374.0000000000077,,-2560.9999999999914
2020.02.04,-186.0000000000195,-24.999999999997247,-576.9999999999942,-1245.9999999999916,-340.00000000000693,,-2374.0000000000095
2020.02.04,-225.00000000000853,-66.99999999999484,-630.9999999999927,-1310.9999999999955,-349.0000000000104,,-2583.0000000000023
2020.02.04,-285.00000000000193,-75.9999999999983,-639.0000000000007,-1290.9999999999977,-345.0000000000064,,-2636.000000000005
2020.02.04,-304.00000000001535,-134.99999999999625,-734.9999999999968,-1448.0000000000048,-397.0000000000029,,-3019.000000000016
2020.02.04,-294.0000000000165,-129.9999999999968,-712.9999999999969,-1425.9999999999939,-389.000000000006,,-2952.00000000001
2020.02.04,-253.00000000001432,-164.99999999999292,-652.9999999999925,-1346.999999999987,-312.00000000000114,,-2729.999999999988
2020.02.04,-398.00000000000944,-293.99999999999426,-870.9999999999995,-1639.999999999997,-347.0000000000084,,-3550.000000000008
2020.02.04,-405.0000000000109,-292.9999999999988,-863.9999999999981,-1639.999999999997,-339.0000000000004,,-3541.000000000005
2020.02.04,-398.00000000000944,-275.99999999999847,-730.9999999999927,-1337.9999999999948,-218.00000000000708,,-2961.0000000000027
2020.02.04,-409.99999999999926,-327.99999999999494,-717.9999999999964,-1238.0000000000057,-179.00000000000693,,-2873.000000000003
2020.02.04,-362.00000000001785,-258.9999999999981,-689.9999999999907,-1275.9999999999882,-172.00000000000549,,-2759.0
2020.02.04,-289.0000000000059,-219.99999999999798,-618.9999999999918,-1212.9999999999975,-162.0000000000066,,-2503.0
2020.02.04,-312.00000000000114,-207.99999999999707,-623.9999999999912,-1150.999999999991,-171.00000000001003,,-2465.9999999999905
2020.02.04,-309.0000000000037,-234.99999999999633,-673.9999999999968,-1292.9999999999886,-205.00000000001074,,-2715.9999999999964
2020.02.04,-304.9999999999997,-256.99999999999613,-742.9999999999936,-1463.9999999999986,-210.00000000001017,,-2978.999999999998
2020.02.04,-312.00000000000114,-297.9999999999983,-795.9999999999967,-1611.9999999999911,-208.00000000000819,,-3225.9999999999955
2020.02.04,-279.00000000000705,-258.9999999999981,-794.9999999999901,-1632.9999999999955,-212.00000000000108,,-3177.999999999992
2020.02.04,-327.00000000001063,-250.9999999999901,-778.9999999999964,-1553.9999999999886,-202.0000000000022,,-3112.9999999999877
2020.02.04,-297.0000000000139,-253.99999999999866,-854.9999999999947,-1767.9999999999918,-266.0000000000107,,-3440.00000000001
2020.02.04,-343.00000000000443,-332.99999999999443,-917.9999999999966,-1865.0000000000055,-294.00000000000534,,-3753.0000000000064
2020.02.04,-301.0000000000179,-292.9999999999988,-883.0000000000005,-1846.9999999999986,-326.0000000000041,,-3650.00000000002
2020.02.04,-306.00000000000625,-309.99999999999915,-873.999999999997,-1842.9999999999945,-330.0000000000081,,-3663.0000000000055
2020.02.04,-314.99999999999864,-402.9999999999978,-950.9999999999908,-1963.0000000000036,-343.00000000000443,,-3974.9999999999955
2020.02.04,-316.0000000000052,-412.9999999999967,-933.9999999999905,-1941.9999999999993,-334.00000000000097,,-3938.9999999999927
2020.02.04,-329.00000000000153,-374.999999999992,-944.0000000000003,-1940.9999999999927,-487.0000000000041,,-4075.9999999999905
2020.02.04,-340.00000000000693,-366.9999999999951,-961.0000000000008,-2028.9999999999918,-515.0000000000099,,-4212.000000000005
2020.02.04,-313.00000000000773,-336.9999999999984,-966.0000000000002,-2014.0000000000048,-523.0000000000068,,-4153.000000000018
2020.02.04,-306.00000000000625,-308.9999999999926,-930.999999999993,-1943.000000000006,-512.0000000000014,,-4000.999999999999
2020.02.04,-320.00000000000915,-327.99999999999494,-931.9999999999995,-1932.0000000000005,-502.00000000000244,,-4014.0000000000064
2020.02.04,-342.00000000002007,-291.99999999999227,-948.9999999999999,-1947.999999999994,-568.0000000000018,,-4099.000000000008
2020.02.04,-308.0000000000194,-284.9999999999908,-939.9999999999964,-1957.9999999999932,-525.0000000000088,,-4016.0000000000086
2020.02.04,-297.9999999999983,-275.99999999999847,-934.9999999999969,-1987.9999999999898,-538.0000000000051,,-4034.9999999999886
2020.02.04,-304.9999999999997,-262.999999999991,-937.9999999999944,-1957.9999999999932,-573.0000000000013,,-4036.9999999999795
2020.02.04,-314.99999999999864,-287.9999999999994,-966.9999999999957,-2037.0,-697.0000000000032,,-4303.999999999996
2020.02.05,-285.00000000000193,-270.99999999999903,-936.999999999999,-2045.9999999999923,-636.0000000000032,,-4174.999999999995
2020.02.05,-301.0000000000179,-280.9999999999979,-947.9999999999933,-2071.0000000000005,-678.0000000000008,,-4279.00000000001
2020.02.05,-301.0000000000179,-275.99999999999847,-939.0000000000009,-2001.9999999999927,-673.0000000000014,,-4191.000000000011
2020.02.05,-300.00000000001137,-271.9999999999945,-932.999999999995,-1949.999999999985,-646.0000000000022,,-4100.999999999988
2020.02.05,-309.0000000000037,-274.9999999999919,-936.999999999999,-1950.9999999999916,-639.0000000000007,,-4110.999999999987
2020.02.05,-272.00000000000557,-232.99999999999432,-891.9999999999928,-1892.999999999989,-599.0000000000051,,-3888.999999999987
2020.02.05,-280.0000000000136,-243.99999999999977,-874.9999999999925,-1865.99999999999,-560.0000000000049,,-3825.000000000001
2020.02.05,-299.00000000000483,-268.99999999999704,-1009.9999999999998,-2150.999999999992,-590.0000000000016,,-4318.999999999995
2020.02.05,-296.0000000000074,-266.999999999995,-1013.9999999999927,-2180.000000000004,-618.0000000000074,,-4375.000000000006
2020.02.05,-267.0000000000172,-252.99999999999213,-978.9999999999966,-2132.999999999985,-576.0000000000099,,-4208.000000000001
2020.02.05,-255.00000000000523,-234.99999999999633,-951.9999999999973,-2068.000000000003,-550.000000000006,,-4060.0000000000077
2020.02.05,-224.000000000002,-225.99999999999287,-951.9999999999973,-2119.9999999999886,-545.0000000000066,,-4066.9999999999873
2020.02.05,-251.00000000000122,-236.99999999999832,-959.9999999999942,-2115.9999999999845,-573.0000000000013,,-4136.999999999979
2020.02.05,-261.0000000000001,-250.9999999999901,-974.9999999999925,-2119.9999999999886,-574.0000000000078,,-4180.999999999979
2020.02.05,-242.00000000000887,-240.99999999999122,-958.9999999999987,-2109.9999999999895,-568.0000000000018,,-4119.99999999999
2020.02.05,-224.000000000002,-207.99999999999707,-930.999999999993,-2065.000000000006,-557.0000000000075,,-3985.0000000000055
2020.02.05,-229.00000000001253,-212.99999999999653,-957.9999999999922,-2129.9999999999873,-557.0000000000075,,-4086.9999999999964
2020.02.05,-241.00000000000233,-221.99999999999997,-944.9999999999958,-2109.0000000000055,-535.0000000000077,,-4052.0000000000114
2020.02.05,-225.00000000000853,-194.99999999998963,-950.9999999999908,-2144.999999999997,-599.0000000000051,,-4114.999999999991
2020.02.05,-209.9999999999991,-179.99999999999127,-961.9999999999961,-2156.999999999987,-593.0000000000102,,-4101.999999999984
2020.02.05,-220.00000000002018,-149.99999999999457,-961.0000000000008,-2136.0000000000045,-594.0000000000057,,-4061.0000000000255
2020.02.05,-391.000000000008,-368.9999999999971,-1222.000000000001,-2607.0000000000036,-673.0000000000014,,-5262.000000000011
2020.02.05,-395.000000000012,-447.99999999999284,-1339.9999999999968,-2861.0000000000023,-674.000000000008,,-5718.000000000012
2020.02.05,-480.00000000001376,-577.9999999999897,-1475.9999999999995,-3107.9999999999995,-637.0000000000098,,-6279.000000000012
2020.02.05,-518.0000000000184,-600.0000000000006,-1486.9999999999939,-3055.9999999999923,-623.0000000000069,,-6284.000000000013
2020.02.05,-469.0000000000083,-586.9999999999931,-1483.000000000001,-3061.999999999987,-584.0000000000067,,-6184.999999999995
2020.02.05,-453.99999999999886,-587.9999999999997,-1467.9999999999916,-3085.0000000000045,-597.0000000000031,,-6191.999999999997
2020.02.05,-443.99999999999994,-593.9999999999945,-1483.9999999999964,-3103.9999999999955,-587.0000000000042,,-6212.999999999991
2020.02.05,-446.0000000000131,-544.9999999999955,-1399.9999999999902,-2920.999999999996,-538.0000000000051,,-5850.0
2020.02.05,-448.000000000004,-536.9999999999986,-1415.999999999995,-2968.9999999999995,-551.0000000000015,,-5920.999999999999
2020.02.05,-463.0000000000134,-548.9999999999995,-1478.999999999997,-3081.0000000000005,-559.0000000000094,,-6131.00000000002
2020.02.05,-446.0000000000131,-583.9999999999957,-1519.999999999999,-3214.99999999999,-581.0000000000093,,-6346.000000000007
2020.02.05,-416.00000000001637,-545.9999999999909,-1517.999999999997,-3242.999999999996,-598.0000000000097,,-6321.00000000001
2020.02.05,-469.0000000000083,-589.9999999999906,-1510.0000000000002,-3188.9999999999973,-588.0000000000107,,-6346.000000000007
2020.02.05,-453.99999999999886,-575.9999999999987,-1457.9999999999927,-3037.000000000001,-554.00000000001,,-6079.000000000001
2020.02.05,-328.00000000001717,-522.0000000000002,-1300.9999999999966,-2839.999999999998,-506.0000000000064,,-5497.000000000019
2020.02.05,-320.00000000000915,-489.99999999999045,-1327.999999999996,-2951.999999999999,-518.0000000000074,,-5608.000000000002
2020.02.05,-327.00000000001063,-467.9999999999906,-1281.9999999999943,-2820.9999999999845,-536.0000000000032,,-5433.999999999984
2020.02.05,-339.0000000000004,-544.9999999999955,-1283.9999999999964,-2778.999999999998,-474.00000000000773,,-5420.999999999998
2020.02.05,-327.00000000001063,-589.9999999999906,-1279.9999999999923,-2783.9999999999864,-361.0000000000002,,-5341.99999999998
2020.02.05,-328.00000000001717,-576.9999999999942,-1273.9999999999973,-2793.9999999999854,-337.0000000000095,,-5310.000000000004
2020.02.05,-335.00000000001864,-561.0000000000003,-1295.999999999997,-2798.999999999996,-351.0000000000013,,-5342.000000000013
2020.02.05,-329.00000000000153,-550.9999999999903,-1288.9999999999957,-2815.9999999999964,-406.00000000000637,,-5390.99999999999
2020.02.05,-337.0000000000095,-548.9999999999995,-1307.999999999998,-2842.9999999999955,-468.00000000000176,,-5505.000000000005
2020.02.05,-334.00000000001205,-534.9999999999966,-1306.9999999999916,-2838.9999999999914,-477.0000000000052,,-5491.999999999996
2020.02.05,-319.0000000000026,-526.9999999999997,-1299.99999999999,-2835.999999999994,-484.00000000000665,,-5465.999999999993
2020.02.05,-335.00000000001864,-553.999999999999,-1311.999999999991,-2842.9999999999955,-434.000000000001,,-5478.000000000005
2020.02.05,-337.0000000000095,-581.9999999999936,-1315.999999999995,-2865.0000000000064,-422.00000000000017,,-5522.000000000005
2020.02.06,-321.0000000000157,-558.9999999999984,-1299.99999999999,-2881.0,-398.00000000000944,,-5459.000000000013
2020.02.06,-333.0000000000055,-565.9999999999999,-1315.999999999995,-2932.0000000000014,-434.000000000001,,-5581.000000000003
2020.02.06,-335.00000000001864,-573.9999999999967,-1327.999999999996,-2895.9999999999873,-435.0000000000076,,-5568.0000000000055
2020.02.06,-329.00000000000153,-561.9999999999958,-1352.9999999999932,-2960.9999999999914,-480.0000000000027,,-5684.9999999999845
2020.02.06,-347.0000000000084,-562.9999999999912,-1378.9999999999968,-3007.000000000004,-480.0000000000027,,-5776.000000000003
2020.02.06,-370.00000000000364,-589.9999999999906,-1472.999999999991,-3200.9999999999873,-517.0000000000008,,-6150.999999999974
2020.02.06,-371.00000000001023,-618.9999999999918,-1483.000000000001,-3220.999999999985,-479.0000000000072,,-6172.9999999999945
2020.02.06,-353.0000000000033,-597.9999999999985,-1422.9999999999966,-3115.000000000001,-414.00000000000324,,-5903.000000000003
2020.02.06,-329.00000000000153,-578.9999999999961,-1418.9999999999925,-3123.9999999999936,-386.0000000000086,,-5836.999999999992
2020.02.06,-334.00000000001205,-584.9999999999911,-1385.9999999999984,-3035.999999999994,-340.00000000000693,,-5681.000000000004
2020.02.06,-348.00000000001495,-586.9999999999931,-1405.0000000000007,-3054.9999999999854,-382.00000000000455,,-5776.999999999999
2020.02.06,-362.00000000001785,-585.9999999999976,-1395.9999999999973,-3014.99999999999,-384.00000000000654,,-5743.000000000009
2020.02.06,-408.00000000000836,-626.9999999999998,-1521.99999999999,-3289.9999999999927,-437.0000000000096,,-6284.000000000001
2020.02.06,-388.0000000000106,-631.9999999999992,-1501.9999999999923,-3258.9999999999895,-404.0000000000044,,-6184.999999999995
2020.02.06,-392.00000000001455,-637.9999999999941,-1494.9999999999907,-3217.9999999999877,-389.000000000006,,-6131.999999999994
2020.02.06,-405.0000000000109,-644.0000000000001,-1499.9999999999902,-3207.000000000004,-370.00000000000364,,-6126.000000000009
2020.02.06,-431.0000000000036,-656.9999999999965,-1496.9999999999927,-3190.000000000004,-382.00000000000455,,-6157.000000000001
2020.02.06,-425.0000000000087,-650.9999999999905,-1486.9999999999939,-3139.9999999999873,-353.0000000000033,,-6055.999999999984
2020.02.06,-354.0000000000099,-573.9999999999967,-1402.9999999999986,-3048.9999999999905,-358.0000000000028,,-5737.999999999999
2020.02.06,-415.0000000000098,-634.9999999999967,-1390.9999999999977,-2910.999999999997,-320.00000000000915,,-5672.00000000001
2020.02.06,-474.0000000000189,-666.9999999999953,-1399.9999999999902,-2915.9999999999854,-310.0000000000103,,-5767.0
2020.02.06,-446.0000000000131,-689.9999999999907,-1433.999999999991,-2968.9999999999995,-245.0000000000063,,-5784.000000000001
2020.02.06,-465.0000000000043,-701.9999999999915,-1429.999999999998,-2961.999999999998,-234.00000000000088,,-5792.999999999993
2020.02.06,-452.00000000000796,-639.0000000000007,-1335.9999999999927,-2739.999999999987,-244.00000000001089,,-5410.999999999999
2020.02.06,-461.0000000000003,-650.9999999999905,-1351.9999999999977,-2787.0000000000064,-276.00000000000955,,-5527.000000000004
2020.02.06,-462.0000000000068,-650.9999999999905,-1354.999999999995,-2768.999999999999,-285.00000000000193,,-5521.999999999993
2020.02.06,-392.9999999999989,-613.9999999999924,-1335.9999999999927,-2808.999999999995,-312.00000000000114,,-5463.99999999998
2020.02.06,-457.00000000001853,-692.9999999999992,-1405.9999999999961,-2896.999999999994,-298.0000000000094,,-5751.000000000016
2020.02.06,-460.000000000016,-710.999999999995,-1486.9999999999939,-3092.000000000006,-302.0000000000023,,-6052.000000000013
2020.02.06,-429.00000000001273,-705.9999999999956,-1480.999999999999,-3122.0000000000027,-341.0000000000024,,-6079.000000000013
2020.02.06,-426.9999999999996,-639.0000000000007,-1452.9999999999932,-3049.9999999999973,-368.00000000000165,,-5936.999999999993
2020.02.06,-464.00000000001995,-656.9999999999965,-1474.999999999993,-3068.999999999988,-403.0000000000089,,-6068.000000000006
2020.02.06,-482.00000000000466,-667.9999999999908,-1459.9999999999945,-3007.000000000004,-378.00000000000057,,-5994.999999999995
2020.02.06,-447.0000000000196,-661.0000000000005,-1424.9999999999984,-2966.9999999999864,-376.00000000000966,,-5876.000000000015
2020.02.06,-395.000000000012,-631.9999999999992,-1371.9999999999955,-2917.999999999998,-386.0000000000086,,-5703.000000000013
2020.02.06,-327.00000000001063,-640.9999999999916,-1338.9999999999902,-3055.9999999999923,-330.0000000000081,,-5692.999999999994
2020.02.06,-316.0000000000052,-651.999999999997,-1346.9999999999982,-2993.0000000000014,-297.00000000000284,,-5605.000000000005
2020.02.06,-340.00000000000693,-666.9999999999953,-1372.999999999991,-3014.0000000000055,-321.0000000000046,,-5715.000000000003
2020.02.06,-310.0000000000103,-662.9999999999914,-1337.9999999999948,-2954.9999999999964,-277.000000000005,,-5542.999999999998
2020.02.06,-313.00000000000773,-663.999999999998,-1335.9999999999927,-2983.999999999987,-263.0000000000021,,-5559.999999999987
2020.02.06,-292.00000000000335,-672.9999999999902,-1358.999999999999,-3027.000000000002,-266.0000000000107,,-5617.0000000000055
2020.02.06,-282.0000000000045,-672.9999999999902,-1320.9999999999943,-2959.0000000000005,-262.00000000000665,,-5496.999999999995
2020.02.06,-286.00000000000847,-691.9999999999926,-1313.999999999993,-2932.9999999999854,-235.00000000000742,,-5459.999999999987
2020.02.06,-316.0000000000052,-707.9999999999975,-1311.999999999991,-2878.9999999999873,-245.0000000000063,,-5459.999999999987
2020.02.06,-304.00000000001535,-662.9999999999914,-1272.999999999991,-2798.999999999996,-260.00000000000466,,-5298.999999999998
2020.02.06,-292.00000000000335,-653.999999999999,-1254.999999999995,-2768.999999999999,-229.00000000000142,,-5198.999999999998
2020.02.06,-304.00000000001535,-645.999999999991,-1229.9999999999977,-2712.9999999999877,-227.00000000001052,,-5120.000000000003
2020.02.06,-297.0000000000139,-650.9999999999905,-1229.9999999999977,-2747.999999999995,-196.00000000000728,,-5122.000000000004
2020.02.07,-308.0000000000194,-645.999999999991,-1227.0000000000002,-2793.9999999999854,-191.00000000000784,,-5166.000000000005
2020.02.07,-292.00000000000335,-659.999999999994,-1271.0,-2872.9999999999923,-212.00000000000108,,-5307.99999999999
2020.02.07,-270.00000000001467,-639.0000000000007,-1273.9999999999973,-2871.9999999999854,-253.0000000000032,,-5308.000000000002
2020.02.07,-268.0000000000016,-633.9999999999901,-1242.999999999994,-2780.999999999989,-214.00000000000307,,-5139.999999999977
2020.02.07,-287.000000000015,-649.999999999995,-1232.9999999999952,-2747.999999999995,-214.00000000000307,,-5132.000000000003
2020.02.07,-268.0000000000016,-630.9999999999927,-1163.9999999999984,-2578.999999999998,-143.00000000000423,,-4784.999999999995
2020.02.07,-235.00000000000742,-583.9999999999957,-1111.9999999999907,-2509.99999999999,-170.00000000000347,,-4610.999999999987
2020.02.07,-259.0000000000092,-608.9999999999928,-1080.9999999999986,-2381.9999999999955,-133.00000000000534,,-4464.000000000002
2020.02.07,-259.0000000000092,-601.9999999999915,-1130.9999999999932,-2509.99999999999,-191.00000000000784,,-4692.999999999992
2020.02.07,-263.00000000001324,-600.0000000000006,-1117.9999999999968,-2476.999999999996,-170.00000000000347,,-4628.00000000001
2020.02.07,-243.99999999999977,-597.9999999999985,-1092.9999999999995,-2435.9999999999936,-181.00000000000892,,-4552.0
2020.02.07,-259.0000000000092,-612.9999999999969,-1100.9999999999964,-2435.9999999999936,-174.00000000000747,,-4583.000000000004
2020.02.07,-263.00000000001324,-615.9999999999943,-1127.0000000000002,-2488.0000000000014,-189.00000000000583,,-4683.000000000015
2020.02.07,-258.0000000000027,-608.9999999999928,-1093.999999999995,-2454.999999999985,-181.00000000000892,,-4596.9999999999845
2020.02.07,-268.0000000000016,-600.999999999996,-1091.999999999993,-2405.999999999997,-140.0000000000068,,-4506.999999999994
2020.02.07,-268.0000000000016,-595.9999999999966,-1103.9999999999939,-2449.999999999997,-153.00000000000313,,-4570.999999999992
2020.02.07,-303.0000000000088,-648.9999999999995,-1173.9999999999973,-2551.9999999999986,-144.0000000000108,,-4822.000000000015
2020.02.07,-312.00000000000114,-652.9999999999925,-1173.9999999999973,-2570.99999999999,-134.0000000000008,,-4843.999999999982
2020.02.07,-314.00000000001427,-661.9999999999959,-1180.9999999999986,-2563.000000000004,-127.00000000001043,,-4847.000000000023
2020.02.07,-264.0000000000198,-625.9999999999932,-1088.0,-2397.0000000000045,-77.00000000000485,,-4452.000000000022
2020.02.07,-268.0000000000016,-629.9999999999973,-1042.9999999999939,-2316.9999999999914,-57.00000000000705,,-4314.999999999991
2020.02.07,-276.00000000000955,-632.9999999999947,-1006.9999999999912,-2285.999999999988,-1.0000000000065512,,-4202.99999999999
2020.02.07,-304.9999999999997,-667.9999999999908,-1049.9999999999955,-2269.999999999994,70.99999999999883,,-4221.999999999981
2020.02.07,-220.00000000002018,-612.9999999999969,-928.9999999999909,-2059.999999999995,134.99999999999625,,-3687.0000000000064
2020.02.07,-170.00000000000347,-603.9999999999934,-878.9999999999965,-2052.9999999999936,169.99999999999238,,-3535.9999999999945
2020.02.07,-154.0000000000097,-612.9999999999969,-814.9999999999991,-1950.9999999999916,200.99999999999562,,-3332.000000000002
2020.02.07,-234.00000000000088,-659.999999999994,-895.9999999999968,-1987.9999999999898,181.9999999999933,,-3595.9999999999886
2020.02.07,-262.00000000000665,-703.9999999999935,-915.9999999999945,-2005.9999999999966,187.9999999999993,,-3699.9999999999923
2020.02.07,-265.0000000000041,-687.9999999999998,-935.9999999999924,-2024.0000000000036,188.9999999999947,,-3724.0000000000055
2020.02.07,-283.000000000011,-620.9999999999937,-907.9999999999977,-1968.9999999999986,135.99999999999167,,-3645.000000000009
