date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPAUD,EURCAD,EURNZD,AUDCAD,AUDNZD,empty,sum
2021.10.11,0.0,-107.00000000001265,-52.000000000007596,0.0,-62.000000000006494,-57.00000000000705,-22.0000000000109,-250.99999999999056,0.0,-73.00000000000084,-129.00000000000134,-129.00000000000134,-129.99999999998568,-60.99999999999994,-44.99999999999504,-0.9999999999843467,,-1119.0000000000036
2021.10.11,2.999999999997449,-89.00000000000574,-53.999999999998494,97.00000000000841,-53.999999999998494,-40.00000000000669,45.99999999999049,-278.99999999999636,83.9999999999952,-78.00000000000028,-135.00000000000733,-158.99999999999804,-147.99999999999258,-170.99999999998784,-34.000000000000696,-41.99999999998649,,-1052.9999999999875
2021.10.11,55.99999999998939,-112.000000000001,-96.00000000000719,123.00000000000466,-36.0000000000138,-87.99999999999919,106.99999999999044,-330.99999999998886,69.9999999999923,-4.000000000004,-140.0000000000068,-148.99999999999915,-137.9999999999937,-148.99999999999915,-29.000000000001247,-52.99999999999194,,-969.0000000000291
2021.10.11,101.99999999999099,-48.000000000003595,-52.000000000007596,158.00000000000125,-121.00000000001555,-50.0000000000056,153.9999999999875,-341.99999999999875,78.00000000000028,2.000000000002,-142.00000000000878,-211.00000000000563,-202.9999999999976,-198.99999999999363,-66.99999999999484,-11.00000000000545,,-952.0000000000551
2021.10.11,114.99999999999844,-42.999999999993044,-38.99999999998904,140.00000000000057,-103.00000000000864,-43.999999999999595,148.99999999999915,-305.9999999999974,112.000000000001,2.000000000002,-138.00000000000477,-331.0000000000146,-146.00000000000168,-190.99999999998562,-7.9999999999968985,-28.999999999990145,,-859.9999999999802
2021.10.11,139.99999999999568,-22.999999999995246,-17.000000000000348,139.00000000001,-160.00000000000458,-52.000000000007596,192.99999999999872,-301.00000000000193,119.99999999999788,-28.000000000005798,-126.0000000000039,-440.00000000001813,-170.99999999998784,-100.99999999999554,46.999999999997044,90.00000000001229,,-690.0000000000093
2021.10.11,55.99999999998939,-219.99999999999798,-110.00000000001009,72.00000000000273,-161.99999999999548,-189.00000000000583,177.99999999998929,-318.9999999999884,95.99999999999609,-30.000000000007798,-109.00000000000354,-470.00000000001484,-180.0000000000024,-69.9999999999923,-29.999999999996696,139.00000000000023,,-1348.0000000000373
2021.10.11,65.99999999999939,-275.000000000003,-116.99999999998934,88.00000000000807,9.999999999998899,-243.99999999999977,286.00000000000847,-328.9999999999935,156.99999999999602,68.00000000000139,-67.00000000000594,-304.9999999999997,-107.99999999999699,148.00000000001478,-119.99999999999788,77.00000000001594,,-664.9999999999433
2021.10.11,121.99999999999989,-330.9999999999924,-119.00000000000244,192.00000000000728,9.999999999998899,-257.0000000000072,395.99999999999636,-376.99999999999534,205.99999999999508,149.99999999999457,-36.0000000000027,-226.99999999999943,-92.99999999998754,224.000000000002,-156.00000000000057,41.000000000002146,,-254.99999999999147
2021.10.11,110.99999999999443,-408.9999999999927,-134.99999999999625,240.99999999999966,68.00000000000139,-300.0000000000003,451.0000000000014,-424.99999999999716,251.00000000000122,239.0000000000003,-12.000000000000899,-117.00000000001154,-20.999999999982144,258.0000000000027,-176.99999999999383,-26.999999999999247,,-3.9999999999729283
2021.10.11,139.99999999999568,-327.99999999999494,-99.99999999998899,267.0000000000101,31.999999999987594,-243.99999999999977,448.9999999999883,-408.9999999999918,236.00000000000287,261.0000000000001,-6.0000000000060005,-46.0000000000127,-51.99999999998539,248.00000000000378,-217.0000000000005,-73.99999999999629,,157.00000000001205
2021.10.11,199.9999999999891,-314.99999999999864,-69.00000000000794,322.00000000000273,48.000000000003595,-211.00000000000563,522.0000000000002,-458.999999999989,282.99999999999994,300.0000000000003,1.999999999990898,-69.00000000000794,-1.999999999990898,189.00000000001694,-219.00000000000253,-93.99999999999409,,428.00000000000705
2021.10.11,222.99999999999542,-306.00000000000625,-60.99999999999994,423.0000000000018,-4.000000000004,-172.00000000000549,541.9999999999981,-603.9999999999992,270.99999999999903,283.99999999999534,-3.0000000000085514,-96.00000000000719,-55.99999999998939,131.00000000001444,-190.00000000000128,-93.99999999999409,,287.99999999998875
