date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.04.11,-15.00000000000945,56.99999999999594,-48.000000000003595,-75.9999999999934,99.00000000000463,-69.00000000000794,203.99999999998198,-19.00000000000235,-52.000000000007596,-87.99999999999919,53.00000000000304,190.99999999998562,154.99999999999403,12.000000000012001,-80.0000000000125,-108.99999999999466,-45.000000000006146,131.99999999999878,,301.9999999999392
2016.04.11,-87.99999999999919,92.00000000000318,-80.99999999999774,-114.99999999999488,116.00000000000499,-36.0000000000027,320.9999999999935,-47.9999999999925,-135.00000000000733,-105.99999999999498,90.99999999999665,236.99999999999832,181.00000000000892,-37.99999999998249,-75.00000000000284,-109.99999999999943,-85.00000000000173,146.99999999999713,,268.0000000000269
2016.04.11,-133.00000000000534,126.99999999998823,-82.00000000000429,-179.00000000000205,43.999999999999595,-119.99999999999788,406.9999999999796,-146.99999999999713,-238.0000000000049,-225.99999999999287,109.99999999999899,204.99999999998852,83.9999999999952,-175.99999999999838,-185.00000000000227,-225.00000000000853,-131.00000000000333,201.00000000000674,,-664.00000000006
2016.04.11,-121.99999999999989,119.00000000000244,-93.00000000000975,-289.99999999999204,18.999999999991246,-131.99999999999878,380.9999999999869,-149.99999999999457,-292.9999999999988,-225.99999999999287,117.00000000000044,162.99999999997982,-96.99999999999153,-200.99999999998454,-287.00000000000614,-313.0000000000024,-204.00000000000418,199.00000000000472,,-1410.0000000000098
2016.04.11,-114.99999999999844,137.00000000000932,-87.00000000001484,-307.00000000000216,34.000000000000696,-143.00000000000423,388.9999999999949,-136.00000000000279,-336.9999999999984,-232.99999999999432,114.99999999999844,211.99999999998997,-184.99999999999073,-211.99999999998997,-292.0000000000016,-338.99999999999864,-282.0000000000045,229.00000000000142,,-1552.000000000006
2016.04.11,-114.99999999999844,158.99999999999804,-90.00000000001229,-325.9999999999934,-12.999999999996348,-139.00000000000023,403.99999999998215,-163.99999999999747,-296.0000000000074,-224.9999999999974,137.9999999999937,174.99999999999181,-65.99999999998829,-224.000000000002,-337.0000000000033,-343.0000000000035,-194.0000000000053,180.0000000000024,,-1476.0000000000373
2016.04.11,-104.99999999999955,120.00000000000898,-104.00000000001519,-45.000000000001705,45.000000000006146,-74.00000000000739,358.9999999999982,-124.99999999999733,-207.00000000000162,-158.99999999999804,124.99999999999733,205.99999999999508,110.00000000001009,-71.99999999998319,-86.00000000001273,-85.00000000000796,-121.99999999999989,146.00000000000168,,-73.00000000000708
2016.04.11,-138.00000000000477,35.999999999991594,-182.99999999999983,-51.00000000000193,211.00000000000563,-7.0000000000014495,322.9999999999844,-54.999999999993946,-107.99999999999699,-114.99999999999844,131.99999999999878,335.9999999999808,316.0000000000052,-17.999999999984695,18.000000000000682,-15.000000000000568,-79.00000000000685,163.00000000000205,,765.9999999999798
2016.04.11,-34.000000000000696,-59.99999999999339,-73.00000000001194,164.00000000000148,272.00000000000557,69.9999999999923,86.99999999999264,63.00000000000195,26.999999999999247,46.00000000000159,0.0,298.9999999999826,304.9999999999997,309.0000000000037,228.9999999999992,210.99999999999852,-51.000000000001044,87.99999999999919,,1951.9999999999702
2016.04.11,-37.00000000000925,42.999999999993044,-25.00000000000835,182.00000000000216,194.0000000000053,-4.999999999999449,188.9999999999947,14.000000000002899,-85.99999999999719,-46.999999999997044,20.999999999993246,319.999999999987,185.99999999999727,207.00000000000162,186.9999999999976,146.99999999999136,-141.00000000000225,156.00000000000057,,1504.9999999999532
2016.04.11,-31.000000000003247,99.99999999998899,-14.000000000002899,75.00000000000284,161.99999999999548,-46.00000000000159,231.99999999998778,-2.999999999997449,-148.0000000000037,-80.99999999999774,46.999999999997044,340.9999999999913,86.0000000000083,123.00000000000644,81.99999999999363,28.999999999996362,-207.00000000000162,189.00000000000583,,935.9999999999658
2016.04.11,-42.0000000000087,174.00000000000747,-39.999999999995595,25.000000000005684,2.999999999997449,-152.00000000000767,322.9999999999844,-98.99999999999353,-246.99999999999721,-187.9999999999993,107.00000000000153,215.99999999999397,-35.999999999991594,-170.99999999998784,-57.00000000000216,-121.99999999999989,-207.00000000000162,214.00000000000307,,-298.9999999999915
2016.04.11,-33.000000000005244,124.99999999999733,-46.0000000000127,-12.999999999991019,38.0000000000047,-156.00000000000057,261.0000000000001,-73.00000000000084,-229.00000000000142,-188.9999999999947,85.99999999999719,198.99999999999363,-72.0000000000054,-200.00000000000017,-65.00000000001194,-152.00000000000102,-219.99999999999798,248.00000000000378,,-491.00000000002626
2016.04.11,-14.000000000002899,157.99999999999147,-26.0000000000149,114.00000000000432,25.999999999992696,-119.00000000000244,267.99999999997937,-61.999999999995396,-184.00000000000637,-141.00000000000225,87.99999999999919,225.99999999999287,41.000000000002146,-71.99999999998319,24.00000000000091,-27.000000000001023,-170.99999999999892,192.00000000000327,,320.99999999995885
2016.04.11,23.999999999990695,265.99999999998846,38.0000000000047,140.00000000000057,-14.000000000002899,-182.00000000000438,313.99999999999204,-58.99999999999794,-219.00000000000253,-174.99999999999181,104.99999999999955,314.99999999999864,11.00000000000545,-130.99999999999224,19.99999999999602,-75.00000000000284,-226.00000000000398,246.99999999999721,,398.9999999999747
2016.04.11,-55.000000000005045,241.00000000000233,-38.0000000000047,115.99999999999966,41.000000000002146,-160.00000000000458,398.9999999999938,-88.99999999999464,-265.99999999999955,-207.99999999999707,146.00000000000168,354.9999999999942,14.000000000002899,-197.00000000000273,34.99999999999659,-70.00000000000739,-252.0000000000078,255.00000000000523,,266.99999999997505
2016.04.11,-50.0000000000056,259.0000000000092,-36.0000000000138,40.00000000000625,-35.00000000000725,-224.9999999999974,413.99999999998107,-129.00000000000134,-348.00000000000387,-263.99999999999756,154.99999999999403,272.99999999998994,-177.00000000000495,-341.99999999999784,-69.00000000000261,-188.0000000000024,-307.0000000000017,287.9999999999994,,-741.0000000000564
