date,GBPUSD,NZDUSD,EURCHF,AUDCHF,GBPJPY,EURAUD,NZDCAD,empty,sum
2017.12.04,-139.9999999999846,41.9999999999976,43.999999999999595,-74.99999999999174,86.99999999998909,-175.99999999999838,58.000000000002494,,-159.99999999998593
2017.12.04,-417.99999999998505,15.999999999993797,8.000000000008,-69.9999999999923,450.9999999999934,-208.99999999999253,95.99999999999609,,-125.99999999997858
2017.12.04,-786.9999999999822,48.000000000003595,29.00000000001235,-110.99999999999443,852.0000000000039,-280.9999999999979,132.99999999999423,,-116.99999999996035
2017.12.04,-578.9999999999961,-72.0000000000054,-127.99999999999478,55.000000000005045,817.0000000000073,-150.00000000000568,85.99999999999719,,29.000000000007418
2017.12.04,-584.9999999999911,-21.999999999999797,-123.99999999999079,26.999999999999247,633.0000000000098,-195.9999999999962,132.99999999999423,,-133.99999999997468
2017.12.04,-495.99999999998533,54.999999999993946,-182.99999999999983,97.00000000000264,530.0000000000011,-144.99999999999514,236.00000000000287,,94.00000000002035
2017.12.04,-383.99999999998437,60.00000000000449,-302.0000000000023,174.00000000000747,371.0000000000093,-134.00000000001188,242.99999999999324,,28.00000000001603
2017.12.04,-468.9999999999861,104.00000000000409,-283.99999999999534,211.00000000000563,417.0000000000016,-32.999999999994145,266.999999999995,,213.0000000000308
2017.12.04,-432.9999999999945,31.999999999998696,-205.99999999999508,174.00000000000747,455.99999999998886,-7.0000000000014495,181.9999999999933,,197.9999999999973
2017.12.04,-384.9999999999909,32.999999999994145,-258.99999999998704,192.00000000000327,418.00000000000637,-39.00000000001125,203.99999999999307,,164.00000000000762
2017.12.04,-367.99999999999056,17.000000000000348,-246.99999999999721,192.99999999999872,390.0000000000148,-22.0000000000109,181.9999999999933,,145.0000000000084
2017.12.04,-407.99999999998613,4.999999999999449,-280.9999999999979,242.00000000000887,425.00000000001137,32.999999999994145,153.00000000000313,,169.00000000003297
2017.12.04,-367.99999999999056,-14.000000000002899,-235.99999999999176,178.00000000000037,366.9999999999902,-36.0000000000138,134.99999999999625,,25.999999999987793
2017.12.04,-339.99999999998477,-87.99999999999919,-261.9999999999845,142.00000000000878,406.0000000000059,-156.00000000000057,42.999999999993044,,-254.99999999996126
2017.12.04,-331.999999999999,-85.99999999999719,-269.9999999999925,161.00000000000003,443.00000000001205,-127.00000000001043,56.99999999999594,,-153.99999999999108
2017.12.04,-289.9999999999903,-146.00000000000168,-289.9999999999903,167.00000000000603,384.00000000001455,-141.99999999999767,-26.000000000003798,,-342.99999999996317
2017.12.04,-193.99999999998306,-133.00000000000534,-334.9999999999964,187.9999999999993,366.00000000001387,-161.99999999999548,22.999999999995246,,-246.99999999997178
2017.12.04,-249.99999999999466,-151.9999999999966,-283.99999999999534,142.00000000000878,419.00000000001114,-177.00000000000495,-46.999999999997044,,-348.9999999999687
2017.12.04,35.00000000000725,-182.99999999999983,-251.99999999998556,178.00000000000037,302.99999999999727,-62.000000000006494,-18.0000000000069,,1.0000000000060751
2017.12.04,-73.99999999999629,-104.00000000000409,-221.99999999998886,212.00000000000108,379.99999999999545,52.99999999999194,2.000000000002,,247.0000000000012
2017.12.04,-215.99999999999397,-14.000000000002899,-288.99999999998374,241.00000000000233,417.0000000000016,21.00000000000435,3.999999999992898,,164.0000000000205
2017.12.04,-109.99999999998789,58.99999999999794,-268.9999999999859,202.0000000000022,203.00000000000296,-38.0000000000047,64.99999999999284,,112.00000000001745
2017.12.04,-6.999999999979245,-24.000000000001798,-167.9999999999904,175.99999999999838,227.00000000000387,42.999999999993044,12.000000000000899,,259.0000000000247
2017.12.04,7.0000000000014495,-21.00000000000435,-186.99999999998164,212.00000000000108,164.99999999999204,89.00000000000574,-13.00000000000745,,252.00000000000688
2017.12.04,96.00000000000719,39.999999999995595,-156.99999999998494,309.0000000000037,69.99999999999318,336.00000000000296,44.99999999999504,,739.0000000000127
2017.12.04,37.00000000002035,2.000000000002,-283.99999999999534,339.0000000000004,182.99999999999272,234.00000000000088,-53.999999999998494,,457.0000000000225
2017.12.04,-738.9999999999785,49.99999999999449,-307.99999999999716,314.0000000000032,1062.0000000000118,148.99999999999915,-41.9999999999976,,486.00000000003536
2017.12.04,-717.9999999999964,73.99999999999629,-303.9999999999932,323.0000000000066,996.0000000000093,167.9999999999904,-34.000000000000696,,505.0000000000123
2017.12.04,-1024.999999999987,66.99999999999484,-261.9999999999845,333.0000000000055,1437.9999999999882,248.00000000000378,-79.00000000000685,,720.000000000014
2017.12.04,-776.9999999999833,4.999999999999449,-241.00000000000233,289.0000000000059,1122.000000000014,180.99999999998673,-35.00000000000725,,544.0000000000133
2017.12.04,-930.999999999993,36.999999999998145,-271.99999999998334,357.00000000000733,1242.999999999995,278.00000000000045,-119.99999999999788,,592.0000000000267
2017.12.04,-785.9999999999978,10.999999999994348,-201.99999999999108,348.9999999999993,1146.9999999999914,360.0000000000048,-129.00000000000134,,749.9999999999995
2017.12.04,-795.9999999999967,-65.00000000000395,-232.99999999999432,347.0000000000084,1209.0000000000032,316.99999999998954,-138.00000000000477,,641.0000000000014
2017.12.04,-822.9999999999959,-85.99999999999719,-286.99999999999284,365.99999999999966,1167.0000000000016,279.99999999999136,-211.00000000000563,,406.0000000000011
2017.12.04,-628.9999999999907,-136.00000000000279,-255.99999999998957,340.00000000000693,844.9999999999989,269.9999999999925,-197.00000000000273,,237.00000000001262
2017.12.04,-468.9999999999861,-109.00000000000354,-329.00000000000153,304.00000000000426,456.99999999999363,95.00000000000064,-21.00000000000435,,-71.99999999999689
2017.12.04,-378.999999999996,-131.99999999999878,-419.9999999999982,325.00000000000864,343.9999999999941,24.000000000001798,-46.00000000000159,,-283.99999999999
2017.12.04,-317.9999999999961,-148.99999999999915,-441.0000000000025,400.00000000000034,399.0000000000009,143.00000000000423,-175.99999999999838,,-141.99999999999062
2017.12.04,-267.99999999997937,-160.00000000000458,-447.99999999998175,397.99999999999835,348.0000000000132,134.99999999999625,-160.00000000000458,,-154.99999999996245
2017.12.04,-255.99999999998957,-173.00000000000094,-491.99999999998136,424.00000000000216,382.000000000005,120.99999999999334,-167.00000000000603,,-160.99999999997732
2017.12.04,-367.99999999999056,-124.00000000000189,-488.9999999999839,424.00000000000216,318.00000000001205,134.99999999999625,-133.00000000000534,,-236.99999999997124
2017.12.04,-384.9999999999909,-139.00000000000023,-505.99999999998425,431.0000000000036,445.99999999999795,116.99999999998934,-165.00000000000404,,-200.99999999998855
2017.12.04,-414.9999999999876,-117.99999999999588,-483.99999999999557,375.0000000000031,293.00000000000637,36.999999999998145,-124.00000000000189,,-435.9999999999733
2017.12.04,-375.9999999999986,-121.99999999999989,-514.9999999999987,379.0000000000071,223.0000000000132,0.0,-123.00000000000644,,-533.9999999999835
2017.12.04,-333.9999999999899,-143.9999999999997,-482.999999999989,370.00000000000364,176.9999999999925,18.999999999991246,-104.99999999999955,,-499.9999999999907
2017.12.04,-328.9999999999793,-87.00000000000374,-485.99999999998647,340.00000000000693,21.99999999999136,-36.999999999998145,-50.0000000000056,,-626.999999999975
2017.12.04,-413.99999999998107,-60.99999999999994,-522.0000000000002,364.00000000000875,3.9999999999906777,-34.000000000000696,-165.9999999999995,,-828.999999999982
2017.12.04,-472.9999999999901,-48.99999999999905,-523.9999999999911,319.99999999999807,21.000000000015007,-56.99999999999594,-197.00000000000273,,-958.999999999966
