date,GBPUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.13,-473.99999999999665,-323.99999999999096,-5.000000000010552,-147.99999999999258,-887.9999999999999,-665.0000000000044,438.00000000000506,-2715.000000000001,-1341.9999999999986,-609.000000000004,162.99999999997982,,-6569.000000000013
2015.04.13,-429.99999999999704,-397.99999999998727,-60.000000000015596,-175.99999999999838,-848.0000000000043,-677.0000000000053,565.0000000000155,-2620.0,-1346.0000000000027,-599.0000000000051,114.99999999999844,,-6474.000000000003
2015.04.13,-484.00000000001774,-600.9999999999849,-99.00000000000463,-135.99999999999167,-815.0000000000101,-663.999999999998,500.00000000001154,-2618.9999999999936,-1266.999999999996,-614.9999999999989,44.99999999998394,,-6755.000000000001
2015.04.13,-429.99999999999704,-766.0,-45.000000000006146,14.000000000002899,-562.0000000000069,-492.0000000000035,493.0000000000101,-2449.999999999997,-1114.9999999999993,-585.0000000000022,-2.0000000000131024,,-5940.000000000012
2015.04.13,-400.00000000000034,-802.9999999999982,-55.000000000005045,19.999999999997797,-555.0000000000055,-548.9999999999995,686.0000000000089,-2446.999999999999,-1076.0000000000102,-631.9999999999992,-89.00000000000574,,-5900.0000000000155
2015.04.13,-361.9999999999957,-747.9999999999931,-108.00000000001918,-34.99999999999615,-723.0000000000069,-663.999999999998,682.0000000000048,-2666.9999999999973,-1191.0000000000086,-709.9999999999995,-70.0000000000145,,-6596.0000000000255
2015.04.13,-285.00000000000193,-679.9999999999917,-156.00000000000057,-107.99999999999699,-769.0000000000085,-711.000000000006,660.0000000000161,-2730.00000000001,-1249.9999999999955,-707.000000000002,-81.00000000001995,,-6817.000000000016
2015.04.13,-263.99999999999756,-682.9999999999892,-115.00000000002063,-169.99999999999238,-750.0000000000063,-733.0000000000059,646.9999999999976,-2566.000000000002,-1349.0000000000002,-695.0000000000011,-105.00000000002174,,-6783.000000000039
2015.04.13,-104.00000000001519,-622.9999999999958,-136.00000000000279,-164.99999999999292,-753.0000000000036,-766.0,700.0000000000117,-2644.000000000002,-1441.0000000000034,-781.0000000000094,-143.00000000000423,,-6856.000000000017
2015.04.13,14.000000000002899,-568.9999999999973,-167.00000000000603,-171.99999999999437,-878.000000000001,-924.9999999999981,510.99999999999477,-2564.999999999995,-1722.0000000000014,-896.000000000008,-152.0000000000188,,-7521.000000000024
2015.04.13,126.99999999998823,-445.99999999999085,-185.00000000001293,-187.9999999999993,-932.0000000000106,-977.0000000000057,494.00000000001666,-2713.999999999994,-1737.0000000000107,-988.0,-178.00000000001148,,-7724.000000000031
2015.04.13,-12.000000000012001,-214.00000000000307,-380.00000000000256,-285.9999999999974,-1038.0000000000057,-1009.9999999999998,472.00000000000574,-2713.00000000001,-1683.0000000000123,-904.0000000000048,-96.00000000000719,,-7864.000000000048
2015.04.13,48.000000000003595,-93.99999999999409,-376.00000000002075,-298.9999999999937,-1152.0000000000086,-1009.9999999999998,531.0000000000148,-3012.0000000000146,-1557.0000000000084,-845.0000000000068,-36.0000000000138,,-7802.000000000043
2015.04.13,43.999999999999595,-246.99999999999721,-360.0000000000048,-322.9999999999955,-1191.0000000000086,-1014.0000000000038,653.0000000000147,-3096.00000000001,-1598.0000000000105,-823.000000000007,86.99999999999264,,-7868.000000000031
2015.04.13,103.99999999999298,-119.99999999998678,-405.0000000000109,-390.99999999999693,-1187.0000000000048,-1046.0000000000025,710.0000000000106,-3001.9999999999936,-1530.9999999999934,-762.0000000000072,78.00000000000028,,-7551.999999999994
2015.04.13,226.99999999999943,-157.99999999999147,-386.00000000001967,-432.9999999999945,-1151.000000000002,-1040.0000000000075,876.0000000000101,-3125.0,-1563.0000000000032,-733.0000000000059,-1.0000000000065512,,-7487.000000000021
2015.04.13,309.0000000000037,-134.99999999999625,-521.0000000000159,-458.9999999999983,-1231.0000000000043,-1117.9999999999968,929.000000000002,-3161.0000000000136,-1527.0000000000116,-768.000000000002,16.999999999978144,,-7665.0000000000555
2015.04.13,334.9999999999964,-14.000000000002899,-571.0000000000103,-456.00000000000085,-1194.0000000000061,-1128.0000000000068,912.0000000000017,-3056.000000000014,-1482.0000000000055,-794.0000000000058,-9.000000000014552,,-7457.000000000069
2015.04.13,298.9999999999826,-164.99999999999292,-601.000000000007,-436.9999999999985,-1179.0000000000077,-1131.9999999999998,906.0000000000068,-3100.0000000000136,-1442.9999999999943,-853.0000000000038,-59.000000000009045,,-7764.000000000038
2015.04.13,329.99999999998585,-258.99999999998704,-543.0000000000045,-334.9999999999964,-1095.0000000000016,-1070.0000000000043,878.000000000001,-3001.000000000009,-1383.000000000001,-900.0000000000008,-71.00000000002105,,-7449.000000000039
2015.04.13,393.99999999998323,-265.99999999998846,-560.0000000000049,-343.9999999999999,-1088.0,-1039.0000000000011,968.9999999999976,-3015.9999999999964,-1309.0000000000045,-830.0000000000085,-41.000000000002146,,-7130.000000000024
2015.04.13,398.9999999999938,-226.99999999999943,-499.000000000005,-374.999999999992,-1067.0000000000068,-1009.0000000000043,936.0000000000035,-2953.0000000000055,-1320.9999999999943,-780.000000000003,-5.000000000010552,,-6901.000000000024
2015.04.13,441.0000000000025,-178.99999999999582,-502.00000000000244,-375.9999999999986,-1054.0000000000105,-1006.0000000000069,903.0000000000093,-2879.9999999999936,-1320.00000000001,-783.0000000000003,-28.000000000005798,,-6784.000000000012
2015.04.13,417.0000000000007,-229.99999999999687,-495.000000000001,-365.99999999999966,-1033.0000000000061,-968.9999999999976,954.0000000000103,-2839.999999999998,-1232.9999999999952,-724.0000000000024,6.999999999979245,,-6512.000000000007
2015.04.13,415.99999999999415,-262.999999999991,-504.9999999999999,-324.9999999999975,-991.0000000000085,-940.0000000000075,968.9999999999976,-2849.0000000000127,-1202.9999999999984,-734.0000000000014,5.999999999994898,,-6419.000000000031
2015.04.14,363.9999999999866,-251.00000000000122,-556.0000000000009,-405.9999999999952,-1064.0000000000093,-989.0000000000066,910.9999999999951,-2890.999999999999,-1140.0000000000077,-700.0000000000006,50.99999999997884,,-6671.00000000006
2015.04.14,384.9999999999909,-235.99999999999176,-545.0000000000177,-380.999999999998,-1080.0000000000032,-1014.0000000000038,920.0000000000097,-2963.0000000000045,-1242.999999999994,-800.0000000000007,-19.00000000001345,,-6976.000000000027
2015.04.14,365.99999999999966,-256.99999999999613,-468.00000000000176,-319.99999999999807,-1050.0000000000066,-999.0000000000055,909.0000000000042,-2950.000000000008,-1297.0000000000148,-802.0000000000027,-26.0000000000149,,-6894.000000000045
2015.04.14,351.99999999999676,-167.00000000000603,-469.0000000000083,-322.9999999999955,-1048.0000000000045,-975.0000000000036,863.0000000000138,-2879.9999999999936,-1269.000000000009,-770.9999999999994,26.999999999999247,,-6660.000000000011
2015.04.14,381.99999999999346,-144.99999999999514,-501.0000000000181,-356.9999999999962,-1059.00000000001,-936.0000000000035,923.0000000000072,-2865.0000000000064,-1219.9999999999989,-692.9999999999992,62.99999999999084,,-6408.000000000036
2015.04.14,288.99999999998374,-112.99999999998533,-514.0000000000144,-351.0000000000013,-1067.0000000000068,-912.0000000000017,785.0000000000134,-2906.0000000000086,-1127.9999999999957,-636.9999999999986,140.99999999999113,,-6413.000000000024
2015.04.14,359.99999999998255,-211.00000000000563,-486.00000000000864,-341.0000000000024,-1077.0000000000057,-929.9999999999975,856.9999999999967,-2898.0000000000005,-1219.9999999999989,-697.0000000000032,24.999999999986144,,-6618.000000000057
2015.04.14,424.00000000000216,-217.0000000000005,-443.99999999999994,-381.99999999999346,-1047.000000000009,-958.9999999999987,893.9999999999948,-2784.0000000000086,-1327.0000000000116,-709.0000000000041,-108.00000000001918,,-6659.000000000048
2015.04.14,495.000000000001,-197.99999999998707,-433.0000000000167,-322.00000000000006,-925.0000000000091,-907.0000000000023,902.0000000000028,-2639.0000000000136,-1208.000000000009,-689.0000000000063,-69.00000000000794,,-5993.000000000049
2015.04.14,370.999999999988,-241.00000000000233,-540.0000000000072,-320.9999999999935,-908.0000000000088,-885.0000000000025,794.0000000000058,-2534.000000000014,-1109.0000000000043,-663.0000000000025,-144.0000000000108,,-6180.000000000053
2015.04.14,340.9999999999913,-95.00000000000064,-580.0000000000027,-330.9999999999924,-836.0000000000034,-853.0000000000038,712.0000000000015,-2219.9999999999995,-978.9999999999966,-647.0000000000086,-153.00000000000313,,-5641.000000000017
2015.04.14,458.00000000000284,-60.99999999999994,-584.0000000000067,-351.99999999999676,-862.0000000000072,-805.0000000000001,763.0000000000026,-2252.0000000000095,-836.9999999999989,-567.0000000000064,-23.00000000001745,,-5122.000000000037
2015.04.14,410.99999999998363,-68.99999999998573,-537.0000000000097,-309.99999999999915,-891.0000000000084,-797.0000000000033,731.9999999999993,-2344.9999999999973,-866.0000000000113,-567.0000000000064,-11.00000000000545,,-5250.000000000044
2015.04.14,285.00000000000193,-104.99999999999955,-553.0000000000035,-302.9999999999977,-879.0000000000075,-828.0000000000065,670.9999999999993,-2363.000000000004,-931.9999999999995,-641.0000000000027,-11.00000000000545,,-5659.000000000025
2015.04.14,205.99999999999508,-160.99999999998892,-607.0000000000019,-280.00000000000244,-912.0000000000017,-819.9999999999985,646.9999999999976,-2432.9999999999964,-862.0000000000072,-607.0000000000019,-17.000000000000348,,-5846.000000000006
2015.04.14,208.99999999999253,-99.00000000000463,-626.9999999999998,-280.9999999999979,-967.0000000000067,-831.000000000004,567.0000000000064,-2632.0000000000123,-807.0000000000022,-680.0000000000028,31.999999999987594,,-6116.000000000044
2015.04.14,212.99999999999653,-198.99999999999363,-629.0000000000128,-207.00000000000162,-943.000000000005,-816.0000000000056,534.9999999999966,-2583.000000000002,-797.0000000000033,-692.0000000000038,86.99999999999264,,-6031.000000000042
2015.04.14,248.99999999998812,-248.00000000000378,-660.0000000000161,-193.99999999999417,-938.0000000000055,-792.9999999999993,564.000000000009,-2683.9999999999973,-672.0000000000059,-684.0000000000068,68.99999999998573,,-5991.000000000047
2015.04.14,278.00000000000045,-270.99999999999903,-729.0000000000018,-256.99999999999613,-1078.0000000000011,-911.0000000000063,635.0000000000077,-3028.0000000000086,-845.0000000000068,-775.9999999999989,91.99999999998099,,-6890.000000000031
2015.04.14,208.99999999999253,-316.99999999998954,-706.0000000000066,-247.99999999999267,-1047.000000000009,-872.0000000000061,626.9999999999998,-2967.9999999999927,-841.0000000000028,-757.0000000000076,28.999999999990145,,-6891.000000000025
2015.04.14,241.99999999998667,-350.9999999999902,-762.0000000000182,-363.0000000000022,-1133.0000000000061,-965.0000000000048,536.0000000000032,-2805.9999999999973,-895.0000000000014,-790.0000000000018,14.999999999987246,,-7272.0000000000455
2015.04.14,123.99999999999079,29.00000000001235,-841.0000000000028,-395.99999999999636,-1177.000000000006,-1045.000000000007,497.99999999999847,-2835.0000000000095,-1019.0000000000143,-805.0000000000001,76.99999999999375,,-7390.000000000041
2015.04.14,35.999999999991594,43.00000000001525,-791.0000000000084,-356.9999999999962,-1264.0000000000095,-1041.000000000003,446.9999999999974,-3103.9999999999955,-1113.0000000000084,-860.0000000000052,142.99999999998204,,-7861.00000000004
2015.04.14,-280.9999999999979,63.99999999999739,-691.0000000000193,-374.999999999992,-1287.0000000000048,-1029.9999999999975,97.9999999999981,-2917.000000000014,-1141.0000000000143,-840.0000000000074,213.99999999998087,,-8186.00000000007
2015.04.14,-217.0000000000005,171.99999999999437,-624.0000000000023,-370.9999999999991,-1301.0000000000077,-1051.0000000000018,276.00000000000955,-2889.000000000008,-1286.9999999999936,-836.9999999999989,139.9999999999846,,-7989.000000000025
2015.04.14,-34.000000000000696,90.00000000001229,-592.0000000000148,-378.00000000000057,-1194.0000000000061,-1021.0000000000052,400.00000000000034,-2749.0000000000014,-1271.0,-803.0000000000092,127.99999999999478,,-7424.000000000031
2015.04.14,-75.00000000000284,-14.999999999987246,-540.0000000000072,-268.0000000000016,-1204.000000000005,-990.9999999999974,304.00000000001535,-2951.999999999999,-1245.0000000000073,-867.0000000000067,140.99999999999113,,-7712.000000000007
2015.04.14,71.99999999998319,11.00000000000545,-531.9999999999991,-266.999999999995,-1188.0000000000002,-1017.9999999999967,409.0000000000149,-3010.0000000000014,-1303.999999999994,-900.0000000000008,125.99999999998168,,-7601.000000000003
2015.04.14,66.99999999999484,-51.99999999998539,-515.000000000021,-276.9999999999939,-1187.0000000000048,-1043.000000000005,382.0000000000157,-2940.9999999999936,-1370.0000000000045,-914.9999999999991,106.99999999999044,,-7744.000000000007
2015.04.14,212.99999999999653,-224.000000000002,-479.0000000000072,-226.99999999999943,-1069.0000000000089,-883.0000000000005,504.0000000000156,-2849.999999999997,-1127.9999999999957,-757.0000000000076,152.99999999998093,,-6747.000000000025
2015.04.14,58.99999999998684,-234.00000000000088,-443.0000000000156,-214.99999999999852,-1031.000000000004,-895.9999999999968,377.0000000000051,-2814.0000000000055,-1154.999999999995,-965.0000000000048,62.99999999999084,,-7254.000000000037
2015.04.14,122.99999999998423,-493.99999999999443,-421.0000000000047,-307.0000000000017,-1068.0000000000023,-927.0,402.0000000000135,-3200.0000000000027,-1149.0,-922.0000000000006,191.99999999999218,,-7771.000000000017
2015.04.14,980.0000000000031,-397.0000000000029,-165.00000000001512,-366.9999999999951,-1192.000000000004,-724.9999999999978,448.000000000004,-3532.000000000002,-1289.0000000000068,-568.0000000000018,477.99999999997846,,-6329.00000000004
2015.04.14,1288.0000000000002,-404.9999999999887,-209.9999999999991,-129.00000000000134,-1135.0000000000082,-661.0000000000005,392.00000000001455,-3395.999999999999,-1082.0000000000052,-691.0000000000083,556.9999999999853,,-5472.00000000001
2015.04.14,1330.9999999999934,-412.9999999999967,-330.0000000000081,-174.99999999999181,-1248.0000000000045,-784.0000000000069,310.9999999999946,-3386.0,-1310.9999999999955,-756.0000000000011,517.9999999999962,,-6243.00000000002
2015.04.14,1485.9999999999873,-124.99999999999733,-298.00000000002046,-263.99999999999756,-1313.0000000000086,-899.0000000000053,334.00000000001205,-3339.000000000003,-1383.000000000001,-782.0000000000049,490.999999999997,,-6092.000000000041
2015.04.14,1339.0000000000014,-343.99999999998875,-226.99999999999943,-226.99999999999943,-1118.000000000008,-662.000000000007,348.9999999999993,-3004.000000000007,-1107.999999999998,-495.000000000001,518.9999999999806,,-4978.000000000027
2015.04.14,1370.9999999999889,-388.9999999999949,-147.00000000000824,-149.99999999999457,-1031.000000000004,-612.0000000000015,439.0000000000116,-3137.000000000012,-1103.9999999999939,-597.9999999999985,454.9999999999832,,-4903.000000000024
2015.04.14,1386.9999999999827,-468.00000000000176,-175.00000000001404,-158.0000000000026,-1054.0000000000105,-626.0000000000043,699.0000000000052,-3264.0000000000005,-1058.0000000000034,-557.0000000000075,479.99999999999153,,-4794.000000000065
2015.04.14,1337.9999999999948,-472.9999999999901,-221.00000000000452,-159.9999999999935,-1029.000000000002,-639.0000000000007,713.0000000000081,-3184.999999999993,-1012.0000000000128,-526.0000000000042,422.9999999999956,,-4771.000000000004
2015.04.14,1502.0000000000034,-466.9999999999952,-223.00000000001762,-195.00000000000074,-1044.0000000000005,-653.0000000000035,811.0000000000061,-3262.9999999999936,-1069.0000000000089,-536.9999999999986,434.9999999999854,,-4703.000000000024
2015.04.14,1541.9999999999989,-557.9999999999918,-172.0000000000166,-141.99999999999767,-1024.0000000000027,-653.0000000000035,831.000000000004,-3354.0000000000127,-1119.0000000000034,-567.0000000000064,430.9999999999814,,-4785.00000000005
2015.04.14,1502.0000000000034,-557.9999999999918,-190.00000000000128,-124.00000000000189,-1016.0000000000058,-656.000000000001,770.000000000004,-3264.0000000000005,-1076.9999999999945,-613.000000000008,413.99999999998107,,-4812.000000000016
2015.04.14,1444.9999999999852,-568.9999999999973,-184.00000000000637,-102.99999999999754,-1001.0000000000074,-624.9999999999977,773.0000000000015,-3283.999999999998,-1058.0000000000034,-614.9999999999989,420.9999999999825,,-4800.000000000037
2015.04.14,1435.9999999999927,-547.999999999993,-228.00000000000597,-142.99999999999312,-1022.0000000000007,-678.0000000000008,765.0000000000157,-3207.000000000004,-1051.0000000000018,-636.9999999999986,389.99999999997925,,-4923.00000000001
2015.04.14,1434.000000000002,-533.0000000000057,-259.0000000000092,-88.99999999999464,-1026.0000000000048,-672.0000000000059,733.0000000000059,-3266.000000000013,-1025.9999999999936,-674.000000000008,397.99999999998727,,-4980.00000000004
2015.04.14,1424.000000000003,-503.99999999999335,-243.99999999999977,-115.99999999999389,-1037.0000000000102,-707.9999999999975,710.0000000000106,-3332.000000000002,-1080.0000000000143,-695.0000000000011,391.9999999999924,,-5190.0000000000055
2015.04.14,1417.0000000000016,-503.99999999999335,-246.00000000001288,-82.99999999999974,-1025.0000000000093,-709.0000000000041,635.0000000000077,-3273.999999999999,-1086.000000000009,-731.0000000000039,374.999999999992,,-5231.00000000003
2015.04.15,1441.9999999999877,-475.99999999998755,-277.00000000001614,-95.99999999999609,-1047.000000000009,-711.000000000006,622.9999999999958,-3308.0,-1012.9999999999973,-705.0000000000001,457.9999999999807,,-5110.000000000048
2015.04.15,1434.000000000002,-485.0000000000021,-226.00000000001506,-117.00000000000044,-1056.0000000000014,-706.0000000000066,661.0000000000005,-3303.999999999996,-1073.9999999999973,-699.0000000000052,409.99999999999926,,-5162.000000000023
2015.04.15,1421.99999999999,-435.9999999999919,-234.00000000000088,-100.00000000000009,-1090.000000000002,-741.9999999999982,644.0000000000001,-3421.0000000000073,-1171.000000000011,-756.0000000000011,401.99999999999125,,-5482.000000000032
2015.04.15,1424.000000000003,-443.99999999999994,-233.00000000001654,-88.99999999999464,-1126.0000000000048,-758.0000000000031,659.0000000000095,-3502.000000000005,-1208.000000000009,-803.0000000000092,400.9999999999847,,-5679.0000000000455
2015.04.15,1397.9999999999882,-435.9999999999919,-245.0000000000063,-59.99999999999339,-1116.000000000006,-748.9999999999997,624.0000000000023,-3458.0000000000055,-1154.999999999995,-779.0000000000075,440.9999999999803,,-5535.000000000035
2015.04.15,1385.9999999999984,-446.9999999999974,-260.0000000000158,-42.999999999993044,-1148.0000000000045,-770.000000000004,573.0000000000013,-3550.0000000000086,-1164.0000000000095,-844.0000000000003,438.9999999999894,,-5828.000000000044
2015.04.15,1238.99999999999,-466.9999999999952,-335.00000000001864,-30.999999999992145,-1148.0000000000045,-765.0000000000045,500.00000000001154,-3564.999999999996,-1131.9999999999998,-870.0000000000041,394.9999999999898,,-6179.000000000023
2015.04.15,1210.0,-519.0000000000028,-283.000000000011,-29.000000000001247,-1193.0000000000107,-850.0000000000063,551.9999999999969,-3709.000000000007,-1283.9999999999964,-994.000000000006,375.9999999999986,,-6723.000000000046
2015.04.15,1210.0,-459.99999999999375,-283.000000000011,-17.999999999995797,-1191.0000000000086,-802.0000000000027,500.9999999999959,-3666.0000000000136,-1195.999999999997,-921.0000000000051,400.9999999999847,,-6425.000000000047
2015.04.15,1207.9999999999868,-483.99999999999557,-325.0000000000197,-2.999999999997449,-1118.000000000008,-622.0000000000003,408.00000000000836,-3490.9999999999995,-879.0000000000075,-751.0000000000017,504.9999999999999,,-5552.000000000035
2015.04.15,1166.9999999999848,-502.9999999999868,-308.0000000000194,-2.999999999997449,-1289.0000000000068,-636.9999999999986,412.00000000001234,-3896.999999999995,-883.0000000000116,-733.0000000000059,649.999999999995,,-6024.000000000031
2015.04.15,1246.9999999999982,-529.0000000000017,-257.0000000000183,39.00000000000014,-1208.000000000009,-487.99999999999955,408.00000000000836,-3774.999999999995,-632.0000000000103,-592.0000000000036,891.9999999999817,,-4895.000000000049
2015.04.15,1292.9999999999886,-543.999999999989,-249.00000000001032,67.00000000000594,-1177.000000000006,-485.0000000000021,405.0000000000109,-3739.0000000000036,-649.0000000000107,-635.0000000000077,817.9999999999854,,-4895.000000000038
2015.04.15,1175.9999999999993,-570.0000000000039,-260.0000000000158,84.0000000000063,-1213.0000000000084,-522.0000000000002,382.0000000000157,-3913.9999999999955,-761.0000000000117,-699.0000000000052,816.9999999999789,,-5480.000000000041
2015.04.15,1134.999999999997,-600.0000000000006,-285.00000000000193,40.00000000000669,-1284.0000000000073,-563.0000000000024,463.9999999999977,-4001.00000000001,-777.0000000000055,-668.0000000000019,864.9999999999825,,-5674.0000000000455
2015.04.15,1168.9999999999977,-502.9999999999868,-315.0000000000208,24.000000000001798,-1280.0000000000034,-561.0000000000003,458.00000000000284,-3944.000000000014,-747.0000000000088,-642.0000000000092,896.9999999999923,,-5444.000000000049
2015.04.15,1170.0000000000043,-461.0000000000003,-303.0000000000088,26.999999999999247,-1262.0000000000075,-531.0000000000036,439.99999999999596,-3882.0000000000077,-680.9999999999983,-606.0000000000065,905.0000000000002,,-5184.000000000033
2015.04.15,1198.9999999999945,-492.0000000000035,-276.00000000000955,1.0000000000065512,-1271.0,-509.9999999999993,380.00000000000256,-3810.0000000000023,-648.0000000000041,-551.0000000000015,963.999999999987,,-5014.000000000029
2015.04.15,1193.9999999999839,-548.9999999999995,-255.00000000000523,1.0000000000065512,-1227.0000000000002,-440.00000000000705,466.00000000001086,-3839.0000000000146,-604.0000000000045,-481.0000000000092,968.9999999999976,,-4765.000000000042
2015.04.15,1269.9999999999934,-439.99999999999596,-255.00000000000523,-95.99999999999609,-1277.000000000006,-480.99999999999807,494.00000000001666,-3747.0000000000114,-678.0000000000008,-443.0000000000045,957.9999999999922,,-4695.000000000016
2015.04.15,956.9999999999857,-539.0000000000006,-345.0000000000175,-58.99999999999794,-1324.000000000003,-578.0000000000007,417.0000000000007,-3991.0000000000114,-785.0000000000134,-595.0000000000011,909.9999999999886,,-5932.000000000071
2015.04.15,886.9999999999934,-402.9999999999978,-491.0000000000192,-141.00000000000225,-1329.0000000000025,-592.9999999999991,297.0000000000139,-3822.9999999999986,-626.9999999999998,-601.000000000007,919.9999999999875,,-5904.000000000032
2015.04.15,873.999999999997,-358.9999999999982,-645.0000000000067,-142.99999999999312,-1432.0,-734.9999999999968,395.000000000012,-3970.000000000007,-595.9999999999966,-656.000000000001,856.9999999999967,,-6409.999999999994
2015.04.15,695.0000000000011,-333.9999999999899,-692.0000000000038,-158.99999999999804,-1395.0000000000018,-684.0000000000068,360.0000000000048,-3960.000000000008,-453.99999999999886,-618.0000000000074,725.9999999999823,,-6515.000000000027
2015.04.15,693.9999999999947,-404.9999999999887,-586.0000000000198,-121.99999999999989,-1200.0000000000011,-673.9999999999968,293.0000000000099,-3415.999999999997,-567.0000000000064,-675.0000000000034,599.9999999999783,,-6058.00000000003
