date,EURCHF,NZDCHF,EURCAD,empty,sum
2017.05.15,36.999999999998145,7.0000000000014495,-75.00000000000284,,-31.000000000003247
2017.05.15,29.00000000001235,-14.000000000002899,-87.99999999999919,,-72.99999999998974
2017.05.15,93.00000000000975,-124.00000000000189,-51.99999999998539,,-82.99999999997753
2017.05.15,92.00000000000318,-217.0000000000005,-82.99999999998863,,-207.99999999998596
2017.05.15,60.99999999999994,-165.9999999999995,-136.99999999998712,,-241.99999999998667
2017.05.15,85.00000000000173,-170.00000000000347,-175.99999999999838,,-261.0000000000001
2017.05.15,119.00000000000244,-214.99999999999852,-171.99999999999437,,-267.99999999999045
2017.05.15,111.00000000001664,-248.99999999999923,-109.00000000000354,,-246.99999999998613
2017.05.15,106.00000000000608,-262.00000000000665,-85.00000000000173,,-241.0000000000023
2017.05.15,123.00000000000644,-296.0000000000074,-35.999999999991594,,-208.99999999999255
2017.05.15,138.0000000000159,-301.0000000000068,-7.0000000000014495,,-169.99999999999238
2017.05.15,110.00000000001009,-292.9999999999988,219.99999999999798,,37.000000000009265
2017.05.15,100.0000000000112,-274.00000000000756,285.00000000000193,,111.00000000000557
2017.05.15,101.00000000001774,-265.99999999999955,207.00000000000162,,42.00000000001981
2017.05.15,100.0000000000112,-275.99999999999847,262.00000000000665,,86.00000000001938
2017.05.15,114.0000000000141,-251.00000000000122,204.00000000000418,,67.00000000001705
2017.05.15,141.00000000001333,-251.00000000000122,160.00000000000458,,50.00000000001668
2017.05.15,113.00000000000753,-308.00000000000824,283.000000000011,,88.00000000001032
2017.05.15,154.0000000000097,-392.9999999999989,255.00000000000523,,16.000000000016
2017.05.15,148.00000000001478,-404.99999999999983,626.9999999999998,,370.0000000000147
2017.05.15,141.00000000001333,-378.00000000000057,649.0000000000107,,412.0000000000234
2017.05.15,131.99999999999878,-287.0000000000039,475.0000000000032,,319.99999999999807
2017.05.15,113.00000000000753,-328.0000000000061,414.00000000000324,,199.0000000000047
2017.05.15,51.000000000001044,-265.99999999999955,461.0000000000003,,246.0000000000018
2017.05.15,52.000000000007596,-438.00000000000506,500.9999999999959,,114.99999999999847
2017.05.15,25.00000000000835,-411.0000000000058,551.9999999999969,,165.9999999999995
2017.05.15,63.000000000013046,-400.00000000000034,432.0000000000102,,95.00000000002291
2017.05.15,185.99999999999727,-445.0000000000065,317.0000000000117,,58.0000000000025
2017.05.15,139.00000000000023,-353.99999999999875,364.00000000000875,,149.00000000001023
2017.05.15,164.00000000000858,-387.000000000004,497.99999999999847,,275.00000000000307
2017.05.15,117.99999999999588,-333.0000000000055,416.00000000001637,,201.00000000000674
2017.05.15,58.000000000002494,-319.0000000000026,389.0000000000171,,128.000000000017
2017.05.15,89.00000000000574,-217.0000000000005,36.0000000000138,,-91.99999999998097
2017.05.15,85.00000000000173,-168.00000000000148,-32.999999999994145,,-115.99999999999389
2017.05.15,207.00000000000162,-257.0000000000072,-104.99999999999955,,-155.00000000000514
2017.05.15,102.00000000000209,-104.00000000000409,-150.99999999999002,,-152.99999999999204
2017.05.15,165.9999999999995,-135.00000000000733,-218.99999999999142,,-187.99999999999926
2017.05.15,100.0000000000112,-63.00000000000195,-109.99999999998789,,-72.99999999997864
2017.05.15,28.000000000005798,-9.999999999998899,-9.999999999998899,,8.000000000008
2017.05.15,56.99999999999594,-15.00000000000945,-21.999999999988695,,19.999999999997797
2017.05.15,31.000000000003247,20.999999999993246,15.00000000000945,,67.00000000000594
2017.05.15,46.999999999997044,-4.000000000004,53.00000000001415,,96.00000000000719
2017.05.15,32.0000000000098,18.999999999991246,12.000000000012001,,63.000000000013046
2017.05.15,63.99999999999739,34.99999999999615,-51.000000000001044,,47.999999999992504
2017.05.15,78.00000000000028,17.999999999995797,-52.99999999999194,,43.000000000004135
2017.05.15,77.00000000001594,15.999999999993797,-43.999999999999595,,49.000000000010154
2017.05.15,80.99999999999774,26.999999999999247,43.00000000001525,,151.00000000001222
2017.05.15,70.0000000000145,-20.0000000000089,121.99999999999989,,172.00000000000549
2017.05.16,70.0000000000145,27.999999999994696,45.000000000006146,,143.00000000001535
2017.05.16,40.0000000000178,-21.999999999999797,100.0000000000112,,118.0000000000292
2017.05.16,66.00000000001049,-33.000000000005244,-12.999999999996348,,20.000000000008896
2017.05.16,60.99999999999994,-56.0000000000005,60.000000000015596,,65.00000000001504
2017.05.16,42.0000000000087,-59.000000000009045,32.0000000000098,,15.00000000000945
2017.05.16,32.0000000000098,-55.000000000005045,73.00000000001194,,50.00000000001669
2017.05.16,76.0000000000094,-139.00000000000023,73.99999999999629,,11.000000000005457
2017.05.16,66.00000000001049,-135.00000000000733,62.000000000006494,,-6.999999999990351
2017.05.16,78.00000000000028,-174.00000000000747,89.00000000000574,,-7.0000000000014495
2017.05.16,69.00000000000794,-153.00000000000313,53.999999999998494,,-29.99999999999669
2017.05.16,46.999999999997044,-117.00000000000044,39.00000000001125,,-30.99999999999215
2017.05.16,70.99999999999883,-23.00000000000635,-95.00000000000064,,-47.00000000000816
2017.05.16,60.99999999999994,-38.0000000000047,14.000000000002899,,36.999999999998145
2017.05.16,92.00000000000318,-16.0000000000049,6.000000000017103,,82.00000000001538
2017.05.16,65.00000000000395,58.99999999999794,46.0000000000127,,170.00000000001458
2017.05.16,84.0000000000174,45.99999999999049,9.000000000014552,,139.00000000002245
2017.05.16,87.00000000001484,-31.000000000003247,66.00000000001049,,122.00000000002208
2017.05.16,89.00000000000574,-36.0000000000027,92.00000000000318,,145.00000000000622
2017.05.16,202.9999999999976,-45.000000000006146,-151.9999999999966,,5.999999999994884
2017.05.16,226.00000000001506,-42.0000000000087,-246.99999999999721,,-62.99999999999085
2017.05.16,182.0000000000155,157.99999999999147,-557.9999999999918,,-217.99999999998488
2017.05.16,202.9999999999976,180.99999999999784,-560.9999999999893,,-176.99999999999386
2017.05.16,259.0000000000092,244.99999999999523,-678.9999999999852,,-174.9999999999808
2017.05.16,104.99999999999955,462.9999999999912,-912.999999999986,,-344.99999999999534
2017.05.16,160.00000000000458,378.00000000000057,-895.9999999999857,,-357.99999999998056
2017.05.16,198.00000000000927,391.9999999999924,-978.9999999999966,,-388.999999999995
2017.05.16,173.00000000000094,578.0000000000007,-1210.0,,-458.9999999999984
2017.05.16,154.0000000000097,539.0000000000006,-1112.9999999999861,,-419.9999999999759
2017.05.16,168.0000000000126,526.9999999999997,-1054.9999999999836,,-359.99999999997135
2017.05.16,226.00000000001506,430.9999999999925,-798.9999999999942,,-141.9999999999867
2017.05.16,229.00000000001253,466.9999999999952,-793.9999999999836,,-97.9999999999759
2017.05.16,201.00000000000674,491.99999999999244,-1004.9999999999892,,-311.99999999999
2017.05.16,60.000000000015596,566.9999999999953,-1069.9999999999932,,-442.99999999998226
2017.05.16,97.9999999999981,492.999999999999,-832.9999999999949,,-241.99999999999784
2017.05.16,90.99999999999665,578.9999999999961,-1004.9999999999892,,-334.9999999999965
2017.05.16,97.9999999999981,517.9999999999962,-1055.9999999999902,,-439.9999999999959
2017.05.16,51.000000000001044,490.00000000000153,-705.9999999999844,,-164.9999999999818
2017.05.16,76.0000000000094,573.9999999999967,-719.9999999999873,,-69.99999999998113
2017.05.16,79.00000000000685,596.9999999999919,-828.9999999999909,,-152.99999999999216
2017.05.16,53.00000000001415,612.9999999999969,-773.0000000000015,,-106.99999999999045
2017.05.16,73.00000000001194,623.9999999999912,-854.9999999999835,,-157.99999999998033
2017.05.16,29.00000000001235,631.9999999999992,-835.9999999999923,,-174.99999999998067
2017.05.16,-2.999999999997449,658.9999999999985,-939.9999999999853,,-283.9999999999843
2017.05.16,-14.999999999987246,690.9999999999972,-948.9999999999999,,-272.99999999999
2017.05.16,-49.99999999999449,656.000000000001,-868.000000000002,,-261.99999999999557
2017.05.16,-58.99999999998684,693.9999999999947,-861.999999999985,,-226.99999999997715
2017.05.16,-63.99999999999739,695.9999999999966,-1004.0000000000049,,-372.0000000000057
2017.05.16,-43.999999999999595,708.999999999993,-1041.000000000003,,-376.00000000000955
2017.05.17,-79.99999999999119,705.9999999999956,-1065.999999999989,,-439.99999999998477
2017.05.17,-52.99999999999194,670.9999999999993,-1053.9999999999993,,-435.9999999999919
2017.05.17,-65.00000000000395,689.9999999999907,-1174.9999999999927,,-550.000000000006
2017.05.17,-42.999999999993044,683.9999999999957,-1266.999999999996,,-625.9999999999933
2017.05.17,-92.00000000000318,695.0000000000011,-1242.999999999994,,-639.9999999999961
2017.05.17,-100.99999999999554,731.9999999999993,-1282.9999999999898,,-651.999999999986
2017.05.17,-148.99999999999915,705.9999999999956,-1161.9999999999964,,-605.0
2017.05.17,-137.9999999999937,791.9999999999927,-1339.9999999999857,,-685.9999999999866
2017.05.17,-115.99999999998278,770.9999999999994,-1340.9999999999923,,-685.9999999999757
2017.05.17,-113.99999999999189,810.9999999999951,-1376.9999999999839,,-679.9999999999807
2017.05.17,-126.0000000000039,810.9999999999951,-1350.9999999999911,,-665.9999999999999
2017.05.17,-107.99999999999699,827.0,-1417.999999999986,,-698.999999999983
2017.05.17,-93.99999999999409,785.9999999999978,-1387.000000000005,,-695.0000000000013
2017.05.17,-89.99999999999008,757.999999999992,-1390.9999999999866,,-722.9999999999847
2017.05.17,-63.99999999999739,712.0000000000015,-1373.000000000002,,-724.999999999998
