date,EURCHF,empty,sum
2018.05.28,-114.0000000000141,,-114.0000000000141
2018.05.28,-67.00000000001705,,-67.00000000001705
2018.05.28,-28.000000000005798,,-28.000000000005798
2018.05.28,85.99999999998609,,85.99999999998609
2018.05.28,207.00000000000162,,207.00000000000162
2018.05.28,173.00000000000094,,173.00000000000094
2018.05.28,147.99999999999258,,147.99999999999258
2018.05.28,255.99999999998957,,255.99999999998957
2018.05.28,212.99999999999653,,212.99999999999653
2018.05.28,287.9999999999994,,287.9999999999994
2018.05.28,266.999999999995,,266.999999999995
2018.05.28,280.9999999999979,,280.9999999999979
2018.05.28,346.0000000000019,,346.0000000000019
2018.05.28,363.9999999999866,,363.9999999999866
2018.05.28,387.99999999998835,,387.99999999998835
2018.05.28,381.99999999999346,,381.99999999999346
2018.05.28,417.99999999998505,,417.99999999998505
2018.05.28,437.99999999998283,,437.99999999998283
2018.05.28,350.9999999999902,,350.9999999999902
2018.05.28,322.00000000000006,,322.00000000000006
2018.05.28,265.99999999998846,,265.99999999998846
2018.05.28,167.9999999999904,,167.9999999999904
2018.05.28,146.00000000000168,,146.00000000000168
2018.05.28,41.000000000002146,,41.000000000002146
2018.05.28,-32.0000000000098,,-32.0000000000098
2018.05.28,-34.000000000000696,,-34.000000000000696
2018.05.28,-212.99999999999653,,-212.99999999999653
2018.05.28,-188.00000000001037,,-188.00000000001037
2018.05.28,-43.00000000001525,,-43.00000000001525
2018.05.28,-97.9999999999981,,-97.9999999999981
2018.05.28,-110.00000000001009,,-110.00000000001009
2018.05.28,-229.00000000001253,,-229.00000000001253
2018.05.28,-265.0000000000041,,-265.0000000000041
2018.05.28,-256.99999999999613,,-256.99999999999613
2018.05.28,-253.99999999999866,,-253.99999999999866
2018.05.28,-331.0000000000146,,-331.0000000000146
2018.05.28,-329.00000000000153,,-329.00000000000153
2018.05.28,-316.0000000000052,,-316.0000000000052
2018.05.28,-290.9999999999968,,-290.9999999999968
2018.05.28,-306.00000000000625,,-306.00000000000625
2018.05.28,-312.00000000000114,,-312.00000000000114
2018.05.28,-272.00000000000557,,-272.00000000000557
2018.05.28,-265.0000000000041,,-265.0000000000041
2018.05.28,-265.0000000000041,,-265.0000000000041
2018.05.28,-317.9999999999961,,-317.9999999999961
2018.05.28,-276.00000000000955,,-276.00000000000955
2018.05.28,-329.00000000000153,,-329.00000000000153
2018.05.28,-309.0000000000037,,-309.0000000000037
2018.05.29,-350.00000000000585,,-350.00000000000585
2018.05.29,-355.0000000000164,,-355.0000000000164
2018.05.29,-329.00000000000153,,-329.00000000000153
2018.05.29,-314.99999999999864,,-314.99999999999864
2018.05.29,-294.0000000000165,,-294.0000000000165
2018.05.29,-324.0000000000132,,-324.0000000000132
2018.05.29,-307.99999999999716,,-307.99999999999716
2018.05.29,-316.0000000000052,,-316.0000000000052
2018.05.29,-398.00000000000944,,-398.00000000000944
2018.05.29,-395.99999999999636,,-395.99999999999636
2018.05.29,-385.99999999999744,,-385.99999999999744
2018.05.29,-384.00000000000654,,-384.00000000000654
2018.05.29,-402.9999999999978,,-402.9999999999978
2018.05.29,-394.00000000000546,,-394.00000000000546
2018.05.29,-372.00000000001677,,-372.00000000001677
2018.05.29,-356.00000000000074,,-356.00000000000074
2018.05.29,-341.99999999999784,,-341.99999999999784
2018.05.29,-327.00000000001063,,-327.00000000001063
2018.05.29,-514.0000000000144,,-514.0000000000144
2018.05.29,-629.0000000000128,,-629.0000000000128
2018.05.29,-656.0000000000122,,-656.0000000000122
2018.05.29,-867.0000000000177,,-867.0000000000177
