date,USDCHF,AUDJPY,empty,sum
2017.07.24,20.0000000000089,24.00000000000091,,44.000000000009805
2017.07.24,-17.999999999995797,96.9999999999942,,78.99999999999841
2017.07.24,-51.000000000001044,81.00000000000307,,30.000000000002025
2017.07.24,-37.99999999999359,118.99999999999977,,81.00000000000618
2017.07.24,-23.999999999990695,161.99999999999193,,138.00000000000122
2017.07.24,12.000000000000899,79.9999999999983,,91.99999999999919
2017.07.24,-107.99999999999699,-48.00000000000182,,-155.9999999999988
2017.07.24,-86.99999999999264,-102.00000000000387,,-188.9999999999965
2017.07.24,-112.000000000001,-153.0000000000058,,-265.0000000000068
2017.07.24,-134.99999999999625,-16.999999999995907,,-151.99999999999216
2017.07.24,-139.00000000000023,70.99999999999795,,-68.00000000000227
2017.07.24,-150.99999999999002,121.99999999999989,,-28.999999999990138
2017.07.24,-97.9999999999981,73.99999999999807,,-24.00000000000003
2017.07.24,-117.00000000000044,69.00000000000261,,-47.999999999997826
2017.07.24,-109.99999999999899,18.000000000000682,,-91.99999999999831
2017.07.24,-131.99999999999878,140.99999999999113,,8.999999999992355
2017.07.24,-170.99999999999892,143.99999999999125,,-27.000000000007674
2017.07.24,-161.99999999999548,247.99999999999045,,85.99999999999497
2017.07.24,-141.99999999999767,198.99999999999807,,57.0000000000004
2017.07.24,-229.99999999999687,225.9999999999991,,-3.999999999997783
2017.07.24,-134.99999999999625,334.99999999999375,,199.9999999999975
2017.07.24,-178.00000000000037,277.9999999999916,,99.99999999999122
2017.07.24,-139.99999999999568,376.99999999999534,,236.99999999999966
2017.07.24,-84.99999999999064,284.9999999999966,,200.00000000000597
2017.07.24,-70.99999999999883,236.99999999999477,,165.99999999999594
2017.07.24,-22.999999999995246,207.9999999999984,,185.00000000000315
2017.07.24,-54.999999999993946,156.99999999999648,,102.00000000000253
2017.07.24,-125.99999999999278,204.9999999999983,,79.00000000000551
2017.07.24,-180.99999999999784,236.99999999999477,,55.99999999999693
2017.07.24,-161.99999999999548,215.0000000000034,,53.00000000000793
2017.07.24,-98.99999999999353,239.00000000000432,,140.0000000000108
2017.07.24,-57.99999999999139,271.99999999999136,,213.99999999999997
2017.07.24,-142.99999999999312,384.9999999999909,,241.99999999999778
2017.07.24,-131.99999999999878,328.9999999999935,,196.99999999999474
2017.07.24,-151.9999999999966,313.99999999999295,,161.99999999999636
2017.07.24,-107.99999999999699,325.00000000000284,,217.00000000000585
2017.07.24,-107.99999999999699,173.99999999999238,,65.9999999999954
2017.07.24,-70.99999999999883,209.99999999999375,,138.9999999999949
2017.07.24,-161.99999999999548,234.99999999999943,,73.00000000000395
2017.07.24,-152.99999999999204,231.99999999999932,,79.00000000000728
2017.07.24,-197.99999999999818,200.00000000000284,,2.000000000004661
2017.07.24,-124.99999999999733,204.9999999999983,,80.00000000000097
2017.07.24,-132.99999999999423,200.9999999999934,,67.99999999999918
2017.07.24,-127.99999999999478,218.00000000000352,,90.00000000000874
2017.07.24,-137.9999999999937,247.99999999999045,,109.99999999999676
2017.07.24,-149.99999999999457,243.99999999999977,,94.0000000000052
2017.07.24,-153.99999999999858,221.9999999999942,,67.99999999999562
2017.07.24,-158.99999999999804,200.00000000000284,,41.0000000000048
2017.07.25,-141.99999999999767,222.99999999999898,,81.00000000000131
