date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.23,-5.999999999994898,-72.0000000000054,0.0,-15.999999999993797,0.0,-11.999999999989797,-120.99999999999334,-60.00000000000449,-20.999999999993246,0.0,-41.000000000002146,-93.99999999999409,-111.0000000000042,-29.00000000001235,0.0,-100.99999999999554,-24.999999999997247,-14.000000000002899,,-722.9999999999836
2020.03.23,819.0000000000142,278.00000000000045,951.000000000013,491.0000000000081,383.0,341.99999999999784,-42.999999999993044,152.99999999999204,274.00000000000756,193.99999999999417,206.99999999999054,-180.00000000002458,-114.00000000000432,333.9999999999899,868.000000000002,492.0000000000035,158.0000000000026,43.999999999999595,,5650.999999999994
2020.03.23,1102.000000000003,109.99999999998789,1110.9999999999952,535.0000000000077,448.000000000004,733.0000000000059,-120.00000000000898,230.99999999999233,370.9999999999991,295.99999999999625,542.9999999999935,-119.99999999998678,4.9999999999954525,642.9999999999936,1604.0000000000055,1002.9999999999983,117.00000000000044,17.000000000000348,,8628.999999999984
2020.03.23,200.00000000000017,-94.00000000001629,870.0000000000152,241.00000000000233,231.99999999999886,-114.99999999999844,-72.0000000000054,218.99999999999142,226.00000000000398,225.99999999999287,-57.00000000000705,65.99999999998829,7.999999999995566,635.9999999999922,886.000000000009,649.999999999995,-169.99999999999238,-139.00000000000023,,3812.9999999999654
2020.03.23,239.00000000001143,-114.99999999999844,927.9999999999955,216.0000000000051,162.0000000000066,174.00000000000747,-63.99999999999739,273.000000000001,175.99999999999838,148.99999999999915,87.99999999999919,-62.000000000006494,319.9999999999932,631.0000000000038,723.9999999999914,462.0000000000068,-300.99999999999574,-334.00000000000097,,3666.0000000000196
2020.03.23,306.00000000000625,4.000000000004,870.9999999999995,448.9999999999994,346.0000000000019,170.00000000000347,-93.99999999999409,156.00000000000057,326.0000000000041,276.9999999999939,57.99999999999139,673.9999999999746,42.00000000000159,412.9999999999967,1190.0000000000023,886.000000000009,150.00000000000568,12.000000000000899,,6236.000000000001
2020.03.23,621.0000000000049,11.999999999989797,953.0000000000039,658.9999999999985,568.9999999999973,370.00000000000364,-51.000000000001044,322.9999999999955,565.9999999999999,474.9999999999921,52.99999999999194,1319.999999999988,281.9999999999965,653.999999999999,1987.9999999999898,1476.999999999995,304.00000000000426,185.99999999999727,,10760.999999999945
2020.03.23,418.0000000000073,-270.00000000001467,626.0000000000155,492.0000000000035,363.0000000000022,443.99999999999994,-86.99999999999264,182.99999999999983,556.0000000000009,429.99999999999704,317.9999999999961,964.0000000000093,173.00000000000182,453.99999999999886,2130.999999999994,1543.0000000000055,329.999999999997,136.00000000000279,,9204.000000000025
2020.03.23,219.00000000001364,-338.0000000000161,517.9999999999962,339.0000000000004,241.99999999999778,363.0000000000022,-93.99999999999409,306.9999999999906,404.99999999999983,303.9999999999932,341.99999999999784,755.9999999999789,185.99999999999284,892.9999999999883,1767.9999999999918,1347.0000000000093,177.00000000000495,56.99999999999594,,7790.999999999943
2020.03.23,208.00000000000819,-358.9999999999982,661.0000000000005,404.99999999999983,314.99999999999864,412.00000000001234,-62.000000000006494,362.99999999999113,496.00000000000756,411.99999999999017,335.99999999999187,1053.000000000015,319.0000000000026,968.9999999999976,1832.9999999999957,1402.0000000000143,200.00000000000017,112.000000000001,,9075.000000000022
2020.03.23,181.00000000000892,-360.0000000000048,514.9999999999987,314.0000000000032,290.9999999999968,341.00000000001353,-52.000000000007596,310.9999999999946,465.9999999999998,429.99999999999704,299.99999999998914,832.9999999999949,212.99999999999386,838.9999999999898,1699.9999999999905,1417.0000000000016,192.99999999999872,188.9999999999947,,8120.999999999954
2020.03.23,186.0000000000195,-330.0000000000081,517.9999999999962,412.00000000000125,378.00000000000057,384.00000000000654,-70.99999999999883,287.9999999999994,516.0000000000053,492.999999999999,312.9999999999966,1210.9999999999843,203.00000000000296,804.0000000000047,1950.0000000000073,1726.0000000000052,217.0000000000005,264.999999999993,,9463.000000000015
2020.03.23,107.00000000001265,-406.00000000001745,724.9999999999978,272.00000000000557,248.99999999999923,314.00000000001427,-110.00000000001009,415.99999999999415,421.0000000000047,411.99999999999017,268.99999999999704,835.000000000008,188.99999999999295,1058.0000000000034,1594.0000000000066,1507.9999999999982,-15.999999999993797,-40.00000000000669,,7796.999999999997
2020.03.23,150.00000000000568,-433.0000000000167,832.0000000000105,285.00000000000193,236.99999999999832,412.00000000001234,-139.00000000000023,495.000000000001,446.00000000000193,397.99999999999835,390.99999999999693,780.000000000003,183.9999999999975,1319.0000000000034,1722.0000000000014,1468.0000000000027,-12.999999999996348,-69.00000000000794,,8465.000000000015
