date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.09.28,-117.00000000000044,28.999999999990145,171.99999999999704,-70.99999999999883,149.99999999999457,-119.99999999999788,19.999999999997797,-268.99999999999125,-180.99999999999784,-347.9999999999928,-311.0000000000168,-303.0000000000115,-386.9999999999818,99.99999999998899,-21.000000000000796,315.9999999999941,-129.9999999999968,,-1471.000000000024
2020.09.28,-92.99999999999864,36.999999999998145,96.00000000000364,-48.99999999998794,187.9999999999993,-121.99999999999989,-9.999999999998899,-198.99999999999807,-180.99999999999784,-373.99999999998545,-442.00000000000904,-178.00000000001148,-386.9999999999818,23.999999999979593,-70.99999999999795,358.9999999999982,-163.99999999999747,,-1565.999999999986
2020.09.28,-94.00000000000519,15.999999999993797,66.99999999999307,-126.0000000000039,147.99999999999258,-146.99999999999713,-39.00000000001125,-118.99999999999977,-207.99999999999707,-550.9999999999903,-343.00000000000443,-174.0000000000066,-356.9999999999851,-17.000000000000348,-105.00000000000398,338.9999999999893,-222.99999999999542,,-1933.000000000032
2020.09.28,-112.000000000001,1.999999999990898,87.0000000000033,-167.9999999999904,130.99999999999224,-139.00000000000023,-31.000000000003247,-177.99999999999727,-204.00000000000418,-776.9999999999833,-45.000000000006146,-190.00000000001194,-305.9999999999841,-3.0000000000196536,-100.99999999999909,355.99999999998965,-225.99999999999287,,-1904.0000000000175
2020.09.28,-41.000000000002146,31.000000000003247,37.9999999999967,-215.99999999999397,67.9999999999903,-80.99999999999774,-94.00000000001629,-94.99999999999886,-112.99999999999643,-923.9999999999915,204.00000000000418,-199.00000000001228,-207.99999999998596,148.99999999999915,-55.00000000000682,316.99999999998954,-195.9999999999962,,-1415.000000000015
2020.09.28,65.00000000000395,133.00000000000534,72.00000000000273,-153.9999999999875,108.99999999999244,-136.99999999999824,-127.00000000001043,49.000000000006594,-82.99999999999974,-1236.9999999999993,422.9999999999956,-81.00000000000307,-232.99999999999432,174.99999999999181,-81.99999999999363,325.99999999999295,-210.99999999999451,,-992.9999999999893
2020.09.28,121.99999999999989,153.00000000000313,153.0000000000058,-126.99999999998823,113.99999999999189,-90.0000000000012,-130.0000000000079,37.9999999999967,-21.00000000000435,-1455.9999999999907,629.9999999999973,-111.0000000000042,-38.99999999998904,350.9999999999902,-7.000000000005002,301.9999999999912,-161.99999999999548,,-280.0000000000101
2020.09.28,87.99999999999919,201.99999999999108,138.9999999999958,-86.99999999999264,142.99999999999312,-110.99999999999443,-67.00000000001705,30.000000000001137,-60.00000000000449,-1437.9999999999836,814.999999999988,-35.0000000000108,-57.99999999998029,337.99999999999386,-31.999999999996476,319.99999999999807,-164.99999999999292,,21.99999999998758
2020.09.28,105.99999999999498,221.00000000000452,120.00000000000455,-96.99999999999153,138.99999999998914,-204.99999999999963,-45.000000000006146,52.00000000000671,-85.00000000000173,-1661.0000000000014,926.0000000000045,-7.000000000005002,-133.99999999998968,314.99999999999864,-132.99999999999557,312.9999999999966,-149.99999999999457,,-324.99999999998545
2020.09.28,192.00000000000327,351.99999999999676,132.99999999999557,102.00000000000209,249.99999999999466,-199.00000000000472,-49.00000000001015,147.99999999999613,-68.00000000000139,-1906.999999999992,1204.9999999999893,106.99999999999932,-249.99999999999466,301.99999999998005,-126.00000000000477,313.99999999999204,-161.99999999999548,,343.99999999994577
2020.09.28,195.00000000000074,316.0000000000052,126.00000000000477,59.99999999999339,295.99999999999625,-195.9999999999962,-69.00000000000794,165.99999999999682,-57.00000000000705,-1963.999999999988,1159.9999999999832,88.99999999999864,-249.99999999999466,329.99999999998585,-117.999999999995,403.99999999999324,-170.99999999999892,,316.99999999997027
2020.09.28,192.00000000000327,365.99999999999966,78.00000000000296,53.999999999998494,333.9999999999899,-256.0000000000007,-19.00000000001345,188.0000000000024,-119.00000000000244,-2079.999999999993,1014.0000000000038,146.99999999999136,-319.999999999987,259.9999999999936,-227.00000000000387,467.9999999999906,-247.99999999999267,,-168.00000000001717
2020.09.28,119.00000000000244,415.99999999999415,60.000000000002274,-83.9999999999952,306.9999999999906,-221.99999999999997,92.99999999998754,153.0000000000058,-97.00000000000264,-1968.9999999999986,775.9999999999989,272.99999999999613,-203.99999999998198,436.9999999999985,-183.9999999999975,524.9999999999977,-256.99999999999613,,142.000000000002
2020.09.28,115.99999999999389,404.9999999999887,-3.0000000000001137,-72.0000000000054,221.99999999999997,-207.00000000000162,109.00000000000354,170.0000000000017,-68.99999999999685,-1854.9999999999845,774.9999999999924,309.99999999998806,-96.99999999999153,533.99999999999,-171.99999999999704,421.99999999998903,-248.99999999999923,,338.999999999971
2020.09.28,95.00000000000064,401.00000000000693,-28.999999999996362,-80.99999999999774,269.9999999999925,-155.00000000000514,119.99999999998678,149.0000000000009,-90.99999999999665,-1612.9999999999977,659.999999999994,325.9999999999934,-117.99999999999588,578.9999999999961,-156.99999999999648,491.99999999999244,-191.99999999999218,,655.9999999999856
2020.09.28,48.000000000003595,408.9999999999927,-45.000000000001705,15.999999999993797,260.99999999998903,-195.9999999999962,174.99999999999181,173.00000000000182,-124.99999999999733,-1578.999999999997,632.9999999999947,381.9999999999908,-183.99999999998417,558.9999999999984,-213.99999999999864,381.99999999999346,-175.99999999999838,,518.9999999999768
2020.09.28,10.999999999994348,381.99999999999346,-34.000000000006025,65.00000000000395,274.9999999999919,-227.99999999999488,195.9999999999962,82.00000000000784,-216.0000000000051,-1503.9999999999943,651.0000000000016,333.999999999989,-247.99999999998158,357.99999999999164,-240.99999999999966,385.99999999999744,-151.00000000000114,,117.99999999998477
2020.09.28,-31.999999999998696,201.99999999999108,-137.00000000000045,-148.99999999999915,174.99999999999181,-229.99999999999687,-62.000000000006494,27.000000000001023,-224.9999999999974,-1353.000000000004,585.9999999999976,280.9999999999917,-279.99999999999136,347.9999999999928,-242.00000000000443,395.99999999999636,-151.9999999999966,,-847.000000000033
2020.09.28,68.99999999999685,201.00000000000674,-177.0000000000067,-126.0000000000039,184.99999999999073,-75.9999999999983,-106.00000000000608,305.9999999999974,-7.9999999999968985,-1390.0000000000023,551.9999999999969,281.9999999999965,-156.00000000000057,501.9999999999802,-168.99999999999693,391.9999999999924,-105.99999999999498,,174.999999999951
2020.09.28,204.00000000000418,302.0000000000023,-117.00000000000443,-55.99999999998939,262.999999999991,-97.9999999999981,-185.99999999999727,453.00000000000296,66.99999999999484,-1469.9999999999936,554.9999999999944,301.9999999999925,-315.99999999998295,524.9999999999977,-146.0000000000008,449.9999999999948,-109.99999999999899,,622.0000000000092
2020.09.28,326.0000000000041,299.99999999998914,-84.99999999999375,-38.99999999998904,307.99999999999716,-131.99999999999878,-273.9999999999965,528.0000000000058,105.99999999999498,-1392.9999999999998,371.99999999999454,296.99999999999704,-317.9999999999961,471.9999999999835,-201.99999999999818,510.99999999999477,-136.99999999999824,,639.9999999999907
2020.09.28,336.00000000000296,292.00000000000335,-105.99999999999454,-75.00000000000284,285.9999999999974,-107.99999999999699,-266.999999999995,582.0000000000078,126.99999999999933,-1303.999999999994,361.9999999999957,323.99999999999807,-267.99999999997937,503.99999999999335,-177.0000000000067,499.9999999999893,-139.00000000000023,,869.0000000000176
2020.09.28,339.99999999999585,313.00000000000773,-81.00000000000307,-38.0000000000047,330.9999999999924,-109.99999999999899,-268.0000000000016,573.9999999999981,95.00000000000064,-1316.9999999999905,349.99999999998363,328.9999999999935,-331.999999999999,484.9999999999799,-177.99999999999727,532.9999999999945,-134.99999999999625,,890.9999999999551
2020.09.28,346.0000000000019,351.99999999999676,-66.0000000000025,-11.00000000000545,350.9999999999902,-185.00000000000182,-208.00000000000819,564.9999999999977,53.00000000000304,-1192.9999999999995,292.9999999999877,346.9999999999942,-285.99999999998624,415.99999999999415,-233.99999999999466,522.9999999999957,-158.99999999999804,,903.9999999999646
2020.09.28,349.99999999999477,391.000000000008,-70.99999999999795,42.0000000000087,354.9999999999942,-175.00000000000293,-177.00000000000495,569.0000000000026,53.999999999998494,-1168.9999999999977,248.00000000000378,393.99999999999125,-325.99999999998187,317.9999999999961,-230.99999999999454,516.9999999999897,-163.99999999999747,,925.0000000000098
2020.09.28,356.9999999999962,405.9999999999952,-52.00000000000671,80.99999999999774,391.9999999999924,-182.00000000000438,-178.00000000001148,561.9999999999976,46.999999999997044,-1149.9999999999843,99.99999999998899,382.99999999999557,-337.99999999999386,407.99999999998613,-233.0000000000041,510.99999999999477,-168.99999999999693,,944.9999999999399
2020.09.28,348.00000000000387,397.0000000000029,-51.00000000000193,56.000000000011596,358.9999999999982,-202.9999999999976,-168.0000000000126,534.9999999999966,20.999999999993246,-1000.0000000000009,103.99999999999298,378.9999999999907,-283.99999999999534,344.99999999999534,-254.99999999999545,502.9999999999979,-200.99999999999562,,884.9999999999836
2020.09.28,343.9999999999999,388.9999999999949,-24.00000000000091,9.000000000014552,355.99999999998965,-144.99999999999514,-157.00000000000713,509.00000000000034,66.99999999999484,-1027.0000000000002,29.999999999996696,348.99999999998954,-328.9999999999793,502.9999999999868,-168.99999999999693,524.9999999999977,-156.99999999999602,,1072.9999999999895
2020.09.28,371.99999999999454,402.9999999999978,-52.00000000000671,14.000000000002899,417.99999999999613,-151.00000000000114,-181.00000000000892,554.000000000002,82.99999999999974,-1021.0000000000052,-28.000000000005798,390.99999999999113,-357.99999999999164,484.9999999999799,-200.9999999999934,599.9999999999894,-174.99999999999181,,1152.999999999949
2020.09.28,365.0000000000042,384.9999999999909,-57.00000000000216,49.99999999999449,391.9999999999924,-146.00000000000168,-188.00000000001037,531.0000000000059,82.99999999999974,-944.9999999999958,-50.0000000000167,335.9999999999985,-392.9999999999989,478.999999999985,-203.00000000000296,523.9999999999911,-142.99999999999312,,1019.9999999999407
2020.09.29,368.9999999999971,397.0000000000029,-39.00000000000148,70.0000000000145,405.9999999999952,-151.9999999999966,-216.00000000001617,454.9999999999983,90.99999999999665,-1044.9999999999848,-24.000000000001798,350.9999999999991,-388.9999999999949,379.99999999998033,-198.99999999999807,530.9999999999926,-136.99999999999824,,848.9999999999845
2020.09.29,359.99999999999363,387.000000000004,-40.00000000000625,107.99999999999699,394.9999999999898,-121.00000000000443,-200.00000000000017,480.000000000004,126.0000000000039,-983.9999999999849,7.999999999985796,325.9999999999934,-380.9999999999869,472.9999999999901,-156.0000000000059,477.99999999998954,-48.99999999999905,,1209.9999999999632
2020.09.29,332.99999999999443,404.0000000000044,-52.99999999999727,89.00000000000574,390.99999999999693,-153.99999999999858,-216.00000000001617,490.99999999999966,61.999999999995396,-976.9999999999834,-7.0000000000014495,366.9999999999902,-384.9999999999909,493.99999999999443,-204.9999999999983,521.9999999999891,-118.99999999999133,,1036.9999999999927
2020.09.29,361.9999999999957,431.0000000000036,-58.000000000006935,120.00000000000898,451.9999999999969,-151.00000000000114,-148.99999999999915,564.9999999999977,65.99999999999939,-1021.9999999999895,5.999999999994898,421.99999999999704,-428.9999999999905,492.9999999999879,-210.99999999999852,577.9999999999897,-101.99999999999099,,1372.999999999995
2020.09.29,368.9999999999971,449.9999999999948,-60.000000000002274,134.00000000001188,494.9999999999899,-187.00000000000384,-155.00000000001623,567.0000000000073,41.9999999999976,-1031.000000000004,-121.99999999999989,417.99999999999216,-566.9999999999842,461.99999999998465,-242.999999999995,638.9999999999895,-134.99999999999625,,1075.9999999999632
2020.09.29,390.99999999999693,452.00000000000796,-9.000000000000341,137.9999999999937,526.9999999999997,-265.0000000000041,-158.0000000000137,549.9999999999972,24.000000000001798,-1356.999999999986,-170.00000000000347,376.99999999999534,-712.9999999999859,369.99999999998147,-263.9999999999958,681.9999999999937,-173.00000000000094,,401.9999999999777
2020.09.29,434.9999999999965,529.0000000000017,34.99999999999659,161.99999999999548,593.9999999999945,-273.9999999999965,-160.00000000000458,525.9999999999962,34.000000000000696,-1340.9999999999923,5.999999999994898,353.9999999999992,-670.9999999999993,422.9999999999956,-250.0,741.9999999999982,-203.99999999999307,,939.999999999984
2020.09.29,432.9999999999945,533.99999999999,31.00000000000591,139.00000000000023,564.9999999999933,-244.99999999999523,-140.0000000000068,481.9999999999993,41.000000000002146,-1351.9999999999977,-15.00000000000945,343.9999999999941,-600.0000000000006,447.99999999998175,-248.00000000000466,729.9999999999973,-190.00000000000128,,956.9999999999428
2020.09.29,392.00000000000347,452.99999999999227,4.0000000000048885,32.999999999994145,450.9999999999903,-226.99999999999943,-156.00000000000057,506.0000000000002,51.000000000001044,-1315.9999999999839,51.000000000001044,364.9999999999949,-518.9999999999806,463.9999999999977,-218.00000000000352,646.9999999999976,-209.9999999999991,,771.0000000000103
2020.09.29,404.0000000000044,446.9999999999974,-16.999999999995907,-9.999999999998899,464.9999999999932,-207.00000000000162,-177.00000000000495,546.999999999997,53.999999999998494,-1234.0000000000018,-26.999999999999247,370.9999999999951,-478.0000000000006,441.99999999998687,-222.99999999999898,691.9999999999926,-237.99999999999378,,810.9999999999694
2020.09.29,404.99999999999983,452.00000000000796,-40.00000000000625,-7.0000000000014495,493.99999999999443,-239.0000000000003,-175.99999999999838,539.0000000000015,26.999999999999247,-1215.9999999999948,-156.00000000000057,350.9999999999991,-539.999999999985,383.99999999998437,-286.00000000000136,738.9999999999897,-275.99999999999847,,454.9999999999895
2020.09.29,395.0000000000009,463.9999999999977,-57.00000000000216,-21.00000000000435,500.9999999999959,-241.00000000000233,-161.99999999999548,600.9999999999991,9.999999999998899,-1158.9999999999989,-150.00000000000568,444.9999999999932,-509.99999999998823,351.99999999999676,-295.0000000000017,757.999999999992,-301.9999999999912,,628.9999999999848
2020.09.29,400.9999999999958,482.999999999989,-34.000000000006025,-4.000000000004,513.9999999999923,-273.000000000001,-148.00000000001478,582.0000000000078,0.0,-1276.9999999999948,-128.000000000017,431.99999999998795,-493.99999999999443,323.99999999999096,-301.00000000000193,762.9999999999915,-324.9999999999975,,514.9999999999238
2020.09.29,439.0000000000005,512.0000000000014,-4.0000000000048885,9.000000000014552,524.9999999999977,-268.99999999999704,-165.9999999999995,588.9999999999986,12.999999999996348,-1336.9999999999882,-32.0000000000098,444.9999999999932,-492.9999999999879,350.9999999999902,-290.00000000000625,767.9999999999909,-322.9999999999955,,736.9999999999941
2020.09.29,441.0000000000025,509.99999999998823,-27.000000000001023,17.000000000000348,520.9999999999936,-261.0000000000001,-175.00000000001404,632.000000000005,21.999999999999797,-1353.9999999999886,48.99999999998794,450.9999999999934,-478.999999999985,344.99999999999534,-305.9999999999974,740.9999999999917,-295.99999999999625,,830.9999999999756
2020.09.29,409.99999999999926,490.999999999997,-75.9999999999934,49.99999999999449,522.9999999999957,-263.0000000000021,-157.00000000000713,647.9999999999961,9.00000000000345,-1288.9999999999845,52.99999999999194,482.9999999999899,-476.9999999999941,348.9999999999993,-335.9999999999985,734.9999999999968,-284.9999999999908,,867.9999999999933
2020.09.29,387.99999999999943,476.9999999999941,-102.99999999999443,2.0000000000131024,493.99999999999443,-266.999999999995,-161.00000000001114,645.0000000000102,0.0,-1285.9999999999873,19.999999999997797,517.9999999999865,-501.9999999999802,367.99999999999056,-364.0000000000043,725.9999999999933,-285.9999999999974,,669.0000000000097
2020.09.29,397.0000000000029,468.00000000000176,-99.00000000000375,-17.000000000000348,474.9999999999921,-241.00000000000233,-157.00000000000713,650.9999999999962,24.999999999997247,-1322.000000000001,14.000000000002899,504.99999999999545,-518.9999999999806,401.99999999999125,-320.0000000000074,714.999999999999,-261.99999999999557,,714.999999999981
2020.09.29,376.99999999999403,428.00000000000614,-152.00000000000102,15.00000000000945,488.999999999995,-260.00000000000466,-202.9999999999976,653.0000000000058,12.999999999996348,-1387.9999999999893,35.999999999991594,513.9999999999958,-597.9999999999874,342.9999999999822,-361.99999999999477,719.9999999999984,-262.999999999991,,362.0000000000092
2020.09.29,422.9999999999956,455.99999999998977,-215.0000000000034,-24.999999999986144,497.99999999999847,-256.0000000000007,-189.00000000001694,760.0000000000051,48.000000000003595,-1383.000000000001,-111.00000000001664,573.9999999999981,-597.9999999999874,409.99999999999926,-403.0000000000058,748.9999999999997,-281.99999999999335,,455.99999999997846
2020.09.29,361.9999999999957,443.99999999999994,-218.00000000000352,-102.00000000000209,446.9999999999974,-232.99999999999432,-153.00000000000313,746.0000000000093,63.99999999999739,-1360.99999999999,-133.00000000000534,622.9999999999905,-557.9999999999918,524.9999999999977,-368.9999999999998,745.9999999999911,-262.999999999991,,566.9999999999982
2020.09.29,402.9999999999978,503.99999999999335,-182.00000000000216,-25.999999999992696,524.9999999999977,-266.999999999995,-153.00000000000313,686.9999999999976,39.00000000000014,-1615.9999999999952,-53.00000000001415,586.9999999999891,-751.9999999999972,455.99999999998977,-344.99999999999886,778.9999999999964,-281.99999999999335,,303.99999999997027
2020.09.29,378.999999999996,435.0000000000076,-156.99999999999648,-90.99999999999665,576.9999999999942,-270.0000000000036,-195.9999999999962,674.9999999999972,31.000000000003247,-1690.999999999998,-43.00000000001525,519.999999999996,-761.999999999996,337.99999999999386,-393.0000000000007,870.9999999999995,-339.99999999999585,,-117.00000000001131
2020.09.29,397.99999999999835,543.999999999989,-245.00000000000455,56.000000000011596,620.9999999999937,-397.99999999999835,-180.0000000000024,793.0000000000064,-48.99999999999905,-1516.9999999999907,-239.99999999999577,688.999999999993,-910.9999999999951,110.99999999999443,-564.9999999999977,862.9999999999916,-396.9999999999918,,-426.9999999999976
2020.09.29,505.99999999999534,585.9999999999976,-194.00000000000261,157.00000000000713,780.9999999999984,-471.99999999999466,-181.00000000000892,887.0000000000005,-101.00000000000664,-1469.9999999999936,-644.0000000000001,735.99999999999,-1028.9999999999911,15.999999999993797,-614.9999999999949,998.9999999999943,-462.9999999999912,,-501.00000000000665
2020.09.29,563.9999999999978,675.9999999999877,-117.00000000000443,198.99999999999363,834.9999999999968,-517.9999999999962,-175.99999999999838,871.0000000000093,-129.00000000000134,-1344.9999999999961,-801.0000000000073,710.9999999999985,-1036.999999999999,-29.00000000001235,-632.000000000005,1041.9999999999984,-507.9999999999973,,-394.00000000003575
2020.09.29,504.9999999999999,645.999999999991,-168.99999999999693,161.00000000001114,831.9999999999994,-495.000000000001,-143.00000000000423,862.000000000009,-131.00000000000333,-1207.0000000000025,-833.000000000017,771.9999999999914,-1034.999999999986,2.999999999997449,-611.9999999999948,1050.999999999991,-487.99999999999955,,-281.000000000015
2020.09.29,490.00000000000153,592.9999999999991,-165.99999999999682,168.99999999999693,801.9999999999916,-465.9999999999998,-158.0000000000137,844.9999999999989,-112.000000000001,-1143.0000000000052,-893.0000000000105,726.9999999999897,-1065.999999999989,-3.0000000000196536,-599.9999999999943,1028.9999999999911,-457.99999999999176,,-410.00000000005247
2020.09.29,595.9999999999966,733.9999999999902,-165.99999999999682,156.00000000000057,892.9999999999993,-531.9999999999991,-134.00000000001188,945.999999999998,-82.00000000000429,-1211.999999999991,-1080.9999999999986,831.9999999999936,-983.9999999999849,145.99999999997948,-658.0000000000013,1108.9999999999934,-529.9999999999972,,32.99999999996692
2020.09.29,588.9999999999951,784.0000000000069,-165.00000000000625,46.0000000000127,911.9999999999906,-522.0000000000002,-95.00000000000064,969.0000000000083,-109.99999999999899,-1309.0000000000045,-1066.9999999999957,920.9999999999923,-1091.9999999999818,133.99999999998968,-658.0000000000013,1169.9999999999932,-607.9999999999974,,-100.9999999999983
2020.09.29,583.9999999999957,781.9999999999939,-162.00000000000614,9.000000000014552,977.99999999999,-553.0000000000035,-87.99999999999919,939.0000000000072,-138.00000000000477,-1471.0,-1154.0000000000105,909.9999999999966,-1239.9999999999966,59.99999999999339,-674.0000000000066,1344.9999999999961,-644.9999999999956,,-518.0000000000349
2020.09.29,554.9999999999944,707.9999999999975,-191.0000000000025,-7.0000000000014495,925.9999999999935,-526.9999999999997,-151.9999999999966,945.0000000000074,-112.000000000001,-1407.999999999987,-1144.999999999996,864.9999999999949,-1204.9999999999893,139.9999999999846,-667.0000000000016,1284.9999999999918,-612.9999999999969,,-603.0000000000076
2020.09.29,590.999999999997,727.9999999999953,-188.0000000000024,-65.99999999998829,856.9999999999967,-502.00000000000244,-144.0000000000108,963.9999999999986,-72.0000000000054,-1333.9999999999907,-1073.0000000000127,862.9999999999995,-1033.9999999999793,137.9999999999937,-634.0000000000003,1254.999999999995,-650.9999999999905,,-302.0000000000066
2020.09.29,644.0000000000001,831.000000000004,-147.00000000000557,5.000000000010552,896.9999999999923,-538.0000000000051,-131.99999999999878,971.0000000000036,-67.00000000000594,-1363.9999999999875,-1089.0000000000066,918.9999999999969,-955.9999999999791,194.99999999998963,-638.0000000000052,1172.9999999999907,-661.0000000000005,,42.999999999993406
2020.09.29,783.9999999999958,995.9999999999969,-140.00000000000057,-95.999999999985,878.9999999999965,-536.9999999999986,-180.0000000000024,1135.000000000005,46.00000000000159,-1917.9999999999975,-1195.999999999997,1068.9999999999884,-685.9999999999866,498.9999999999828,-659.000000000006,1174.9999999999927,-695.0000000000011,,475.99999999998477
2020.09.29,639.9999999999961,1052.9999999999927,-212.99999999999386,-289.9999999999903,862.9999999999916,-524.0000000000023,-78.00000000000028,1090.0000000000034,-2.000000000002,-1739.0000000000016,-1436.9999999999993,1164.999999999992,-685.9999999999866,560.9999999999893,-647.9999999999961,1326.9999999999893,-744.9999999999957,,336.9999999999868
2020.09.29,631.0000000000038,1053.9999999999993,-213.99999999999864,-289.0000000000059,845.9999999999912,-480.99999999999807,55.99999999998939,1058.9999999999975,-11.00000000000545,-1635.999999999993,-1217.0000000000014,1233.9999999999945,-500.9999999999959,745.99999999998,-608.9999999999947,1395.9999999999973,-744.9999999999957,,1318.9999999999643
