date,GBPUSD,EURUSD,USDJPY,CHFJPY,NZDCHF,GBPJPY,NZDJPY,AUDCAD,empty,sum
2018.10.08,-86.0000000000083,-34.000000000000696,-4.0000000000048885,-155.00000000000114,-1.0000000000065512,-37.99999999998249,-29.000000000010573,-44.99999999999504,,-392.00000000000966
2018.10.08,-106.00000000000608,-69.9999999999923,10.000000000005116,-150.00000000000568,12.000000000000899,-49.99999999998295,9.000000000000341,-34.99999999999615,,-379.9999999999768
2018.10.08,-146.00000000000168,-51.000000000001044,18.000000000000682,-148.00000000001035,13.999999999991797,-69.99999999999318,-13.00000000000523,-39.00000000000014,,-435.0000000000191
2018.10.08,-147.99999999999258,-56.99999999999594,55.999999999997385,-112.99999999999955,29.999999999996696,-28.999999999996362,-55.00000000000682,1.0000000000065512,,-314.9999999999906
2018.10.08,-127.00000000001043,-51.000000000001044,48.00000000000182,-162.9999999999967,-52.000000000007596,-30.000000000001137,-103.9999999999992,-47.9999999999925,,-527.0000000000068
2018.10.08,-130.99999999999224,-32.999999999994145,52.99999999999727,-151.00000000001046,-68.00000000000139,-15.999999999991132,-130.00000000000966,-48.99999999999905,,-525.0000000000008
2018.10.08,-185.99999999999727,-86.99999999999264,-60.99999999999284,-257.000000000005,-50.0000000000056,-217.9999999999893,-91.99999999999875,-8.999999999992347,,-959.9999999999737
2018.10.08,-119.00000000000244,-55.000000000005045,-72.99999999999329,-255.00000000000966,-124.00000000000189,-150.99999999998204,-143.00000000000068,-51.99999999999649,,-971.9999999999916
2018.10.08,-93.00000000000975,-1.999999999990898,-158.00000000000125,-307.00000000000216,-118.00000000000699,-247.99999999999045,-115.99999999999966,-29.000000000001247,,-1071.0000000000025
2018.10.08,-70.99999999999883,-4.000000000004,-141.00000000000534,-281.0000000000059,-75.9999999999983,-210.9999999999843,-70.00000000000739,4.999999999999449,,-849.0000000000047
2018.10.08,-65.00000000000395,5.000000000010552,-90.00000000000341,-222.99999999999898,-63.00000000000195,-140.99999999999113,-78.00000000000296,30.000000000007798,,-624.999999999984
2018.10.08,-43.999999999999595,45.000000000006146,-72.99999999999329,-216.99999999999875,-60.00000000000449,-91.00000000000819,-87.0000000000033,-0.999999999995449,,-527.9999999999969
2018.10.08,-52.000000000007596,45.000000000006146,-102.00000000000387,-296.0000000000065,-41.000000000002146,-138.00000000000523,-49.000000000006594,55.000000000005045,,-578.0000000000208
2018.10.08,-12.000000000012001,68.00000000000139,-93.99999999999409,-311.00000000000705,-21.999999999999797,-76.99999999999818,15.999999999991132,147.00000000000824,,-285.00000000001035
2018.10.08,25.00000000000835,68.00000000000139,-96.00000000000364,-308.00000000000693,3.999999999992898,-36.000000000001364,49.99999999999716,204.00000000000418,,-89.00000000000793
2018.10.08,-1.0000000000065512,63.99999999999739,-90.99999999999397,-319.0000000000026,5.999999999994898,-67.99999999998363,68.9999999999884,226.00000000000398,,-114.0000000000021
2018.10.08,-14.000000000002899,49.99999999999449,-82.99999999999841,-298.0000000000018,34.000000000000696,-61.00000000000705,76.99999999999818,225.00000000000853,,-70.0000000000083
2018.10.08,42.999999999993044,100.99999999999554,-54.99999999999261,-250.0,51.99999999999649,37.00000000000614,46.999999999997044,236.99999999999832,,211.99999999999397
2018.10.08,39.999999999995595,78.00000000000028,-39.99999999999204,-278.99999999999636,13.999999999991797,72.00000000000273,34.99999999999659,253.0000000000032,,173.0000000000018
2018.10.08,201.00000000000674,147.99999999999258,-42.00000000000159,-255.00000000000966,7.0000000000014495,233.0000000000041,3.0000000000001137,265.0000000000041,,559.9999999999978
2018.10.08,300.99999999999574,158.99999999999804,-33.999999999991815,-299.0000000000066,-9.999999999998899,362.99999999999955,0.999999999990564,291.0000000000079,,771.9999999999945
2018.10.08,365.99999999999966,178.99999999999582,-21.000000000000796,-256.0000000000002,-38.0000000000047,432.00000000001637,-79.9999999999983,211.00000000000563,,793.0000000000134
2018.10.08,495.000000000001,290.00000000001245,37.9999999999967,-161.00000000000136,-31.999999999998696,669.0000000000111,-131.00000000000023,180.99999999999784,,1349.0000000000186
2018.10.08,543.0000000000045,351.99999999999676,174.0000000000066,6.999999999990791,7.9999999999968985,944.9999999999932,-274.0000000000009,258.9999999999981,,2013.999999999986
2018.10.08,485.0000000000021,391.000000000008,432.00000000000216,283.9999999999918,87.99999999999919,1168.0000000000064,-260.0000000000051,363.0000000000022,,2951.000000000007
2018.10.08,486.00000000000864,340.9999999999913,417.0000000000016,283.00000000000125,118.99999999999133,1171.999999999997,-215.0000000000034,423.0000000000067,,3025.999999999994
2018.10.08,504.9999999999999,415.0000000000098,394.00000000000546,302.99999999999727,158.99999999999804,1155.0000000000011,-168.00000000000637,439.0000000000005,,3202.0000000000055
2018.10.08,546.000000000002,429.99999999999704,421.0000000000065,387.00000000000045,200.99999999999562,1237.9999999999995,-191.0000000000025,450.00000000000597,,3482.000000000004
2018.10.08,767.0000000000066,422.00000000001125,405.00000000000114,364.9999999999949,212.00000000000108,1463.9999999999986,-172.00000000001125,474.00000000000773,,3937.0000000000095
2018.10.08,690.9999999999972,364.9999999999931,403.0000000000058,372.99999999999045,213.99999999999199,1390.0000000000148,-144.00000000000546,487.0000000000041,,3778.999999999992
2018.10.08,716.9999999999899,411.0000000000058,385.9999999999957,351.99999999998965,173.00000000000094,1395.0000000000102,-186.00000000000705,463.9999999999977,,3711.9999999999823
2018.10.08,651.0000000000016,400.00000000000034,367.999999999995,334.0000000000032,165.9999999999995,1274.000000000001,-228.00000000000864,397.99999999999835,,3362.99999999999
