date,EURUSD,AUDUSD,CHFJPY,EURJPY,empty,sum
2017.10.09,-1.0000000000065512,73.99999999999629,-203.99999999999352,-155.00000000000114,,-286.0000000000049
2017.10.09,-34.000000000000696,84.99999999999064,-165.00000000000625,-168.00000000000637,,-282.0000000000227
2017.10.09,-106.00000000000608,65.99999999999939,-143.00000000000068,-228.00000000000864,,-411.00000000001603
2017.10.09,-111.00000000001664,96.99999999999153,-176.00000000000193,-203.00000000000296,,-393.00000000003
2017.10.09,-147.00000000000824,81.9999999999932,-182.00000000000216,-229.00000000001342,,-476.00000000003064
2017.10.09,-151.9999999999966,82.99999999999974,-137.00000000000045,-231.99999999999932,,-437.9999999999966
2017.10.09,-160.00000000000458,93.99999999999409,-150.00000000000568,-298.0000000000018,,-514.000000000018
2017.10.09,-173.00000000000094,96.99999999999153,-191.99999999999307,-299.0000000000066,,-567.0000000000091
2017.10.09,-172.0000000000166,67.9999999999903,-152.00000000000102,-334.0000000000032,,-590.0000000000305
2017.10.09,-165.9999999999995,73.99999999999629,-118.99999999999977,-360.99999999999,,-571.999999999993
2017.10.09,-157.00000000000713,123.99999999999079,-81.99999999999363,-379.99999999999545,,-495.00000000000546
2017.10.09,-94.00000000001629,98.99999999999353,-6.000000000000227,-274.0000000000009,,-275.0000000000239
2017.10.09,-33.00000000001635,136.99999999999824,12.000000000000455,-212.99999999999386,,-97.00000000001151
2017.10.09,-36.0000000000138,162.99999999999093,-7.999999999995566,-188.99999999999295,,-70.00000000001138
2017.10.09,-85.00000000000173,45.99999999999049,-51.9999999999925,-236.99999999999477,,-327.9999999999985
2017.10.09,-103.00000000000864,49.99999999999449,-37.00000000000614,-229.00000000001342,,-319.0000000000337
2017.10.09,-160.00000000000458,-11.00000000000545,-19.000000000005457,-275.0000000000057,,-465.00000000002115
2017.10.09,-253.00000000001432,21.999999999999797,-40.99999999999682,-460.00000000000796,,-732.0000000000193
2017.10.09,-246.00000000001288,13.999999999991797,-34.99999999999659,-432.00000000001637,,-699.0000000000341
2017.10.09,-246.99999999999721,6.999999999990347,-36.000000000001364,-401.00000000001046,,-677.0000000000186
2017.10.09,-223.00000000001762,28.999999999990145,4.9999999999954525,-395.00000000001023,,-584.0000000000423
2017.10.09,-205.00000000001074,57.99999999999139,7.000000000005002,-390.0000000000148,,-530.0000000000291
2017.10.09,-222.00000000001108,76.99999999999375,-28.999999999996362,-387.00000000000045,,-561.0000000000141
2017.10.09,-252.0000000000078,59.99999999999339,-15.000000000000568,-377.00000000000955,,-584.0000000000246
2017.10.09,-256.00000000001177,68.99999999999685,3.0000000000001137,-283.00000000001546,,-467.00000000003024
2017.10.09,-209.9999999999991,105.99999999999498,-10.99999999999568,-277.00000000001523,,-392.000000000015
2017.10.09,-155.00000000001623,123.99999999999079,-16.999999999995907,-287.00000000000614,,-335.0000000000275
2017.10.10,-118.00000000001809,136.99999999999824,13.00000000000523,-265.99999999999113,,-234.00000000000574
2017.10.10,-109.00000000000354,141.99999999999767,28.999999999996362,-246.00000000000932,,-184.00000000001882
2017.10.10,-129.00000000000134,133.99999999998968,-22.999999999996135,-290.9999999999968,,-309.0000000000046
2017.10.10,-133.00000000000534,126.99999999999933,16.999999999995907,-299.0000000000066,,-288.0000000000167
2017.10.10,-124.99999999999733,85.99999999999719,7.999999999995566,-280.00000000000114,,-311.0000000000057
2017.10.10,-121.99999999999989,97.9999999999981,0.0,-274.0000000000009,,-298.00000000000273
2017.10.10,-182.0000000000155,23.999999999990695,-108.00000000000409,-427.99999999999727,,-694.0000000000261
2017.10.10,-182.99999999999983,-34.000000000000696,-134.00000000000034,-493.9999999999998,,-845.0000000000007
2017.10.10,-397.0000000000029,-173.00000000000094,-224.99999999999432,-637.0000000000005,,-1431.9999999999986
2017.10.10,-518.0000000000184,-212.00000000000108,-240.99999999999966,-670.9999999999923,,-1642.0000000000114
2017.10.10,-507.9999999999973,-176.0000000000095,-198.99999999999807,-658.9999999999918,,-1541.9999999999968
2017.10.10,-442.00000000000904,-134.0000000000008,-195.99999999999795,-670.0000000000159,,-1442.0000000000236
2017.10.10,-428.00000000000614,-189.00000000000583,-185.99999999999284,-622.9999999999905,,-1425.9999999999952
2017.10.10,-412.9999999999967,-173.00000000000094,-168.99999999999693,-599.9999999999943,,-1354.9999999999889
2017.10.10,-397.0000000000029,-134.0000000000008,-135.99999999999568,-570.999999999998,,-1237.9999999999973
2017.10.10,-429.99999999999704,-185.00000000000182,-144.00000000000546,-590.0000000000034,,-1349.0000000000077
2017.10.10,-441.0000000000025,-189.00000000000583,-143.00000000000068,-596.0000000000036,,-1369.0000000000127
2017.10.10,-434.000000000001,-211.00000000000563,-126.00000000000477,-596.0000000000036,,-1367.000000000015
2017.10.10,-581.0000000000093,-234.00000000000088,-165.00000000000625,-715.0000000000034,,-1695.00000000002
2017.10.10,-528.0000000000174,-281.00000000000904,-141.9999999999959,-664.0000000000157,,-1615.000000000038
2017.10.10,-470.9999999999992,-187.00000000000384,-111.99999999999477,-582.9999999999984,,-1352.9999999999964
2017.10.10,-409.0000000000149,-127.00000000001043,-96.9999999999942,-461.00000000001273,,-1094.0000000000323
2017.10.10,-531.9999999999991,-199.00000000000472,-25.000000000005684,-432.9999999999927,,-1189.0000000000023
2017.10.10,-553.0000000000035,-171.00000000001003,12.000000000000455,-406.0000000000059,,-1118.000000000019
2017.10.10,-524.9999999999977,-143.00000000000423,-19.000000000005457,-394.00000000000546,,-1081.0000000000127
2017.10.10,-719.000000000003,-224.000000000002,-114.99999999999488,-598.9999999999895,,-1656.9999999999895
2017.10.10,-766.0,-256.0000000000007,-112.99999999999955,-616.0000000000139,,-1751.000000000014
2017.10.10,-607.0000000000019,-213.00000000000762,-105.99999999999454,-479.99999999998977,,-1405.9999999999939
2017.10.10,-536.0000000000032,-158.0000000000026,-112.99999999999955,-472.0000000000084,,-1279.0000000000136
2017.10.10,-658.0000000000031,-169.00000000000804,-55.999999999997385,-484.00000000000887,,-1367.0000000000173
2017.10.10,-670.000000000015,-175.00000000000293,-54.000000000002046,-536.0000000000014,,-1435.0000000000214
2017.10.10,-648.0000000000041,-134.0000000000008,-111.0000000000042,-575.9999999999934,,-1469.0000000000025
2017.10.10,-617.0000000000009,-108.00000000000809,-84.99999999999375,-518.0000000000007,,-1328.0000000000034
2017.10.10,-745.0000000000178,-190.00000000000128,-54.99999999999261,-533.0000000000155,,-1523.0000000000273
2017.10.10,-787.0000000000043,-216.0000000000051,1.9999999999953388,-406.0000000000059,,-1407.00000000002
2017.10.10,-875.0000000000035,-263.0000000000021,-78.00000000000296,-390.0000000000148,,-1606.0000000000234
2017.10.10,-870.0000000000152,-245.0000000000063,-79.9999999999983,-390.99999999999113,,-1586.0000000000111
2017.10.10,-778.000000000012,-199.00000000000472,-75.9999999999934,-394.00000000000546,,-1447.0000000000157
2017.10.10,-741.0000000000139,-196.00000000000728,-72.99999999999329,-358.0000000000041,,-1368.0000000000186
2017.10.10,-726.0000000000044,-210.00000000001017,-66.0000000000025,-389.00000000001,,-1391.000000000027
2017.10.10,-863.0000000000138,-228.00000000000597,-162.9999999999967,-530.0000000000011,,-1784.0000000000175
2017.10.10,-948.0000000000155,-261.0000000000001,-165.99999999999682,-669.0000000000111,,-2044.0000000000234
2017.10.10,-809.9999999999997,-199.00000000000472,-168.99999999999693,-593.9999999999941,,-1771.9999999999955
2017.10.10,-797.0000000000033,-162.0000000000066,-218.00000000000352,-622.0000000000141,,-1799.0000000000275
2017.10.10,-799.0000000000164,-147.00000000000824,-231.99999999999932,-677.9999999999973,,-1856.0000000000211
2017.10.10,-856.0000000000123,-158.0000000000026,-310.99999999999284,-800.0000000000114,,-2125.000000000019
2017.10.10,-866.0000000000113,-142.00000000000878,-319.0000000000026,-832.9999999999984,,-2160.000000000021
2017.10.10,-843.0000000000159,-120.00000000000898,-299.99999999999716,-795.0000000000159,,-2058.000000000038
2017.10.11,-804.0000000000047,-100.00000000000009,-295.0000000000017,-756.0000000000002,,-1955.0000000000066
2017.10.11,-800.0000000000007,-115.00000000000954,-281.0000000000059,-745.0000000000045,,-1941.0000000000207
2017.10.11,-809.9999999999997,-109.00000000000354,-271.0000000000008,-717.000000000013,,-1907.000000000017
2017.10.11,-802.0000000000139,-123.00000000000644,-257.99999999999557,-712.9999999999939,,-1896.0000000000098
2017.10.11,-856.0000000000123,-148.0000000000037,-301.00000000000193,-757.000000000005,,-2062.0000000000227
2017.10.11,-863.9999999999981,-193.00000000000983,-296.99999999999704,-765.0000000000148,,-2119.00000000002
2017.10.11,-960.0000000000053,-330.0000000000081,-275.0000000000057,-729.0000000000134,,-2294.0000000000327
2017.10.11,-970.0000000000042,-406.00000000000637,-296.99999999999704,-765.0000000000148,,-2438.0000000000223
2017.10.11,-936.0000000000035,-347.0000000000084,-359.99999999999943,-854.9999999999898,,-2498.000000000001
2017.10.11,-887.9999999999999,-253.0000000000032,-341.99999999999875,-826.9999999999982,,-2310.0
2017.10.11,-809.0000000000152,-211.00000000000563,-352.00000000000387,-836.0000000000127,,-2208.0000000000373
2017.10.11,-734.0000000000124,-166.00000000001057,-251.00000000000477,-741.9999999999902,,-1893.000000000018
2017.10.11,-778.000000000012,-163.00000000000205,-243.99999999999977,-730.9999999999945,,-1916.0000000000084
2017.10.11,-790.0000000000018,-158.0000000000026,-257.000000000005,-796.999999999997,,-2002.0000000000066
2017.10.11,-836.9999999999989,-162.0000000000066,-257.99999999999557,-805.0000000000068,,-2062.0000000000077
2017.10.11,-900.0000000000119,-171.00000000001003,-269.00000000000546,-865.0000000000091,,-2205.0000000000364
2017.10.11,-872.0000000000061,-177.00000000000495,-231.99999999999932,-830.0000000000125,,-2111.0000000000227
2017.10.11,-875.0000000000035,-173.00000000000094,-227.99999999999443,-828.000000000003,,-2104.000000000002
2017.10.11,-1036.0000000000148,-227.00000000001052,-272.00000000000557,-929.000000000002,,-2464.0000000000327
2017.10.11,-992.9999999999994,-211.00000000000563,-266.00000000000534,-873.9999999999952,,-2344.0000000000055
2017.10.11,-947.000000000009,-172.00000000000549,-302.99999999999727,-866.9999999999902,,-2289.000000000002
2017.10.11,-1000.0000000000009,-234.00000000000088,-331.00000000000307,-843.9999999999941,,-2408.999999999999
2017.10.11,-1107.999999999998,-261.0000000000001,-201.99999999999818,-891.9999999999959,,-2462.9999999999923
2017.10.11,-1144.0000000000116,-234.00000000000088,-219.99999999999886,-936.000000000007,,-2534.000000000018
2017.10.11,-974.0000000000082,-181.00000000000892,-134.00000000000034,-706.0000000000173,,-1995.0000000000346
2017.10.11,-876.0000000000101,-174.00000000000747,-155.00000000000114,-596.0000000000036,,-1801.0000000000223
2017.10.11,-863.9999999999981,-202.0000000000022,-234.99999999999943,-574.0000000000123,,-1875.0000000000118
2017.10.11,-923.0000000000072,-221.00000000000452,-308.9999999999975,-664.999999999992,,-2118.000000000001
2017.10.11,-947.000000000009,-221.99999999999997,-310.0000000000023,-747.9999999999905,,-2227.000000000002
2017.10.11,-1002.9999999999983,-218.00000000000708,-259.00000000000034,-765.0000000000148,,-2245.000000000021
2017.10.11,-1073.0000000000127,-267.00000000000614,-159.9999999999966,-718.9999999999941,,-2219.0000000000095
2017.10.11,-1161.9999999999964,-281.00000000000904,-259.00000000000034,-796.999999999997,,-2499.0000000000027
2017.10.11,-1199.0000000000168,-271.0000000000101,-299.99999999999716,-878.9999999999907,,-2649.0000000000146
2017.10.11,-1279.000000000008,-265.99999999999955,-429.9999999999926,-991.0000000000139,,-2966.0000000000136
2017.10.11,-1255.0000000000061,-204.00000000000418,-423.0000000000018,-962.9999999999939,,-2845.000000000006
2017.10.11,-1170.0000000000043,-143.9999999999997,-460.9999999999985,-975.9999999999991,,-2751.000000000002
2017.10.11,-1262.0000000000075,-140.0000000000068,-543.9999999999969,-1174.0000000000066,,-3120.000000000018
2017.10.11,-1183.0000000000007,-121.00000000000443,-554.9999999999926,-1181.0000000000116,,-3040.000000000009
2017.10.11,-1202.9999999999984,-133.00000000000534,-465.0000000000034,-1152.9999999999916,,-2953.9999999999986
2017.10.11,-1151.9999999999975,-75.00000000000284,-492.00000000000443,-1177.9999999999973,,-2897.0000000000023
2017.10.11,-1172.0000000000175,-86.0000000000083,-471.00000000000364,-1164.999999999992,,-2894.000000000022
2017.10.11,-1188.0000000000114,-88.00000000001029,-548.9999999999924,-1274.000000000001,,-3099.000000000015
2017.10.11,-1283.0000000000118,-190.00000000000128,-531.9999999999965,-1292.0000000000016,,-3297.000000000011
2017.10.11,-1262.0000000000075,-224.000000000002,-506.0000000000002,-1227.0000000000039,,-3219.0000000000136
2017.10.11,-1346.0000000000027,-282.0000000000045,-530.0000000000011,-1305.0000000000068,,-3463.000000000015
2017.10.11,-1385.000000000014,-299.00000000000483,-551.0000000000019,-1342.9999999999893,,-3578.00000000001
2017.10.11,-1380.0000000000034,-265.0000000000041,-522.0000000000056,-1360.99999999999,,-3528.000000000003
2017.10.11,-1372.0000000000177,-242.00000000000887,-620.9999999999951,-1459.0000000000032,,-3694.000000000025
2017.10.12,-1324.9999999999984,-213.00000000000762,-572.0000000000027,-1425.0000000000114,,-3535.00000000002
2017.10.12,-1311.0000000000177,-204.99999999999963,-575.9999999999934,-1417.0000000000016,,-3509.0000000000127
2017.10.12,-1343.0000000000052,-270.0000000000036,-558.9999999999975,-1450.000000000017,,-3622.0000000000236
2017.10.12,-1334.9999999999973,-277.000000000005,-543.0000000000064,-1420.000000000016,,-3575.0000000000246
2017.10.12,-1326.000000000005,-312.00000000000114,-551.0000000000019,-1412.0000000000061,,-3601.0000000000146
2017.10.12,-1350.0000000000068,-362.00000000000676,-545.9999999999923,-1414.0000000000157,,-3672.000000000022
2017.10.12,-1409.0000000000157,-409.0000000000038,-563.999999999993,-1402.0000000000152,,-3784.000000000028
2017.10.12,-1397.0000000000039,-407.0000000000018,-534.9999999999966,-1368.9999999999998,,-3708.000000000002
2017.10.12,-1378.9999999999968,-384.00000000000654,-554.9999999999926,-1360.99999999999,,-3678.999999999986
2017.10.12,-1453.0000000000155,-404.99999999999983,-590.999999999994,-1411.0000000000014,,-3860.0000000000105
2017.10.12,-1402.0000000000143,-370.00000000000364,-596.9999999999942,-1406.000000000006,,-3775.000000000018
2017.10.12,-1446.9999999999982,-445.0000000000065,-643.0000000000007,-1451.9999999999982,,-3987.0000000000036
2017.10.12,-1473.9999999999975,-551.0000000000015,-618.9999999999998,-1455.0000000000125,,-4099.000000000012
2017.10.12,-1450.000000000018,-509.00000000000387,-593.0000000000035,-1426.0000000000161,,-3978.000000000042
2017.10.12,-1477.0000000000173,-544.0,-573.9999999999981,-1409.9999999999966,,-4005.000000000012
2017.10.12,-1467.0000000000182,-512.0000000000014,-584.0000000000032,-1409.9999999999966,,-3973.000000000019
2017.10.12,-1468.0000000000027,-497.000000000003,-561.9999999999976,-1388.0000000000052,,-3915.000000000008
2017.10.12,-1492.0000000000045,-539.0000000000006,-557.0000000000022,-1344.9999999999989,,-3933.0000000000064
2017.10.12,-1480.999999999999,-543.0000000000045,-573.9999999999981,-1332.9999999999984,,-3931.0
2017.10.12,-1455.0000000000064,-579.0000000000073,-560.0000000000023,-1276.0000000000105,,-3870.0000000000264
2017.10.12,-1372.0000000000177,-671.0000000000105,-475.9999999999991,-1223.0000000000132,,-3742.0000000000405
2017.10.12,-1382.0000000000166,-648.9999999999995,-376.0000000000048,-1176.9999999999925,,-3584.0000000000136
2017.10.12,-1366.0000000000005,-614.0000000000034,-365.99999999999966,-1169.0000000000111,,-3515.0000000000146
2017.10.12,-1357.0000000000082,-622.0000000000003,-317.99999999999784,-1170.000000000016,,-3467.0000000000223
2017.10.12,-1355.0000000000173,-607.0000000000019,-307.00000000000216,-1206.9999999999936,,-3476.000000000015
2017.10.12,-1262.0000000000075,-544.0,-307.00000000000216,-1237.9999999999995,,-3351.000000000009
2017.10.12,-1260.0000000000166,-559.0000000000094,-322.9999999999933,-1235.0000000000136,,-3377.0000000000327
2017.10.12,-1259.00000000001,-553.0000000000035,-269.00000000000546,-1215.0000000000034,,-3296.0000000000227
2017.10.12,-1313.0000000000086,-504.9999999999999,-263.00000000000523,-1171.999999999997,,-3253.000000000011
2017.10.12,-1309.0000000000045,-504.00000000000443,-272.99999999999613,-1112.9999999999995,,-3199.000000000005
2017.10.12,-1277.000000000017,-476.0000000000098,-254.99999999999545,-1123.9999999999952,,-3132.0000000000173
2017.10.12,-1250.0000000000177,-471.0000000000103,-259.00000000000034,-1170.000000000016,,-3150.000000000044
2017.10.12,-1212.9999999999975,-507.0000000000019,-259.00000000000034,-1135.9999999999957,,-3114.9999999999955
2017.10.12,-1182.0000000000164,-504.00000000000443,-224.99999999999432,-1064.9999999999977,,-2976.0000000000127
2017.10.12,-1097.999999999999,-487.99999999999955,-150.99999999999625,-1026.0000000000105,,-2763.0000000000055
2017.10.12,-1191.0000000000086,-576.0000000000099,-197.9999999999933,-1056.0000000000116,,-3021.0000000000236
2017.10.12,-1161.9999999999964,-573.0000000000013,-121.99999999999989,-1016.9999999999959,,-2873.9999999999936
2017.10.12,-1174.0000000000084,-606.0000000000065,-186.9999999999976,-1070.999999999998,,-3038.000000000011
2017.10.12,-1130.0000000000089,-638.0000000000052,-191.0000000000025,-1051.0000000000161,,-3010.0000000000327
2017.10.12,-1167.0000000000068,-599.0000000000051,-302.99999999999727,-1075.9999999999934,,-3145.0000000000027
2017.10.12,-1106.000000000007,-598.0000000000097,-242.999999999995,-971.0000000000036,,-2918.0000000000155
2017.10.12,-1201.0000000000077,-651.0000000000016,-128.0000000000001,-918.0000000000064,,-2898.000000000016
2017.10.12,-1183.0000000000007,-643.0000000000047,-93.00000000000352,-872.0000000000141,,-2791.000000000023
2017.10.12,-1122.0000000000007,-650.0000000000061,-84.00000000000318,-854.0000000000134,,-2710.0000000000236
2017.10.12,-1077.0000000000168,-608.0000000000085,-52.99999999999727,-810.0000000000023,,-2548.000000000025
2017.10.12,-1053.000000000015,-589.0000000000061,-94.99999999999886,-841.0000000000082,,-2578.000000000028
2017.10.12,-1045.000000000007,-544.0,-109.99999999999943,-826.9999999999982,,-2526.0000000000045
2017.10.12,-1028.0000000000066,-531.0000000000036,-114.99999999999488,-830.0000000000125,,-2504.0000000000173
2017.10.13,-1031.000000000004,-531.0000000000036,-121.99999999999989,-822.0000000000027,,-2506.0000000000105
2017.10.13,-1028.0000000000066,-536.0000000000032,-117.00000000000443,-820.999999999998,,-2502.000000000012
2017.10.13,-1043.0000000000161,-565.9999999999999,-132.99999999999557,-852.0000000000039,,-2594.0000000000155
2017.10.13,-1072.0000000000064,-587.0000000000042,-132.000000000005,-856.9999999999993,,-2648.0000000000146
2017.10.13,-1041.000000000003,-571.0000000000103,-120.99999999999511,-817.0000000000073,,-2550.0000000000155
2017.10.13,-1039.000000000012,-590.0000000000016,-123.00000000000466,-819.9999999999932,,-2572.0000000000114
2017.10.13,-1076.0000000000102,-607.0000000000019,-102.99999999999443,-783.0000000000155,,-2569.0000000000223
2017.10.13,-1139.0000000000011,-695.0000000000011,-125.0,-893.0000000000007,,-2852.0000000000027
2017.10.13,-1161.9999999999964,-697.0000000000032,-126.99999999999534,-864.0000000000043,,-2849.999999999999
2017.10.13,-1166.0000000000005,-644.0000000000001,-147.99999999999613,-901.0000000000105,,-2859.0000000000073
2017.10.13,-1204.000000000005,-706.0000000000066,-121.99999999999989,-864.0000000000043,,-2896.0000000000155
2017.10.13,-1210.0,-737.0000000000099,-15.000000000000568,-792.0000000000016,,-2754.000000000012
2017.10.13,-1204.000000000005,-702.0000000000026,-12.000000000000455,-822.0000000000027,,-2740.000000000011
2017.10.13,-1205.0000000000116,-681.0000000000093,-39.00000000000148,-870.0000000000045,,-2795.000000000027
2017.10.13,-1184.0000000000073,-699.0000000000052,-40.00000000000625,-887.0000000000005,,-2810.000000000019
2017.10.13,-1178.9999999999968,-674.000000000008,-25.99999999999625,-856.9999999999993,,-2736.0
2017.10.13,-1209.0000000000157,-690.0000000000017,-13.999999999995794,-841.0000000000082,,-2754.0000000000214
2017.10.13,-1190.0000000000023,-681.0000000000093,24.00000000000091,-787.0000000000061,,-2634.000000000017
2017.10.13,-1178.9999999999968,-694.0000000000057,22.00000000000557,-798.0000000000018,,-2648.9999999999986
2017.10.13,-1153.000000000004,-730.0000000000084,132.000000000005,-675.0000000000114,,-2426.000000000019
2017.10.13,-1082.0000000000052,-751.0000000000017,159.9999999999966,-509.9999999999909,,-2183.000000000001
2017.10.13,-985.0000000000136,-711.000000000006,155.00000000000114,-454.00000000000773,,-1995.0000000000261
2017.10.13,-1006.000000000018,-772.000000000006,128.0000000000001,-531.0000000000059,,-2181.00000000003
2017.10.13,-1053.000000000015,-760.0000000000051,96.00000000000364,-558.9999999999975,,-2276.0000000000136
2017.10.13,-1039.000000000012,-721.000000000005,7.999999999995566,-689.9999999999977,,-2442.000000000019
2017.10.13,-1025.0000000000093,-770.000000000004,-33.00000000000125,-614.0000000000043,,-2442.000000000019
2017.10.13,-1031.000000000004,-806.0000000000067,-43.00000000000637,-586.0000000000127,,-2466.00000000003
2017.10.13,-1022.0000000000118,-806.0000000000067,10.99999999999568,-640.9999999999911,,-2458.000000000014
2017.10.13,-956.0000000000013,-787.0000000000043,48.00000000000182,-596.0000000000036,,-2291.0000000000073
2017.10.13,-894.000000000017,-731.0000000000039,82.99999999999841,-585.000000000008,,-2127.0000000000305
2017.10.13,-812.0000000000127,-647.0000000000086,90.00000000000341,-503.9999999999907,,-1873.0000000000086
2017.10.13,-1435.0000000000084,-1168.0000000000023,-21.000000000000796,-644.0000000000055,,-3268.0000000000173
2017.10.13,-1444.000000000001,-1244.0000000000007,-97.99999999999898,-667.0000000000016,,-3453.0000000000027
2017.10.13,-1443.0000000000166,-1287.0000000000048,-123.99999999999523,-662.0000000000061,,-3516.0000000000227
2017.10.13,-1399.0000000000168,-1245.0000000000073,-48.00000000000182,-681.0000000000116,,-3373.0000000000373
2017.10.13,-1217.0000000000014,-1233.0000000000064,33.00000000000125,-584.0000000000032,,-3001.0000000000095
2017.10.13,-1124.0000000000139,-1206.000000000007,120.00000000000455,-509.00000000001455,,-2719.000000000031
2017.10.13,-1111.0000000000175,-1183.0000000000007,123.00000000000466,-485.99999999999,,-2657.0000000000036
2017.10.13,-1155.000000000017,-1229.0000000000023,135.99999999999568,-463.99999999999864,,-2712.0000000000223
2017.10.13,-1182.0000000000164,-1239.0000000000011,135.00000000000512,-480.99999999999454,,-2767.000000000007
2017.10.13,-1004.0000000000049,-1180.0000000000032,243.99999999999977,-312.0000000000118,,-2252.00000000002
2017.10.13,-961.0000000000118,-1164.0000000000095,278.0000000000058,-286.00000000000136,,-2133.000000000017
2017.10.13,-945.0000000000181,-1180.0000000000032,254.99999999999545,-229.00000000001342,,-2099.000000000039
2017.10.13,-919.0000000000032,-1187.0000000000048,167.0000000000016,-219.99999999999886,,-2159.0000000000055
2017.10.13,-911.0000000000174,-1165.000000000005,129.0000000000049,-233.0000000000041,,-2180.0000000000214
2017.10.13,-917.9999999999966,-1181.0000000000098,144.00000000000546,-227.00000000000387,,-2182.0000000000045
2017.10.13,-953.0000000000039,-1210.0,168.00000000000637,-284.9999999999966,,-2279.9999999999936
2017.10.13,-939.0000000000009,-1207.0000000000025,204.00000000000773,-241.00000000001387,,-2183.00000000001
