date,GBPUSD,USDCAD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.06.21,-283.99999999999534,-204.00000000000418,-215.00000000000963,-59.99999999998806,178.00000000000037,-78.00000000000296,-509.00000000000387,-81.00000000001728,-380.9999999999869,-301.9999999999925,-432.00000000000216,-479.99999999998977,,-2847.999999999992
2021.06.21,-238.99999999998923,-205.00000000001074,-209.00000000001472,-68.9999999999884,188.9999999999947,-35.00000000002501,-459.0000000000094,-90.00000000000341,-442.9999999999934,-308.9999999999975,-409.000000000006,-491.9999999999902,,-2770.0000000000337
2021.06.21,-204.99999999998852,-134.99999999999625,-191.00000000000784,-1.9999999999953388,193.99999999999417,25.999999999982037,-486.00000000000864,-19.000000000005457,-373.00000000000114,-240.99999999999966,-318.00000000001205,-444.9999999999932,,-2195.000000000032
2021.06.21,-63.99999999999739,31.999999999987594,-123.00000000000644,219.0000000000083,222.99999999999542,438.99999999999295,-537.0000000000097,274.0000000000009,-299.99999999998914,26.00000000001046,-16.000000000005343,-206.99999999999363,,-34.00000000000597
2021.06.21,-85.00000000000173,72.99999999998974,-134.00000000001188,259.00000000000034,234.99999999999633,422.9999999999734,-583.0000000000002,257.99999999998136,-215.99999999999397,56.000000000011596,-14.000000000010004,-194.00000000000261,,77.99999999993236
2021.06.21,-72.99999999998974,86.99999999999264,-181.00000000000892,307.00000000000216,254.99999999999412,448.99999999998386,-580.0000000000027,234.99999999998522,-109.00000000000354,81.00000000000307,43.99999999999693,-137.99999999999102,,376.99999999996203
2021.06.21,-85.99999999998609,87.99999999999919,-159.00000000002024,280.00000000000114,243.99999999999977,442.99999999998363,-676.0000000000099,231.99999999999932,-51.000000000001044,96.00000000000364,44.999999999987494,-141.9999999999959,,313.999999999961
2021.06.21,-153.9999999999875,129.99999999998568,-135.00000000001845,180.00000000000682,251.99999999999667,309.99999999997385,-756.0000000000011,144.9999999999818,-52.99999999999194,80.0000000000125,-26.00000000001046,-203.99999999999352,,-231.0000000000457
2021.06.21,-231.99999999998778,-48.000000000003595,-176.00000000002058,24.00000000000091,247.99999999999267,120.9999999999809,-713.9999999999924,-55.00000000000682,-200.00000000000017,-125.99999999999056,-179.00000000000205,-382.99999999999557,,-1720.000000000025
2021.06.21,-339.0000000000004,-94.00000000001629,-195.00000000001182,-35.99999999998715,225.99999999999287,27.999999999991587,-680.0000000000139,-84.00000000000318,-235.99999999999176,-138.9999999999958,-210.00000000000796,-406.9999999999965,,-2166.0000000000405
2021.06.21,-295.99999999998516,-15.00000000000945,-299.00000000000483,36.000000000001364,156.99999999999602,33.999999999991815,-828.0000000000065,-22.999999999996135,-52.99999999999194,-89.9999999999892,-100.00000000000853,-278.99999999999636,,-1755.999999999999
2021.06.21,-405.9999999999952,-2.0000000000131024,-313.00000000000773,-140.99999999999113,182.99999999999983,-215.0000000000034,-948.9999999999999,-256.0000000000002,-18.999999999991246,-163.99999999998727,-218.00000000000352,-399.0000000000009,,-2898.999999999994
2021.06.21,-459.99999999999375,5.999999999994898,-335.00000000001864,-162.9999999999967,178.00000000000037,-279.0000000000248,-1049.0000000000111,-296.0000000000207,5.000000000010552,-134.9999999999909,-223.0000000000132,-405.9999999999917,,-3157.0000000000564
2021.06.21,-510.99999999999477,-62.000000000006494,-311.0000000000168,-116.99999999999022,200.99999999999562,-220.00000000002728,-927.9999999999955,-281.0000000000059,146.00000000000168,-137.00000000000045,-139.00000000001,-328.9999999999935,,-2688.0000000000437
2021.06.21,-753.9999999999881,-273.0000000000121,-555.0000000000166,-258.99999999998613,51.99999999999649,-737.9999999999995,-968.9999999999976,-461.00000000001273,-157.99999999999147,-430.9999999999974,-422.00000000001125,-600.9999999999991,,-5569.0000000000155
2021.06.21,-834.9999999999858,-360.0000000000048,-607.0000000000019,-273.9999999999867,31.999999999998696,-761.0000000000241,-997.0000000000034,-485.00000000001364,-127.99999999999478,-475.9999999999991,-412.00000000000614,-587.9999999999939,,-5891.0000000000155
2021.06.21,-785.9999999999978,-360.0000000000048,-614.0000000000034,-260.9999999999957,59.99999999999339,-743.0000000000234,-866.9999999999956,-508.0000000000098,-49.99999999999449,-474.9999999999943,-430.0000000000068,-570.999999999998,,-5605.000000000031
2021.06.21,-933.9999999999905,-415.0000000000098,-696.0000000000077,-271.99999999999136,-24.000000000001798,-889.00000000001,-964.9999999999936,-496.0000000000093,-9.999999999998899,-516.9999999999959,-447.00000000000273,-548.0000000000018,,-6213.000000000014
2021.06.21,-916.99999999999,-409.99999999999926,-663.0000000000135,-310.99999999999284,-25.00000000000835,-884.0000000000146,-1069.9999999999932,-487.99999999999955,-150.00000000000568,-526.9999999999868,-484.00000000000887,-586.9999999999891,,-6516.000000000002
2021.06.21,-932.9999999999839,-451.0000000000014,-734.0000000000124,-264.99999999998636,-82.99999999999974,-889.00000000001,-977.0000000000057,-437.0000000000118,-137.9999999999937,-538.9999999999873,-458.0000000000126,-573.9999999999981,,-6478.000000000003
2021.06.21,-861.999999999985,-507.9999999999973,-665.0000000000044,-246.9999999999999,-36.0000000000027,-812.0000000000118,-832.0000000000105,-415.9999999999968,-119.00000000000244,-579.9999999999983,-455.0000000000125,-542.9999999999922,,-6075.000000000015
2021.06.21,-800.0000000000007,-537.0000000000097,-602.0000000000136,-280.9999999999917,-9.00000000000345,-768.0000000000007,-771.0000000000106,-436.00000000000705,-114.99999999999844,-603.9999999999992,-427.0000000000067,-536.0000000000014,,-5886.000000000042
2021.06.21,-1005.9999999999958,-682.0000000000048,-677.0000000000165,-416.9999999999874,-33.000000000005244,-1079.0000000000077,-747.0000000000088,-633.0000000000098,-150.00000000000568,-750.0,-562.0000000000118,-691.9999999999931,,-7428.000000000046
2021.06.21,-1044.9999999999848,-714.999999999999,-692.0000000000038,-579.9999999999983,-33.000000000005244,-1210.000000000008,-775.9999999999989,-780.0000000000011,-72.99999999998974,-833.999999999989,-592.000000000013,-700.9999999999934,,-8030.9999999999845
2021.06.21,-1246.9999999999982,-846.0000000000134,-774.000000000008,-626.9999999999953,-79.00000000000685,-1390.0000000000148,-836.9999999999989,-870.0000000000045,-87.99999999999919,-922.9999999999876,-690.0000000000119,-796.999999999997,,-9168.000000000036
2021.06.21,-1246.9999999999982,-882.000000000005,-632.0000000000103,-771.9999999999914,-73.00000000000084,-1328.000000000003,-836.9999999999989,-818.000000000012,-170.00000000000347,-891.9999999999959,-709.0000000000032,-792.9999999999922,,-9153.000000000016
2021.06.21,-1234.9999999999861,-903.0000000000093,-610.0000000000216,-685.9999999999928,-112.000000000001,-1327.0000000000266,-778.000000000012,-747.0000000000141,-190.00000000000128,-893.0000000000007,-634.0000000000003,-763.9999999999958,,-8879.000000000062
2021.06.21,-1236.9999999999993,-933.000000000006,-649.0000000000107,-706.9999999999936,-136.00000000000279,-1384.0000000000146,-747.0000000000088,-765.0000000000148,-229.99999999999687,-973.9999999999895,-676.0000000000019,-813.999999999993,,-9252.000000000033
2021.06.21,-1276.9999999999948,-940.0000000000075,-661.0000000000005,-705.9999999999889,-130.0000000000079,-1379.000000000019,-632.0000000000103,-751.0000000000048,-269.9999999999925,-953.9999999999935,-678.0000000000115,-808.9999999999975,,-9187.00000000003
2021.06.21,-1378.9999999999968,-967.0000000000067,-666.000000000011,-705.9999999999889,-135.00000000000733,-1442.0000000000073,-753.0000000000036,-784.9999999999966,-289.9999999999903,-950.9999999999934,-698.0000000000075,-825.0000000000028,,-9597.000000000013
2021.06.21,-1379.9999999999814,-968.9999999999976,-674.000000000019,-748.9999999999952,-136.00000000000279,-1485.0000000000136,-751.9999999999972,-817.0000000000073,-312.00000000000114,-964.9999999999892,-771.0000000000008,-873.9999999999952,,-9884.0
2021.06.21,-1401.999999999992,-983.0000000000006,-740.0000000000073,-783.9999999999918,-174.00000000000747,-1642.0000000000243,-751.0000000000127,-873.0000000000189,-324.9999999999975,-1045.9999999999923,-818.000000000012,-911.9999999999919,,-10450.000000000051
2021.06.21,-1400.9999999999857,-1023.0000000000183,-733.0000000000059,-798.9999999999924,-187.00000000000384,-1612.9999999999995,-719.000000000003,-870.0000000000045,-385.99999999999744,-1061.9999999999977,-835.000000000008,-926.0000000000019,,-10554.000000000016
2021.06.21,-1408.9999999999936,-1028.0000000000066,-736.0000000000033,-793.9999999999969,-197.00000000000273,-1635.0000000000193,-726.0000000000044,-860.0000000000136,-390.0000000000015,-1066.9999999999932,-830.0000000000125,-908.0000000000013,,-10580.00000000005
2021.06.21,-1427.9999999999848,-1058.0000000000034,-728.0000000000175,-850.9999999999991,-194.0000000000053,-1679.000000000002,-706.0000000000066,-915.0000000000205,-385.99999999999744,-1103.999999999999,-891.0000000000053,-944.9999999999932,,-10885.000000000033
2021.06.21,-1408.9999999999936,-1024.0000000000027,-699.0000000000052,-870.9999999999951,-180.0000000000024,-1674.0000000000066,-739.0000000000008,-911.0000000000014,-268.0000000000016,-1093.999999999994,-861.0000000000042,-920.9999999999923,,-10651.0
2021.06.21,-1376.9999999999839,-1015.0000000000103,-663.0000000000135,-873.9999999999952,-146.00000000000168,-1649.000000000001,-692.0000000000038,-935.0000000000023,-197.00000000000273,-1096.999999999994,-879.0000000000049,-884.0000000000003,,-10408.000000000013
2021.06.21,-1410.0000000000002,-1050.0000000000175,-693.0000000000102,-882.9999999999956,-179.00000000000693,-1705.0000000000125,-751.9999999999972,-956.0000000000173,-182.99999999999983,-1137.0000000000005,-916.000000000011,-905.0000000000011,,-10769.000000000071
2021.06.22,-1421.99999999999,-1039.000000000012,-660.0000000000161,-875.0,-223.00000000000654,-1662.0000000000061,-734.0000000000124,-933.0000000000211,-550.000000000006,-1098.9999999999895,-845.0000000000131,-885.9999999999957,,-10928.00000000007
2021.06.22,-1419.999999999999,-1012.0000000000128,-666.000000000011,-888.9999999999958,-211.00000000000563,-1684.000000000026,-717.9999999999964,-911.0000000000014,-330.9999999999924,-1075.9999999999934,-841.0000000000082,-867.999999999995,,-10627.000000000038
2021.06.22,-1423.999999999981,-1011.0000000000064,-687.9999999999998,-867.999999999995,-206.00000000000617,-1690.0000000000261,-777.0000000000055,-933.9999999999975,-323.0000000000066,-1077.9999999999886,-873.0000000000047,-884.9999999999909,,-10757.00000000001
2021.06.22,-1389.9999999999802,-963.0000000000027,-706.0000000000066,-842.9999999999893,-170.00000000000347,-1669.0000000000111,-773.0000000000015,-915.9999999999968,-239.99999999999577,-1056.999999999988,-876.0000000000048,-905.0000000000011,,-10507.999999999982
2021.06.22,-1357.9999999999925,-928.0000000000177,-709.0000000000041,-841.9999999999987,-179.00000000000693,-1670.000000000016,-795.9999999999967,-924.0000000000066,-229.99999999999687,-1046.999999999997,-889.00000000001,-906.9999999999965,,-10479.00000000004
2021.06.22,-1374.999999999993,-955.0000000000169,-706.0000000000066,-899.9999999999915,-152.00000000000767,-1743.9999999999998,-758.9999999999985,-1000.0,-248.99999999998812,-1100.999999999999,-947.0000000000027,-960.9999999999985,,-10849.000000000002
2021.06.22,-1311.9999999999798,-917.9999999999966,-697.0000000000143,-850.9999999999991,-150.00000000000568,-1668.0000000000064,-739.0000000000008,-948.0000000000075,-106.99999999999044,-1068.9999999999884,-846.0000000000036,-864.9999999999949,,-10169.999999999987
2021.06.22,-1244.999999999985,-859.0000000000098,-670.000000000015,-714.9999999999892,-114.00000000000298,-1465.0000000000034,-710.999999999995,-826.0000000000218,-73.99999999999629,-959.9999999999937,-721.0000000000036,-772.9999999999961,,-9133.000000000011
2021.06.22,-1200.9999999999854,-842.0000000000094,-665.0000000000044,-672.9999999999876,-115.00000000000954,-1387.0000000000005,-676.0000000000099,-763.0000000000052,-130.99999999999224,-939.9999999999977,-672.0000000000113,-754.9999999999955,,-8820.000000000007
2021.06.22,-1154.999999999995,-831.000000000004,-646.0000000000132,-689.9999999999977,-92.00000000000318,-1410.000000000025,-653.999999999999,-807.0000000000164,-1.999999999990898,-950.9999999999934,-650.0000000000057,-731.9999999999993,,-8620.000000000044
2021.06.22,-1200.0000000000011,-851.0000000000017,-687.0000000000153,-816.9999999999931,-124.00000000000189,-1616.0000000000139,-666.000000000011,-933.0000000000211,-69.9999999999923,-1062.9999999999882,-724.0000000000038,-834.9999999999937,,-9586.000000000038
2021.06.22,-1255.9999999999905,-858.0000000000032,-770.000000000004,-817.9999999999978,-153.00000000000313,-1691.0000000000025,-740.0000000000073,-983.0000000000041,-73.99999999999629,-1094.9999999999989,-734.0000000000089,-845.9999999999894,,-10018.000000000005
2021.06.22,-1261.000000000001,-884.0000000000181,-714.0000000000147,-843.9999999999941,-115.00000000000954,-1664.0000000000157,-717.9999999999964,-1013.0000000000052,48.000000000003595,-1077.9999999999886,-650.0000000000057,-801.9999999999925,,-9695.000000000038
2021.06.22,-1261.000000000001,-892.0000000000039,-701.0000000000183,-867.999999999995,-109.00000000000354,-1677.000000000021,-686.0000000000089,-1015.0000000000148,85.00000000000173,-1109.9999999999995,-662.0000000000061,-817.9999999999978,,-9714.000000000067
2021.06.22,-1225.9999999999939,-890.9999999999974,-706.0000000000066,-827.9999999999887,-106.00000000000608,-1627.0000000000095,-636.9999999999986,-990.0000000000091,-48.99999999998794,-1087.9999999999939,-723.0000000000132,-852.9999999999944,,-9723.999999999998
2021.06.22,-1188.9999999999957,-863.9999999999981,-711.0000000000172,-803.9999999999878,-126.99999999999933,-1620.0000000000045,-638.0000000000052,-957.000000000022,-68.99999999998573,-1084.9999999999936,-730.000000000004,-847.999999999999,,-9642.000000000011
2021.06.22,-1164.9999999999939,-848.0000000000043,-733.0000000000059,-784.9999999999966,-126.0000000000039,-1617.0000000000186,-629.9999999999973,-943.000000000012,-63.99999999999739,-1083.999999999989,-743.0000000000092,-836.9999999999891,,-9575.000000000018
2021.06.22,-1115.9999999999836,-812.0000000000127,-725.0000000000201,-743.9999999999998,-117.00000000000044,-1550.0000000000114,-638.0000000000052,-908.0000000000155,43.999999999999595,-1053.9999999999877,-675.0000000000114,-762.0000000000005,,-9057.000000000047
2021.06.22,-1146.9999999999868,-828.0000000000065,-799.0000000000164,-743.9999999999998,-158.0000000000026,-1638.0000000000052,-683.9999999999957,-921.0000000000207,-174.00000000000747,-1094.9999999999989,-703.000000000003,-853.9999999999992,,-9745.000000000044
2021.06.22,-1160.9999999999898,-863.9999999999981,-730.0000000000084,-772.9999999999961,-131.99999999999878,-1564.0000000000214,-632.9999999999947,-915.0000000000205,-319.999999999987,-1060.9999999999927,-716.0000000000082,-906.9999999999965,,-9776.000000000011
2021.06.22,-1124.9999999999982,-882.000000000005,-667.0000000000176,-845.9999999999894,-104.00000000000409,-1562.0000000000118,-539.0000000000006,-954.0000000000077,-303.9999999999932,-1106.9999999999993,-737.000000000009,-948.9999999999981,,-9776.000000000033
2021.06.22,-1057.9999999999811,-879.0000000000075,-545.0000000000177,-904.9999999999869,-6.0000000000060005,-1518.0000000000007,-486.999999999993,-1038.000000000011,-133.00000000000534,-1117.999999999995,-675.0000000000114,-920.0000000000017,,-9282.000000000016
2021.06.22,-942.9999999999827,-754.0000000000102,-542.0000000000202,-869.9999999999903,-21.999999999999797,-1473.0000000000132,-499.000000000005,-975.9999999999991,-76.99999999999375,-1080.9999999999889,-602.0000000000039,-850.9999999999991,,-8690.000000000007
2021.06.22,-827.0,-762.0000000000182,-449.0000000000105,-824.9999999999886,37.99999999999359,-1295.000000000016,-364.9999999999931,-937.0000000000118,-97.9999999999981,-1049.9999999999973,-551.0000000000019,-840.999999999994,,-7962.0000000000355
2021.06.22,-858.9999999999875,-811.0000000000061,-477.0000000000163,-813.999999999993,10.999999999994348,-1330.0000000000125,-299.00000000000483,-954.0000000000077,-207.00000000000162,-1102.9999999999945,-607.0000000000135,-869.9999999999903,,-8320.000000000033
2021.06.22,-817.000000000001,-787.0000000000043,-568.000000000013,-775.9999999999962,-24.000000000001798,-1262.0000000000005,-333.0000000000055,-843.9999999999941,-219.99999999999798,-1064.9999999999977,-542.0000000000016,-829.9999999999983,,-8068.000000000013
2021.06.22,-852.9999999999926,-794.0000000000058,-571.0000000000103,-664.999999999992,-23.00000000000635,-1234.0000000000089,-347.9999999999928,-774.0000000000009,-307.99999999999716,-1040.9999999999968,-595.0000000000131,-845.9999999999894,,-8052.0000000000055
2021.06.22,-940.9999999999918,-829.0000000000131,-568.000000000013,-722.999999999999,-50.0000000000056,-1350.999999999999,-395.99999999999636,-832.9999999999984,-292.00000000000335,-1060.9999999999927,-640.0000000000006,-887.0000000000005,,-8571.000000000015
2021.06.22,-993.9999999999837,-852.0000000000083,-576.0000000000209,-802.9999999999973,-55.000000000005045,-1466.0000000000082,-520.9999999999936,-913.0000000000109,-411.0000000000058,-1106.9999999999993,-750.0,-982.9999999999899,,-9431.000000000022
2021.06.22,-1136.999999999988,-807.0000000000022,-704.0000000000157,-862.9999999999995,-142.00000000000878,-1673.0000000000018,-666.000000000011,-985.0000000000136,-490.999999999997,-1112.9999999999995,-816.0000000000025,-1054.000000000002,,-10451.00000000004
2021.06.22,-1130.9999999999932,-795.9999999999967,-714.0000000000147,-888.9999999999958,-150.00000000000568,-1725.0000000000227,-719.000000000003,-1000.0,-516.0000000000053,-1135.9999999999957,-826.0000000000076,-1080.9999999999889,,-10683.00000000003
2021.06.22,-1030.999999999982,-686.0000000000089,-668.0000000000019,-963.9999999999986,-138.00000000000477,-1665.0000000000205,-730.9999999999927,-1117.0000000000186,-414.00000000000324,-1122.0,-765.0000000000006,-1003.9999999999907,,-10305.000000000022
2021.06.22,-1062.9999999999918,-808.0000000000088,-649.0000000000107,-1077.9999999999886,-67.00000000000594,-1826.0000000000218,-645.0000000000067,-1280.0000000000011,-299.99999999998914,-1260.9999999999957,-897.0000000000056,-1134.999999999991,,-11009.000000000016
2021.06.22,-1059.9999999999943,-811.0000000000061,-623.000000000018,-1076.9999999999982,-50.0000000000056,-1826.0000000000218,-628.0000000000064,-1280.0000000000011,-373.00000000000114,-1238.99999999999,-885.0000000000051,-1143.0000000000007,,-10995.000000000047
2021.06.22,-1184.9999999999916,-890.000000000013,-733.0000000000059,-1094.9999999999989,-108.00000000000809,-1958.0000000000268,-634.0000000000013,-1274.000000000001,-401.99999999999125,-1303.9999999999877,-895.0000000000102,-1179.000000000002,,-11657.000000000036
2021.06.22,-1258.999999999988,-893.0000000000105,-907.0000000000133,-1122.0,-200.00000000000017,-2096.0000000000036,-863.9999999999981,-1281.000000000006,-489.99999999999045,-1309.9999999999882,-925.0000000000114,-1220.9999999999895,,-12567.999999999996
2021.06.22,-1366.0000000000005,-978.9999999999966,-938.0000000000166,-1093.999999999994,-212.00000000000108,-2241.0000000000136,-856.9999999999967,-1338.9999999999986,-699.9999999999895,-1414.999999999992,-1066.0000000000025,-1351.9999999999895,,-13558.999999999989
2021.06.22,-1283.9999999999964,-958.9999999999987,-892.0000000000039,-1084.9999999999936,-179.00000000000693,-2182.0000000000164,-700.0000000000117,-1397.9999999999961,-621.9999999999892,-1417.9999999999923,-1064.0000000000073,-1340.999999999994,,-13124.000000000007
2021.06.22,-1417.999999999986,-1124.9999999999982,-938.0000000000166,-1139.9999999999864,-162.0000000000066,-2256.0,-598.999999999994,-1536.0000000000014,-638.9999999999895,-1500.0,-1138.0000000000052,-1421.999999999997,,-13872.99999999998
2021.06.22,-1472.999999999991,-1279.000000000008,-869.0000000000086,-1214.999999999989,-92.99999999999864,-2312.000000000012,-642.0000000000092,-1627.0000000000095,-587.0000000000042,-1606.9999999999993,-1162.0000000000061,-1454.9999999999982,,-14321.000000000033
2021.06.22,-1483.9999999999964,-1391.0000000000089,-860.0000000000163,-1233.9999999999945,-100.00000000000009,-2346.0000000000036,-507.9999999999973,-1626.0000000000048,-607.0000000000019,-1701.9999999999982,-1182.0000000000023,-1463.9999999999986,,-14504.000000000022
2021.06.22,-1490.999999999998,-1314.9999999999995,-835.000000000008,-1244.9999999999905,-92.00000000000318,-2307.0000000000164,-456.00000000001194,-1609.0000000000089,-626.9999999999998,-1622.0,-1219.0000000000082,-1478.999999999999,,-14297.000000000044
2021.06.22,-1514.9999999999998,-1350.0000000000068,-846.0000000000134,-1238.99999999999,-80.00000000000229,-2326.000000000022,-419.0000000000138,-1617.0000000000186,-590.999999999986,-1622.9999999999905,-1212.0000000000032,-1468.999999999994,,-14287.000000000042
2021.06.22,-1535.9999999999818,-1416.0000000000173,-817.000000000001,-1261.9999999999864,-79.00000000000685,-2281.000000000006,-340.00000000000693,-1631.0000000000002,-807.9999999999865,-1648.9999999999868,-1261.00000000001,-1519.999999999996,,-14599.999999999989
2021.06.22,-1693.9999999999955,-1539.0000000000014,-902.0000000000028,-1269.999999999996,-116.00000000000499,-2440.0000000000264,-371.99999999999454,-1657.0000000000107,-818.9999999999919,-1721.999999999994,-1327.0000000000123,-1578.9999999999936,,-15437.000000000025
2021.06.22,-1659.9999999999948,-1550.0000000000068,-892.0000000000039,-1253.9999999999907,-115.00000000000954,-2410.000000000025,-353.0000000000033,-1641.999999999996,-736.9999999999877,-1736.9999999999948,-1328.000000000003,-1557.9999999999927,,-15236.00000000001
2021.06.22,-1566.999999999985,-1517.0000000000127,-907.0000000000133,-1226.9999999999895,-106.00000000000608,-2359.000000000009,-238.0000000000049,-1604.0000000000134,-687.9999999999998,-1742.999999999995,-1300.0000000000114,-1515.0000000000005,,-14771.000000000038
2021.06.22,-1577.9999999999905,-1575.0000000000152,-921.0000000000163,-1207.9999999999984,-109.99999999999899,-2391.0000000000196,-178.00000000001148,-1627.0000000000095,-777.0000000000055,-1797.9999999999877,-1321.0000000000123,-1545.0000000000018,,-15029.000000000067
2021.06.23,-1578.999999999997,-1571.0000000000114,-841.0000000000028,-1187.9999999999882,-225.00000000000853,-2387.0000000000005,-225.00000000000853,-1594.9999999999989,-809.9999999999997,-1740.9999999999995,-1248.0000000000045,-1432.9999999999927,,-14843.000000000011
2021.06.23,-1539.0000000000014,-1574.0000000000086,-864.0000000000203,-1181.999999999988,-128.00000000000588,-2291.0000000000255,-140.0000000000068,-1564.0000000000214,-821.9999999999894,-1744.9999999999905,-1248.0000000000045,-1487.9999999999995,,-14585.000000000062
2021.06.23,-1579.9999999999814,-1561.9999999999968,-892.0000000000039,-1214.999999999989,-109.00000000000354,-2356.999999999999,-177.00000000000495,-1617.0000000000186,-736.0000000000033,-1766.999999999996,-1291.000000000011,-1515.0000000000005,,-14818.000000000007
2021.06.23,-1581.9999999999945,-1538.000000000017,-912.0000000000017,-1194.9999999999932,-113.00000000000753,-2350.999999999999,-212.99999999999653,-1598.0000000000132,-629.9999999999973,-1745.999999999995,-1270.0000000000102,-1480.9999999999945,,-14629.000000000022
2021.06.23,-1586.999999999983,-1514.0000000000152,-922.0000000000006,-1187.9999999999882,-119.00000000000244,-2368.0000000000236,-214.00000000000307,-1604.0000000000134,-546.9999999999864,-1735.99999999999,-1254.000000000005,-1444.9999999999932,,-14498.000000000002
2021.06.23,-1622.9999999999966,-1537.0000000000107,-956.0000000000013,-1177.9999999999973,-131.99999999999878,-2390.0000000000146,-229.99999999999687,-1592.000000000013,-624.9999999999867,-1747.0,-1324.0000000000123,-1484.9999999999995,,-14819.00000000003
2021.06.23,-1586.999999999983,-1521.0000000000168,-956.0000000000013,-1241.9999999999902,-126.0000000000039,-2473.000000000013,-215.99999999999397,-1670.000000000016,-598.999999999994,-1806.999999999988,-1371.0000000000093,-1515.9999999999911,,-15084.0
2021.06.23,-1493.9999999999952,-1450.000000000018,-907.0000000000133,-1210.9999999999986,-100.00000000000009,-2377.0000000000095,-221.00000000000452,-1623.0000000000189,-479.99999999999153,-1762.0000000000005,-1301.0000000000018,-1429.9999999999927,,-14356.000000000044
2021.06.23,-1489.9999999999914,-1451.0000000000023,-908.0000000000199,-1250.9999999999905,-103.00000000000864,-2426.0000000000164,-198.99999999999363,-1687.0000000000118,-500.9999999999959,-1796.999999999997,-1325.0000000000027,-1460.9999999999986,,-14599.000000000027
2021.06.23,-1432.9999999999955,-1415.0000000000107,-908.0000000000199,-1232.99999999999,-91.00000000000774,-2391.0000000000196,-185.00000000001293,-1659.0000000000202,-385.99999999999744,-1772.9999999999961,-1294.0000000000111,-1409.9999999999966,,-14178.000000000078
2021.06.23,-1383.000000000001,-1363.0000000000032,-927.0000000000111,-1189.9999999999977,-109.99999999999899,-2365.000000000009,-205.99999999999508,-1618.9999999999998,-428.00000000000614,-1754.9999999999955,-1266.0000000000055,-1396.9999999999914,,-14009.000000000015
2021.06.23,-1404.9999999999895,-1381.00000000001,-937.00000000001,-1150.9999999999964,-129.00000000000134,-2334.000000000003,-215.00000000000963,-1567.0000000000073,-493.99999999999443,-1736.9999999999948,-1259.0000000000005,-1399.000000000001,,-14008.000000000015
2021.06.23,-1407.999999999987,-1412.9999999999975,-900.0000000000119,-1142.9999999999864,-120.00000000000898,-2290.0000000000205,-181.00000000000892,-1546.999999999997,-493.99999999999443,-1737.9999999999995,-1273.0000000000105,-1384.999999999991,,-13892.000000000015
