date,USDCHF,USDJPY,USDCAD,AUDUSD,CADCHF,EURJPY,AUDJPY,empty,sum
2020.11.09,-165.00000000000404,-44.999999999987494,-136.99999999998712,-21.999999999999797,-173.00000000000094,-78.99999999999352,-40.00000000000625,,-660.9999999999791
2020.11.09,-243.00000000000432,6.000000000000227,-80.99999999999774,-9.999999999998899,-209.9999999999991,-25.99999999999625,-63.00000000000239,,-626.9999999999984
2020.11.09,-184.00000000000637,-6.999999999990791,-53.999999999998494,-36.999999999998145,-280.00000000000244,-61.99999999999761,-52.00000000000671,,-676.0000000000006
2020.11.09,-170.00000000000347,-6.000000000000227,99.00000000000463,80.00000000000229,-302.9999999999977,-85.99999999999852,81.99999999999363,,-303.9999999999994
2020.11.09,-226.00000000000398,-34.99999999999659,70.0000000000145,12.000000000000899,-323.0000000000066,-86.99999999998909,19.99999999999602,,-568.9999999999849
2020.11.09,-251.00000000000122,-68.9999999999884,82.00000000000429,-68.99999999999685,-341.99999999999784,-87.99999999999386,-46.00000000000648,,-782.9999999999803
2020.11.09,-256.0000000000007,-113.99999999999011,114.0000000000141,-50.99999999998994,-399.0000000000049,-114.99999999999488,-19.99999999999602,,-840.9999999999625
2020.11.09,-252.0000000000078,-43.99999999999693,178.00000000001148,1.0000000000065512,-397.99999999999835,-81.99999999999363,25.99999999999625,,-570.9999999999824
2020.11.09,-223.00000000000654,-59.99999999998806,182.99999999999983,42.0000000000087,-385.99999999999744,-112.99999999999955,81.00000000000307,,-475.99999999998
2020.11.09,-214.00000000000307,-110.99999999999,202.00000000001327,59.000000000009045,-395.0000000000009,-184.99999999998806,109.99999999999943,,-533.9999999999603
2020.11.09,-224.000000000002,-101.99999999998965,233.00000000001654,56.0000000000005,-402.00000000000233,-175.99999999998772,126.99999999999534,,-487.9999999999693
2020.11.09,-223.00000000000654,-95.99999999998943,246.99999999999721,102.00000000000209,-414.9999999999987,-158.00000000000125,171.00000000000648,,-371.9999999999901
2020.11.09,-194.0000000000053,-100.99999999999909,284.00000000001756,132.0000000000099,-400.00000000000034,-196.99999999998852,192.99999999999784,,-282.99999999996794
2020.11.09,-201.00000000000674,-181.99999999998795,255.00000000000523,155.00000000000514,-392.00000000000347,-242.999999999995,290.9999999999968,,-316.9999999999859
2020.11.09,-204.99999999999963,-202.99999999998875,245.0000000000063,151.00000000000114,-385.99999999999744,-325.9999999999934,284.9999999999966,,-438.9999999999752
2020.11.09,-219.00000000000253,-253.99999999999068,256.00000000001177,191.00000000000784,-404.99999999999983,-371.9999999999999,349.9999999999943,,-452.99999999997897
2020.11.09,-214.00000000000307,-247.99999999999045,200.00000000000017,146.00000000000168,-400.00000000000034,-348.99999999998954,325.00000000000284,,-539.9999999999787
2020.11.09,-199.00000000000472,-265.99999999999113,175.99999999999838,97.00000000000264,-346.9999999999973,-364.9999999999949,284.9999999999966,,-618.9999999999905
2020.11.09,-162.0000000000066,-241.99999999999022,206.00000000001728,131.00000000000333,-370.9999999999991,-378.0000000000001,295.0000000000017,,-520.9999999999737
2020.11.09,-185.99999999999727,-253.0000000000001,225.00000000000853,37.00000000000925,-380.00000000000256,-319.9999999999932,218.00000000000352,,-658.9999999999718
2020.11.09,-163.99999999999747,-218.9999999999941,212.00000000001216,97.00000000000264,-370.00000000000364,-317.99999999999784,248.00000000000466,,-513.9999999999736
2020.11.09,-318.00000000000716,-302.99999999999727,121.00000000001555,-27.999999999994696,-414.00000000000324,-234.99999999999943,191.0000000000025,,-985.9999999999839
2020.11.09,-272.00000000000557,-314.9999999999977,134.99999999999625,-9.999999999998899,-373.00000000000114,-340.999999999994,194.00000000000261,,-981.9999999999983
2020.11.09,-302.0000000000023,-457.9999999999984,114.99999999999844,-67.9999999999903,-409.99999999999926,-432.9999999999927,248.99999999999523,,-1306.9999999999893
2020.11.09,-304.9999999999997,-434.99999999998806,107.00000000001265,-79.99999999999119,-401.00000000000693,-399.9999999999915,230.99999999999454,,-1282.99999999997
2020.11.09,-275.99999999999847,-402.9999999999916,141.00000000001333,2.000000000002,-401.00000000000693,-400.99999999999625,290.00000000000625,,-1047.9999999999714
2020.11.09,-324.00000000000205,-444.9999999999932,168.0000000000126,-5.999999999994898,-429.99999999999704,-421.99999999999704,304.00000000000205,,-1154.9999999999695
2020.11.09,-370.9999999999991,-934.9999999999881,80.99999999999774,-73.99999999999629,-668.9999999999974,-1128.9999999999907,308.9999999999975,,-2787.9999999999764
2020.11.09,-509.9999999999993,-1170.9999999999923,270.99999999999903,197.00000000000273,-827.0,-1393.0000000000007,957.9999999999984,,-2474.999999999992
2020.11.09,-709.9999999999995,-1697.9999999999932,573.0000000000013,308.00000000000824,-1026.0000000000048,-2080.999999999989,1156.000000000006,,-3477.9999999999714
2020.11.09,-1034.0000000000016,-1759.999999999991,733.0000000000059,323.0000000000066,-1372.0000000000066,-2149.9999999999914,1530.0000000000011,,-3729.9999999999773
2020.11.09,-988.0,-1706.9999999999936,802.0000000000139,404.0000000000044,-1385.000000000003,-2075.9999999999936,1617.0000000000045,,-3332.9999999999673
2020.11.09,-956.0000000000013,-1611.9999999999948,946.0000000000024,504.9999999999999,-1377.000000000006,-2201.999999999998,1682.9999999999927,,-3013.0000000000055
2020.11.09,-1099.0000000000055,-2043.9999999999968,717.000000000012,195.00000000000074,-1365.000000000005,-2363.99999999999,1659.9999999999966,,-4299.999999999987
2020.11.09,-1346.9999999999982,-2089.999999999989,722.0000000000005,195.00000000000074,-1593.0,-2216.9999999999986,1706.0000000000032,,-4623.99999999998
2020.11.09,-1534.000000000002,-2161.999999999992,509.00000000000387,12.000000000000899,-1607.9999999999984,-2128.999999999991,1563.999999999993,,-5347.999999999985
2020.11.09,-1607.9999999999984,-2293.999999999997,507.9999999999973,-45.99999999999049,-1614.9999999999998,-1951.9999999999982,1596.0000000000036,,-5410.999999999983
2020.11.09,-1595.9999999999975,-2350.999999999999,503.000000000009,-67.9999999999903,-1639.0000000000016,-2018.0000000000007,1590.999999999994,,-5577.999999999985
2020.11.09,-1553.0000000000043,-2308.9999999999973,575.0000000000144,-34.99999999999615,-1648.000000000005,-1975.999999999999,1588.9999999999986,,-5356.999999999989
2020.11.09,-1511.0000000000068,-2206.9999999999936,648.0000000000041,85.00000000000173,-1643.0000000000055,-1936.9999999999977,1685.0000000000023,,-4879.999999999996
2020.11.09,-1563.0000000000032,-2236.9999999999945,484.00000000001774,-45.99999999999049,-1568.9999999999982,-1876.9999999999955,1578.9999999999936,,-5228.999999999971
2020.11.09,-1555.0000000000064,-2281.9999999999964,426.9999999999996,-62.99999999999084,-1548.000000000005,-1946.9999999999886,1561.9999999999977,,-5405.999999999989
2020.11.09,-1534.000000000002,-2208.999999999989,449.0000000000105,-4.999999999999449,-1551.0000000000023,-1914.0000000000014,1581.0000000000032,,-5182.99999999998
2020.11.09,-1507.9999999999982,-2152.999999999992,424.00000000000216,51.000000000001044,-1539.9999999999968,-1984.9999999999995,1593.0000000000036,,-5117.99999999998
2020.11.09,-1562.0000000000077,-2159.9999999999964,438.00000000000506,139.00000000000023,-1575.9999999999995,-1988.99999999999,1715.999999999994,,-4993.9999999999945
2020.11.09,-1640.0000000000082,-2102.9999999999945,229.99999999999687,23.00000000000635,-1566.0000000000007,-1918.9999999999968,1540.9999999999968,,-5434.0
2020.11.09,-1670.0000000000048,-2090.999999999994,134.00000000001188,16.0000000000049,-1495.0000000000018,-1766.999999999996,1531.9999999999964,,-5340.999999999984
2020.11.09,-1670.0000000000048,-2099.9999999999945,204.00000000000418,-1.999999999990898,-1507.0000000000027,-1751.9999999999955,1515.0000000000005,,-5311.999999999984
2020.11.10,-1585.9999999999986,-2067.9999999999977,307.00000000001285,-19.999999999997797,-1492.9999999999998,-1751.9999999999955,1462.0000000000032,,-5149.999999999973
2020.11.10,-1654.0,-2024.9999999999914,309.0000000000037,-79.99999999999119,-1532.0,-1655.9999999999918,1365.9999999999995,,-5271.999999999971
2020.11.10,-1623.0000000000077,-2026.9999999999868,292.00000000000335,-56.99999999999594,-1505.0000000000007,-1708.999999999989,1390.0000000000005,,-5238.999999999976
2020.11.10,-1546.000000000003,-1935.9999999999927,290.9999999999968,-11.999999999989797,-1461.0000000000011,-1629.9999999999955,1325.0000000000027,,-4968.999999999983
2020.11.10,-1626.0000000000052,-1965.999999999994,174.00000000000747,-74.99999999999174,-1499.000000000006,-1706.9999999999936,1242.0000000000045,,-5456.999999999978
2020.11.10,-1614.9999999999998,-1959.9999999999936,179.00000000001802,-73.99999999999629,-1446.9999999999982,-1536.9999999999918,1272.9999999999961,,-5180.999999999965
2020.11.10,-1573.0000000000023,-1875.9999999999905,225.00000000000853,-13.999999999991797,-1439.9999999999968,-1524.9999999999914,1224.0000000000036,,-4978.99999999996
2020.11.10,-1517.0000000000016,-1750.0,261.0000000000001,-41.9999999999976,-1410.0000000000002,-1393.0000000000007,1194.0000000000027,,-4656.999999999998
2020.11.10,-1478.0000000000016,-1658.9999999999918,287.000000000015,-5.999999999994898,-1411.0000000000066,-1397.9999999999961,1200.9999999999934,,-4463.999999999983
2020.11.10,-1462.0000000000077,-1623.9999999999952,235.00000000000742,49.00000000001015,-1378.0000000000014,-1396.000000000001,1215.999999999994,,-4359.9999999999945
2020.11.10,-1479.0000000000082,-1628.9999999999907,232.00000000000998,4.999999999999449,-1361.9999999999966,-1323.9999999999982,1129.000000000005,,-4427.99999999998
2020.11.10,-1453.0000000000043,-1682.9999999999927,242.00000000000887,-23.999999999990695,-1361.0000000000011,-1436.9999999999977,1108.9999999999945,,-4606.999999999984
2020.11.10,-1445.0000000000073,-1708.999999999989,275.000000000003,14.000000000002899,-1368.999999999998,-1507.9999999999955,1237.9999999999995,,-4503.999999999984
2020.11.10,-1475.9999999999995,-1735.99999999999,289.0000000000059,38.0000000000047,-1390.9999999999977,-1521.9999999999914,1275.0000000000057,,-4522.999999999962
2020.11.10,-1475.9999999999995,-1704.9999999999982,307.99999999999716,47.00000000000814,-1402.0000000000032,-1503.0,1272.9999999999961,,-4457.999999999999
2020.11.10,-1541.0000000000034,-1714.999999999989,262.00000000000665,30.000000000007798,-1429.0000000000025,-1463.9999999999986,1251.0000000000048,,-4605.999999999975
2020.11.10,-1544.000000000001,-1743.9999999999998,231.0000000000034,6.0000000000060005,-1424.9999999999984,-1472.999999999999,1260.000000000005,,-4688.999999999984
2020.11.10,-1595.000000000002,-1849.9999999999943,226.99999999999943,3.0000000000085514,-1480.999999999999,-1547.9999999999877,1275.9999999999964,,-4967.999999999978
2020.11.10,-1594.0000000000066,-1872.0,296.0000000000074,89.00000000000574,-1507.0000000000027,-1637.0000000000005,1418.0000000000064,,-4806.99999999999
2020.11.10,-1568.9999999999982,-1782.999999999987,170.00000000000347,6.0000000000060005,-1473.9999999999975,-1548.9999999999923,1287.0000000000061,,-4911.999999999959
2020.11.10,-1580.0000000000036,-1791.9999999999873,168.99999999999693,-6.999999999990347,-1434.000000000002,-1610.99999999999,1284.000000000006,,-4970.999999999971
2020.11.10,-1553.9999999999998,-1803.9999999999877,187.00000000000384,60.00000000000449,-1414.9999999999995,-1640.9999999999911,1340.999999999994,,-4825.9999999999745
2020.11.10,-1549.0000000000005,-1878.0,207.00000000000162,76.0000000000094,-1460.0000000000057,-1671.999999999997,1397.0000000000055,,-4878.999999999986
2020.11.10,-1885.9999999999989,-2054.9999999999927,241.00000000000233,85.00000000000173,-1685.9999999999986,-1675.9999999999877,1490.9999999999995,,-5485.9999999999745
