date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.09.03,-79.99999999999119,-79.9999999999983,-2.0000000000131024,-4.999999999999449,-39.00000000000014,-87.99999999999919,-3.0000000000001137,-34.000000000000696,-34.99999999999615,-26.999999999999247,-137.9999999999937,-86.00000000001273,-19.999999999997797,-34.99999999998504,-45.000000000001705,-58.000000000006935,-2.000000000002,,-776.9999999999975
2018.09.03,-86.99999999999264,-67.99999999999784,78.99999999998464,-14.999999999998348,-53.00000000000304,-85.00000000000173,78.00000000000296,7.9999999999968985,-0.999999999995449,10.999999999994348,-96.99999999999153,-67.00000000000728,62.99999999999084,-8.999999999992347,63.99999999999295,-67.99999999999784,65.99999999999939,,-181.00000000001597
2018.09.03,-158.99999999999804,-102.99999999999443,95.999999999985,-29.000000000001247,-74.00000000000739,-129.99999999998568,126.00000000000477,-4.999999999999449,-24.000000000001798,-29.000000000001247,-219.99999999999798,-192.00000000000728,41.000000000002146,11.00000000000545,75.00000000000284,-105.99999999999454,92.00000000000318,,-629.9999999999857
2018.09.03,-167.00000000000603,-128.0000000000001,129.99999999998568,-23.00000000000635,-59.000000000009045,-132.99999999998312,212.0000000000033,-2.999999999997449,-17.000000000000348,-6.0000000000060005,-283.99999999999534,-181.0000000000116,120.99999999999334,65.00000000000395,182.00000000000216,-108.00000000000409,137.9999999999937,,-261.00000000003735
2018.09.03,-140.99999999999113,-131.00000000000023,102.99999999998644,4.999999999999449,15.999999999993797,-127.99999999999478,195.99999999999795,16.0000000000049,50.0000000000056,-4.999999999999449,-290.9999999999968,-179.00000000000205,104.99999999999955,119.00000000000244,144.00000000000546,-34.000000000006025,131.00000000000333,,-23.99999999999156
2018.09.03,-121.99999999999989,-132.99999999999557,89.99999999999008,-17.000000000000348,56.0000000000005,-117.99999999999588,203.00000000000296,1.0000000000065512,92.99999999999864,-11.00000000000545,-268.9999999999859,-149.0000000000009,100.0000000000112,82.00000000000429,138.00000000000523,22.00000000000557,100.99999999999554,,67.00000000003661
2018.09.03,-147.99999999999258,-96.00000000000364,102.00000000000209,7.0000000000014495,73.99999999999629,-149.9999999999835,134.00000000000034,14.000000000002899,104.99999999999955,2.000000000002,-268.9999999999859,-137.00000000000045,79.99999999999119,117.00000000001154,87.99999999999386,42.999999999992156,124.00000000000189,,90.00000000002917
2018.09.03,-144.99999999999514,-30.9999999999917,62.99999999999084,-17.999999999995797,71.99999999999429,-149.9999999999835,16.000000000005343,-9.00000000000345,97.9999999999981,-4.000000000004,-289.9999999999903,-100.00000000002274,69.9999999999923,117.00000000001154,-7.999999999995566,96.00000000000364,114.00000000000298,,-108.99999999998309
2018.09.03,-89.00000000000574,34.000000000006025,29.999999999996696,2.000000000002,114.99999999999844,-115.99999999998278,-39.99999999999204,-0.999999999995449,131.00000000000333,2.000000000002,-320.9999999999935,44.999999999987494,56.000000000011596,87.00000000001484,-66.0000000000025,212.0000000000033,80.99999999999774,,162.0000000000514
2018.09.03,-112.000000000001,19.000000000005457,-7.0000000000014495,36.999999999998145,113.99999999999189,-158.99999999999804,-9.999999999990905,34.000000000000696,126.0000000000039,4.000000000004,-611.9999999999903,-3.0000000000143245,28.000000000005798,114.99999999999844,-61.99999999999761,198.99999999999807,119.00000000000244,,-169.99999999998482
2018.09.03,-151.9999999999966,25.99999999999625,70.99999999999883,85.00000000000173,127.99999999999478,-179.99999999998016,-66.99999999999307,60.99999999999994,138.00000000000477,0.999999999995449,-536.0000000000032,18.999999999977035,69.9999999999923,280.9999999999979,-46.999999999997044,236.99999999999477,207.99999999999707,,342.9999999999808
2018.09.03,-165.9999999999995,126.00000000000477,110.99999999999443,36.0000000000027,102.99999999999754,-184.99999999999073,-90.99999999999397,21.999999999999797,111.00000000000554,-4.999999999999449,-488.9999999999839,92.99999999998931,63.99999999999739,219.00000000001364,-51.00000000000193,233.99999999999466,192.99999999999872,,325.000000000029
2018.09.03,-114.99999999999844,126.00000000000477,122.99999999998423,12.000000000000899,110.99999999999443,-179.99999999998016,-93.99999999999409,-17.000000000000348,106.00000000000608,12.999999999996348,-293.99999999999426,104.99999999998977,120.99999999999334,127.99999999999478,-22.00000000000557,236.0000000000042,142.99999999999312,,501.99999999998914
2018.09.03,-158.99999999999804,144.00000000000546,126.99999999998823,-31.000000000003247,79.99999999999119,-200.00000000000017,-134.00000000000034,-39.00000000000014,91.00000000000774,4.999999999999449,-222.99999999999542,131.99999999997658,90.00000000001229,97.9999999999981,-58.000000000006935,228.9999999999992,109.99999999999899,,261.99999999997294
2018.09.03,-136.99999999998712,144.00000000000546,137.9999999999937,-53.00000000000304,56.0000000000005,-187.99999999998818,-107.99999999998988,-68.99999999999685,57.00000000000705,9.999999999998899,-195.9999999999962,85.99999999998431,66.99999999999484,46.999999999997044,-22.999999999996135,194.00000000000261,70.0000000000034,,95.0000000000304
2018.09.03,-170.00000000000347,118.99999999999977,146.00000000000168,-53.999999999998494,64.99999999999284,-207.00000000000162,-84.00000000000318,-65.00000000000395,69.00000000000794,26.000000000003798,-148.99999999999915,47.9999999999734,72.0000000000054,70.99999999999883,-16.000000000005343,185.00000000000227,75.9999999999983,,131.99999999996905
2018.09.03,-190.99999999998562,82.00000000000784,182.99999999999983,-72.0000000000054,31.999999999998696,-196.99999999998053,-60.99999999999284,-65.00000000000395,72.0000000000054,43.00000000000415,-143.99999999998857,-60.000000000002274,21.00000000000435,111.00000000001664,24.00000000000091,140.00000000000057,78.00000000000028,,-3.999999999920533
2018.09.03,-188.9999999999947,135.00000000000512,187.99999999998818,-107.99999999999699,5.999999999994898,-162.99999999997982,-33.999999999991815,-78.99999999999574,41.9999999999976,66.99999999999484,-80.99999999999774,-47.000000000025466,-4.999999999988347,102.00000000000209,13.999999999995794,126.00000000000477,54.999999999993946,,29.000000000006622
2018.09.03,-140.99999999999113,94.99999999999886,127.99999999999478,-107.99999999999699,17.000000000000348,-130.99999999999224,-49.99999999999716,-83.9999999999952,31.000000000003247,105.99999999999498,29.999999999996696,-54.000000000002046,-59.99999999999339,83.00000000001084,-15.000000000000568,123.99999999999523,25.999999999992696,,-2.9999999999810427
2018.09.03,-22.999999999995246,103.00000000000864,127.99999999999478,-84.0000000000063,-12.000000000000899,-51.000000000001044,-60.99999999999284,-73.99999999999629,21.999999999999797,100.00000000000009,-28.999999999990145,4.9999999999954525,22.999999999995246,75.00000000000284,-7.999999999995566,111.99999999999477,63.99999999999739,,290.0000000000107
2018.09.03,-69.9999999999923,76.00000000000762,109.00000000000354,-39.999999999995595,15.999999999993797,-85.99999999998609,-64.99999999999773,-34.99999999999615,40.00000000000669,82.99999999999974,-26.999999999999247,6.000000000000227,59.99999999999339,48.000000000003595,-12.000000000000455,115.99999999999966,102.99999999999754,,322.00000000003826
2018.09.03,-130.99999999999224,81.00000000000307,109.99999999998789,-194.0000000000053,-48.99999999999905,-69.9999999999923,-3.0000000000001137,-139.99999999999568,1.0000000000065512,119.00000000000244,51.000000000001044,-186.00000000000705,-107.99999999999699,-26.999999999999247,-13.999999999995794,39.99999999999204,-43.999999999999595,,-563.9999999999902
2018.09.03,-89.99999999999008,28.999999999996362,217.99999999998488,-285.00000000000193,-72.0000000000054,-106.99999999999044,-7.999999999995566,-287.9999999999994,-53.999999999998494,153.00000000000313,293.0000000000099,-225.00000000002274,-60.99999999999994,-244.9999999999841,85.99999999999852,-19.99999999999602,-150.00000000000568,,-825.999999999997
2018.09.03,46.0000000000127,22.00000000000557,190.00000000000128,-250.00000000000577,-28.000000000005798,-17.000000000000348,-43.99999999999693,-292.00000000000335,-41.9999999999976,234.00000000000088,585.0000000000133,-211.00000000001273,-19.999999999997797,-248.00000000000378,85.99999999999852,9.000000000000341,-145.00000000000622,,-124.99999999999767
2018.09.03,207.00000000000162,34.000000000006025,204.00000000000418,-285.00000000000193,-35.00000000000725,76.0000000000094,-42.00000000000159,-324.9999999999975,-49.99999999999449,339.0000000000004,890.000000000013,-160.000000000025,8.000000000008,-346.0000000000019,105.99999999999454,24.00000000000091,-165.00000000000404,,480.0000000000044
2018.09.03,297.0000000000139,16.999999999995907,202.9999999999976,-238.0000000000049,-7.0000000000014495,201.00000000000674,-39.99999999999204,-276.9999999999939,-29.000000000001247,341.0000000000024,905.0000000000002,-72.00000000000273,140.0000000000068,-333.9999999999899,115.99999999999966,51.9999999999925,-104.00000000000409,,1171.0000000000252
