date,GBPUSD,EURUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,GBPJPY,EURJPY,EURCAD,CADJPY,NZDCAD,empty,sum
2020.06.22,-285.00000000000193,-109.00000000000354,-400.9999999999958,-424.00000000000216,271.0000000000008,-200.99999999999562,-513.9999999999816,215.99999999999397,45.99999999999049,-231.00000000000875,-424.9999999999976,,-2057.000000000002
2020.06.22,-340.00000000000693,-147.99999999999258,-412.9999999999967,-456.9999999999963,284.9999999999966,-209.9999999999991,-571.9999999999743,277.9999999999916,21.999999999988695,-250.0,-397.0000000000029,,-2201.999999999992
2020.06.22,-354.0000000000099,-130.99999999999224,-434.9999999999965,-421.99999999998903,280.9999999999917,-206.99999999999054,-544.9999999999875,260.9999999999957,51.000000000001044,-221.00000000000364,-419.9999999999982,,-2141.999999999979
2020.06.22,-360.0000000000048,-133.00000000000534,-439.99999999999596,-426.9999999999996,319.9999999999932,-195.00000000000074,-549.999999999983,265.00000000000057,72.99999999998974,-240.99999999999966,-422.00000000000017,,-2110.0000000000055
2020.06.22,-458.00000000000284,-161.99999999999548,-541.0000000000026,-481.99999999998244,344.99999999999886,-196.99999999999162,-673.9999999999782,295.0000000000017,90.99999999999665,-280.00000000000114,-516.0000000000053,,-2578.9999999999627
2020.06.22,-487.99999999999955,-218.99999999999142,-568.0000000000018,-512.0000000000014,402.9999999999916,-204.99999999999963,-733.9999999999804,372.99999999999045,-2.999999999997449,-304.00000000000205,-548.0000000000041,,-2804.999999999996
2020.06.22,-600.0000000000006,-226.99999999999943,-558.9999999999984,-551.9999999999969,429.9999999999926,-159.9999999999935,-826.9999999999982,384.9999999999909,-12.000000000012001,-289.0000000000015,-539.0000000000006,,-2950.0000000000173
2020.06.22,-570.0000000000039,-215.99999999999397,-556.9999999999964,-513.9999999999923,382.99999999999557,-158.99999999999804,-788.9999999999873,304.00000000000205,-13.000000000018552,-290.00000000000625,-558.9999999999984,,-2979.999999999998
2020.06.22,-377.0000000000051,-167.9999999999904,-485.99999999999756,-407.99999999998613,347.999999999999,-148.99999999999915,-583.9999999999748,243.99999999999977,-26.999999999999247,-248.00000000000466,-509.9999999999993,,-2364.9999999999573
2020.06.22,-563.0000000000024,-245.0000000000063,-583.9999999999957,-519.9999999999872,393.99999999999125,-228.99999999999034,-819.9999999999932,319.0000000000026,-7.0000000000014495,-341.0000000000082,-538.0000000000051,,-3133.9999999999955
2020.06.22,-645.0000000000067,-201.00000000000674,-619.0000000000028,-647.9999999999819,379.99999999999545,-253.99999999999866,-980.9999999999945,304.9999999999926,110.99999999999443,-421.99999999999704,-553.999999999999,,-3528.0000000000045
2020.06.22,-831.000000000004,-300.99999999999574,-685.9999999999977,-759.999999999983,486.99999999999477,-273.000000000001,-1164.999999999992,472.999999999999,104.99999999999955,-456.00000000000307,-602.0000000000025,,-4008.9999999999854
2020.06.22,-868.000000000002,-309.0000000000037,-702.9999999999981,-756.9999999999854,491.9999999999902,-236.99999999999832,-1166.9999999999732,477.00000000000387,49.99999999999449,-433.9999999999975,-663.0000000000025,,-4118.999999999972
2020.06.22,-923.9999999999915,-431.0000000000036,-732.9999999999948,-747.9999999999931,489.9999999999949,-209.9999999999991,-1209.9999999999795,474.00000000000375,-50.0000000000167,-427.0000000000067,-668.9999999999974,,-4437.9999999999845
2020.06.22,-927.0000000000111,-445.99999999999085,-763.0000000000026,-754.9999999999945,518.9999999999912,-229.99999999999687,-1212.9999999999939,618.9999999999998,-43.999999999999595,-439.9999999999977,-697.0000000000032,,-4376.999999999998
2020.06.22,-839.0000000000119,-392.9999999999989,-744.0000000000002,-679.9999999999917,494.99999999999034,-200.00000000000017,-1128.9999999999907,542.9999999999922,-49.00000000001015,-414.0000000000015,-709.9999999999995,,-4120.000000000022
2020.06.22,-659.0000000000095,-347.9999999999928,-729.0000000000018,-566.9999999999842,489.9999999999949,-201.99999999999108,-916.9999999999732,487.99999999999955,-101.00000000001774,-370.00000000000455,-719.9999999999984,,-3634.999999999978
2020.06.22,-601.000000000007,-387.000000000004,-751.0000000000017,-458.00000000000284,494.99999999999034,-164.99999999999292,-830.9999999999889,524.0000000000009,-134.00000000001188,-353.9999999999992,-763.9999999999981,,-3426.000000000015
2020.06.22,-459.0000000000094,-333.0000000000055,-702.0000000000026,-462.9999999999912,405.9999999999917,-171.99999999999437,-676.9999999999925,424.99999999999716,-138.0000000000159,-278.0000000000058,-758.0000000000031,,-3149.0000000000314
2020.06.22,-645.0000000000067,-347.0000000000084,-809.9999999999997,-546.000000000002,473.99999999998954,-202.9999999999976,-917.999999999978,462.99999999999386,-72.0000000000054,-399.0000000000009,-792.0000000000039,,-3795.000000000019
2020.06.22,-775.9999999999989,-353.0000000000033,-848.9999999999998,-646.9999999999976,501.99999999999534,-218.99999999999142,-1044.9999999999875,484.99999999999943,10.999999999983245,-424.99999999999716,-875.0000000000035,,-4191.000000000001
2020.06.22,-707.9999999999975,-412.9999999999967,-880.9999999999984,-578.9999999999961,421.99999999999704,-243.99999999999977,-934.9999999999739,506.9999999999908,-62.000000000006494,-362.000000000009,-909.0000000000042,,-4163.9999999999945
2020.06.22,-761.999999999996,-480.99999999999807,-983.0000000000006,-605.9999999999955,485.99999999999,-220.99999999999343,-995.9999999999809,597.999999999999,-114.0000000000141,-418.00000000000637,-983.0000000000006,,-4479.999999999996
2020.06.22,-903.0000000000093,-642.9999999999936,-1041.000000000003,-585.9999999999976,539.0000000000015,-219.99999999999798,-1092.9999999999893,602.9999999999944,-280.0000000000136,-477.00000000000387,-1019.9999999999986,,-5121.000000000011
2020.06.22,-1100.000000000012,-777.0000000000055,-1100.9999999999964,-614.0000000000034,634.0000000000003,-182.99999999999983,-1248.9999999999952,759.0000000000003,-286.00000000000847,-469.0000000000083,-1017.0000000000013,,-5403.000000000029
2020.06.22,-1149.0,-878.000000000001,-1100.9999999999964,-714.999999999999,724.9999999999943,-156.99999999999602,-1343.999999999994,856.9999999999993,-291.00000000001904,-545.0000000000017,-992.000000000004,,-5590.000000000017
2020.06.22,-1127.0000000000114,-780.9999999999873,-1034.999999999997,-736.0000000000033,703.9999999999935,-164.99999999999292,-1359.9999999999852,869.9999999999903,-340.00000000000693,-512.0000000000005,-951.9999999999973,,-5433.999999999997
2020.06.22,-1120.0000000000098,-797.9999999999876,-1064.9999999999936,-687.9999999999998,700.0000000000028,-175.99999999999838,-1279.9999999999727,885.9999999999957,-307.99999999999716,-489.0000000000043,-961.0000000000008,,-5298.999999999966
2020.06.22,-1184.0000000000073,-804.9999999999891,-1102.9999999999984,-757.999999999992,757.9999999999956,-167.9999999999904,-1415.9999999999968,965.999999999994,-316.0000000000052,-521.0000000000008,-1000.0000000000009,,-5546.999999999991
2020.06.22,-1290.9999999999977,-815.9999999999945,-1141.9999999999986,-836.9999999999989,753.0000000000001,-221.99999999999997,-1527.9999999999916,974.9999999999943,-273.0000000000121,-561.9999999999976,-1012.0000000000018,,-5954.999999999998
2020.06.22,-1269.000000000009,-815.9999999999945,-1114.9999999999993,-786.9999999999822,787.9999999999967,-197.99999999999818,-1539.999999999992,997.9999999999905,-255.00000000000523,-597.0000000000084,-987.0000000000045,,-5778.0000000000055
2020.06.22,-1280.9999999999989,-777.0000000000055,-1112.9999999999973,-813.9999999999814,828.000000000003,-200.99999999999562,-1600.999999999999,1024.000000000001,-199.00000000001583,-615.9999999999997,-975.9999999999991,,-5725.999999999988
2020.06.22,-1283.9999999999964,-778.9999999999964,-1112.0000000000018,-811.9999999999905,849.9999999999943,-213.99999999999199,-1597.9999999999848,1037.9999999999968,-148.99999999999915,-623.0000000000047,-962.0000000000073,,-5644.999999999982
2020.06.22,-1357.0000000000082,-811.0000000000061,-1098.9999999999943,-870.9999999999995,829.9999999999983,-251.99999999999667,-1673.9999999999782,1033.0000000000014,-124.00000000001299,-662.0000000000061,-928.0000000000066,,-5915.000000000009
2020.06.22,-1349.0000000000002,-801.9999999999916,-1066.0000000000002,-887.9999999999999,817.9999999999978,-239.0000000000003,-1663.9999999999873,1003.0000000000001,-154.0000000000097,-649.0000000000009,-872.0000000000061,,-5861.999999999999
2020.06.22,-1286.9999999999936,-794.0000000000058,-1027.0000000000002,-834.0000000000014,819.0000000000026,-240.99999999999122,-1595.9999999999752,1033.9999999999918,-173.00000000000094,-645.0000000000102,-841.9999999999983,,-5585.999999999983
2020.06.22,-1256.0000000000127,-784.0000000000069,-1005.0000000000003,-817.000000000001,816.0000000000025,-254.99999999999412,-1554.9999999999784,1016.9999999999959,-141.00000000001333,-645.0000000000102,-806.0000000000067,,-5431.000000000025
2020.06.22,-1292.0000000000043,-841.9999999999872,-1046.999999999998,-836.9999999999989,814.9999999999977,-248.99999999999923,-1555.9999999999832,1031.9999999999964,-153.00000000000313,-643.0000000000007,-819.9999999999985,,-5591.999999999978
2020.06.23,-1266.0000000000116,-808.0000000000088,-1029.000000000002,-827.9999999999843,760.9999999999957,-239.0000000000003,-1521.9999999999914,951.9999999999982,-141.00000000001333,-640.0000000000006,-814.0000000000036,,-5574.000000000024
2020.06.23,-1288.0000000000002,-811.0000000000061,-1015.9999999999947,-820.9999999999828,757.9999999999956,-220.99999999999343,-1578.9999999999793,1027.000000000001,-107.00000000001265,-640.0000000000006,-760.0000000000051,,-5457.999999999979
2020.06.23,-1327.999999999996,-849.9999999999952,-1076.9999999999945,-813.9999999999814,801.0000000000019,-237.99999999999378,-1593.999999999994,1048.0000000000018,-96.00000000000719,-656.0000000000059,-824.0000000000025,,-5627.999999999966
2020.06.23,-1507.9999999999982,-930.0000000000086,-1102.9999999999984,-946.9999999999867,851.9999999999897,-252.99999999999213,-1803.9999999999736,1079.9999999999982,-136.00000000000279,-707.9999999999984,-828.0000000000065,,-6284.999999999977
2020.06.23,-1526.0000000000052,-910.9999999999951,-1124.9999999999982,-1003.9999999999827,854.9999999999898,-296.9999999999917,-1868.9999999999998,1138.999999999996,-124.99999999999733,-758.0000000000098,-814.9999999999991,,-6435.999999999994
2020.06.23,-1655.0000000000064,-991.0000000000085,-1170.0000000000043,-1078.9999999999854,888.9999999999958,-305.99999999999517,-1961.999999999989,1188.999999999993,-87.99999999999919,-769.0000000000055,-841.9999999999983,,-6784.000000000003
2020.06.23,-1597.0000000000039,-961.9999999999961,-1153.9999999999995,-1025.9999999999936,893.0000000000007,-287.9999999999994,-1882.9999999999814,1183.9999999999975,-90.00000000001229,-751.0000000000048,-839.0000000000009,,-6512.999999999994
2020.06.23,-1513.9999999999932,-912.0000000000017,-1122.0000000000007,-952.9999999999816,899.9999999999915,-279.99999999999136,-1836.999999999989,1131.999999999991,-114.0000000000141,-751.0000000000048,-814.0000000000036,,-6264.999999999997
2020.06.23,-1424.000000000003,-858.0000000000032,-1005.0000000000003,-920.9999999999941,448.99999999999807,-278.00000000000045,-1760.9999999999957,575.9999999999934,-312.00000000000114,-725.0000000000085,-702.0000000000026,,-6961.000000000017
2020.06.23,-1333.0000000000064,-740.0000000000073,-875.999999999999,-878.000000000001,453.9999999999935,-217.99999999999596,-1691.9999999999789,575.9999999999934,-243.99999999999977,-655.0000000000011,-628.0000000000064,,-6234.000000000008
2020.06.23,-1541.9999999999989,-892.0000000000039,-1049.0,-1078.0000000000011,808.9999999999975,-300.0000000000003,-2110.99999999999,1036.0000000000014,-145.00000000001734,-850.0000000000085,-761.0000000000006,,-6883.000000000021
2020.06.23,-1492.0000000000045,-934.9999999999969,-1036.0000000000036,-1046.999999999998,994.9999999999903,-312.9999999999966,-2095.9999999999754,1335.9999999999986,-408.00000000000836,-882.000000000005,-762.0000000000072,,-6640.0000000000055
2020.06.23,-1459.0000000000102,-941.9999999999984,-966.0000000000002,-936.9999999999878,1137.0000000000005,-195.00000000000074,-2099.9999999999945,1447.0000000000027,-333.0000000000055,-841.0000000000082,-729.9999999999973,,-5919.000000000001
2020.06.23,-1360.0000000000057,-902.0000000000028,-929.000000000002,-868.9999999999865,1061.9999999999977,-185.99999999999727,-1989.9999999999807,1349.9999999999943,-347.0000000000084,-798.0000000000018,-744.0000000000002,,-5712.999999999993
2020.06.23,-1384.0000000000075,-875.999999999988,-953.9999999999993,-870.9999999999995,1135.9999999999957,-166.99999999999494,-2048.999999999978,1411.9999999999918,-326.0000000000041,-802.9999999999973,-757.0000000000076,,-5638.999999999987
2020.06.23,-1357.0000000000082,-865.999999999989,-937.9999999999944,-838.9999999999898,1079.9999999999982,-153.99999999999858,-2022.9999999999961,1322.0000000000027,-318.00000000001825,-795.0000000000017,-765.0000000000045,,-5653.0
2020.06.23,-1349.0000000000002,-858.0000000000032,-941.9999999999984,-844.9999999999847,1072.9999999999932,-156.99999999999602,-1938.999999999993,1313.999999999993,-329.00000000000153,-748.0000000000047,-767.0000000000066,,-5547.000000000002
2020.06.23,-1286.0000000000093,-844.0000000000003,-936.999999999999,-776.9999999999833,1042.0000000000016,-139.00000000000023,-1877.999999999986,1241.9999999999902,-441.0000000000025,-736.0000000000042,-765.0000000000045,,-5518.999999999998
2020.06.23,-1166.0000000000005,-841.9999999999872,-939.9999999999964,-678.9999999999852,1034.9999999999966,-119.99999999999788,-1780.9999999999775,1215.999999999994,-430.00000000001927,-740.9999999999997,-812.0000000000016,,-5259.9999999999745
2020.06.23,-1327.999999999996,-919.0000000000032,-990.000000000002,-736.9999999999877,1164.0000000000014,-95.00000000000064,-1951.9999999999982,1375.0,-404.0000000000044,-757.000000000005,-851.9999999999972,,-5494.999999999992
2020.06.23,-1539.0000000000014,-1158.9999999999989,-1083.0000000000007,-830.9999999999818,1179.9999999999927,-122.99999999999534,-2182.9999999999927,1373.9999999999952,-533.0000000000057,-853.0000000000086,-861.0000000000007,,-6610.999999999997
2020.06.23,-1563.0000000000032,-1232.9999999999952,-1153.9999999999995,-726.9999999999887,1296.999999999997,-95.00000000000064,-2125.0,1522.9999999999961,-539.0000000000006,-861.0000000000042,-892.9999999999993,,-6369.999999999997
2020.06.23,-1693.9999999999955,-1238.0000000000057,-1158.9999999999989,-866.9999999999956,1278.9999999999964,-90.0000000000012,-2242.999999999995,1500.9999999999905,-518.0000000000184,-862.000000000009,-890.9999999999974,,-6782.00000000003
2020.06.23,-1710.999999999996,-1109.0000000000043,-1100.9999999999964,-883.9999999999959,1238.99999999999,-74.99999999999174,-2235.99999999999,1456.9999999999936,-570.0000000000039,-790.9999999999968,-890.0000000000019,,-6670.999999999993
2020.06.23,-1465.0000000000052,-1119.0000000000034,-1078.9999999999966,-604.9999999999889,1209.9999999999936,-67.9999999999903,-1913.9999999999873,1450.0000000000027,-581.0000000000093,-718.0000000000035,-906.0000000000068,,-5794.9999999999945
2020.06.23,-1252.0000000000086,-1095.0000000000016,-1061.9999999999964,-527.9999999999951,1242.999999999995,-79.99999999999119,-1743.9999999999998,1503.9999999999907,-538.0000000000163,-776.0000000000105,-857.0000000000077,,-5185.00000000004
2020.06.23,-1256.999999999997,-1160.9999999999898,-1151.9999999999975,-499.9999999999893,1247.9999999999905,-95.00000000000064,-1744.9999999999761,1512.0000000000005,-537.0000000000097,-780.0000000000011,-940.0000000000075,,-5406.999999999977
2020.06.23,-1259.00000000001,-1136.0000000000036,-1168.9999999999977,-523.9999999999911,1210.9999999999986,-91.99999999999208,-1728.999999999985,1490.9999999999995,-551.0000000000126,-763.0000000000052,-990.000000000002,,-5511.000000000002
2020.06.23,-1154.0000000000105,-1120.9999999999943,-1153.000000000004,-464.9999999999821,1180.9999999999973,-149.99999999999457,-1616.9999999999902,1484.9999999999995,-574.0000000000078,-772.0000000000056,-951.9999999999973,,-5291.999999999989
2020.06.23,-1303.999999999994,-1252.0000000000086,-1237.9999999999948,-662.9999999999914,1092.9999999999893,-236.99999999999832,-1734.9999999999852,1515.0000000000005,-470.00000000001484,-849.0000000000038,-968.9999999999976,,-6108.999999999999
2020.06.23,-1556.0000000000018,-1435.9999999999927,-1351.9999999999977,-845.9999999999912,1009.9999999999909,-352.9999999999922,-1849.9999999999943,1622.0,-683.0000000000114,-915.9999999999968,-1111.0000000000064,,-7470.999999999994
2020.06.23,-1601.9999999999923,-1513.0000000000089,-1453.0000000000043,-709.9999999999884,832.9999999999984,-168.99999999999693,-1718.999999999994,1359.9999999999995,-758.9999999999985,-740.0000000000091,-1207.0000000000025,,-7678.999999999997
2020.06.23,-1614.0000000000043,-1558.9999999999993,-1447.9999999999936,-685.9999999999866,620.9999999999951,-156.99999999999602,-1514.9999999999864,1036.0000000000014,-754.0000000000102,-594.0000000000083,-1172.0000000000064,,-7841.999999999994
2020.06.23,-1527.0000000000116,-1533.0000000000066,-1412.9999999999975,-558.9999999999984,587.9999999999939,-95.00000000000064,-1199.9999999999886,1027.9999999999916,-926.0000000000045,-420.0000000000017,-1250.0000000000066,,-7307.00000000003
2020.06.23,-1793.0000000000002,-1663.9999999999989,-1530.9999999999934,-723.9999999999914,620.9999999999951,-35.999999999991594,-1227.9999999999802,1045.0000000000018,-980.0000000000031,-281.9999999999965,-1312.000000000002,,-7883.999999999959
2020.06.23,-1880.9999999999993,-1627.0000000000007,-1497.9999999999993,-766.0,555.9999999999974,-31.999999999998696,-1335.9999999999843,921.999999999997,-1029.9999999999975,-277.000000000001,-1338.000000000006,,-8306.999999999993
2020.06.23,-1903.0000000000102,-1550.9999999999914,-1459.9999999999945,-861.0000000000007,676.0000000000019,-64.99999999999284,-1545.9999999999923,1034.9999999999966,-853.0000000000149,-400.0000000000057,-1219.0000000000034,,-8147.000000000007
2020.06.23,-1890.9999999999982,-1459.9999999999945,-1397.9999999999993,-959.9999999999831,729.9999999999898,-86.99999999999264,-1637.9999999999768,1122.9999999999905,-845.0000000000068,-433.00000000000693,-1167.0000000000068,,-8025.999999999985
2020.06.23,-1903.9999999999945,-1476.999999999995,-1378.9999999999968,-956.9999999999857,735.99999999999,-62.99999999999084,-1662.9999999999825,1170.9999999999923,-910.0000000000108,-385.0000000000051,-1201.0000000000077,,-8031.999999999987
2020.06.23,-1832.9999999999957,-1445.9999999999918,-1349.0000000000002,-939.0000000000009,679.000000000002,-82.99999999999974,-1619.9999999999761,1042.0000000000016,-824.0000000000025,-401.00000000001046,-1156.0000000000014,,-7929.999999999976
2020.06.23,-1827.000000000001,-1354.999999999995,-1268.999999999998,-1003.9999999999827,670.9999999999923,-100.99999999999554,-1595.9999999999752,1066.9999999999932,-853.0000000000149,-401.00000000001046,-1085.0000000000027,,-7752.99999999999
2020.06.23,-1906.0000000000077,-1391.9999999999932,-1247.9999999999936,-1056.9999999999968,646.9999999999914,-54.999999999993946,-1680.9999999999832,1100.999999999999,-972.0000000000173,-304.00000000000205,-1104.000000000005,,-7971.000000000002
2020.06.23,-1905.0000000000011,-1378.9999999999968,-1207.0000000000025,-1045.9999999999914,673.9999999999924,-2.999999999997449,-1674.999999999983,1103.999999999999,-990.000000000002,-283.00000000000125,-1095.0000000000016,,-7804.999999999985
2020.06.23,-1828.0000000000075,-1347.0000000000093,-1190.0000000000023,-983.0000000000006,712.9999999999939,9.999999999998899,-1663.9999999999873,1105.9999999999945,-1012.9999999999973,-293.99999999999693,-1129.9999999999977,,-7620.000000000013
2020.06.23,-1819.9999999999993,-1297.999999999999,-1190.9999999999977,-981.999999999994,703.000000000003,29.000000000001247,-1648.9999999999725,1087.9999999999939,-960.0000000000053,-265.00000000000057,-1126.0000000000048,,-7470.999999999976
2020.06.23,-1787.0000000000052,-1288.0000000000002,-1178.0000000000014,-940.9999999999918,720.9999999999894,47.00000000000814,-1599.9999999999943,1057.0000000000023,-1008.0000000000089,-231.99999999999932,-1129.0000000000023,,-7338.0000000000055
2020.06.23,-1777.0000000000064,-1248.999999999989,-1151.9999999999975,-975.9999999999991,706.9999999999936,79.00000000000685,-1633.9999999999861,1063.999999999993,-1067.000000000018,-207.9999999999984,-1173.0000000000018,,-7386.000000000003
2020.06.23,-1815.0000000000111,-1268.0000000000025,-1134.0000000000016,-985.999999999998,743.9999999999998,85.00000000000173,-1676.9999999999925,1079.9999999999982,-1038.0000000000057,-225.9999999999991,-1124.0000000000027,,-7359.000000000014
2020.06.24,-1800.0000000000016,-1293.9999999999952,-1149.9999999999955,-926.999999999989,703.9999999999935,93.00000000000975,-1614.9999999999807,929.000000000002,-1060.0000000000164,-201.99999999999818,-1170.9999999999998,,-7492.999999999972
2020.06.24,-1763.0000000000034,-1289.0000000000068,-1120.9999999999943,-925.9999999999824,625.9999999999906,125.00000000000844,-1524.9999999999773,1057.0000000000023,-1039.000000000012,-170.0000000000017,-1097.999999999999,,-7122.999999999976
2020.06.24,-1798.0000000000107,-1306.9999999999916,-1141.9999999999986,-914.9999999999991,685.9999999999928,101.00000000000664,-1638.9999999999816,1072.0000000000027,-1018.0000000000077,-230.00000000000398,-1095.0000000000016,,-7284.999999999993
2020.06.24,-1814.0000000000045,-1296.0000000000082,-1205.999999999996,-946.0000000000024,694.0000000000026,85.00000000000173,-1631.9999999999766,1043.9999999999968,-1043.0000000000161,-236.0000000000042,-1151.9999999999975,,-7502.0000000000055
2020.06.24,-1819.9999999999993,-1289.0000000000068,-1198.9999999999945,-963.0000000000027,667.9999999999922,87.99999999999919,-1573.9999999999839,1007.9999999999956,-1031.000000000004,-173.00000000000182,-1165.000000000005,,-7450.000000000013
2020.06.24,-1846.9999999999986,-1317.999999999997,-1210.9999999999955,-983.9999999999849,676.0000000000019,75.00000000000284,-1625.0,1025.9999999999964,-996.0000000000191,-204.00000000000773,-1153.000000000004,,-7561.0000000000055
2020.06.24,-2015.0000000000111,-1401.999999999992,-1329.0000000000025,-1063.9999999999982,674.9999999999972,45.000000000006146,-1867.999999999995,1033.9999999999918,-1008.0000000000089,-331.00000000000307,-1236.9999999999993,,-8500.000000000015
2020.06.24,-1944.0000000000123,-1375.9999999999995,-1297.999999999999,-1073.9999999999973,760.9999999999957,29.000000000001247,-1871.9999999999857,1185.9999999999927,-1022.0000000000118,-335.00000000000796,-1229.9999999999977,,-8175.000000000022
2020.06.24,-1970.000000000005,-1425.9999999999939,-1339.0000000000014,-1052.9999999999927,783.0000000000013,34.000000000000696,-1826.9999999999982,1198.9999999999982,-1052.0000000000084,-322.00000000000273,-1250.0000000000066,,-8223.00000000001
2020.06.24,-1961.0000000000127,-1429.999999999998,-1293.9999999999952,-1024.999999999987,748.9999999999952,43.00000000000415,-1792.999999999978,1152.000000000001,-1085.0000000000027,-317.0000000000073,-1201.0000000000077,,-8161.999999999989
2020.06.24,-1873.999999999998,-1425.9999999999939,-1231.0000000000043,-953.9999999999882,679.9999999999926,99.00000000000463,-1674.999999999983,1051.9999999999925,-1172.0000000000175,-212.0000000000033,-1205.0000000000005,,-7917.999999999998
2020.06.24,-1885.0000000000034,-1438.000000000006,-1093.999999999995,-922.999999999985,789.999999999992,137.00000000000932,-1691.9999999999789,1209.0000000000032,-1197.0000000000036,-228.00000000000864,-1006.0000000000069,,-7326.999999999984
2020.06.24,-1849.0000000000118,-1380.9999999999877,-1039.0000000000011,-910.9999999999951,835.9999999999985,139.00000000000023,-1722.9999999999848,1206.0000000000032,-1198.0000000000102,-245.00000000000455,-965.0000000000048,,-7129.999999999999
2020.06.24,-1791.0000000000093,-1360.0000000000057,-953.9999999999993,-868.9999999999865,813.999999999993,153.00000000000313,-1620.999999999981,1185.9999999999927,-1177.000000000006,-201.00000000000762,-883.0000000000005,,-6703.0000000000055
2020.06.24,-1774.9999999999932,-1357.9999999999925,-931.0000000000041,-862.9999999999916,834.9999999999937,121.99999999999989,-1658.9999999999918,1198.9999999999982,-1143.0000000000052,-254.0000000000049,-844.0000000000003,,-6670.999999999991
2020.06.24,-1795.0000000000132,-1377.9999999999905,-909.9999999999997,-870.9999999999995,846.9999999999942,126.99999999999933,-1678.9999999999736,1230.000000000004,-1145.0000000000182,-243.99999999999977,-780.000000000003,,-6597.999999999999
2020.06.24,-1734.9999999999977,-1349.0000000000002,-836.9999999999989,-836.9999999999989,847.999999999999,150.00000000000568,-1631.9999999999766,1209.0000000000032,-1175.000000000015,-222.99999999999898,-726.9999999999999,,-6307.999999999979
2020.06.24,-1821.000000000006,-1414.9999999999884,-895.9999999999968,-844.0000000000003,902.9999999999916,154.0000000000097,-1735.99999999999,1236.9999999999948,-1157.000000000008,-278.99999999999636,-758.9999999999985,,-6612.999999999988
2020.06.24,-1753.0000000000045,-1431.9999999999889,-851.0000000000017,-754.9999999999945,875.9999999999906,190.00000000000128,-1666.9999999999732,1194.9999999999932,-1244.0000000000007,-256.0000000000002,-719.000000000003,,-6415.999999999982
2020.06.24,-1740.9999999999925,-1407.0000000000027,-900.0000000000008,-819.9999999999985,905.0000000000011,145.00000000000622,-1659.9999999999966,1262.0000000000005,-1202.9999999999984,-269.00000000000546,-778.0000000000009,,-6465.999999999988
2020.06.24,-1861.0000000000016,-1410.0000000000002,-878.9999999999965,-895.0000000000014,781.9999999999965,117.00000000000044,-1840.9999999999798,1115.9999999999995,-1221.0000000000055,-308.00000000000693,-763.9999999999981,,-7163.9999999999945
2020.06.24,-1583.0000000000011,-1214.9999999999884,-761.0000000000006,-818.9999999999919,753.0000000000001,118.00000000000699,-1539.999999999992,1030.9999999999918,-1140.0000000000077,-225.00000000000853,-670.9999999999993,,-6051.999999999991
