date,USDCHF,GBPUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.07.08,-26.999999999999247,-28.000000000005798,15.000000000000568,-82.00000000000429,-12.000000000000899,-41.99999999998649,-26.999999999999247,-58.99999999999794,-21.999999999999797,33.000000000005244,-16.000000000019554,-263.99999999999756,-91.99999999999875,75.99999999998718,-164.99999999999292,44.00000000001114,-27.999999999991587,13.999999999995794,-140.0000000000068,,-822.000000000001
2019.07.08,-14.000000000002899,-28.000000000005798,0.999999999990564,-68.99999999998573,-17.999999999995797,-27.999999999983594,-11.00000000000545,-73.00000000000084,-9.999999999998899,39.00000000000014,-59.00000000002592,-234.00000000000088,-128.0000000000001,93.99999999999409,-209.9999999999991,8.000000000009777,-78.99999999999352,-15.000000000000568,-151.00000000000114,,-985.0000000000057
2019.07.08,-34.000000000000696,-11.00000000000545,-127.00000000000955,-85.00000000000173,12.000000000000899,-34.000000000000696,-15.999999999993797,-84.0000000000063,5.999999999994898,55.000000000005045,-188.0000000000166,-245.99999999999068,-250.0,75.00000000000284,-279.99999999999136,-92.99999999998931,-162.9999999999967,-65.00000000001194,-167.00000000000603,,-1695.0000000000168
2019.07.08,-4.999999999999449,-25.00000000000835,-78.00000000000296,-100.99999999999554,-28.000000000005798,-10.999999999983245,-7.0000000000014495,-79.00000000000685,-15.00000000000945,67.00000000000594,-145.00000000001023,-289.0000000000059,-222.0000000000084,79.99999999999119,-212.99999999999653,-48.99999999999238,-143.00000000000068,-78.00000000000296,-196.00000000000728,,-1537.0000000000405
2019.07.08,-14.999999999998348,1.999999999990898,-97.00000000000841,-65.00000000000395,-50.0000000000056,-0.9999999999843467,-4.000000000004,-96.00000000000719,-45.000000000006146,73.00000000000084,-139.00000000001,-208.99999999999253,-222.99999999999898,31.000000000003247,-140.0000000000068,-82.99999999999841,-174.99999999999716,-111.0000000000042,-181.00000000000892,,-1528.0000000000398
2019.07.08,-18.0000000000069,3.999999999981796,-58.9999999999975,-106.99999999999044,-48.000000000003595,-1.999999999990898,-1.0000000000065512,-80.99999999999774,-43.999999999999595,68.99999999999685,-90.00000000000341,-261.0000000000001,-179.00000000000205,65.99999999998829,-137.00000000000932,-33.999999999991815,-126.99999999999534,-88.00000000000807,-192.00000000000327,,-1329.0000000000396
2019.07.08,24.999999999997247,-22.0000000000109,-10.000000000005116,-69.9999999999923,-104.99999999999955,21.00000000000435,24.999999999986144,-84.0000000000063,-73.00000000000084,63.99999999999739,-60.000000000002274,-256.99999999999613,-135.00000000000512,31.999999999987594,-25.00000000000835,-12.999999999991019,-115.99999999999966,-117.00000000000443,-203.00000000000873,,-1123.000000000058
2019.07.08,-21.00000000000435,-11.00000000000545,-105.00000000000398,-99.99999999998899,-78.00000000000028,-12.999999999996348,48.000000000003595,-68.00000000000139,-72.0000000000054,9.999999999998899,-157.0000000000107,-275.000000000003,-161.00000000000136,17.999999999984695,-11.999999999989797,-66.99999999999307,-135.99999999999568,-149.0000000000009,-168.00000000000148,,-1517.000000000015
2019.07.08,14.999999999998348,-10.000000000021103,-84.00000000000318,-68.00000000000139,-77.00000000000485,21.00000000000435,60.99999999999994,-53.999999999998494,-52.000000000007596,41.9999999999976,-140.00000000001478,-221.00000000000452,-182.00000000000216,41.99999999998649,-22.999999999995246,-80.99999999998886,-134.9999999999909,-136.0000000000099,-151.00000000000114,,-1233.0000000000575
2019.07.08,39.00000000000014,-14.000000000002899,-30.000000000001137,-56.99999999999594,-100.00000000000009,52.000000000007596,55.000000000005045,-87.00000000000374,-57.00000000000705,61.999999999995396,-75.00000000001705,-219.99999999999798,-158.00000000000125,-24.000000000001798,-4.000000000004,-40.99999999999682,-153.99999999999636,-128.0000000000001,-216.0000000000051,,-1157.0000000000232
2019.07.08,36.999999999998145,10.999999999983245,-6.000000000000227,-72.0000000000054,-119.00000000000244,75.00000000000284,65.00000000000395,-87.00000000000374,-68.00000000000139,70.99999999999883,-14.000000000010004,-207.00000000000162,-112.99999999999955,-46.0000000000127,29.999999999996696,-15.000000000000568,-135.99999999999568,-117.00000000000443,-228.00000000000597,,-939.00000000006
2019.07.08,86.99999999999264,23.999999999979593,30.000000000001137,-90.99999999999665,-106.00000000000608,148.99999999999915,121.99999999999989,-41.9999999999976,-33.000000000005244,78.99999999999574,45.99999999999227,-214.99999999998744,-69.00000000000261,-16.000000000016,24.000000000001798,27.000000000001023,-97.99999999999898,-90.00000000000341,-221.00000000000452,,-393.00000000005525
2019.07.08,104.99999999999955,8.999999999992347,24.00000000000091,-66.99999999999484,-117.00000000000044,158.0000000000137,119.00000000000244,-28.000000000005798,-31.000000000003247,85.99999999999719,18.999999999977035,-201.00000000000674,-103.00000000000864,12.999999999996348,31.000000000003247,7.000000000005002,-100.99999999999909,-108.00000000000409,-207.00000000000162,,-392.0000000000367
2019.07.08,95.99999999999609,25.999999999992696,46.999999999997044,-66.99999999999484,-136.99999999999824,165.9999999999995,112.99999999998533,-35.00000000000725,-55.000000000005045,97.9999999999981,72.99999999997908,-177.00000000000495,-72.00000000000273,8.999999999992347,59.99999999999339,28.000000000005798,-85.99999999999852,-108.00000000000409,-207.00000000000162,,-228.0000000000779
2019.07.08,90.99999999999665,-4.000000000004,87.99999999999386,-41.99999999998649,-148.99999999999915,127.00000000001043,129.99999999998568,-63.99999999999739,-69.00000000000794,61.999999999995396,82.99999999999841,-187.99999999998818,-21.000000000000796,-73.00000000001194,116.99999999998934,41.00000000001103,-87.99999999999386,-100.00000000000853,-224.000000000002,,-283.00000000001944
2019.07.08,120.99999999999334,-53.00000000001415,93.00000000000352,-31.000000000003247,-148.99999999999915,114.99999999999844,117.99999999999588,-55.000000000005045,-51.000000000001044,65.99999999999939,49.99999999998295,-242.99999999999324,-44.00000000001114,-36.999999999998145,53.999999999998494,39.00000000000148,-93.99999999999409,-95.00000000001307,-233.00000000000543,,-429.00000000006423
2019.07.08,98.99999999999353,-50.0000000000167,102.00000000000387,-52.99999999999194,-173.9999999999964,90.00000000001229,121.99999999999989,-87.99999999999919,-92.00000000000318,36.999999999998145,57.999999999992724,-255.00000000000523,-3.0000000000001137,-130.0000000000079,170.00000000000347,53.00000000001148,-108.99999999999466,-115.99999999999966,-270.99999999999903,,-609.9999999999986
2019.07.08,98.99999999999353,-64.0000000000196,132.99999999999557,-85.00000000000173,-175.00000000000293,82.00000000000429,95.00000000000064,-85.99999999999719,-89.00000000000574,53.00000000000304,79.99999999998408,-312.00000000000114,-5.000000000009663,-83.00000000001084,141.99999999999767,101.0000000000133,-82.99999999999841,-97.00000000000841,-287.9999999999994,,-582.000000000063
