date,USDCAD,AUDUSD,NZDUSD,GBPJPY,GBPCAD,EURJPY,EURNZD,NZDCAD,empty,sum
2019.09.23,-12.999999999996348,-29.999999999996696,-9.999999999998899,-4.9999999999954525,-57.99999999998029,-39.00000000000148,-99.99999999998899,0.0,,-254.99999999995816
2019.09.23,-32.0000000000098,-28.999999999990145,-3.0000000000085514,14.999999999986358,-20.999999999982144,-13.00000000000523,-78.99999999998464,26.000000000003798,,-135.99999999999034
2019.09.23,-86.99999999999264,-47.9999999999925,-13.00000000000745,8.000000000009777,52.000000000007596,-28.999999999996362,-187.00000000000384,26.000000000003798,,-277.99999999997164
2019.09.23,-95.00000000000064,3.0000000000085514,7.0000000000014495,42.00000000000159,124.00000000001299,-13.999999999995794,-143.00000000000423,70.0000000000034,,-5.999999999972687
2019.09.23,-110.99999999999443,4.999999999999449,5.999999999994898,-79.00000000000773,144.0000000000108,-70.00000000000739,-164.99999999999292,88.00000000001029,,-181.99999999998704
2019.09.23,-85.00000000000173,-9.999999999998899,17.999999999995797,-25.000000000005684,140.0000000000068,-45.000000000001705,-133.99999999998968,89.00000000000574,,-51.99999999998937
2019.09.23,-83.00000000001084,-26.999999999999247,12.999999999996348,-72.00000000000273,89.00000000000574,-55.00000000000682,-146.00000000000168,75.00000000000284,,-206.00000000001637
2019.09.23,-124.99999999999733,-11.999999999989797,27.999999999994696,-2.999999999985903,107.00000000001265,-15.000000000000568,-85.99999999998609,108.00000000000809,,2.000000000055749
2019.09.23,-129.00000000000134,-3.999999999992898,44.99999999999504,97.00000000000841,293.0000000000099,-7.999999999995566,-48.000000000003595,151.00000000000114,,397.0000000000211
2019.09.23,-158.99999999999804,17.000000000000348,57.99999999999139,139.99999999998636,317.0000000000117,48.99999999999238,-82.00000000000429,178.00000000000037,,517.9999999999802
2019.09.23,-136.00000000000279,23.00000000000635,56.99999999999594,112.99999999999955,317.0000000000117,34.99999999999659,-99.99999999998899,161.00000000000003,,470.0000000000184
2019.09.23,-147.00000000000824,56.0000000000005,70.99999999999883,175.99999999998772,409.0000000000149,52.99999999999727,-61.99999999998429,195.00000000000074,,751.0000000000073
