date,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2018.11.26,56.99999999999594,-5.000000000009663,42.999999999993044,24.000000000001798,1.999999999990898,58.000000000002494,36.999999999998145,89.99999999999008,21.99999999999136,85.00000000000173,142.0000000000199,15.000000000000568,39.99999999999204,24.00000000000091,,633.9999999999693
2018.11.26,38.99999999998904,1.9999999999953388,73.99999999999629,70.99999999999883,-30.0000000000189,79.00000000000685,87.00000000000374,150.99999999999002,20.999999999986585,95.00000000000064,237.00000000002052,-9.000000000000341,81.00000000000307,91.00000000000819,,988.99999999998
2018.11.26,45.99999999999049,-22.00000000000557,43.999999999999595,153.99999999999858,-4.000000000004,70.0000000000034,195.00000000000074,51.000000000001044,67.99999999999784,45.99999999999049,426.9999999999996,6.999999999990791,31.999999999996476,165.99999999999682,,1279.9999999999563
2018.11.26,19.999999999997797,4.9999999999954525,48.000000000003595,131.00000000000333,34.000000000000696,85.00000000000173,182.00000000000438,133.99999999998968,12.000000000000455,24.000000000001798,352.000000000019,6.000000000000227,54.99999999999261,164.00000000000148,,1252.0000000000123
2018.11.26,15.999999999993797,3.9999999999906777,65.00000000000395,160.00000000000458,42.999999999993044,100.00000000000009,209.9999999999991,177.00000000000495,7.000000000005002,45.000000000006146,398.00000000000944,-12.000000000000455,73.99999999999807,192.00000000000728,,1479.000000000016
2018.11.26,52.000000000007596,67.99999999999784,14.999999999998348,108.00000000000809,32.999999999994145,64.0000000000085,174.00000000000747,170.99999999998784,-26.00000000001046,-11.00000000000545,325.0000000000197,-62.00000000001182,63.99999999999295,179.00000000000205,,1153.9999999999968
2018.11.26,97.9999999999981,170.99999999999227,65.00000000000395,138.00000000000477,56.99999999999594,162.0000000000066,245.0000000000063,272.99999999998994,-92.00000000001296,157.00000000000713,462.0000000000068,-160.0000000000108,195.99999999999795,280.00000000000114,,2051.9999999999873
2018.11.26,89.99999999999008,310.99999999999284,42.999999999993044,130.0000000000079,56.99999999999594,135.00000000000733,231.0000000000034,287.9999999999994,-256.0000000000002,103.00000000000864,431.0000000000036,-271.0000000000008,269.999999999996,364.0000000000043,,1926.0000000000011
2018.11.26,69.00000000000794,337.99999999999386,61.999999999995396,200.00000000000017,97.9999999999981,165.9999999999995,312.00000000000114,270.99999999999903,-312.0000000000118,113.00000000000753,568.000000000013,-301.00000000000193,313.0000000000024,465.0000000000034,,2362.0000000000073
2018.11.26,107.99999999999699,328.9999999999935,85.99999999999719,202.0000000000022,81.9999999999821,203.00000000000873,328.0000000000061,391.9999999999924,-257.000000000005,221.99999999998886,635.0000000000077,-262.00000000000045,331.99999999999363,460.00000000000796,,2859.999999999972
