,name,direction
0,EURUSD,S
1,USDJPY,B
2,AUDUSD,B
3,NZDUSD,B
4,EURCHF,B
5,AUDCHF,B
6,NZDCHF,B
7,GBPAUD,S
8,EURJPY,S
9,EURAUD,S
10,EURNZD,S
11,CADJPY,S
12,AUDJPY,B
13,NZDJPY,B
