date,AUDUSD,NZDUSD,EURCHF,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.10.01,-30.000000000007798,0.0,-187.00000000000384,-28.999999999996362,-21.000000000000796,-9.999999999998899,,-277.0000000000077
2018.10.01,-31.000000000003247,36.999999999998145,-214.00000000000307,-19.99999999999602,19.000000000005457,-21.00000000000435,,-230.0000000000031
2018.10.01,-26.000000000003798,83.9999999999952,-215.00000000000963,-203.00000000000296,82.99999999999841,-58.99999999999794,,-336.00000000002075
2018.10.01,-8.000000000008,124.00000000000189,-187.00000000000384,48.00000000000182,150.00000000000568,-56.99999999999594,,70.00000000000162
2018.10.01,21.999999999999797,146.99999999999713,-222.00000000001108,88.99999999999864,191.0000000000025,-4.999999999999449,,221.99999999998752
2018.10.01,-29.000000000001247,104.99999999999955,-235.00000000000742,129.0000000000049,161.00000000000136,-87.00000000000374,,43.99999999999339
2018.10.01,-35.00000000000725,96.99999999999153,-197.00000000000273,-4.9999999999954525,132.000000000005,-87.00000000000374,,-95.00000000001263
2018.10.01,-38.0000000000047,95.99999999999609,-182.99999999999983,-4.9999999999954525,145.00000000001023,-10.999999999994348,,4.00000000001199
2018.10.01,-54.00000000000959,79.99999999999119,-184.00000000000637,114.00000000000432,177.99999999999727,-0.999999999995449,,132.99999999998136
2018.10.01,-96.00000000000719,81.9999999999932,-164.00000000000858,153.0000000000058,231.00000000000875,-188.9999999999947,,16.99999999999727
2018.10.01,-28.000000000005798,135.99999999999167,-131.99999999999878,314.9999999999977,290.9999999999968,-212.00000000000108,,369.9999999999805
2018.10.01,-57.00000000000705,120.99999999999334,-95.00000000000064,304.00000000000205,253.0000000000001,-173.9999999999964,,351.9999999999915
2018.10.01,-76.0000000000094,49.99999999999449,-99.00000000000463,272.99999999999613,165.00000000000625,-224.9999999999974,,87.99999999998542
2018.10.01,-78.00000000000028,39.00000000000014,-104.00000000001519,221.00000000000364,142.00000000001012,-175.99999999999838,,44.00000000000003
2018.10.01,-90.0000000000012,43.999999999999595,-123.00000000000644,259.00000000000034,156.0000000000059,-190.99999999999673,,55.00000000000148
2018.10.01,-121.00000000000443,29.000000000001247,-136.00000000000279,185.00000000000227,133.00000000000978,-183.99999999999528,,-93.9999999999892
2018.10.01,-159.00000000000912,0.0,-136.00000000000279,207.00000000000784,115.0000000000091,-222.99999999999542,,-195.99999999999042
2018.10.01,-178.00000000000037,8.999999999992347,-47.00000000001925,219.99999999999886,103.00000000000864,-292.9999999999988,,-186.00000000001856
2018.10.01,-174.00000000000747,3.999999999992898,-87.99999999999919,236.0000000000042,118.00000000000921,-365.0000000000042,,-269.00000000000455
2018.10.01,-178.00000000000037,-35.00000000000725,-86.0000000000083,269.999999999996,106.99999999999932,-304.00000000000426,,-226.00000000002484
2018.10.01,-157.00000000000713,-36.0000000000027,-48.000000000003595,284.000000000006,109.99999999999943,-293.99999999999426,,-141.00000000000222
2018.10.01,-108.00000000000809,-23.00000000000635,-381.0000000000091,415.00000000000625,137.00000000000045,-307.0000000000017,,-267.00000000001853
2018.10.01,-95.00000000000064,-9.00000000000345,-361.0000000000113,487.000000000009,171.00000000000648,-341.99999999999784,,-148.99999999999778
2018.10.01,-130.0000000000079,-4.999999999999449,-581.0000000000093,478.00000000000864,146.0000000000008,-414.00000000000324,,-506.0000000000105
2018.10.01,-115.00000000000954,0.999999999995449,-565.0000000000155,486.0000000000042,153.99999999999636,-417.99999999999613,,-457.0000000000251
2018.10.01,-46.00000000000159,37.99999999999359,-553.0000000000035,500.0,171.00000000000648,-368.9999999999971,,-259.0000000000021
2018.10.01,-87.99999999999919,-2.000000000002,-545.0000000000177,585.000000000008,183.9999999999975,-436.00000000000307,,-302.0000000000165
2018.10.01,-100.00000000000009,-33.000000000005244,-519.0000000000028,576.0000000000076,121.99999999999989,-543.0000000000045,,-497.00000000000523
2018.10.01,-67.00000000000594,-58.99999999999794,-397.0000000000029,588.9999999999986,82.00000000000784,-492.999999999999,,-344.9999999999993
2018.10.01,-140.0000000000068,-97.00000000000264,-407.0000000000018,504.99999999999545,36.000000000001364,-470.9999999999992,,-574.0000000000136
2018.10.01,-97.00000000000264,-73.00000000000084,-467.0000000000174,463.99999999999864,49.000000000006594,-437.999999999994,,-562.0000000000097
2018.10.01,-70.99999999999883,-65.00000000000395,-507.000000000013,441.0000000000025,58.9999999999975,-341.0000000000024,,-484.0000000000182
2018.10.01,-121.00000000000443,-63.00000000000195,-469.0000000000083,412.9999999999967,52.99999999999727,-366.9999999999951,,-554.0000000000158
2018.10.01,-121.00000000000443,-35.00000000000725,-465.0000000000043,393.0000000000007,91.99999999999875,-356.9999999999962,,-493.0000000000128
2018.10.01,-113.00000000000753,-50.0000000000056,-496.00000000000756,418.99999999999693,121.00000000000932,-422.9999999999956,,-542.00000000001
2018.10.01,-161.00000000000003,-30.000000000007798,-457.00000000001853,384.00000000000034,112.99999999999955,-461.99999999999574,,-613.0000000000223
2018.10.01,-73.00000000000084,14.999999999998348,-328.00000000001717,373.00000000000466,156.99999999999648,-332.99999999999443,,-189.00000000001296
2018.10.01,-62.000000000006494,22.999999999995246,-212.00000000001216,451.0000000000076,146.0000000000008,-385.99999999999744,,-40.00000000001245
2018.10.01,-42.0000000000087,27.999999999994696,-196.0000000000184,519.0000000000055,182.00000000000216,-392.9999999999989,,97.9999999999763
2018.10.01,-78.00000000000028,18.999999999991246,-218.00000000000708,549.9999999999972,186.00000000000705,-404.0000000000044,,54.999999999983686
2018.10.01,-65.99999999999939,30.999999999992145,-207.00000000000162,557.0000000000022,186.9999999999976,-461.0000000000003,,40.99999999999062
2018.10.01,-24.000000000001798,59.99999999999339,-247.00000000001944,625.0,228.00000000000864,-417.0000000000007,,224.9999999999801
2018.10.01,-3.0000000000085514,68.00000000000139,-235.00000000000742,593.0000000000035,222.99999999999898,-417.0000000000007,,228.99999999998727
2018.10.01,13.999999999991797,56.99999999999594,-225.00000000000853,644.0000000000055,210.00000000000796,-419.00000000000273,,280.9999999999899
2018.10.01,21.999999999999797,51.000000000001044,-219.00000000001364,581.0000000000031,185.00000000000227,-417.0000000000007,,202.99999999999181
2018.10.01,3.999999999992898,51.99999999999649,-219.00000000001364,545.0000000000017,186.9999999999976,-334.00000000000097,,234.99999999997402
2018.10.01,-7.0000000000014495,52.99999999999194,-217.0000000000005,515.0000000000006,201.99999999999818,-309.0000000000037,,236.99999999998505
2018.10.01,-34.000000000000696,20.999999999993246,-214.00000000000307,435.0000000000023,123.00000000000466,-297.9999999999983,,32.999999999998124
2018.10.02,-64.0000000000085,-62.000000000006494,-265.0000000000041,432.00000000000216,37.9999999999967,-348.9999999999993,,-270.00000000001955
2018.10.02,-56.0000000000005,-164.00000000000858,-222.00000000001108,457.00000000000784,-15.999999999991132,-287.9999999999994,,-289.00000000000284
2018.10.02,-40.00000000000669,-148.99999999999915,-186.0000000000195,481.00000000000875,-1.9999999999953388,-297.00000000000284,,-193.00000000001478
2018.10.02,-33.000000000005244,-148.99999999999915,-207.00000000000162,480.000000000004,-3.9999999999906777,-280.00000000000244,,-192.99999999999517
2018.10.02,-11.00000000000545,-131.99999999999878,-209.00000000001472,527.000000000001,23.000000000010346,-280.9999999999979,,-83.00000000000551
2018.10.02,13.999999999991797,-92.00000000000318,-204.00000000000418,480.000000000004,55.999999999997385,-263.99999999999756,,-10.000000000011767
2018.10.02,-4.999999999999449,-77.00000000000485,-201.00000000000674,462.0000000000033,61.99999999999761,-258.0000000000027,,-17.00000000001279
2018.10.02,29.000000000001247,-45.000000000006146,-222.00000000001108,515.0000000000006,97.00000000000841,-229.99999999999687,,143.99999999999613
2018.10.02,41.9999999999976,-36.0000000000027,-233.00000000001654,463.99999999999864,28.000000000005798,-261.99999999999557,,2.9999999999872102
2018.10.02,7.9999999999968985,-26.999999999999247,-204.00000000000418,463.0000000000081,66.0000000000025,-266.999999999995,,39.00000000000904
2018.10.02,-9.00000000000345,-62.000000000006494,-179.00000000001802,468.0000000000035,58.000000000006935,-290.9999999999968,,-15.000000000014325
2018.10.02,-14.000000000002899,-50.0000000000056,-182.99999999999983,500.0,70.99999999999795,-304.9999999999997,,18.99999999998994
2018.10.02,19.999999999997797,-53.999999999998494,-182.99999999999983,504.99999999999545,70.00000000000739,-270.0000000000036,,87.99999999999875
2018.10.02,7.9999999999968985,-42.0000000000087,-194.0000000000053,527.000000000001,90.00000000000341,-290.9999999999968,,97.99999999999056
2018.10.02,21.999999999999797,-21.999999999999797,-200.00000000000017,537.9999999999967,109.00000000000887,-276.9999999999939,,170.00000000001148
2018.10.02,13.999999999991797,-16.0000000000049,-196.0000000000184,534.9999999999966,123.00000000000466,-293.99999999999426,,165.9999999999755
2018.10.02,-126.0000000000039,-101.00000000000664,-179.00000000001802,433.9999999999975,-9.999999999990905,-412.00000000000125,,-394.0000000000232
2018.10.02,-296.0000000000074,-187.9999999999993,-82.00000000000429,331.00000000000307,-162.9999999999967,-582.0000000000048,,-980.0000000000094
2018.10.02,-297.00000000000284,-213.00000000000762,-24.000000000001798,240.0000000000091,-200.00000000000284,-553.999999999999,,-1048.000000000005
2018.10.02,-277.000000000005,-192.00000000000327,-51.000000000001044,240.0000000000091,-206.00000000000307,-519.9999999999983,,-1006.0000000000016
