names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['EURGBP'],80.0,-0.7258881673881673,B
GBPUSD,10,['GBPCHF'],80.0,-0.45707936507936536,B
EURUSD,10,['GBPJPY'],100.0,-0.6894523809523809,B
USDJPY,20,"['CADCHF', 'EURAUD', 'EURCHF', 'AUDNZD']",100.0,-0.9272380952380952,B
USDCAD,15,"['GBPJPY', 'GBPCHF', 'EURGBP']",100.0,0.78,S
EURCHF,10,['AUDCAD'],80.0,1.0,S
CHFJPY,10,"['USDJPY', 'CADJPY', 'EURCAD', 'CADCHF', 'GBPCHF']",80.0,-1.0,B
CADCHF,15,"['EURCHF', 'EURNZD']",100.0,-1.0,B
AUDCHF,10,"['NZDCAD', 'GBPAUD', 'AUDCAD', 'NZDCHF']",80.0,-0.38,B
NZDCHF,10,"['EURUSD', 'EURCHF']",100.0,-1.0,B
EURGBP,10,"['CHFJPY', 'EURJPY']",100.0,-0.98,B
GBPCAD,10,"['NZDCHF', 'CADJPY', 'EURNZD', 'CHFJPY']",80.0,0.42,S
GBPAUD,20,"['EURUSD', 'USDCAD']",100.0,0.5872953712953717,S
EURJPY,10,['GBPJPY'],80.0,-0.3329761904761906,B
EURCAD,30,"['EURCHF', 'CHFJPY']",80.0,-0.547205183705184,B
CADJPY,15,"['USDJPY', 'AUDUSD']",80.0,-0.0846363636363636,B
AUDJPY,50,"['NZDCAD', 'CADJPY', 'GBPCHF', 'EURCAD', 'EURGBP']",100.0,-0.820454600954601,B
NZDJPY,30,"['EURJPY', 'EURCHF']",80.0,-0.43335700230282304,B
AUDNZD,10,"['AUDUSD', 'GBPAUD']",80.0,0.862,S
