date,USDCHF,AUDUSD,GBPCHF,AUDCHF,EURGBP,AUDCAD,NZDCAD,empty,sum
2016.10.24,-38.0000000000047,-25.999999999992696,-86.0000000000083,-82.99999999999974,-7.9999999999968985,-44.99999999998394,-12.000000000000899,,-297.99999999998715
2016.10.24,-41.9999999999976,-17.999999999995797,-43.999999999999595,-99.00000000000463,-6.0000000000060005,-26.999999999999247,-41.000000000002146,,-277.000000000005
2016.10.24,-63.00000000000195,-4.999999999999449,-43.999999999999595,-85.00000000000173,15.999999999993797,15.00000000000945,95.00000000000064,,-70.99999999999885
2016.10.24,-65.00000000000395,-8.999999999992347,-45.000000000006146,-87.00000000000374,22.999999999995246,56.000000000011596,60.99999999999994,,-65.9999999999994
2016.10.24,-48.000000000003595,-21.999999999999797,-2.999999999997449,-100.00000000000009,36.0000000000027,43.00000000001525,41.9999999999976,,-51.99999999998539
2016.10.24,-45.000000000006146,-24.000000000001798,-7.0000000000014495,-90.99999999999665,56.0000000000005,87.99999999999919,109.99999999999899,,86.99999999999265
2016.10.24,-48.99999999999905,-10.999999999994348,-26.999999999999247,-119.99999999999788,31.999999999998696,63.99999999999739,126.0000000000039,,15.000000000009464
2016.10.24,-53.999999999998494,-90.99999999999665,34.000000000000696,-40.00000000000669,56.99999999999594,141.00000000001333,184.00000000000637,,231.0000000000145
2016.10.24,0.0,-58.000000000002494,-15.999999999993797,-9.00000000000345,29.999999999996696,114.0000000000141,168.00000000000148,,229.00000000001253
2016.10.24,81.9999999999932,13.00000000000745,35.00000000000725,-94.00000000000519,51.99999999999649,9.000000000014552,48.000000000003595,,145.00000000001734
2016.10.24,70.99999999999883,31.999999999998696,93.99999999999409,-68.00000000000139,70.0000000000034,52.000000000007596,94.00000000000519,,345.0000000000064
2016.10.24,10.999999999994348,4.999999999999449,116.99999999998934,-79.00000000000685,68.00000000000139,107.00000000001265,135.00000000000733,,363.99999999999767
2016.10.24,2.999999999997449,-26.999999999999247,136.00000000000279,-60.00000000000449,68.99999999999685,111.00000000001664,90.0000000000012,,322.0000000000112
2016.10.24,-17.000000000000348,-74.99999999999174,139.00000000000023,-14.999999999998348,87.99999999999919,188.00000000001037,123.00000000000644,,431.00000000002575
2016.10.24,-9.00000000000345,-107.00000000000153,127.99999999999478,-2.000000000002,78.00000000000028,189.00000000001694,175.99999999999838,,453.0000000000034
2016.10.24,4.999999999999449,-85.99999999999719,113.00000000000753,42.999999999993044,71.99999999999429,243.99999999999977,194.0000000000053,,585.0000000000023
2016.10.24,12.999999999996348,-108.99999999999244,78.00000000000028,46.00000000000159,65.00000000000395,243.99999999999977,129.00000000000134,,466.0000000000108
2016.10.24,-29.000000000001247,-190.00000000000128,45.000000000006146,53.999999999998494,60.99999999999994,239.00000000001143,201.00000000000674,,381.00000000002024
2016.10.24,-75.00000000000284,-217.0000000000005,73.99999999999629,98.99999999999353,75.9999999999983,301.0000000000179,226.99999999999943,,485.0000000000021
2016.10.24,-104.00000000000409,-278.00000000000045,-49.00000000001015,107.99999999999699,4.000000000004,299.00000000000483,196.00000000000728,,175.9999999999984
2016.10.24,-75.00000000000284,-258.9999999999981,-167.00000000000603,151.9999999999966,-87.99999999999919,269.00000000000813,140.0000000000068,,-27.999999999994685
2016.10.24,-72.0000000000054,-307.99999999999716,-289.0000000000059,185.00000000000182,-85.00000000000173,317.9999999999961,153.00000000000313,,-98.0000000000091
2016.10.24,-63.99999999999739,-337.99999999999386,-280.0000000000136,219.00000000000253,-82.99999999999974,384.00000000000654,213.00000000000762,,51.00000000001211
2016.10.24,-48.99999999999905,-317.9999999999961,-164.00000000000858,214.00000000000307,9.999999999998899,440.00000000001813,226.00000000000398,,359.00000000002046
2016.10.24,-75.00000000000284,-339.99999999999585,-289.0000000000059,209.9999999999991,-58.99999999999794,421.0000000000047,184.00000000000637,,52.000000000007674
2016.10.24,-34.99999999999615,-308.9999999999926,-283.000000000011,192.00000000000327,-73.99999999999629,365.99999999999966,156.00000000000057,,13.000000000007446
2016.10.24,-53.00000000000304,-269.9999999999925,-234.00000000000088,173.00000000000094,-62.000000000006494,316.0000000000052,58.99999999999794,,-70.99999999999893
2016.10.24,-99.00000000000463,-268.0000000000016,-157.00000000000713,149.99999999999457,-18.0000000000069,361.0000000000113,109.99999999999899,,78.99999999998455
2016.10.24,-129.9999999999968,-259.9999999999936,-147.00000000000824,78.99999999999574,-17.000000000000348,324.0000000000132,100.00000000000009,,-50.99999999998997
2016.10.24,-131.99999999999878,-205.99999999999508,-171.99999999999437,27.999999999994696,7.0000000000014495,313.00000000000773,73.00000000000084,,-88.99999999998347
2016.10.24,-131.00000000000333,-221.99999999999997,-161.00000000001114,34.99999999999615,-7.0000000000014495,358.00000000001387,141.00000000000225,,12.999999999996334
2016.10.24,-182.99999999999983,-273.000000000001,-106.00000000000608,19.999999999997797,-9.999999999998899,334.00000000001205,126.99999999999933,,-90.99999999999658
2016.10.24,-111.00000000000554,-251.99999999999667,-59.99999999999339,54.999999999993946,32.999999999994145,307.99999999999716,53.00000000000304,,25.99999999999264
2016.10.24,-165.00000000000404,-193.99999999999417,-80.99999999999774,-70.0000000000034,2.999999999997449,97.9999999999981,-143.9999999999997,,-553.0000000000034
2016.10.24,-104.00000000000409,-69.9999999999923,21.999999999988695,-112.000000000001,51.000000000001044,121.99999999999989,-156.99999999999602,,-248.00000000000378
2016.10.24,-140.0000000000068,-17.000000000000348,45.000000000006146,-200.00000000000017,29.000000000001247,86.0000000000083,-243.99999999999977,,-440.99999999999136
2016.10.24,-163.00000000000205,8.000000000008,205.99999999999508,-190.99999999999673,146.99999999999713,95.00000000000064,-207.99999999999707,,-105.99999999999498
2016.10.24,-272.00000000000557,31.000000000003247,259.9999999999936,-278.00000000000045,180.99999999999784,222.00000000001108,-29.999999999996696,,114.00000000000301
2016.10.24,-223.00000000000654,29.000000000001247,326.9999999999884,-248.00000000000378,202.9999999999976,344.00000000001097,31.000000000003247,,462.9999999999912
2016.10.24,-136.99999999999824,53.00000000000304,114.99999999999844,-214.99999999999852,85.99999999999719,331.999999999999,48.99999999999905,,282.99999999999994
2016.10.24,-87.00000000000374,51.000000000001044,136.00000000000279,-187.00000000000384,97.00000000000264,299.00000000000483,-0.999999999995449,,308.0000000000083
2016.10.24,-85.00000000000173,80.99999999999774,46.999999999997044,-180.99999999999784,26.000000000003798,284.00000000001756,-3.999999999992898,,168.0000000000237
2016.10.24,-43.999999999999595,60.00000000000449,31.000000000003247,-153.00000000000313,34.000000000000696,260.0000000000158,-41.000000000002146,,147.00000000001938
2016.10.24,-65.99999999999939,23.00000000000635,-39.00000000001125,-113.00000000000753,-9.00000000000345,276.00000000000955,-20.999999999993246,,51.00000000000104
2016.10.24,-73.99999999999629,12.000000000000899,-29.00000000001235,-128.00000000000588,-26.000000000003798,300.00000000001137,13.00000000000745,,68.00000000000136
2016.10.24,-40.00000000000669,62.000000000006494,-7.0000000000014495,-135.00000000000733,-12.999999999996348,306.00000000000625,45.000000000006146,,218.00000000000705
2016.10.24,-73.99999999999629,-26.999999999999247,-151.9999999999966,-134.0000000000008,-109.00000000000354,-61.99999999998429,-346.9999999999973,,-904.9999999999782
2016.10.24,-85.00000000000173,-83.9999999999952,-168.99999999999693,-57.00000000000705,-140.0000000000068,-309.99999999998806,-590.0000000000016,,-1434.9999999999973
2016.10.25,-136.00000000000279,-59.99999999999339,-70.99999999999883,-109.99999999999899,-156.99999999999602,-395.99999999999636,-698.9999999999941,,-1628.9999999999804
2016.10.25,-104.00000000000409,-37.99999999999359,-59.000000000009045,-153.99999999999858,-56.0000000000005,-363.9999999999866,-680.9999999999983,,-1455.9999999999907
2016.10.25,-58.99999999999794,50.0000000000056,-15.00000000000945,-158.0000000000026,-29.999999999996696,-14.999999999987246,-458.9999999999983,,-685.9999999999866
2016.10.25,-41.000000000002146,57.00000000000705,7.0000000000014495,-170.99999999999892,-31.999999999998696,12.000000000012001,-439.0000000000005,,-606.9999999999798
2016.10.25,-56.99999999999594,41.9999999999976,-15.999999999993797,-158.0000000000026,-45.000000000006146,-5.999999999994898,-396.9999999999918,,-636.9999999999875
2016.10.25,-46.00000000000159,60.00000000000449,-19.00000000001345,-219.99999999999798,-34.99999999999615,-70.99999999999883,-402.00000000000233,,-733.0000000000059
2016.10.25,-58.99999999999794,65.00000000000395,-56.99999999999594,-200.00000000000017,-60.00000000000449,-65.00000000000395,-234.00000000000088,,-609.9999999999994
2016.10.25,-23.00000000000635,1.0000000000065512,-46.0000000000127,-129.00000000000134,-48.000000000003595,34.000000000000696,-235.99999999999176,,-447.00000000000847
2016.10.25,-39.00000000000014,-12.999999999996348,-31.000000000003247,-116.00000000000499,-34.000000000000696,24.000000000001798,-241.99999999999778,,-451.00000000000136
2016.10.25,-29.999999999996696,-59.99999999999339,-32.999999999994145,-80.99999999999774,7.0000000000014495,58.000000000002494,-229.00000000000142,,-367.9999999999794
2016.10.25,-31.000000000003247,-159.9999999999935,4.000000000004,-13.00000000000745,31.000000000003247,136.00000000000279,-190.00000000000128,,-222.99999999999542
2016.10.25,-48.000000000003595,-181.9999999999933,-35.00000000000725,10.999999999994348,-14.000000000002899,154.0000000000097,-108.99999999999244,,-222.99999999999537
2016.10.25,-58.99999999999794,-87.99999999999919,0.0,-17.000000000000348,5.999999999994898,143.00000000000423,-110.99999999999443,,-125.99999999999275
2016.10.25,-46.999999999997044,-125.99999999999278,-56.000000000011596,0.0,-24.000000000001798,148.00000000001478,-51.99999999999649,,-156.99999999998494
2016.10.25,-48.99999999999905,-146.00000000000168,-97.00000000001374,8.999999999992347,-58.99999999999794,158.99999999999804,-90.99999999999665,,-274.00000000001876
2016.10.25,-65.99999999999939,-242.99999999999324,-42.999999999993044,8.999999999992347,-4.999999999999449,164.00000000000858,-73.00000000000084,,-256.99999999998505
2016.10.25,-29.000000000001247,-268.99999999999704,-178.99999999999582,151.9999999999966,-72.0000000000054,275.000000000003,-74.99999999999174,,-196.99999999999164
2016.10.25,-48.000000000003595,-303.9999999999932,-188.00000000001037,193.99999999999417,-97.00000000000264,311.0000000000168,-51.99999999999649,,-183.99999999999523
2016.10.25,-53.00000000000304,-302.9999999999977,-134.99999999999625,187.9999999999993,-24.999999999997247,330.0000000000081,-64.99999999999284,,-62.999999999979764
2016.10.25,-17.999999999995797,-274.9999999999919,-154.99999999999403,192.99999999999872,-18.0000000000069,304.00000000001535,-65.99999999999939,,-34.99999999997398
2016.10.25,19.00000000000235,-256.99999999999613,-173.00000000000094,173.00000000000094,-53.00000000000304,311.0000000000168,-66.99999999999484,,-46.99999999997483
2016.10.25,-7.0000000000014495,-235.99999999999176,-163.00000000000205,132.99999999999423,-53.999999999998494,299.00000000000483,-20.999999999993246,,-48.99999999998796
2016.10.25,-75.9999999999983,-263.0000000000021,-69.9999999999923,112.99999999999643,-16.0000000000049,287.9999999999994,-95.00000000000064,,-119.00000000000246
2016.10.25,-100.00000000000009,-400.00000000000034,-114.0000000000141,186.99999999999272,-7.0000000000014495,368.9999999999971,-156.00000000000057,,-221.00000000002677
2016.10.25,-102.00000000000209,-383.0,-167.00000000000603,254.99999999999412,-11.00000000000545,406.00000000001745,-159.9999999999935,,-161.9999999999956
2016.10.25,-58.99999999999794,-380.00000000000256,-185.00000000001293,278.00000000000045,-63.99999999999739,384.00000000000654,-104.99999999999955,,-131.00000000000335
2016.10.25,-51.000000000001044,-363.0000000000022,-212.00000000001216,242.99999999999324,-85.99999999999719,253.99999999999866,-186.99999999999272,,-402.00000000001353
2016.10.25,-4.000000000004,-281.99999999999335,-174.00000000000747,200.00000000000017,-53.00000000000304,212.00000000001216,-247.99999999999267,,-348.9999999999881
2016.10.25,-4.999999999999449,-325.99999999999295,-235.00000000000742,204.99999999999963,-68.00000000000139,212.99999999999653,-221.99999999999997,,-438.0000000000049
2016.10.25,15.999999999993797,-334.9999999999964,-333.0000000000055,304.9999999999997,-51.000000000001044,249.00000000001032,-264.999999999993,,-413.99999999999216
2016.10.25,180.99999999999784,-413.99999999999216,-676.9999999999943,419.00000000000273,-67.00000000000594,255.00000000000523,-265.99999999999955,,-568.9999999999861
2016.10.25,304.9999999999997,-414.9999999999987,-483.99999999999557,541.9999999999981,2.000000000002,408.00000000000836,-217.0000000000005,,141.00000000001336
2016.10.25,454.9999999999943,-251.99999999999667,-234.00000000000088,473.0000000000012,156.00000000000057,319.0000000000026,-239.99999999999577,,677.0000000000053
2016.10.25,426.9999999999996,-261.0000000000001,268.9999999999859,469.99999999999267,536.0000000000032,292.00000000000335,-273.000000000001,,1459.9999999999836
2016.10.25,348.9999999999993,-312.00000000000114,334.9999999999964,414.00000000000324,561.9999999999958,299.00000000000483,-282.99999999999994,,1363.9999999999984
2016.10.25,185.00000000000182,-268.0000000000016,533.99999999999,329.999999999997,497.000000000003,392.9999999999989,-100.99999999999554,,1569.9999999999936
2016.10.25,-102.00000000000209,-419.9999999999982,438.00000000000506,300.0000000000003,429.0000000000016,458.00000000000284,-46.999999999997044,,1056.0000000000125
