date,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.04.03,-102.99999999998644,-85.00000000000173,-5.000000000010552,-15.000000000000568,-68.99999999999685,-165.00000000001512,-39.99999999999204,-15.999999999993797,-95.00000000000064,-5.000000000009663,-125.0,-10.99999999999568,-157.99999999999147,-165.00000000001512,,-1057.0000000000095
2017.04.03,-166.99999999998383,-90.99999999999665,-4.000000000004,12.999999999991019,-12.999999999996348,-221.00000000000452,-61.99999999999761,-21.999999999988695,-5.999999999994898,15.000000000000568,-100.99999999999909,70.99999999999795,-190.00000000000128,-182.0000000000155,,-959.9999999999928
2017.04.03,-140.99999999999113,-120.99999999999334,36.999999999998145,66.99999999999307,-1.0000000000065512,-242.00000000000887,-9.000000000000341,53.00000000001415,19.999999999997797,97.99999999999898,-182.00000000000216,127.00000000000955,-191.99999999999218,-182.99999999999983,,-668.9999999999827
2017.04.03,-207.99999999998596,-161.00000000000003,42.999999999993044,69.99999999999318,-4.000000000004,-388.0000000000106,12.000000000000455,170.00000000000347,70.0000000000145,-13.00000000000523,-168.00000000000637,96.00000000000364,-307.00000000001285,-286.00000000000847,,-1074.0000000000252
2017.04.03,-251.00000000000122,-141.00000000000225,92.00000000000318,58.9999999999975,65.00000000000395,-331.0000000000146,30.000000000001137,330.0000000000081,129.00000000000134,-46.00000000000648,-128.0000000000001,63.00000000000239,-295.0000000000008,-283.99999999999534,,-708.0000000000032
2017.04.03,-261.9999999999845,-100.99999999999554,92.99999999998754,-22.00000000000557,92.99999999999864,-294.0000000000165,-51.9999999999925,361.0000000000113,190.00000000000128,-93.00000000000352,-85.99999999999852,37.00000000000614,-280.9999999999979,-238.0000000000049,,-654.9999999999945
2017.04.03,-273.9999999999965,-97.00000000000264,83.9999999999952,-35.0000000000108,120.99999999999334,-282.0000000000045,-85.99999999999852,374.0000000000077,240.00000000001796,-120.00000000000455,-39.00000000000148,-25.99999999999625,-246.00000000001288,-199.00000000001583,,-585.0000000000297
2017.04.03,-183.99999999998417,-139.99999999999568,75.00000000000284,-20.000000000010232,146.99999999999713,-185.00000000001293,-55.999999999997385,334.9999999999964,156.00000000000057,-85.00000000000796,-117.00000000000443,20.000000000010232,-266.0000000000107,-188.00000000001037,,-508.0000000000267
2017.04.03,-161.99999999999548,-163.00000000000205,83.9999999999952,91.99999999999875,148.99999999999915,-175.00000000001404,40.00000000000625,321.0000000000157,150.00000000000568,-3.0000000000001137,-135.00000000000512,141.00000000000534,-279.99999999999136,-192.99999999999872,,-133.99999999998076
2017.04.03,-225.99999999999287,-102.00000000000209,96.99999999999153,98.99999999998954,190.00000000000128,-207.00000000000162,66.0000000000025,375.9999999999986,243.99999999999977,-37.00000000000614,-91.99999999999875,102.00000000000387,-212.00000000001216,-114.99999999999844,,182.99999999997496
2017.04.03,-237.99999999998266,46.999999999997044,99.99999999998899,146.99999999999136,209.00000000000364,-204.00000000000418,140.00000000000057,408.00000000000836,557.0000000000075,-9.000000000000341,54.000000000002046,144.00000000000546,-72.0000000000054,78.00000000000028,,1361.0000000000123
2017.04.03,-180.99999999998673,85.99999999999719,98.99999999998244,168.99999999999693,180.99999999999784,-197.00000000000273,151.00000000001046,406.00000000001745,656.9999999999965,12.000000000000455,108.99999999999466,169.00000000001114,18.999999999991246,163.9999999999864,,1843.9999999999932
2017.04.03,-156.99999999998494,97.00000000000264,87.99999999999919,143.99999999999125,158.99999999999804,-241.00000000000233,109.00000000000887,384.00000000000654,680.0000000000139,9.000000000000341,104.99999999998977,145.00000000001023,56.99999999999594,187.00000000000384,,1766.0000000000334
2017.04.03,-146.99999999998602,77.00000000000485,69.9999999999923,118.99999999999977,173.9999999999964,-195.00000000001182,59.00000000001171,385.00000000001313,649.0000000000107,-19.99999999999602,164.00000000000148,111.0000000000042,52.99999999999194,156.99999999998494,,1656.0000000000175
2017.04.03,-238.99999999998923,96.00000000000719,55.99999999998939,138.9999999999958,175.99999999999838,-219.99999999999798,78.00000000000296,400.00000000000034,667.0000000000176,-6.000000000000227,146.0000000000008,97.99999999999898,58.000000000002494,126.99999999998823,,1576.0000000000148
2017.04.03,-242.99999999999324,153.99999999999858,65.99999999998829,211.9999999999891,185.99999999999727,-290.00000000001245,153.0000000000058,463.9999999999977,790.0000000000018,-15.000000000000568,174.99999999999716,84.00000000000318,86.99999999999264,143.99999999998857,,1966.999999999954
2017.04.03,-248.00000000000378,194.0000000000053,64.99999999998174,215.99999999999397,119.99999999999788,-438.00000000000506,163.0000000000109,485.0000000000021,851.0000000000017,-15.000000000000568,149.0000000000009,88.99999999999864,123.00000000000644,129.00000000000134,,1882.9999999999914
2017.04.03,-258.99999999998704,157.00000000000713,58.000000000002494,236.99999999999477,114.99999999999844,-417.0000000000007,168.00000000000637,487.99999999999955,774.000000000008,-7.000000000005002,132.99999999999557,-16.999999999995907,70.99999999999883,34.99999999998504,,1536.0000000000075
2017.04.03,-270.99999999999903,178.00000000000037,48.000000000003595,235.99999999999,95.99999999999609,-370.00000000000364,175.00000000001137,353.0000000000033,717.000000000012,0.999999999990564,90.99999999999397,-21.000000000000796,87.99999999999919,18.999999999991246,,1339.9999999999882
2017.04.03,-278.9999999999848,165.9999999999995,-2.999999999997449,310.99999999999284,92.99999999999864,-384.00000000000654,200.00000000000284,334.00000000001205,641.0000000000027,66.0000000000025,45.000000000001705,64.00000000000716,69.00000000000794,-43.999999999999595,,1279.0000000000398
2017.04.03,-293.99999999999426,170.00000000000347,-25.00000000000835,198.99999999999807,156.99999999999602,-250.00000000001688,112.00000000000898,362.00000000001785,675.0000000000034,24.999999999991473,69.00000000000261,-24.00000000000091,70.99999999999883,-63.99999999999739,,1183.0000000000027
2017.04.03,-280.9999999999979,146.00000000000168,-8.000000000008,110.99999999999,129.00000000000134,-165.00000000001512,27.000000000001023,238.0000000000049,574.0000000000078,30.000000000001137,107.99999999998988,-27.000000000001023,48.99999999998794,-80.99999999999774,,849.999999999966
2017.04.03,-342.9999999999822,165.00000000000404,34.000000000000696,122.99999999999045,149.99999999999457,-307.99999999999716,91.99999999999875,361.0000000000113,636.0000000000143,-25.99999999999625,131.00000000000023,-25.99999999999625,62.000000000006494,-9.000000000014552,,1042.0000000000346
2017.04.03,-414.00000000000324,214.99999999999852,20.999999999982144,152.9999999999916,205.99999999999508,-175.00000000001404,40.00000000000625,448.000000000004,766.0,-131.00000000000023,200.00000000000284,-64.99999999999773,75.99999999998718,28.999999999990145,,1368.999999999943
2017.04.03,-411.99999999999017,229.00000000000142,18.999999999991246,51.00000000000193,351.99999999999676,-63.99999999999739,-64.99999999999773,459.0000000000094,738.0000000000164,-155.00000000000114,305.9999999999974,-76.99999999999818,65.99999999998829,68.00000000000139,,1515.0000000000196
