date,AUDJPY,NZDCAD,empty,sum
2017.09.25,-70.99999999999795,-95.00000000000064,,-165.99999999999858
2017.09.25,-57.999999999992724,-386.9999999999929,,-444.9999999999856
2017.09.25,-24.00000000000091,-385.000000000002,,-409.0000000000029
2017.09.25,83.00000000001262,-285.00000000000193,,-201.9999999999893
2017.09.25,79.00000000000773,-236.00000000000287,,-156.99999999999514
2017.09.25,114.00000000000432,-66.99999999999484,,47.00000000000948
2017.09.25,264.00000000001,9.00000000000345,,273.0000000000135
2017.09.25,350.9999999999991,82.00000000000429,,433.0000000000034
2017.09.25,253.0000000000001,140.0000000000068,,393.00000000000693
2017.09.25,182.00000000000216,223.00000000000654,,405.0000000000087
2017.09.25,133.00000000000978,236.99999999999832,,370.0000000000081
2017.09.25,126.00000000000477,333.0000000000055,,459.0000000000103
2017.09.25,-41.99999999998738,341.0000000000024,,299.000000000015
2017.09.25,-27.999999999991587,523.0000000000068,,495.00000000001523
2017.09.25,30.000000000001137,451.0000000000014,,481.00000000000256
2017.09.25,88.00000000000807,433.0000000000056,,521.0000000000136
2017.09.25,145.00000000001023,434.000000000001,,579.0000000000113
2017.09.25,139.00000000001,412.00000000000125,,551.0000000000113
2017.09.25,53.00000000001148,284.0000000000065,,337.00000000001796
2017.09.25,58.000000000006935,195.00000000000074,,253.00000000000767
2017.09.25,30.000000000001137,85.00000000000173,,115.00000000000287
2017.09.25,62.00000000001182,-14.999999999998348,,47.00000000001347
2017.09.25,-0.999999999990564,-19.999999999997797,,-20.99999999998836
2017.09.25,-128.99999999999068,7.0000000000014495,,-121.99999999998923
2017.09.25,-51.9999999999925,80.99999999999774,,29.000000000005244
2017.09.25,-158.00000000000125,216.0000000000051,,58.00000000000384
2017.09.25,-104.99999999998977,226.99999999999943,,122.00000000000966
2017.09.25,-57.999999999992724,190.99999999999673,,133.000000000004
2017.09.25,-43.99999999999693,233.00000000000543,,189.0000000000085
2017.09.25,6.000000000000227,233.00000000000543,,239.00000000000566
2017.09.25,34.000000000006025,229.00000000000142,,263.00000000000745
2017.09.25,-54.99999999999261,367.0000000000062,,312.0000000000136
2017.09.25,-50.99999999998772,382.00000000000455,,331.0000000000168
2017.09.25,-49.99999999999716,340.00000000000693,,290.0000000000098
2017.09.25,-24.00000000000091,340.00000000000693,,316.000000000006
2017.09.25,-462.99999999999386,279.00000000000705,,-183.9999999999868
2017.09.25,-472.999999999999,146.99999999999713,,-326.0000000000018
2017.09.25,-683.9999999999975,262.00000000000665,,-421.99999999999085
2017.09.25,-851.9999999999897,182.99999999999983,,-668.9999999999898
2017.09.25,-699.9999999999886,189.00000000000583,,-510.99999999998283
2017.09.25,-610.99999999999,156.00000000000057,,-454.9999999999894
2017.09.25,-587.9999999999939,126.99999999999933,,-460.99999999999454
2017.09.25,-552.9999999999973,172.00000000000549,,-380.9999999999918
2017.09.25,-601.9999999999897,173.00000000000094,,-428.99999999998875
2017.09.25,-604.9999999999898,128.00000000000588,,-476.99999999998386
2017.09.25,-643.9999999999912,109.00000000000354,,-534.9999999999877
2017.09.25,-629.9999999999955,87.99999999999919,,-541.9999999999962
2017.09.25,-611.9999999999948,136.00000000000279,,-475.999999999992
2017.09.26,-609.9999999999994,124.99999999999733,,-485.0000000000021
2017.09.26,-616.9999999999902,134.0000000000008,,-482.9999999999894
2017.09.26,-626.9999999999953,233.00000000000543,,-393.9999999999899
2017.09.26,-629.9999999999955,207.99999999999707,,-421.9999999999984
2017.09.26,-592.9999999999893,173.9999999999964,,-418.99999999999295
2017.09.26,-550.9999999999877,-9.00000000000345,,-559.9999999999911
2017.09.26,-640.9999999999911,36.0000000000027,,-604.9999999999884
2017.09.26,-816.9999999999931,207.00000000000162,,-609.9999999999915
2017.09.26,-774.0000000000009,275.000000000003,,-498.9999999999979
2017.09.26,-676.9999999999925,355.0000000000053,,-321.9999999999872
2017.09.26,-578.9999999999935,319.99999999999807,,-258.99999999999545
2017.09.26,-583.999999999989,341.99999999999784,,-241.99999999999113
2017.09.26,-567.9999999999978,302.0000000000023,,-265.99999999999557
2017.09.26,-610.99999999999,373.99999999999653,,-236.99999999999346
2017.09.26,-681.999999999988,380.999999999998,,-300.99999999998994
2017.09.26,-684.9999999999881,326.9999999999995,,-357.9999999999886
2017.09.26,-663.9999999999873,319.0000000000026,,-344.99999999998465
2017.09.26,-815.9999999999883,370.9999999999991,,-444.9999999999892
2017.09.26,-701.9999999999982,375.9999999999986,,-325.9999999999996
2017.09.26,-762.0000000000005,475.99999999999864,,-286.0000000000018
2017.09.26,-797.9999999999876,465.0000000000043,,-332.9999999999833
2017.09.26,-746.9999999999999,502.00000000000244,,-244.99999999999744
2017.09.26,-836.9999999999891,529.9999999999972,,-306.9999999999919
2017.09.26,-820.999999999998,551.9999999999969,,-269.000000000001
2017.09.26,-842.9999999999893,582.0000000000048,,-260.99999999998454
2017.09.26,-839.9999999999892,546.9999999999975,,-292.9999999999917
2017.09.26,-954.9999999999983,614.9999999999989,,-339.99999999999943
2017.09.26,-963.9999999999986,617.0000000000009,,-346.9999999999977
2017.09.26,-973.9999999999895,575.0000000000033,,-398.99999999998624
2017.09.26,-952.9999999999887,612.9999999999969,,-339.9999999999918
2017.09.26,-970.9999999999894,702.9999999999981,,-267.99999999999136
2017.09.26,-941.9999999999931,819.0000000000031,,-122.99999999999
2017.09.26,-795.9999999999923,875.0000000000035,,79.00000000001125
2017.09.26,-789.999999999992,880.000000000003,,90.00000000001091
2017.09.26,-867.999999999995,909.9999999999997,,42.00000000000466
2017.09.26,-927.9999999999973,934.9999999999969,,6.999999999999659
2017.09.26,-896.9999999999914,950.0000000000064,,53.00000000001501
2017.09.26,-905.0000000000011,948.0000000000044,,43.0000000000033
2017.09.26,-875.9999999999906,955.0000000000058,,79.00000000001523
2017.09.26,-887.999999999991,909.9999999999997,,22.00000000000864
2017.09.26,-801.9999999999925,848.0000000000043,,46.00000000001182
2017.09.26,-706.9999999999936,851.0000000000017,,144.00000000000807
2017.09.26,-726.9999999999897,965.0000000000048,,238.00000000001512
2017.09.26,-737.9999999999995,1017.0000000000013,,279.0000000000017
2017.09.26,-718.9999999999941,1017.9999999999967,,299.0000000000026
2017.09.26,-735.99999999999,977.0000000000057,,241.0000000000157
2017.09.26,-740.9999999999997,999.0000000000055,,258.0000000000058
2017.09.26,-737.9999999999995,1005.0000000000003,,267.0000000000008
2017.09.27,-750.9999999999906,990.000000000002,,239.00000000001148
2017.09.27,-720.9999999999894,997.0000000000034,,276.000000000014
2017.09.27,-712.9999999999939,906.0000000000068,,193.00000000001296
2017.09.27,-737.9999999999995,880.000000000003,,142.0000000000034
2017.09.27,-723.9999999999895,900.0000000000008,,176.00000000001125
2017.09.27,-734.9999999999994,895.9999999999968,,160.99999999999739
2017.09.27,-762.999999999991,938.0000000000055,,175.00000000001444
2017.09.27,-695.999999999998,1021.0000000000052,,325.0000000000073
2017.09.27,-662.9999999999967,1034.0000000000016,,371.0000000000049
