date,GBPUSD,EURUSD,AUDUSD,NZDUSD,EURCHF,AUDCHF,EURGBP,GBPAUD,EURJPY,EURAUD,NZDJPY,empty,sum
2017.06.19,-60.99999999999994,0.0,-60.99999999999994,0.0,-13.000000000018552,-36.0000000000027,-95.00000000000064,-21.00000000000435,-58.9999999999975,-160.00000000000458,0.0,,-506.0000000000282
2017.06.19,-126.99999999998823,-63.000000000013046,-84.99999999999064,12.000000000000899,-54.0000000000207,-101.00000000000664,-70.99999999999883,-109.00000000000354,-197.9999999999933,-60.99999999999994,-15.000000000000568,,-872.0000000000144
2017.06.19,-105.99999999998388,-91.00000000001884,-72.99999999998974,22.999999999995246,-26.0000000000149,-82.00000000000429,-85.99999999999719,-28.999999999990145,-197.00000000000273,-60.000000000015596,30.000000000001137,,-697.000000000021
2017.06.19,-29.999999999996696,-60.000000000015596,-79.99999999999119,39.999999999995595,-32.0000000000098,-78.00000000000028,-81.9999999999932,154.99999999999403,-132.000000000005,61.99999999998429,67.99999999999784,,-169.00000000004
2017.06.19,-26.999999999999247,-28.000000000005798,-84.99999999999064,77.00000000000485,-33.00000000001635,-90.99999999999665,-80.00000000000229,107.00000000001265,-87.0000000000033,39.999999999995595,117.999999999995,,-89.0000000000062
2017.06.19,3.0000000000196536,-19.00000000001345,-83.9999999999952,100.00000000000009,-47.00000000001925,-85.99999999999719,-96.99999999999153,127.99999999999478,-57.00000000000216,56.99999999999594,153.99999999999636,,51.999999999988034
2017.06.19,16.000000000016,-123.00000000000644,-72.99999999998974,163.99999999999747,-47.00000000001925,-133.00000000000534,-198.99999999999363,219.99999999999798,-12.000000000000455,-46.0000000000127,292.99999999999216,,59.99999999997607
2017.06.19,-26.999999999999247,-145.00000000001734,-87.99999999999919,178.00000000000037,-27.00000000002145,-156.00000000000057,-193.99999999999417,143.00000000000423,13.999999999995794,-94.00000000001629,361.99999999999477,,-34.00000000005309
2017.06.19,-34.000000000000696,-139.00000000000023,-139.99999999999568,194.0000000000053,-36.0000000000138,-211.00000000000563,-173.00000000000094,26.999999999999247,13.00000000000523,-188.00000000001037,408.00000000000125,,-279.00000000001637
2017.06.19,-39.999999999995595,-95.00000000000064,-143.9999999999997,287.0000000000039,-31.000000000003247,-190.00000000000128,-112.99999999999643,-34.000000000000696,-10.000000000005116,-144.0000000000108,469.99999999999886,,-44.00000000001069
