,name,direction
0,GBPUSD,B
1,EURUSD,B
2,AUDUSD,S
3,NZDUSD,B
4,EURCHF,S
5,AUDCHF,S
6,EURGBP,B
7,GBPAUD,B
8,EURJPY,B
9,EURAUD,B
10,NZDJPY,B
