date,USDCHF,USDJPY,NZDUSD,EURCHF,CHFJPY,NZDCHF,GBPAUD,EURCAD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.10.09,-26.999999999999247,-17.99999999998647,-43.00000000000415,-70.99999999999883,-46.999999999997044,-41.9999999999976,-68.00000000000139,-18.999999999991246,-119.99999999998678,-73.99999999999807,-18.0000000000069,-102.99999999999754,-137.9999999999937,,-787.9999999999591
2017.10.09,4.000000000004,-117.999999999995,-15.00000000000945,-60.000000000015596,54.000000000002046,1.0000000000065512,9.000000000014552,28.000000000005798,-75.00000000000284,-21.000000000000796,34.000000000000696,-43.999999999999595,-103.99999999999298,,-306.9999999999826
2017.10.09,-39.999999999995595,-117.999999999995,-4.000000000004,-121.00000000001555,-147.00000000000557,16.0000000000049,171.00000000001003,85.00000000000173,-112.000000000001,-99.99999999999432,81.9999999999932,0.999999999995449,-89.99999999999008,,-376.9999999999958
2017.10.09,0.0,56.000000000011596,5.999999999994898,-102.00000000000209,-99.99999999999432,49.00000000001015,97.00000000001374,165.9999999999995,-120.99999999999334,-84.00000000000318,98.99999999999353,63.00000000000195,-69.9999999999923,,59.00000000004016
2017.10.09,7.9999999999968985,3.0000000000001137,-25.00000000000835,-109.00000000000354,-16.000000000005343,3.0000000000085514,102.00000000000209,172.0000000000166,-205.99999999999508,-58.000000000006935,108.99999999999244,14.999999999998348,-164.99999999999292,,-166.99999999999716
2017.10.09,12.000000000000899,-7.999999999995566,3.999999999992898,-124.00000000001299,16.000000000005343,28.000000000005798,113.00000000000753,187.00000000000384,-171.99999999999437,-51.00000000000193,137.9999999999937,36.0000000000027,-140.99999999999113,,38.00000000001671
2017.10.09,2.000000000002,-45.99999999999227,54.999999999993946,-147.00000000000824,48.99999999999238,91.00000000000774,154.0000000000097,182.0000000000155,-76.99999999999375,34.000000000006025,129.9999999999968,97.00000000000264,-75.00000000000284,,449.0000000000297
2017.10.09,-41.000000000002146,-98.99999999998954,57.99999999999139,-130.0000000000079,60.99999999999284,126.0000000000039,165.00000000001512,165.9999999999995,26.999999999999247,76.99999999999818,161.00000000000003,136.99999999999824,-51.000000000001044,,656.9999999999978
2017.10.09,-29.000000000001247,-57.999999999992724,86.99999999999264,-128.000000000017,60.000000000002274,135.00000000000733,197.00000000000273,73.00000000001194,63.99999999999739,106.99999999999932,124.00000000000189,115.99999999999389,-39.999999999995595,,708.0000000000028
2017.10.09,-48.99999999999905,-116.99999999999022,31.999999999998696,-113.00000000000753,87.0000000000033,90.0000000000012,35.00000000000725,60.99999999999994,-12.999999999996348,67.99999999999784,31.999999999998696,63.99999999999739,-75.99999999998718,,101.00000000002399
