date,USDJPY,AUDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.08.01,-48.99999999999238,-287.9999999999994,293.0000000000099,-310.99999999999284,360.0000000000048,94.99999999999886,-75.00000000000284,319.0000000000026,63.99999999999739,,408.0000000000261
2016.08.01,-60.99999999999284,-299.00000000000483,307.99999999999716,-272.99999999999613,362.00000000000676,133.99999999998613,-13.999999999995794,325.9999999999934,82.00000000000429,,564.9999999999982
2016.08.01,-140.99999999999113,-297.9999999999983,282.0000000000045,-307.9999999999927,380.00000000000256,13.00000000000523,-100.00000000000853,226.99999999998965,89.00000000000574,,144.000000000017
2016.08.01,-174.99999999999716,-260.00000000000466,282.0000000000045,-342.9999999999893,397.0000000000029,16.999999999995907,-135.00000000000512,220.99999999998943,75.00000000000284,,78.99999999999932
2016.08.01,-173.99999999999238,-268.0000000000016,286.00000000000847,-341.99999999999875,379.0000000000071,-7.000000000005002,-141.00000000000534,206.99999999999363,86.0000000000083,,26.00000000001444
2016.08.01,-161.00000000000136,-287.9999999999994,374.999999999992,-362.99999999999955,441.99999999999795,108.99999999998045,-137.00000000000045,241.99999999999022,97.9999999999981,,316.99999999995794
2016.08.01,-179.00000000000205,-409.0000000000038,361.9999999999957,-366.9999999999902,428.00000000000614,93.99999999999409,-131.00000000000023,254.99999999999545,97.9999999999981,,150.9999999999931
2016.08.01,-179.00000000000205,-622.0000000000003,330.9999999999924,-338.99999999999864,413.0000000000078,79.99999999998408,-135.99999999999568,268.0000000000007,134.00000000001188,,-49.999999999999886
2016.08.01,-207.9999999999984,-621.0000000000049,441.0000000000025,-387.999999999991,453.0000000000034,112.99999999999955,-170.0000000000017,319.0000000000026,173.00000000000094,,112.00000000001299
2016.08.01,-221.00000000000364,-578.0000000000007,431.0000000000036,-358.99999999999466,439.0000000000005,132.000000000005,-132.000000000005,340.999999999994,164.99999999999292,,217.99999999999196
2016.08.02,-207.9999999999984,-639.9999999999961,323.99999999999096,-366.9999999999902,82.00000000000429,169.9999999999875,-115.99999999999966,360.99999999999,195.9999999999962,,-198.00000000001552
2016.08.02,-203.99999999999352,-592.0000000000036,380.00000000000256,-362.99999999999955,448.9999999999994,193.9999999999884,-100.00000000000853,372.99999999999045,164.99999999999292,,301.9999999999685
2016.08.02,-243.99999999999977,-568.0000000000018,443.99999999999994,-399.9999999999915,448.9999999999994,93.99999999999409,-171.99999999999704,343.9999999999941,177.00000000000495,,124.00000000000227
2016.08.02,-250.0,-661.9999999999959,395.000000000012,-404.9999999999869,451.0000000000014,72.99999999997908,-183.00000000000693,338.99999999999864,178.00000000001148,,-63.99999999998715
2016.08.02,-206.99999999999363,-682.0000000000048,364.9999999999931,-320.99999999999795,440.00000000000705,109.99999999998522,-135.99999999999568,384.00000000000034,270.99999999999903,,223.99999999999278
2016.08.02,-191.99999999999307,-682.0000000000048,402.9999999999978,-304.9999999999926,478.0000000000006,183.9999999999975,-114.99999999999488,391.9999999999959,313.99999999999204,,476.99999999999847
2016.08.02,-120.99999999999511,-653.999999999999,392.9999999999989,-343.9999999999941,448.9999999999994,126.00000000000477,-141.9999999999959,411.00000000000136,310.0000000000103,,428.0000000000306
2016.08.02,-170.99999999999227,-560.0000000000049,371.99999999999454,-387.999999999991,429.0000000000016,14.999999999986358,-177.0000000000067,372.99999999999045,275.000000000003,,167.99999999998107
2016.08.02,-257.99999999999557,-622.0000000000003,365.99999999999966,-422.9999999999876,429.0000000000016,-7.000000000005002,-203.00000000000296,363.9999999999901,161.99999999999548,,-192.00000000000463
2016.08.02,-522.9999999999961,-665.9999999999999,446.9999999999974,-686.9999999999976,468.00000000000176,-299.0000000000066,-486.99999999999477,192.99999999999784,195.00000000001182,,-1358.999999999986
2016.08.02,-615.9999999999997,-585.0000000000022,405.0000000000109,-768.9999999999912,448.9999999999994,-414.0000000000157,-597.0000000000084,131.9999999999908,195.00000000001182,,-1800.0000000000045
2016.08.02,-478.9999999999992,-578.9999999999961,432.0000000000102,-667.9999999999922,465.0000000000043,-234.00000000000887,-462.0000000000033,229.99999999998977,160.00000000000458,,-1134.9999999999907
2016.08.02,-424.99999999999716,-575.0000000000033,424.00000000000216,-623.9999999999952,467.0000000000063,-212.0000000000175,-450.00000000000284,237.99999999999955,46.999999999997044,,-1110.0000000000111
2016.08.02,-359.99999999999943,-563.9999999999978,469.99999999999267,-585.9999999999985,480.0000000000027,-127.00000000000955,-371.9999999999999,265.99999999999113,323.0000000000066,,-470.0000000000123
2016.08.02,-338.99999999999864,-822.0000000000005,449.9999999999948,-552.9999999999973,483.0000000000001,-122.0000000000141,-364.9999999999949,259.9999999999909,316.0000000000052,,-692.0000000000143
2016.08.02,-366.9999999999902,-1051.9999999999973,381.99999999999346,-601.9999999999897,441.99999999999795,-233.0000000000041,-442.0000000000073,229.99999999998977,468.00000000000176,,-1174.0000000000055
2016.08.02,-325.9999999999934,-787.9999999999998,422.9999999999956,-559.9999999999881,460.00000000000483,-84.00000000000318,-370.9999999999951,316.99999999999307,502.00000000000244,,-426.9999999999836
2016.08.02,-215.99999999999397,-644.9999999999956,461.0000000000003,-471.9999999999942,484.00000000000665,66.99999999997885,-275.0000000000057,378.0000000000001,439.0000000000116,,221.00000000000807
2016.08.02,-39.00000000000148,-499.000000000005,503.000000000009,-302.99999999999727,519.9999999999983,270.9999999999866,-84.00000000000318,445.99999999999795,510.99999999999477,,1325.9999999999795
2016.08.02,-114.99999999999488,-517.9999999999962,217.0000000000005,-334.99999999999375,395.0000000000009,-56.000000000011596,-222.99999999999898,353.9999999999992,573.0000000000013,,292.0000000000065
2016.08.02,-235.99999999999,-458.00000000000284,45.99999999999049,-459.99999999999375,324.00000000000205,-340.0000000000034,-433.9999999999975,260.9999999999957,574.0000000000078,,-722.9999999999915
2016.08.02,115.0000000000091,-414.00000000000324,217.0000000000005,-190.9999999999883,487.99999999999955,117.999999999995,-174.99999999999716,507.99999999999557,550.000000000006,,1216.000000000017
2016.08.02,311.00000000000705,-365.0000000000042,495.000000000001,2.0000000000095497,595.0000000000011,641.9999999999959,135.00000000000512,756.0000000000002,529.0000000000017,,3100.0000000000173
2016.08.02,483.0000000000041,-358.0000000000028,242.00000000000887,109.99999999999943,429.0000000000016,507.99999999998136,250.0,816.0000000000025,445.0000000000065,,2925.0000000000014
2016.08.02,484.99999999999943,-268.0000000000016,87.99999999999919,93.00000000000352,282.99999999999994,361.99999999999477,250.0,706.0000000000031,425.99999999999307,,2424.9999999999914
2016.08.02,447.00000000000273,-212.99999999999653,103.00000000000864,45.000000000001705,289.0000000000059,313.99999999999295,254.0000000000049,591.9999999999987,255.00000000000523,,2086.0000000000246
2016.08.02,474.00000000000375,-187.00000000000384,170.00000000000347,140.00000000000057,363.99999999999767,526.9999999999868,298.9999999999924,546.999999999997,120.99999999999334,,2454.9999999999714
2016.08.02,426.00000000000193,-185.00000000000182,143.00000000000423,44.00000000001114,314.99999999999864,364.9999999999807,216.99999999999875,439.9999999999977,51.000000000001044,,1815.9999999999925
2016.08.02,382.000000000005,-187.9999999999993,134.99999999999625,2.0000000000095497,289.0000000000059,307.9999999999927,236.99999999999477,444.0000000000026,43.999999999999595,,1653.0000000000073
2016.08.02,394.00000000000546,-146.99999999999713,131.99999999999878,1.0000000000047748,285.00000000000193,292.0000000000016,248.99999999999523,447.00000000000273,-104.99999999999955,,1548.0000000000139
2016.08.02,525.0000000000057,70.99999999999883,-306.9999999999906,156.0000000000059,7.0000000000014495,122.99999999999045,371.9999999999999,518.9999999999912,-113.99999999999189,,1352.000000000011
2016.08.02,578.000000000003,131.00000000000333,-231.99999999998778,218.00000000000352,70.0000000000034,247.99999999999045,417.99999999999216,573.9999999999981,-62.000000000006494,,1942.9999999999998
2016.08.02,861.0000000000042,256.99999999999613,-96.00000000000719,364.0000000000043,152.00000000000767,527.9999999999916,602.0000000000039,673.0000000000018,-45.99999999999049,,3295.0000000000123
2016.08.02,883.0000000000098,283.99999999999534,-136.00000000000279,339.00000000001285,161.00000000000003,530.0000000000011,602.9999999999944,554.9999999999926,9.999999999998899,,3229.0000000000027
2016.08.02,951.0000000000076,214.00000000000307,-458.00000000000284,478.00000000000864,-5.999999999994898,414.99999999999204,646.0000000000008,602.9999999999944,19.999999999997797,,2863.0000000000064
2016.08.02,1088.0000000000082,143.00000000000423,-394.00000000000546,675.0000000000114,78.00000000000028,643.0000000000007,810.9999999999928,868.9999999999998,21.00000000000435,,3934.0000000000164
2016.08.02,1218.0000000000036,148.99999999999915,-378.999999999996,659.000000000006,33.000000000005244,598.9999999999895,843.9999999999941,1084.9999999999936,32.0000000000098,,4240.000000000005
2016.08.02,1246.0000000000093,173.9999999999964,-415.99999999999415,662.0000000000061,16.0000000000049,725.9999999999991,867.999999999995,1256.999999999991,63.99999999999739,,4597.000000000005
2016.08.02,1308.9999999999975,102.00000000000209,-757.999999999992,813.0000000000024,-156.99999999999602,489.0000000000043,968.0000000000035,1332.9999999999984,60.99999999999994,,4160.00000000002
2016.08.02,1403.000000000006,80.99999999999774,-703.9999999999935,893.0000000000007,-129.00000000000134,608.0000000000041,1057.9999999999927,1429.9999999999927,34.000000000000696,,4674.0
2016.08.02,1414.0000000000014,68.99999999999685,-574.9999999999922,882.000000000005,-71.99999999999429,641.9999999999959,1016.9999999999959,1430.9999999999973,110.00000000001009,,4918.0000000000155
2016.08.02,1350.999999999999,107.00000000000153,-567.0000000000064,823.0000000000075,-52.99999999999194,596.99999999998,969.9999999999989,1427.9999999999973,148.99999999999915,,4804.999999999985
2016.08.02,1328.000000000003,99.00000000000463,-710.999999999995,739.0000000000043,-158.0000000000026,328.9999999999793,887.0000000000005,1378.9999999999907,157.99999999999147,,4049.999999999976
2016.08.02,1284.9999999999966,141.99999999999767,-649.999999999995,749.0000000000094,-143.9999999999997,418.9999999999827,915.9999999999968,1289.0000000000014,133.00000000000534,,4138.9999999999945
2016.08.02,1271.000000000001,107.00000000000153,-785.9999999999978,750.0,-192.99999999999872,330.99999999998886,908.0000000000013,1275.9999999999964,114.99999999999844,,3778.999999999991
2016.08.02,1278.9999999999964,100.99999999999554,-777.0000000000055,802.0000000000067,-182.99999999999983,358.0000000000041,932.0000000000022,1337.9999999999939,146.00000000000168,,3995.9999999999955
2016.08.02,1267.00000000001,119.99999999999788,-665.9999999999889,755.0000000000097,-125.99999999999278,459.99999999997954,920.9999999999923,1350.999999999999,168.99999999999693,,4251.000000000004
2016.08.02,1281.000000000006,117.99999999999588,-734.9999999999968,765.0000000000006,-217.99999999999596,376.0000000000048,941.0000000000025,1349.9999999999943,205.99999999999508,,4084.000000000006
2016.08.03,1319.0000000000027,148.99999999999915,-705.0000000000001,813.0000000000024,-251.00000000000122,421.99999999999704,959.0000000000032,1379.9999999999955,226.99999999999943,,4312.999999999998
2016.08.03,1295.0000000000018,109.00000000000354,-710.999999999995,775.0000000000057,-182.99999999999983,436.9999999999834,960.9999999999985,1397.9999999999961,222.99999999999542,,4303.99999999999
2016.08.03,1224.0000000000036,110.99999999999443,-737.9999999999942,742.0000000000044,-173.9999999999964,350.9999999999991,894.0000000000055,1345.9999999999895,187.00000000000384,,3943.0000000000095
2016.08.03,1171.999999999997,114.00000000000298,-655.9999999999899,682.0000000000022,-141.00000000000225,326.9999999999982,846.0000000000036,1311.9999999999977,2.999999999997449,,3659.000000000007
2016.08.03,1088.9999999999986,49.99999999999449,-666.9999999999953,626.0000000000048,-152.99999999999204,227.99999999998022,757.9999999999956,1234.9999999999995,-187.99999999998818,,2977.9999999999977
2016.08.03,1109.0000000000089,51.000000000001044,-666.9999999999953,651.0000000000105,-141.00000000000225,262.00000000000045,789.0000000000015,1253.0,-180.0000000000024,,3127.0000000000223
2016.08.03,1002.0000000000095,12.999999999996348,-661.0000000000005,576.0000000000076,-113.99999999999189,168.99999999998272,676.0000000000019,1207.9999999999984,-144.99999999999514,,2724.0000000000095
2016.08.03,939.0000000000072,0.0,-676.9999999999943,501.0000000000048,-126.99999999999933,102.99999999998022,631.0000000000002,1180.9999999999973,-34.000000000000696,,2516.999999999995
2016.08.03,956.0000000000031,-4.000000000004,-567.0000000000064,528.0000000000058,-73.00000000000084,239.00000000000432,679.9999999999926,1201.9999999999982,-86.0000000000083,,2874.9999999999845
2016.08.03,870.0000000000045,-19.00000000000235,-567.0000000000064,438.0000000000024,-66.99999999999484,114.00000000000432,572.9999999999933,1131.999999999991,-191.00000000000784,,2282.999999999984
2016.08.03,903.0000000000058,24.000000000001798,-635.9999999999922,495.00000000000455,-95.00000000000064,108.00000000000409,606.9999999999993,1118.9999999999998,-296.9999999999917,,2228.000000000031
2016.08.03,941.0000000000025,73.00000000000084,-598.999999999994,540.0000000000063,-98.99999999999353,199.99999999998863,667.9999999999922,1137.0000000000005,-326.0000000000041,,2534.999999999999
2016.08.03,962.0000000000033,7.9999999999968985,-591.9999999999925,578.000000000003,-80.99999999999774,258.99999999998613,703.000000000003,1237.9999999999995,-313.00000000000773,,2761.999999999994
2016.08.03,960.9999999999985,41.000000000002146,-614.0000000000034,586.0000000000127,-83.9999999999952,227.00000000000387,685.9999999999928,1230.9999999999945,-310.9999999999946,,2723.0000000000114
2016.08.03,1302.9999999999973,49.99999999999449,-560.0000000000049,917.0000000000016,-44.99999999999504,719.9999999999989,1051.9999999999925,1492.999999999995,-251.00000000000122,,4678.999999999979
2016.08.03,1093.0000000000036,0.999999999995449,-609.9999999999994,737.000000000009,-58.99999999999794,438.99999999999295,831.9999999999936,1342.9999999999893,-255.00000000000523,,3520.999999999981
2016.08.03,1088.9999999999986,-4.000000000004,-578.9999999999961,719.0000000000083,-60.99999999999994,419.9999999999875,820.999999999998,1325.9999999999934,-243.99999999999977,,3486.9999999999854
2016.08.03,1090.0000000000034,-39.00000000000014,-635.0000000000077,725.0000000000085,-129.9999999999968,441.99999999997885,852.9999999999944,1349.9999999999943,-173.00000000000094,,3482.9999999999736
2016.08.03,1115.000000000009,-141.99999999999767,-628.0000000000064,707.0000000000078,-126.99999999999933,430.9999999999832,894.999999999996,1372.9999999999905,-146.00000000000168,,3477.9999999999814
2016.08.03,942.0000000000073,-141.99999999999767,-574.9999999999922,685.0000000000023,-73.99999999999629,427.99999999999727,757.9999999999956,1280.9999999999918,-225.99999999999287,,3077.0000000000155
2016.08.03,990.0000000000091,-146.99999999999713,-577.0000000000052,690.0000000000119,-15.999999999993797,513.0000000000052,792.0000000000016,1335.9999999999986,-221.00000000000452,,3360.000000000026
2016.08.03,1108.000000000004,-151.00000000000114,-703.9999999999935,799.0000000000066,-81.9999999999932,478.999999999985,858.0000000000041,1453.9999999999936,-269.00000000000813,,3491.9999999999973
2016.08.03,1061.9999999999977,-80.99999999999774,-883.9999999999959,823.0000000000075,-191.99999999999218,274.99999999997726,864.9999999999949,1403.9999999999964,-287.9999999999994,,2983.9999999999886
2016.08.03,1070.0000000000073,-73.00000000000084,-1210.0,928.0000000000115,-353.99999999999875,91.99999999998454,933.9999999999975,1338.9999999999986,-421.99999999998903,,2304.000000000011
2016.08.03,999.0000000000094,-80.99999999999774,-1222.9999999999964,930.0000000000068,-356.00000000000074,66.0000000000025,905.0000000000011,1301.0000000000018,-492.9999999999879,,2048.000000000039
2016.08.03,954.0000000000077,-92.99999999999864,-1177.000000000006,862.9999999999995,-334.9999999999964,58.9999999999975,873.0000000000047,1280.0000000000011,-397.0000000000029,,2027.0000000000066
2016.08.03,841.0000000000082,-102.99999999999754,-1354.999999999995,784.000000000006,-398.9999999999938,-286.00000000000136,700.0000000000028,1161.9999999999918,-411.99999999999017,,932.0000000000312
2016.08.03,915.9999999999968,-53.999999999998494,-1363.9999999999875,830.0000000000125,-425.99999999999307,-213.00000000002228,774.9999999999915,1211.999999999989,-415.99999999999415,,1259.9999999999945
2016.08.03,948.9999999999981,-72.0000000000054,-1286.0000000000093,867.0000000000044,-373.00000000000114,-102.00000000000387,774.0000000000009,1235.99999999999,-421.0000000000047,,1571.9999999999688
2016.08.03,1049.0000000000066,-50.0000000000056,-1286.0000000000093,938.0000000000024,-371.99999999999454,36.99999999997772,911.9999999999919,1207.9999999999984,-408.00000000000836,,2027.9999999999588
2016.08.03,1004.0000000000049,-87.00000000000374,-1215.9999999999948,937.0000000000118,-330.9999999999924,143.99999999997704,924.9999999999972,1158.0000000000014,-411.99999999999017,,2122.0000000000114
2016.08.03,1097.0000000000084,-82.00000000000429,-1123.9999999999916,1013.0000000000052,-313.99999999999204,284.9999999999966,1006.0000000000002,1143.9999999999914,-448.9999999999883,,2576.0000000000255
2016.08.03,1009.0000000000003,-163.99999999999747,-1201.999999999992,1017.0000000000101,-310.9999999999946,252.9999999999859,996.9999999999999,1108.9999999999945,-375.9999999999986,,2332.000000000008
2016.08.03,984.9999999999994,-199.00000000000472,-1187.0000000000048,1131.0000000000002,-288.9999999999948,354.99999999998977,1039.999999999992,1113.99999999999,-496.00000000000756,,2453.9999999999595
2016.08.03,682.0000000000022,-163.99999999999747,-1166.0000000000005,909.000000000006,-273.000000000001,156.99999999998226,858.9999999999947,885.9999999999957,-601.9999999999915,,1287.9999999999905
2016.08.03,645.0000000000102,-226.99999999999943,-1404.9999999999895,926.0000000000019,-383.0,-49.000000000006594,789.999999999992,738.9999999999901,-703.9999999999935,,332.0000000000051
2016.08.03,855.000000000004,-148.99999999999915,-1453.9999999999998,1089.0000000000127,-410.9999999999947,4.9999999999954525,954.9999999999983,902.000000000001,-626.9999999999998,,1165.000000000018
2016.08.03,853.9999999999992,-24.999999999997247,-1482.99999999999,1087.0000000000032,-426.9999999999996,7.000000000005002,923.0000000000018,890.0000000000006,-700.999999999996,,1125.0000000000268
2016.08.03,862.9999999999995,-14.000000000002899,-1502.9999999999877,1143.0000000000007,-434.9999999999965,33.999999999991815,1010.9999999999957,887.999999999991,-795.9999999999967,,1190.9999999999945
2016.08.03,817.9999999999978,-11.00000000000545,-1507.9999999999982,1073.0000000000075,-470.9999999999992,-63.0000000000166,959.9999999999937,819.0000000000026,-824.0000000000025,,792.9999999999798
2016.08.03,876.0000000000048,-26.999999999999247,-1441.9999999999877,1120.0000000000045,-437.999999999994,60.000000000002274,969.9999999999989,853.9999999999992,-902.9999999999872,,1070.0000000000414
2016.08.03,893.0000000000007,-124.99999999999733,-1571.9999999999957,1169.0000000000111,-529.0000000000017,102.99999999998022,1079.9999999999982,918.9999999999969,-865.0000000000047,,1072.9999999999877
2016.08.03,948.0000000000075,-126.0000000000039,-1583.0000000000011,1418.0000000000064,-535.999999999992,310.0000000000023,1349.9999999999943,1024.000000000001,-836.9999999999989,,1968.0000000000157
2016.08.03,1030.0000000000011,-165.00000000000404,-1597.0000000000039,1473.0000000000132,-549.9999999999949,399.99999999997726,1445.999999999998,1051.0000000000018,-827.0,,2260.9999999999886
2016.08.03,1042.0000000000016,-144.99999999999514,-1529.0000000000025,1466.0000000000082,-507.0000000000019,432.9999999999927,1429.000000000002,1045.9999999999923,-722.0000000000005,,2512.999999999997
2016.08.03,1016.0000000000053,-102.00000000000209,-1496.0000000000084,1424.0000000000066,-486.999999999993,397.99999999999613,1382.9999999999955,978.9999999999992,-689.0000000000063,,2425.9999999999927
2016.08.03,968.0000000000035,-87.00000000000374,-1479.9999999999925,1382.000000000005,-483.0000000000001,355.99999999999454,1346.0000000000036,950.0000000000028,-683.9999999999957,,2268.0000000000173
2016.08.03,950.0000000000028,-58.99999999999794,-1591.000000000009,1379.000000000005,-549.9999999999949,240.99999999998545,1313.0000000000023,920.9999999999923,-709.0000000000041,,1894.9999999999818
2016.08.04,950.0000000000028,-55.000000000005045,-1588.999999999996,1376.0000000000048,-605.0,211.9999999999891,1304.9999999999927,912.9999999999967,-692.9999999999881,,1813.9999999999973
2016.08.04,942.9999999999978,-53.999999999998494,-1563.0000000000032,1339.0000000000127,-549.9999999999949,198.99999999998386,1283.0000000000014,902.9999999999916,-775.9999999999989,,1723.999999999992
2016.08.04,918.0000000000064,-70.99999999999883,-1546.000000000003,1331.0000000000032,-534.9999999999966,221.99999999998,1281.9999999999964,912.9999999999967,-781.9999999999939,,1731.9999999999902
2016.08.04,906.9999999999965,-36.0000000000027,-1622.9999999999966,1283.0000000000014,-564.9999999999933,132.99999999998136,1253.0,879.9999999999955,-845.0000000000068,,1386.999999999975
2016.08.04,921.999999999997,-39.00000000000014,-1570.0000000000048,1288.000000000011,-563.0000000000024,150.99999999998204,1278.9999999999964,899.0000000000009,-838.0000000000055,,1528.9999999999745
