date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDCAD,empty,sum
2017.05.29,-13.999999999991797,-138.0000000000159,90.99999999999665,-6.000000000000227,-134.00000000001188,43.999999999999595,-101.00000000000664,124.99999999999733,-191.00000000000784,-22.00000000000557,-15.999999999993797,51.99999999999649,90.99999999999665,-70.0000000000034,-160.99999999998892,-245.0000000000063,-76.00000000000762,-232.99999999999432,-75.99999999998718,-143.99999999998857,-177.00000000000495,,-1401.0000000000284
2017.05.29,-8.999999999992347,-156.00000000000057,99.00000000000463,64.00000000000716,-137.9999999999937,7.9999999999968985,-113.00000000000753,144.0000000000108,-154.0000000000097,-144.99999999999602,30.000000000007798,6.0000000000060005,65.99999999999939,-62.000000000006494,-238.0000000000049,-359.0000000000204,-167.0000000000016,-209.9999999999991,-263.99999999999756,-236.99999999999832,-133.00000000000534,,-1968.000000000001
2017.05.29,-18.999999999991246,-175.99999999999838,121.99999999999989,5.000000000009663,-114.99999999999844,24.000000000001798,-127.00000000001043,174.99999999999181,-191.00000000000784,-134.00000000000034,45.000000000006146,28.000000000005798,101.99999999999099,-80.00000000000229,-232.99999999999432,-392.00000000001455,-132.000000000005,-282.9999999999888,-312.00000000000114,-256.99999999999613,-210.00000000001017,,-2160.000000000013
2017.05.29,9.00000000000345,-232.99999999999432,161.99999999999548,2.0000000000095497,-110.99999999999443,31.000000000003247,-133.00000000000534,192.99999999999872,-200.00000000000017,-162.00000000000614,25.00000000000835,14.999999999998348,82.99999999999974,-73.99999999999629,-297.9999999999983,-453.0000000000145,-169.00000000001114,-340.9999999999913,-353.99999999998766,-309.0000000000037,-212.00000000000108,,-2528.9999999999877
2017.05.29,-19.999999999997797,-205.00000000001074,129.99999999998568,71.00000000001216,-112.000000000001,75.9999999999983,-80.00000000000229,195.9999999999962,-195.9999999999962,-213.00000000000807,46.00000000000159,78.00000000000028,48.99999999999905,-68.99999999999685,-261.0000000000001,-309.0000000000037,-210.00000000000796,-295.0000000000008,-217.0000000000005,-390.0000000000015,-136.00000000000279,,-2067.000000000037
2017.05.29,-46.00000000000159,-204.00000000000418,99.00000000000463,39.00000000000148,-168.0000000000126,39.00000000000014,-59.000000000009045,228.00000000000597,-195.00000000001182,-147.00000000000557,36.0000000000027,60.99999999999994,51.99999999999649,-46.00000000000159,-340.00000000000693,-390.0000000000015,-139.00000000001,-310.9999999999946,-244.9999999999841,-384.00000000000654,-148.0000000000037,,-2268.0000000000423
2017.05.29,-91.99999999999208,-205.99999999999508,-1.0000000000065512,74.00000000001228,-190.00000000000128,14.000000000002899,-20.0000000000089,290.00000000001245,-157.99999999999147,-128.0000000000001,58.99999999999794,72.0000000000054,47.9999999999925,32.999999999994145,-363.0000000000022,-455.0000000000054,-70.00000000000739,-204.00000000000418,-168.99999999999693,-334.9999999999964,-113.00000000000753,,-1913.9999999999975
2017.05.29,-29.000000000001247,-304.00000000001535,60.99999999999994,140.00000000000057,-167.00000000000603,56.99999999999594,11.999999999989797,307.00000000001285,-140.99999999999113,-269.00000000000546,28.000000000005798,68.99999999999685,-29.000000000001247,51.000000000001044,-466.9999999999952,-489.0000000000061,-211.00000000001273,-261.0000000000001,-164.99999999999292,-499.000000000005,-53.00000000000304,,-2359.000000000033
2017.05.29,-61.999999999995396,-285.00000000000193,15.999999999993797,230.00000000000398,-222.99999999999542,3.999999999992898,26.999999999999247,334.00000000001205,-134.99999999999625,-323.0000000000075,23.00000000000635,38.0000000000047,-22.0000000000109,75.00000000000284,-513.0000000000078,-590.0000000000016,-257.000000000005,-263.99999999999756,-213.99999999998087,-458.9999999999872,-73.00000000000084,,-2672.9999999999723
2017.05.29,-81.9999999999932,-252.0000000000078,11.00000000000545,171.00000000000648,-251.00000000000122,83.9999999999952,-14.000000000002899,324.9999999999975,-153.00000000000313,-236.0000000000042,21.999999999999797,131.99999999999878,32.999999999994145,56.0000000000005,-509.00000000000387,-355.0000000000164,-186.00000000000705,-289.9999999999903,-39.999999999995595,-364.00000000000875,-148.0000000000037,,-2046.00000000004
2017.05.29,-60.99999999999994,-245.0000000000063,12.999999999996348,115.0000000000091,-232.99999999999432,103.99999999999298,-82.00000000000429,293.0000000000099,-136.00000000000279,-204.9999999999983,14.999999999998348,136.99999999999824,86.99999999999264,48.99999999999905,-475.0000000000032,-300.00000000001137,-130.00000000000966,-275.000000000003,-7.999999999985796,-211.99999999998997,-228.00000000000597,,-1777.0000000000184
2017.05.29,-100.99999999999554,-229.00000000001253,-25.00000000000835,159.00000000000603,-241.00000000000233,46.00000000000159,-143.00000000000423,330.0000000000081,-143.00000000000423,-204.00000000000773,43.00000000000415,112.000000000001,173.9999999999964,68.99999999999685,-465.0000000000043,-417.0000000000007,-139.00000000001,-228.99999999999034,-69.9999999999923,-26.999999999999247,-312.00000000000114,,-1812.000000000019
2017.05.29,-92.99999999999864,-222.99999999999542,-19.00000000001345,160.0000000000108,-241.00000000000233,60.99999999999994,-191.00000000000784,312.00000000000114,-134.99999999999625,-213.00000000000807,34.000000000000696,121.00000000000443,214.99999999999852,60.00000000000449,-456.9999999999963,-369.0000000000193,-141.00000000000534,-238.99999999998923,-45.99999999999049,76.99999999999375,-383.0,,-1710.000000000009
2017.05.29,-104.99999999999955,-243.00000000001543,-17.000000000000348,123.00000000000466,-263.00000000001324,3.999999999992898,-207.00000000000162,350.00000000000585,-154.0000000000097,-159.9999999999966,30.000000000007798,73.00000000000084,236.99999999999832,73.00000000000084,-514.9999999999987,-531.9999999999991,-106.00000000000875,-265.99999999998846,-169.99999999998127,104.99999999999955,-415.0000000000098,,-2158.000000000012
2017.05.29,-101.99999999999099,-327.00000000001063,-19.999999999997797,137.00000000000045,-255.00000000000523,-7.9999999999968985,-219.00000000000253,428.00000000000614,-146.00000000000168,-176.00000000000193,34.000000000000696,60.00000000000449,249.99999999999466,126.99999999999933,-611.9999999999903,-670.9999999999993,-118.00000000000921,-255.00000000000523,-187.99999999998818,141.00000000001333,-430.00000000000813,,-2349.999999999989
2017.05.29,-109.99999999999899,-334.9999999999964,-26.999999999999247,87.0000000000033,-269.00000000000813,-7.0000000000014495,-233.00000000000543,442.9999999999934,-147.00000000000824,-120.00000000000455,31.999999999998696,65.99999999999939,268.99999999999704,139.00000000000023,-638.0000000000052,-678.0000000000008,-52.00000000000671,-256.99999999999613,-177.99999999998929,178.00000000001148,-453.0000000000034,,-2290.000000000021
