date,GBPCHF,GBPJPY,GBPCAD,EURJPY,AUDNZD,empty,sum
2016.12.05,218.00000000000708,144.00000000000546,226.99999999999943,-510.0000000000051,200.00000000000017,,279.000000000007
2016.12.05,202.9999999999976,-503.9999999999907,-0.9999999999843467,-1161.9999999999918,344.99999999999534,,-1118.999999999974
2016.12.05,313.00000000000773,-85.00000000000796,365.0000000000153,-890.0000000000006,170.00000000000347,,-126.9999999999821
2016.12.05,323.0000000000066,504.99999999999545,353.0000000000033,-259.00000000000034,756.9999999999854,,1678.9999999999905
2016.12.05,575.0000000000144,858.0000000000041,709.0000000000041,-134.00000000000034,609.9999999999994,,2618.000000000022
2016.12.05,615.00000000001,949.0000000000123,767.0000000000066,-45.99999999999227,710.999999999995,,2996.000000000032
2016.12.05,707.0000000000132,1133.9999999999861,917.0000000000123,34.000000000006025,804.9999999999891,,3597.000000000007
2016.12.05,697.0000000000143,1031.000000000006,850.0000000000174,-67.99999999999784,722.0000000000005,,3232.0000000000405
2016.12.05,529.0000000000017,663.9999999999873,629.0000000000128,-256.0000000000002,865.999999999989,,2431.9999999999905
2016.12.05,602.999999999998,709.0000000000032,656.0000000000122,-246.9999999999999,675.9999999999877,,2397.000000000001
2016.12.05,817.000000000001,731.9999999999993,758.0000000000142,-480.99999999999454,689.9999999999907,,2516.000000000011
2016.12.05,896.000000000008,730.9999999999945,796.0000000000189,-531.9999999999965,625.9999999999932,,2517.000000000018
2016.12.05,812.0000000000127,730.9999999999945,691.0000000000193,-489.0000000000043,740.9999999999917,,2486.0000000000136
2016.12.05,788.0000000000109,783.9999999999918,646.0000000000132,-393.0000000000007,700.999999999996,,2526.0000000000114
2016.12.05,689.0000000000063,794.0000000000111,639.0000000000118,-326.9999999999982,597.0000000000031,,2392.000000000034
2016.12.05,615.00000000001,646.9999999999914,521.0000000000159,-349.00000000000375,587.9999999999885,,2022.0000000000023
2016.12.05,734.9999999999968,793.0000000000064,714.0000000000147,-352.00000000000387,540.0000000000072,,2430.000000000021
2016.12.05,617.0000000000009,579.0000000000077,607.0000000000019,-393.0000000000007,417.0000000000007,,1827.0000000000105
2016.12.05,592.0000000000148,1272.9999999999961,771.0000000000106,304.00000000000205,581.9999999999936,,3522.0000000000173
2016.12.05,455.0000000000054,1326.9999999999982,775.0000000000146,564.9999999999977,571.9999999999948,,3694.000000000011
2016.12.05,636.0000000000143,1844.9999999999989,923.0000000000072,1272.0000000000055,635.9999999999922,,5312.000000000017
2016.12.05,599.0000000000161,1792.0000000000016,874.0000000000192,1201.9999999999982,689.0000000000063,,5156.000000000041
2016.12.05,490.999999999997,1580.0000000000125,832.0000000000105,1085.000000000008,557.9999999999918,,4546.00000000002
2016.12.05,648.0000000000041,1789.999999999992,873.0000000000126,1195.999999999998,526.0000000000042,,5033.000000000012
