date,GBPCHF,GBPJPY,GBPCAD,EURJPY,AUDNZD,empty,sum
2016.12.05,-463.9999999999977,-723.0000000000132,-873.999999999997,-697.9999999999933,0.0,,-2759.0000000000014
2016.12.05,107.99999999999699,-781.0000000000059,-117.99999999999588,-1299.9999999999973,146.00000000000168,,-1945.0000000000002
2016.12.05,-2.999999999997449,-542.0000000000016,-48.99999999998794,-1530.0000000000011,93.99999999999409,,-2029.999999999994
2016.12.05,103.00000000000864,-395.00000000001023,109.00000000000354,-1112.9999999999995,171.99999999999437,,-1124.0000000000034
2016.12.05,212.00000000001216,324.0000000000123,289.0000000000059,-385.9999999999957,550.9999999999903,,990.000000000025
2016.12.05,470.00000000001484,599.9999999999943,581.0000000000093,-280.9999999999917,604.9999999999889,,1975.0000000000157
2016.12.05,608.0000000000085,943.000000000012,757.0000000000076,-191.99999999999307,693.9999999999947,,2810.0000000000296
2016.12.05,567.0000000000064,983.0000000000041,716.0000000000056,-84.00000000000318,689.0000000000063,,2871.000000000019
2016.12.05,529.0000000000017,633.0000000000098,590.0000000000016,-265.00000000000057,720.9999999999939,,2208.0000000000064
2016.12.05,485.0000000000021,483.0000000000041,558.9999999999984,-420.99999999999227,666.9999999999953,,1773.0000000000077
2016.12.05,604.0000000000045,659.9999999999966,656.0000000000122,-563.999999999993,653.999999999999,,2010.000000000019
2016.12.05,807.0000000000022,502.00000000000955,727.0000000000109,-716.9999999999987,590.0000000000016,,1909.0000000000257
2016.12.05,812.0000000000127,686.000000000007,674.000000000019,-555.9999999999974,609.9999999999994,,2226.000000000041
2016.12.05,731.000000000015,680.0000000000068,582.0000000000158,-501.99999999999534,670.9999999999993,,2162.000000000042
2016.12.05,679.0000000000074,751.0000000000048,611.000000000006,-408.00000000000125,590.0000000000016,,2223.000000000018
2016.12.05,563.0000000000024,568.000000000012,456.00000000001194,-388.00000000000523,558.9999999999984,,1758.0000000000196
2016.12.05,568.000000000013,567.0000000000073,495.000000000001,-424.99999999999716,516.0000000000053,,1721.0000000000296
2016.12.05,614.0000000000034,563.999999999993,556.0000000000009,-411.00000000000136,412.9999999999967,,1735.9999999999927
2016.12.05,527.0000000000108,554.000000000002,487.0000000000152,-399.0000000000009,414.9999999999876,,1584.0000000000146
2016.12.05,307.99999999999716,1176.9999999999925,663.0000000000135,284.9999999999966,514.9999999999987,,2947.9999999999986
2016.12.05,397.0000000000029,1266.999999999996,683.0000000000114,475.9999999999991,570.9999999999882,,3393.9999999999973
2016.12.05,573.0000000000013,1717.000000000013,859.0000000000098,1138.0000000000052,626.9999999999998,,4914.000000000029
2016.12.05,476.0000000000098,1533.9999999999918,802.9999999999982,974.0000000000038,554.9999999999944,,4341.999999999998
2016.12.05,502.00000000000244,1555.0000000000068,684.000000000018,1079.9999999999982,493.99999999999443,,4315.00000000002
2016.12.05,612.0000000000125,1777.9999999999916,856.0000000000123,1176.0000000000018,441.99999999998687,,4864.0000000000055
2016.12.05,685.0000000000023,1949.9999999999886,980.0000000000031,1281.9999999999964,536.0000000000032,,5432.9999999999945
2016.12.05,150.00000000000568,1899.000000000001,724.0000000000135,1487.9999999999995,537.9999999999941,,4799.000000000015
2016.12.05,60.000000000015596,1866.9999999999902,647.0000000000198,2019.999999999996,546.000000000002,,5140.000000000024
2016.12.05,173.00000000000094,2094.999999999999,919.0000000000032,2106.999999999999,757.999999999992,,6051.999999999994
2016.12.05,121.99999999999989,1895.0000000000102,721.000000000016,1864.0000000000043,756.9999999999854,,5359.0000000000155
2016.12.05,7.0000000000014495,1868.9999999999998,623.000000000018,1974.0000000000036,727.9999999999953,,5201.000000000018
2016.12.05,160.00000000000458,2036.0000000000014,538.0000000000163,1921.999999999997,856.9999999999967,,5513.0000000000155
2016.12.05,62.000000000006494,2036.0000000000014,431.0000000000036,1921.999999999997,906.0000000000068,,5357.000000000015
2016.12.05,-100.99999999999554,1854.9999999999898,144.0000000000108,2046.999999999997,709.0000000000041,,4654.0000000000055
2016.12.05,-24.999999999986144,2039.999999999992,78.00000000000028,2489.0000000000045,699.0000000000052,,5281.000000000016
2016.12.05,175.99999999999838,1972.9999999999848,-17.000000000000348,2448.0000000000073,751.9999999999972,,5331.999999999987
2016.12.05,178.00000000001148,1782.0000000000107,-137.9999999999937,2263.999999999996,709.0000000000041,,4795.000000000029
2016.12.05,156.00000000000057,1656.000000000006,8.000000000008,2100.999999999999,624.0000000000023,,4545.000000000016
2016.12.05,-59.99999999999339,1556.999999999988,-34.000000000000696,2135.000000000005,597.0000000000031,,4195.000000000002
2016.12.05,-278.00000000000045,906.0000000000059,-202.9999999999976,1872.0,529.0000000000017,,2826.0000000000095
2016.12.05,-253.99999999999866,743.9999999999998,-140.99999999999113,1808.0000000000068,563.0000000000024,,2720.000000000019
2016.12.05,-148.99999999999915,1187.0000000000118,114.99999999999844,2129.9999999999955,570.0000000000039,,3853.00000000001
2016.12.05,-201.99999999999108,1213.9999999999986,177.00000000000495,2146.000000000001,573.9999999999857,,3908.999999999999
2016.12.05,-180.99999999998673,1367.999999999995,285.00000000000193,2236.000000000004,624.0000000000023,,4332.000000000016
2016.12.05,-163.9999999999864,1306.999999999988,266.0000000000107,2156.000000000006,561.9999999999958,,4127.000000000014
2016.12.05,-146.00000000000168,1282.0000000000107,280.0000000000136,2117.0000000000045,519.9999999999872,,4053.0000000000146
2016.12.05,-136.00000000000279,1431.999999999988,389.0000000000171,2201.0000000000077,445.0000000000065,,4331.000000000016
2016.12.05,-124.99999999999733,1492.999999999995,372.00000000001677,2221.0000000000036,401.99999999999125,,4363.000000000009
2016.12.06,-256.99999999999613,1498.9999999999952,318.00000000001825,2251.9999999999955,421.99999999998903,,4234.000000000002
2016.12.06,-197.00000000000273,1536.0000000000014,426.9999999999996,2219.999999999999,380.00000000000256,,4366.0
2016.12.06,-144.99999999999514,1421.999999999997,338.0000000000161,2140.0000000000005,384.9999999999909,,4140.000000000009
2016.12.06,-95.999999999985,1540.9999999999968,362.00000000001785,2224.0000000000036,438.9999999999894,,4470.000000000023
2016.12.06,-72.99999999998974,1362.9999999999995,369.0000000000193,2072.0000000000027,324.9999999999975,,4056.000000000029
