date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.03.07,-100.99999999999554,-70.99999999999883,-3.0000000000001137,-32.999999999994145,-4.999999999999449,-174.99999999999716,-83.9999999999952,-118.99999999999977,-160.99999999998892,-300.99999999999574,-122.99999999999045,0.0,-121.00000000001555,-97.99999999999898,-67.99999999999784,0.0,-79.99999999999119,,-1542.9999999999584
2016.03.07,-156.00000000000057,-68.00000000000139,31.999999999996476,-32.999999999994145,114.00000000000298,-196.99999999998852,-173.9999999999964,-131.00000000000023,-65.99999999998829,-419.9999999999982,-134.9999999999909,-8.999999999992347,-279.00000000000705,-102.99999999999443,-63.00000000000239,127.99999999999478,-112.99999999998533,,-1672.9999999999454
2016.03.07,-229.99999999999687,-90.99999999999665,40.99999999999682,-7.0000000000014495,80.00000000000229,-247.99999999999045,-222.99999999999542,-117.999999999995,-143.99999999998857,-466.9999999999952,-97.99999999999898,-22.999999999995246,-269.00000000000813,-31.999999999996476,-28.000000000005798,82.99999999999974,-129.00000000000134,,-1902.999999999967
2016.03.07,-227.99999999999488,-59.000000000009045,45.99999999999227,-38.99999999998904,31.000000000003247,-230.99999999999454,-202.9999999999976,-191.0000000000025,-97.9999999999981,-348.9999999999993,-93.99999999999409,11.00000000000545,-73.00000000001194,-73.99999999999807,-70.99999999999795,97.00000000000264,-158.99999999999804,,-1683.9999999999814
2016.03.07,-208.99999999999253,-68.00000000000139,66.0000000000025,-137.9999999999937,-34.000000000000696,-341.99999999999875,-148.99999999999915,-519.0000000000055,-82.00000000000429,-302.0000000000023,-289.99999999999204,87.99999999999919,80.99999999999774,-275.99999999999625,-266.00000000000534,77.00000000000485,-218.99999999999142,,-2581.999999999979
2016.03.07,-157.99999999999147,-73.99999999999629,201.99999999999818,-103.99999999999298,-4.000000000004,-334.99999999999375,-124.99999999999733,-508.0000000000098,-126.99999999998823,-346.0000000000019,-286.00000000000136,91.00000000001884,14.000000000002899,-251.99999999999534,-276.00000000001046,56.99999999999594,-166.99999999998383,,-2397.9999999999504
2016.03.07,-100.99999999999554,-87.99999999999919,233.0000000000041,-65.99999999998829,41.9999999999976,-341.99999999999875,-109.99999999999899,-587.0000000000175,-85.00000000000173,-388.0000000000106,-370.9999999999951,89.00000000000574,-59.000000000009045,-302.0000000000067,-228.9999999999992,151.9999999999966,-171.99999999999437,,-2384.000000000011
2016.03.07,-150.99999999999002,-70.99999999999883,99.99999999999432,-130.99999999999224,58.000000000002494,-281.9999999999965,-92.00000000000318,-479.0000000000134,-69.9999999999923,-424.00000000000216,-301.00000000000193,62.000000000006494,-262.00000000000665,-257.99999999999557,-204.9999999999983,95.99999999999609,-117.99999999999588,,-2527.9999999999873
2016.03.07,-148.99999999999915,-15.00000000000945,128.99999999999068,-131.99999999999878,58.99999999999794,-242.999999999995,-78.99999999999574,-384.00000000001455,-7.0000000000014495,-449.9999999999948,-236.0000000000042,111.00000000001664,-229.00000000001253,-210.00000000000796,-155.00000000000114,148.0000000000037,-104.99999999999955,,-1947.0000000000255
2016.03.07,-163.99999999999747,-56.99999999999594,194.00000000000261,-183.99999999998417,97.00000000000264,-344.99999999999886,-75.00000000000284,-560.0000000000023,-38.99999999998904,-466.9999999999952,-310.0000000000023,144.0000000000108,-310.0000000000103,-305.0000000000068,-164.00000000000148,231.0000000000034,-97.9999999999981,,-2411.9999999999654
2016.03.07,-175.99999999999838,-50.0000000000167,188.99999999999295,-182.99999999999983,151.9999999999966,-370.9999999999951,-75.9999999999983,-514.00000000001,39.00000000001125,-405.9999999999952,-325.00000000000284,182.99999999999983,-309.0000000000037,-313.0000000000024,-171.00000000000648,249.99999999999466,12.000000000012001,,-2069.000000000022
2016.03.07,-208.99999999999253,-16.000000000016,203.99999999999352,-153.00000000000313,134.0000000000008,-363.9999999999901,-112.000000000001,-468.9999999999941,9.999999999998899,-422.9999999999956,-313.99999999999295,136.00000000000279,-287.9999999999994,-275.0000000000057,-150.00000000000568,229.99999999999687,-44.99999999998394,,-2103.9999999999873
2016.03.07,-219.99999999999798,-29.999999999996696,171.99999999999704,-133.99999999998968,124.00000000000189,-351.99999999998965,-137.9999999999937,-397.0000000000198,-38.0000000000047,-417.0000000000007,-263.9999999999958,127.00000000001043,-188.9999999999947,-233.0000000000041,-130.00000000000966,200.00000000000017,-53.999999999998494,,-1972.9999999999864
2016.03.07,-217.99999999999596,-18.0000000000069,123.99999999999523,-156.00000000000057,122.99999999999534,-307.9999999999927,-126.99999999999933,-337.99999999999386,19.999999999997797,-384.00000000000654,-213.99999999999864,137.00000000000932,-174.00000000000747,-213.99999999999864,-67.00000000000728,239.0000000000003,-65.99999999998829,,-1640.9999999999982
2016.03.07,-178.00000000000037,-28.000000000005798,152.00000000000102,-177.99999999998929,48.000000000003595,-298.0000000000018,-82.99999999999974,-403.99999999999636,49.99999999999449,-344.00000000001097,-243.99999999999977,198.00000000000927,-134.00000000001188,-243.99999999999977,-172.00000000001125,173.00000000000094,-107.99999999999699,,-1794.0000000000148
2016.03.07,-152.99999999999204,-49.00000000001015,213.99999999999864,-163.9999999999864,50.0000000000056,-289.0000000000015,-83.9999999999952,-438.0000000000166,-5.999999999994898,-341.99999999999784,-254.99999999999545,155.00000000001623,-29.00000000001235,-245.9999999999951,-172.00000000001125,178.00000000000037,-129.00000000000134,,-1758.9999999999895
2016.03.07,-159.9999999999935,-60.000000000015596,198.99999999999807,-149.9999999999835,41.9999999999976,-301.00000000000193,-102.00000000000209,-427.99999999999727,-4.000000000004,-391.000000000008,-259.9999999999909,121.00000000001555,-18.0000000000069,-271.0000000000008,-177.0000000000067,177.00000000000495,-192.99999999999872,,-1975.9999999999936
2016.03.07,-165.9999999999995,-58.000000000002494,221.00000000000364,-182.99999999999983,-26.999999999999247,-327.99999999998875,-104.99999999999955,-621.0000000000093,-124.99999999999733,-456.00000000001194,-269.999999999996,152.0000000000188,106.99999999999044,-281.0000000000059,-210.99999999999852,166.99999999999494,-234.99999999998522,,-2418.9999999999854
2016.03.07,-278.9999999999959,-56.000000000011596,167.99999999999216,-239.99999999999577,-90.0000000000012,-393.0000000000007,-163.00000000000205,-593.0000000000177,-75.99999999998718,-500.9999999999959,-397.99999999999613,4.000000000004,66.99999999999484,-299.99999999999716,-183.00000000000693,173.9999999999964,-363.9999999999866,,-3223.0000000000073
2016.03.07,-413.99999999999216,83.9999999999952,159.9999999999966,-194.99999999998963,-168.99999999999693,-537.9999999999967,-263.0000000000021,-730.0000000000182,-365.99999999999966,-656.0000000000122,-492.999999999995,-130.99999999999224,119.00000000000244,-251.00000000000477,-182.00000000000216,151.00000000000114,-475.99999999998755,,-4349.999999999994
2016.03.07,-863.0000000000026,139.00000000000023,162.9999999999967,-163.00000000000205,-248.00000000000378,-1054.9999999999927,-661.0000000000005,-915.9999999999968,-739.0000000000008,-856.9999999999967,-673.0000000000018,-484.9999999999799,-127.00000000001043,-266.00000000000534,-273.00000000001035,27.999999999994696,-586.999999999982,,-7582.999999999993
2016.03.07,-744.0000000000002,302.0000000000023,209.99999999999375,-232.99999999999432,-243.99999999999977,-1051.0000000000018,-536.0000000000032,-1447.0000000000027,-839.9999999999964,-1275.0000000000039,-927.9999999999973,-401.99999999999125,-52.000000000007596,-394.00000000000546,-338.99999999999864,134.0000000000008,-618.9999999999918,,-8457.999999999996
2016.03.07,-759.999999999994,314.99999999999864,281.9999999999965,-251.99999999998556,-295.99999999999625,-1095.9999999999895,-487.99999999999955,-1204.0000000000077,-587.0000000000042,-981.0000000000097,-829.9999999999983,-279.99999999999136,82.00000000000429,-385.0000000000051,-302.0000000000067,166.99999999999494,-613.9999999999812,,-7228.999999999975
2016.03.07,-758.9999999999875,258.99999999998704,325.00000000000284,-305.9999999999841,-305.99999999999517,-1095.9999999999895,-497.99999999999847,-1413.000000000011,-736.9999999999877,-1114.9999999999993,-846.9999999999942,-287.9999999999994,99.00000000000463,-495.9999999999951,-432.00000000000216,139.00000000000023,-570.9999999999882,,-8041.999999999937
2016.03.07,-761.9999999999849,288.99999999998374,379.99999999999545,-383.0,-314.0000000000032,-1170.0000000000018,-434.000000000001,-1543.0000000000064,-581.9999999999936,-941.9999999999984,-911.0000000000014,-168.99999999999693,256.99999999999613,-569.0000000000026,-471.00000000000364,111.00000000000554,-502.9999999999868,,-7716.0
2016.03.07,-701.9999999999915,288.99999999998374,436.9999999999976,-368.9999999999971,-300.99999999999574,-1152.9999999999916,-380.00000000000256,-1543.0000000000064,-622.9999999999958,-1065.0000000000048,-930.9999999999974,-110.99999999999443,258.99999999998704,-564.0000000000072,-438.0000000000024,222.99999999999542,-600.9999999999849,,-7573.000000000007
2016.03.07,-772.000000000006,327.99999999999494,340.999999999994,-363.0000000000022,-314.99999999999864,-1098.9999999999895,-463.9999999999977,-1425.0000000000114,-754.9999999999945,-1015.9999999999947,-938.999999999993,-343.99999999998875,92.99999999998754,-534.000000000006,-414.0000000000015,148.99999999999915,-614.9999999999877,,-8143.999999999996
2016.03.07,-770.9999999999994,360.9999999999891,334.0000000000032,-309.99999999998806,-302.9999999999977,-1109.9999999999995,-468.9999999999972,-1400.0000000000057,-730.9999999999927,-1177.000000000006,-926.9999999999925,-332.9999999999833,117.99999999999588,-442.0000000000073,-387.00000000000045,127.99999999999478,-652.9999999999925,,-8071.999999999982
2016.03.07,-769.999999999993,156.99999999998494,323.99999999999807,-377.9999999999894,-256.99999999999613,-1132.9999999999955,-480.0000000000027,-1194.9999999999932,-442.9999999999934,-1229.9999999999977,-832.9999999999984,-159.99999999998238,97.9999999999981,-451.9999999999982,-198.99999999999807,383.0,-812.999999999997,,-7380.9999999999545
2016.03.07,-839.9999999999852,228.99999999999034,250.99999999999056,-344.99999999999534,-243.99999999999977,-1098.9999999999895,-509.9999999999993,-1105.9999999999945,-557.0000000000075,-1390.0000000000023,-772.9999999999961,-244.9999999999841,21.00000000000435,-436.9999999999976,-82.00000000000784,455.0000000000054,-776.9999999999833,,-7448.999999999953
2016.03.07,-854.9999999999947,248.99999999998812,237.99999999999955,-453.99999999999886,-300.99999999999574,-1190.9999999999882,-503.99999999999335,-1287.0000000000061,-513.9999999999923,-1367.000000000007,-792.0000000000016,-182.99999999999983,120.99999999999334,-516.9999999999959,-183.00000000000693,453.99999999999886,-777.9999999999898,,-7863.999999999991
2016.03.07,-866.0000000000001,228.99999999999034,363.9999999999901,-451.99999999998573,-317.9999999999961,-1280.9999999999918,-529.9999999999972,-1367.0000000000186,-492.0000000000035,-1337.0000000000105,-868.9999999999998,-129.99999999998568,225.99999999999287,-537.9999999999967,-263.00000000000523,353.0000000000033,-771.9999999999949,,-8043.000000000009
2016.03.07,-844.9999999999958,287.9999999999994,301.9999999999925,-383.0,-288.9999999999948,-1167.9999999999923,-534.0000000000011,-1314.9999999999977,-618.0000000000074,-1363.0000000000032,-831.0000000000031,-262.999999999991,66.99999999999484,-474.9999999999943,-210.00000000000796,380.00000000000256,-747.9999999999931,,-8004.999999999992
2016.03.07,-837.9999999999943,288.99999999998374,301.00000000000193,-327.99999999999494,-199.00000000000472,-1190.9999999999882,-590.0000000000016,-1200.9999999999934,-670.9999999999993,-1499.000000000006,-855.9999999999945,-422.9999999999956,-211.00000000000563,-486.99999999999477,-132.000000000005,453.0000000000034,-729.9999999999862,,-8312.999999999973
2016.03.07,-752.9999999999926,147.99999999999258,230.00000000000398,-150.99999999999002,-104.00000000000409,-1039.999999999992,-581.9999999999936,-1169.0000000000111,-845.0000000000068,-1743.0000000000057,-837.0000000000033,-511.99999999997914,-429.00000000001273,-317.99999999999784,15.999999999991132,473.0000000000012,-749.999999999984,,-8365.999999999985
2016.03.07,-607.9999999999974,22.999999999995246,244.99999999999034,12.999999999996348,73.00000000000084,-956.9999999999936,-695.9999999999966,-861.0000000000184,-763.0000000000026,-1926.0000000000055,-555.9999999999974,-482.999999999989,-479.0000000000072,-171.00000000000648,247.99999999999045,568.9999999999973,-786.9999999999822,,-7116.000000000025
2016.03.07,-655.9999999999899,-32.0000000000098,319.0000000000026,119.00000000000244,121.00000000000443,-1016.9999999999959,-747.9999999999931,-765.0000000000148,-851.9999999999861,-1839.0000000000127,-569.0000000000026,-545.9999999999799,-507.000000000013,-156.99999999999648,329.9999999999983,551.9999999999969,-769.9999999999818,,-7016.999999999971
2016.03.07,-588.9999999999951,-238.0000000000049,263.9999999999958,243.99999999999977,160.00000000000458,-890.9999999999911,-685.0000000000023,-388.00000000000523,-348.9999999999993,-1439.9999999999968,-396.0000000000008,-408.9999999999927,-343.00000000000443,-79.9999999999983,359.99999999999943,507.9999999999973,-768.9999999999975,,-5040.999999999991
2016.03.07,-448.9999999999994,-358.00000000001387,317.99999999999784,306.00000000000625,178.00000000000037,-691.9999999999931,-541.0000000000026,-43.00000000000637,-49.99999999999449,-1312.000000000002,-174.99999999999716,-217.0000000000005,-154.99999999999403,-42.00000000000159,438.0000000000024,612.9999999999969,-836.9999999999989,,-3018.000000000001
2016.03.07,-257.9999999999916,-367.0000000000062,322.00000000000273,468.00000000000176,246.00000000000176,-495.9999999999951,-580.0000000000027,144.9999999999818,-266.999999999995,-1219.9999999999989,-63.00000000000239,-349.99999999998363,-168.0000000000126,76.99999999999818,525.9999999999962,522.9999999999957,-800.0000000000007,,-2262.0000000000105
2016.03.07,-315.9999999999941,-375.9999999999986,305.9999999999974,500.00000000001154,136.99999999999824,-590.999999999994,-624.0000000000023,38.99999999998727,-310.9999999999946,-1293.000000000011,-170.0000000000017,-435.9999999999919,-63.000000000013046,46.999999999997044,406.9999999999965,495.9999999999964,-890.9999999999974,,-3139.0000000000146
2016.03.07,-369.99999999999255,-258.0000000000027,379.99999999999545,395.99999999999636,109.00000000000354,-765.9999999999911,-541.9999999999981,-129.99999999999545,-58.000000000002494,-1122.0000000000007,-349.00000000000375,-226.99999999999943,-12.999999999996348,-97.99999999999898,349.9999999999943,512.9999999999968,-882.9999999999893,,-3067.9999999999845
2016.03.07,-392.9999999999989,-252.0000000000078,444.9999999999932,394.00000000000546,121.99999999999989,-864.9999999999949,-570.9999999999993,-384.00000000001455,-121.99999999999989,-1174.0000000000084,-457.9999999999984,-301.99999999998005,11.00000000000545,-186.9999999999976,263.9999999999958,548.0000000000041,-925.9999999999824,,-3849.999999999978
2016.03.07,-319.99999999999807,-296.0000000000074,572.9999999999933,395.000000000012,-92.99999999999864,-864.9999999999949,-549.9999999999949,-438.0000000000166,-192.99999999999872,-1154.0000000000105,-459.99999999999375,-224.99999999998633,107.99999999999699,-177.99999999999727,185.99999999999284,480.99999999999807,-1219.9999999999989,,-4249.000000000003
2016.03.07,-292.9999999999988,-287.9999999999994,581.9999999999936,466.00000000001086,-107.00000000000153,-861.9999999999948,-556.9999999999964,-426.9999999999925,-175.99999999999838,-1107.999999999998,-450.00000000000284,-301.99999999998005,540.9999999999915,-165.00000000000625,167.0000000000016,478.9999999999961,-1234.9999999999861,,-3734.999999999962
2016.03.07,-297.9999999999983,-280.0000000000136,528.9999999999964,435.0000000000076,-92.00000000000318,-766.9999999999959,-576.9999999999942,-299.0000000000066,-201.99999999999108,-1035.0000000000082,-381.9999999999908,-301.99999999998005,563.9999999999867,-149.0000000000009,229.99999999998977,472.00000000000574,-1197.999999999988,,-3350.9999999999845
2016.03.07,-347.9999999999928,-297.9999999999983,484.99999999999943,424.00000000000216,-12.000000000000899,-777.000000000001,-587.9999999999997,-193.00000000001205,-197.00000000000273,-1051.0000000000018,-334.0000000000032,-303.9999999999932,431.0000000000036,-96.9999999999942,283.9999999999918,473.0000000000012,-1110.9999999999952,,-3212.9999999999964
2016.03.07,-315.9999999999941,-272.00000000000557,447.9999999999933,417.0000000000007,39.999999999995595,-730.9999999999945,-542.9999999999935,-170.00000000001592,-140.0000000000068,-1070.9999999999998,-289.99999999999204,-213.99999999998087,0.9999999999843467,-96.00000000000364,280.00000000000114,470.00000000000375,-993.9999999999837,,-3180.999999999992
2016.03.08,-322.9999999999955,-272.00000000000557,484.99999999999943,473.99999999999665,124.99999999999733,-786.9999999999919,-536.0000000000032,-228.00000000000864,-246.99999999999721,-1153.000000000004,-317.99999999999784,-288.99999999998374,1.999999999990898,-67.99999999999784,284.9999999999966,453.99999999999886,-889.9999999999908,,-3285.9999999999964
2016.03.08,-319.99999999999807,-273.0000000000121,525.9999999999962,402.0000000000135,21.999999999999797,-822.9999999999933,-522.0000000000002,-295.99999999999227,-96.00000000000719,-1131.9999999999998,-358.0000000000041,-170.99999999998784,90.99999999999665,-134.00000000000034,232.99999999998988,490.00000000000153,-947.9999999999933,,-3308.999999999991
2016.03.08,-318.99999999999153,-294.0000000000165,563.0000000000024,385.00000000001313,-95.99999999999609,-868.9999999999998,-509.9999999999993,-383.0000000000098,-92.99999999998754,-1009.0000000000155,-411.00000000000136,-142.99999999998204,217.99999999998488,-204.9999999999983,104.99999999998977,404.99999999999983,-1085.999999999987,,-3741.9999999999945
2016.03.08,-324.9999999999975,-287.9999999999994,405.00000000000114,340.00000000000693,-102.00000000000209,-813.0000000000024,-505.99999999999534,-340.0000000000034,-55.000000000005045,-883.0000000000116,-349.9999999999943,-113.99999999999189,451.0000000000014,-158.00000000000125,121.99999999999989,404.0000000000044,-1062.9999999999918,,-3274.999999999982
2016.03.08,-324.9999999999975,-321.0000000000157,414.0000000000015,360.0000000000048,-5.999999999994898,-982.9999999999899,-507.9999999999973,-623.9999999999952,-75.99999999998718,-880.0000000000141,-525.9999999999962,-118.99999999998023,409.99999999999926,-340.0000000000034,-57.00000000000216,402.00000000000233,-933.9999999999905,,-4112.999999999956
2016.03.08,-264.999999999993,-327.00000000001063,780.9999999999917,324.9999999999975,-22.999999999995246,-1072.9999999999932,-449.9999999999948,-814.9999999999977,-14.999999999987246,-866.0000000000113,-688.999999999993,-56.99999999999594,493.99999999999443,-448.99999999999807,-204.00000000000773,361.9999999999957,-912.999999999986,,-4183.999999999985
2016.03.08,-269.9999999999925,-307.00000000001285,784.9999999999966,289.0000000000059,-61.999999999995396,-1105.9999999999945,-451.9999999999969,-853.0000000000086,-86.99999999999264,-690.9999999999972,-691.0000000000025,-87.99999999999919,522.0000000000002,-474.00000000000375,-249.00000000000944,263.0000000000021,-874.9999999999814,,-4345.999999999982
2016.03.08,-279.99999999999136,-353.0000000000033,793.9999999999969,216.00000000001617,-97.9999999999981,-1283.0000000000014,-432.9999999999945,-1236.9999999999948,-32.999999999994145,-618.0000000000074,-939.9999999999977,-58.99999999998684,543.0000000000045,-665.0000000000063,-529.0000000000106,238.0000000000049,-805.9999999999956,,-5542.99999999996
2016.03.08,-193.99999999999417,-392.00000000001455,1034.9999999999966,46.0000000000127,-122.99999999999534,-1209.9999999999936,-302.9999999999977,-1264.00000000001,129.00000000000134,-327.00000000001063,-878.0000000000001,186.0000000000195,768.9999999999975,-784.000000000006,-662.0000000000061,233.00000000000543,-746.9999999999866,,-4485.999999999981
2016.03.08,-181.9999999999933,-404.0000000000044,1009.0000000000003,-44.99999999998394,-202.0000000000022,-1170.9999999999923,-195.9999999999962,-1222.0000000000084,263.99999999999756,-232.99999999999432,-822.0000000000027,379.0000000000182,797.0000000000033,-841.9999999999987,-683.0000000000069,182.00000000000438,-705.9999999999844,,-4076.999999999944
2016.03.08,-169.99999999999238,-375.0000000000142,983.0000000000041,-21.999999999988695,-178.00000000000037,-1108.9999999999945,-178.99999999999582,-1149.000000000001,304.9999999999997,-263.99999999999756,-805.9999999999974,389.0000000000171,831.000000000004,-781.9999999999965,-617.0000000000044,270.0000000000036,-707.9999999999975,,-3580.999999999951
2016.03.08,-157.99999999999147,-343.00000000000443,859.9999999999994,36.999999999998145,-131.99999999999878,-1033.0000000000014,-186.99999999999272,-997.0000000000141,309.0000000000037,-339.0000000000004,-736.0000000000042,326.0000000000041,783.9999999999848,-670.0000000000017,-475.9999999999991,282.99999999999994,-731.9999999999993,,-3204.0000000000173
2016.03.08,-149.99999999999457,-330.0000000000081,832.9999999999984,39.999999999995595,-148.99999999999915,-998.9999999999952,-188.9999999999947,-950.000000000017,324.0000000000132,-270.00000000001467,-728.9999999999992,302.0000000000023,756.9999999999854,-647.0000000000056,-501.0000000000048,248.99999999999923,-719.9999999999873,,-3129.0000000000264
2016.03.08,-202.9999999999976,-309.0000000000037,709.0000000000032,58.000000000002494,-141.99999999999767,-899.9999999999915,-239.99999999999577,-778.00000000002,337.99999999999386,-375.0000000000142,-628.9999999999907,269.00000000000813,673.9999999999968,-582.9999999999984,-344.0000000000083,351.99999999999676,-817.000000000001,,-2920.0000000000177
2016.03.08,-189.99999999999017,-314.00000000001427,679.9999999999926,-12.999999999996348,-210.99999999999451,-818.9999999999884,-219.00000000000253,-760.9999999999957,337.0000000000095,-302.0000000000023,-540.9999999999968,296.0000000000074,838.9999999999898,-558.9999999999975,-409.000000000006,253.0000000000032,-774.9999999999924,,-2707.9999999999745
2016.03.08,-109.99999999999899,-361.0000000000113,722.999999999999,-9.999999999998899,-210.99999999999451,-771.9999999999914,-136.00000000000279,-806.0000000000116,324.0000000000132,-198.00000000000927,-530.0000000000011,352.000000000019,926.0000000000045,-582.0000000000078,-418.00000000000637,270.0000000000036,-742.9999999999826,,-2281.9999999999773
2016.03.08,-102.99999999999754,-330.0000000000081,727.0000000000039,-9.999999999998899,-212.00000000000108,-820.999999999998,-129.00000000000134,-860.0000000000136,327.00000000001063,-249.99999999999466,-608.0000000000041,360.0000000000048,909.9999999999886,-625.0,-528.0000000000058,199.00000000000472,-741.9999999999982,,-2695.000000000008
2016.03.08,-86.99999999999264,-355.0000000000164,859.9999999999994,-63.99999999999739,-216.0000000000051,-918.9999999999969,-86.99999999999264,-1102.0000000000039,287.9999999999994,-171.99999999999437,-706.9999999999936,406.00000000001745,1051.9999999999864,-715.0000000000034,-597.0000000000084,192.00000000000327,-746.9999999999866,,-2969.9999999999854
2016.03.08,-57.99999999999139,-426.00000000001523,869.9999999999903,-9.999999999998899,-246.99999999999721,-972.999999999999,-122.99999999999534,-1042.0000000000016,337.0000000000095,-85.00000000000173,-748.9999999999952,340.00000000000693,1000.9999999999852,-757.000000000005,-701.0000000000076,158.99999999999804,-771.9999999999949,,-3236.0000000000127
2016.03.08,-12.999999999996348,-534.0000000000123,923.9999999999924,-38.0000000000047,-287.0000000000039,-906.9999999999965,-51.99999999999649,-1189.9999999999977,286.99999999999284,12.999999999996348,-746.9999999999999,508.00000000001955,1231.9999999999886,-811.9999999999976,-773.0000000000103,122.99999999999534,-722.9999999999848,,-2989.0000000000155
2016.03.08,4.999999999999449,-564.000000000009,890.9999999999911,-8.999999999992347,-226.00000000000398,-932.9999999999927,-104.99999999999955,-1281.000000000006,73.99999999999629,-377.0000000000051,-719.9999999999989,361.0000000000113,1051.0000000000018,-786.0000000000014,-661.0000000000014,229.99999999999687,-798.9999999999942,,-3849.000000000007
2016.03.08,98.0000000000092,-436.9999999999985,947.0000000000027,43.999999999999595,-302.9999999999977,-762.0000000000005,-32.999999999994145,-1270.0000000000102,15.999999999993797,-463.0000000000134,-777.000000000001,245.0000000000063,1073.9999999999973,-707.9999999999984,-576.0000000000076,227.99999999999488,-922.999999999985,,-3600.0000000000023
2016.03.08,38.0000000000047,-504.0000000000156,884.0000000000003,43.00000000001525,-300.99999999999574,-799.9999999999972,-49.99999999999449,-1213.9999999999986,69.00000000000794,-602.999999999998,-697.0000000000027,334.00000000001205,1140.999999999992,-695.999999999998,-576.0000000000076,217.99999999999596,-946.0000000000024,,-3659.999999999982
2016.03.08,27.00000000001035,-365.99999999999966,850.9999999999991,-171.99999999999437,-310.9999999999946,-757.9999999999956,-29.000000000001247,-1141.999999999996,60.99999999999994,-638.0000000000052,-780.0000000000011,378.00000000001165,1146.9999999999868,-799.0000000000066,-438.0000000000024,390.99999999999693,-1057.9999999999811,,-3635.9999999999727
2016.03.08,65.00000000000395,-424.00000000000216,962.0000000000033,-134.99999999999625,-314.0000000000032,-765.0000000000006,95.00000000000064,-1290.9999999999968,252.99999999999213,-574.0000000000078,-781.9999999999965,476.0000000000098,1197.0000000000036,-822.0000000000027,-535.0000000000108,427.99999999999505,-1024.0000000000027,,-3190.0000000000114
2016.03.08,-140.99999999999113,-391.000000000008,1004.9999999999955,-222.99999999999542,-421.0000000000047,-1081.9999999999936,-41.9999999999976,-1442.0000000000073,239.99999999999577,-693.0000000000102,-936.9999999999976,442.00000000000904,1170.9999999999886,-875.0,-527.000000000001,473.99999999999665,-1215.9999999999948,,-4658.000000000015
2016.03.08,-322.00000000000006,-287.9999999999994,935.9999999999928,-268.0000000000016,-399.0000000000049,-1200.9999999999934,-165.9999999999995,-1618.9999999999998,-72.99999999998974,-1143.0000000000052,-920.9999999999923,424.00000000000216,1261.000000000001,-914.0000000000015,-521.0000000000008,507.0000000000019,-1201.999999999992,,-5908.999999999983
