date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.03.07,-67.9999999999903,-51.000000000001044,165.99999999999682,-0.9999999999843467,139.00000000000023,-174.99999999999716,-63.00000000000195,-118.99999999999977,58.000000000002494,-117.99999999999588,-122.99999999999045,98.0000000000203,-99.00000000000463,-96.9999999999942,-63.00000000000239,127.99999999999478,9.999999999998899,,-377.99999999994856
2016.03.07,-156.00000000000057,-38.0000000000047,70.99999999999795,79.00000000000685,195.9999999999962,-140.99999999999113,-173.9999999999964,-20.000000000010232,-39.999999999995595,-368.00000000001273,-33.00000000000125,-8.999999999992347,-256.00000000001177,25.000000000005684,108.99999999999466,187.9999999999993,-36.999999999998145,,-604.0000000000142
2016.03.07,-229.99999999999687,-11.00000000000545,88.99999999999864,14.000000000002899,82.99999999999974,-231.99999999999932,-205.99999999999508,-99.99999999999432,-52.99999999999194,-181.00000000000892,-87.0000000000033,11.00000000000545,-12.999999999996348,-19.99999999999602,-12.000000000000455,109.99999999999899,-89.99999999999008,,-927.9999999999725
2016.03.07,-173.9999999999964,-32.0000000000098,99.00000000000375,-38.0000000000047,34.99999999999615,-177.99999999999727,-136.99999999999824,-176.00000000001614,-48.99999999998794,-146.00000000000168,-70.99999999999795,107.00000000001265,143.99999999998857,-67.00000000000728,-66.0000000000025,97.00000000000264,-102.99999999998644,,-755.0000000000027
2016.03.07,-140.99999999999113,-38.0000000000047,298.0000000000018,-88.99999999998354,4.000000000004,-327.99999999998875,-81.9999999999932,-495.00000000000455,-24.000000000001798,-110.99999999999443,-281.9999999999965,168.0000000000126,219.99999999999798,-248.99999999999523,-246.00000000000932,92.00000000000318,-102.99999999998644,,-1405.99999999993
2016.03.07,-87.99999999999919,-70.99999999999883,231.99999999999932,-9.999999999998899,95.99999999999609,-194.99999999999318,-86.99999999999264,-313.99999999999295,-29.999999999996696,-338.0000000000161,-170.0000000000017,130.0000000000079,59.99999999999339,-140.00000000000057,-51.00000000000193,209.9999999999991,-163.00000000000205,,-928.9999999999989
2016.03.07,-60.99999999999994,-72.0000000000054,310.0000000000023,-52.99999999999194,134.0000000000008,-251.99999999999534,-41.9999999999976,-438.0000000000166,12.999999999996348,-326.0000000000041,-251.99999999999534,176.00000000002058,-19.00000000001345,-233.0000000000041,-120.00000000000455,226.00000000000398,-79.99999999999119,,-1088.9999999999955
2016.03.07,-140.99999999999113,17.000000000000348,132.99999999999557,-126.0000000000039,95.99999999999609,-165.99999999999682,-61.999999999995396,-264.00000000001,32.999999999994145,-198.00000000000927,-165.99999999999682,140.0000000000068,-76.0000000000094,-146.0000000000008,-85.99999999999852,166.99999999999494,-9.999999999998899,,-855.000000000023
2016.03.07,-137.9999999999937,-4.000000000004,200.9999999999934,-105.99999999998388,168.99999999999693,-224.99999999999432,-70.99999999999883,-367.999999999995,-5.999999999994898,-425.0000000000087,-212.99999999999386,147.00000000000824,-219.00000000001364,-185.00000000000227,-41.00000000001103,272.00000000000557,-18.999999999991246,,-1230.9999999999814
2016.03.07,-145.9999999999906,-16.000000000016,219.99999999999886,-165.9999999999995,207.00000000000162,-262.00000000000045,-46.999999999997044,-397.0000000000198,79.00000000000685,-395.99999999999636,-218.9999999999941,229.00000000001253,-280.9999999999979,-236.99999999999477,-67.99999999999784,297.9999999999983,46.0000000000127,,-1155.9999999999736
2016.03.07,-174.99999999999181,-2.0000000000131024,280.00000000000114,-146.00000000000168,187.9999999999993,-345.9999999999894,-75.9999999999983,-456.0000000000173,80.99999999999774,-341.99999999999784,-302.99999999999727,186.0000000000195,-270.00000000001467,-269.999999999996,-123.00000000000466,268.0000000000016,45.000000000006146,,-1460.9999999999964
2016.03.07,-206.99999999999054,-9.000000000014552,230.00000000000398,-126.0000000000039,163.00000000000205,-335.9999999999985,-110.99999999999443,-367.999999999995,73.00000000001194,-320.00000000000915,-239.99999999999488,176.00000000002058,-182.99999999999983,-218.00000000000352,-82.99999999999841,258.9999999999981,-11.999999999989797,,-1311.999999999956
2016.03.07,-215.99999999999397,-1.0000000000065512,176.00000000000193,-116.00000000000499,144.99999999999514,-295.0000000000017,-126.99999999999933,-314.9999999999977,25.00000000000835,-354.0000000000099,-188.0000000000024,155.00000000001623,-156.00000000000057,-168.00000000000637,-42.00000000000159,251.00000000000122,-36.999999999998145,,-1263.0000000000005
2016.03.07,-178.00000000000037,-16.000000000016,185.99999999999284,-148.99999999999915,124.00000000000189,-250.0,-73.99999999999629,-299.0000000000066,110.00000000001009,-320.00000000000915,-182.00000000000216,209.9999999999991,-93.00000000000975,-198.0000000000075,-49.99999999999716,270.99999999999903,-61.99999999998429,,-970.0000000000257
2016.03.07,-140.99999999999113,-21.00000000000435,224.99999999999432,-163.9999999999864,51.000000000001044,-259.9999999999909,-44.99999999999504,-400.0000000000057,80.00000000001339,-182.0000000000155,-219.99999999999886,226.00000000001506,82.99999999998863,-236.0000000000042,-161.00000000000136,188.9999999999947,-71.99999999998319,,-1047.9999999999693
2016.03.07,-131.99999999999878,-42.0000000000087,240.99999999999966,-146.99999999998602,53.00000000000304,-259.00000000000034,-41.9999999999976,-370.00000000000455,117.99999999999588,-207.00000000000162,-215.99999999999397,241.00000000000233,117.99999999999588,-240.99999999999966,-136.0000000000099,219.00000000000253,-119.99999999998678,,-921.9999999999886
2016.03.07,-158.99999999999804,-34.000000000000696,227.00000000000387,-93.99999999999409,41.9999999999976,-271.99999999999136,-90.0000000000012,-349.9999999999943,39.00000000001125,-283.99999999999534,-207.9999999999984,169.00000000001913,124.99999999999733,-192.00000000000728,-91.00000000000819,217.99999999999596,-178.99999999999582,,-1132.9999999999598
2016.03.07,-142.99999999999312,-24.000000000001798,222.99999999999898,-182.99999999999983,-17.999999999995797,-262.00000000000045,-26.999999999999247,-520.0000000000102,-41.99999999998649,-310.9999999999946,-206.00000000000307,261.0000000000001,258.99999999998704,-245.9999999999951,-168.00000000000637,190.00000000000128,-174.99999999999181,,-1391.999999999991
2016.03.07,-266.999999999995,109.00000000000354,204.9999999999983,-126.0000000000039,-70.99999999999883,-375.0,-158.99999999999804,-373.9999999999952,15.00000000000945,-299.00000000000483,-346.00000000000364,12.000000000012001,195.9999999999962,-194.00000000000261,-97.00000000000841,217.99999999999596,-337.99999999999386,,-1890.9999999999886
