date,USDCHF,GBPCHF,CHFJPY,CADCHF,GBPJPY,EURJPY,EURAUD,EURNZD,NZDJPY,NZDCAD,empty,sum
2021.03.29,-66.99999999999484,-134.99999999999625,-137.00000000000045,119.00000000000244,-235.99999999999,-14.000000000010004,151.00000000001222,-80.00000000001339,-6.999999999990791,90.0000000000012,,-315.9999999999798
2021.03.29,-47.9999999999925,-60.99999999999994,-165.99999999999682,129.00000000000134,-228.999999999985,-11.000000000024102,144.0000000000108,-114.99999999999844,-1.9999999999953388,68.00000000000139,,-290.9999999999786
2021.03.29,-87.99999999999919,-126.99999999998823,-198.99999999999807,168.00000000000148,-215.0000000000034,-16.000000000019554,248.00000000000378,-246.00000000001288,-0.999999999990564,124.99999999999733,,-351.0000000000093
2021.03.29,-102.99999999999754,-203.99999999998198,-271.0000000000008,170.99999999999892,-391.9999999999959,-100.99999999999909,178.00000000001148,-232.99999999999432,-69.99999999999318,144.99999999999514,,-879.9999999999571
2021.03.29,-139.00000000000023,-228.99999999999034,-236.99999999999477,190.00000000000128,-375.99999999997635,-70.99999999999795,156.00000000000057,-182.0000000000155,-71.99999999998852,154.99999999999403,,-804.9999999999677
2021.03.29,-146.99999999999713,-234.00000000000088,-247.99999999999045,175.00000000000293,-399.0000000000009,-97.00000000000841,165.9999999999995,-170.00000000000347,-93.99999999999409,188.9999999999947,,-858.999999999998
2021.03.29,-144.99999999999514,-156.99999999998494,-107.99999999998988,139.00000000000023,-118.99999999999977,64.99999999999773,289.0000000000059,-268.0000000000016,47.000000000011255,175.99999999999838,,-80.99999999995785
2021.03.29,-190.00000000000128,-146.00000000000168,-66.99999999999307,102.00000000000209,-60.000000000002274,125.0,348.9999999999993,-428.00000000000614,151.00000000001046,131.99999999999878,,-31.999999999993776
2021.03.29,-197.99999999999818,-178.99999999999582,-78.00000000000296,112.99999999999643,-102.00000000000387,123.99999999999523,299.00000000000483,-314.00000000001427,103.00000000000864,168.00000000000148,,-64.00000000000847
2021.03.29,-180.99999999999784,-164.99999999999292,-36.99999999999193,110.99999999999443,-36.000000000001364,119.99999999997613,229.99999999999687,-307.00000000001285,99.00000000000375,204.99999999999963,,38.99999999997388
2021.03.29,-152.99999999999204,-205.99999999999508,28.000000000005798,119.99999999999788,3.0000000000143245,202.99999999997453,56.99999999999594,-146.00000000000168,74.00000000001228,270.0000000000036,,250.00000000001552
2021.03.29,-134.99999999999625,-149.9999999999835,58.000000000006935,87.99999999999919,98.00000000001319,232.99999999997567,100.0000000000112,-219.99999999999798,124.00000000000944,271.9999999999945,,468.0000000000324
2021.03.29,-148.99999999999915,-100.99999999999554,76.00000000000762,58.99999999999794,177.99999999999727,259.9999999999909,225.00000000000853,-339.0000000000004,196.00000000001216,246.00000000000176,,651.000000000021
2021.03.29,-139.00000000000023,-105.99999999998388,11.00000000000989,43.999999999999595,94.00000000002251,223.99999999998954,164.00000000000858,-302.0000000000023,157.0000000000107,249.99999999999466,,397.0000000000491
2021.03.29,-151.00000000000114,-137.9999999999937,40.99999999999682,14.999999999998348,97.00000000000841,265.99999999999113,222.99999999999542,-292.00000000000335,177.0000000000067,282.99999999999994,,520.9999999999986
2021.03.29,-180.99999999999784,-109.99999999998789,46.00000000000648,12.000000000000899,133.00000000000978,284.9999999999966,180.0000000000024,-270.00000000001467,177.0000000000067,290.00000000000136,,562.0000000000239
2021.03.29,-136.99999999999824,-19.999999999997797,105.00000000000398,-36.999999999998145,314.9999999999977,415.9999999999968,309.0000000000037,-334.00000000001205,285.0000000000108,278.00000000000045,,1180.0000000000073
2021.03.29,-148.99999999999915,23.00000000001745,76.99999999999818,-43.999999999999595,323.0000000000075,395.9999999999866,337.0000000000095,-392.00000000001455,298.0000000000018,246.00000000000176,,1115.0000000000095
2021.03.29,-169.99999999999238,-13.999999999980695,43.00000000000637,21.999999999999797,250.0,298.9999999999782,317.9999999999961,-407.0000000000018,249.00000000000944,200.00000000000017,,790.000000000015
2021.03.29,-122.99999999999534,30.0000000000189,-46.999999999997044,-19.00000000000235,177.00000000002092,236.99999999999477,302.0000000000023,-530.0000000000082,264.00000000001,156.99999999999602,,448.0000000000399
2021.03.29,41.9999999999976,83.00000000001084,-212.99999999999386,-63.99999999999739,22.00000000001978,195.99999999999795,51.000000000001044,-425.0000000000087,198.0000000000075,161.99999999999548,,52.00000000003027
2021.03.29,21.00000000000435,-51.000000000001044,-316.0000000000025,-109.99999999999899,-268.99999999997704,76.99999999999818,93.00000000000975,-331.0000000000146,84.00000000000318,271.9999999999945,,-529.9999999999841
2021.03.29,-24.999999999997247,-386.9999999999818,-248.99999999999523,-87.99999999999919,-572.0000000000027,227.99999999998022,-4.000000000004,-299.00000000000483,157.0000000000107,212.00000000000108,,-1026.9999999999932
2021.03.29,-32.999999999994145,-253.99999999999866,-228.9999999999992,-75.9999999999983,-390.99999999999113,320.99999999999795,59.000000000009045,-317.9999999999961,221.00000000000364,139.99999999999568,,-559.9999999999711
2021.03.29,2.000000000002,-251.00000000000122,-292.0000000000016,-31.999999999998696,-465.0000000000034,203.9999999999793,55.000000000005045,-263.00000000001324,127.00000000000955,148.0000000000037,,-767.0000000000186
2021.03.29,-76.99999999999375,-517.9999999999962,-123.99999999999523,63.99999999999739,-562.9999999999882,282.99999999998704,-120.00000000000898,-19.00000000001345,62.00000000001182,239.99999999999577,,-772.0000000000035
2021.03.29,-81.9999999999932,-561.9999999999958,-102.99999999999443,82.99999999999974,-592.9999999999893,287.9999999999825,-228.99999999999034,151.9999999999966,-9.999999999990905,309.99999999999915,,-745.9999999999761
2021.03.29,-178.00000000000037,-634.0000000000013,16.000000000005343,182.99999999999983,-513.9999999999816,345.9999999999752,-235.99999999999176,255.00000000000523,-23.9999999999867,300.0000000000003,,-485.9999999999757
2021.03.29,-176.99999999999383,-687.9999999999998,-12.000000000000455,166.99999999999494,-616.9999999999902,306.99999999998795,-231.0000000000034,126.0000000000039,8.000000000009777,259.9999999999936,,-856.9999999999975
2021.03.29,-190.00000000000128,-779.9999999999807,-30.9999999999917,163.99999999999747,-746.9999999999857,169.9999999999875,-242.00000000000887,180.0000000000024,-95.99999999998943,370.00000000000364,,-1201.9999999999668
2021.03.29,-161.00000000000003,-607.9999999999864,-73.99999999999807,153.99999999999858,-604.9999999999898,113.9999999999759,-116.00000000000499,229.99999999999687,-153.99999999999636,417.99999999999613,,-802.0000000000082
2021.03.29,-166.99999999999494,-563.9999999999867,-125.0,155.00000000000514,-616.9999999999902,38.99999999998727,-31.999999999987594,122.99999999998423,-145.99999999998658,368.00000000000165,,-965.9999999999677
2021.03.29,-56.0000000000005,-469.99999999999267,-259.9999999999909,87.00000000000374,-681.999999999988,25.999999999982037,32.0000000000098,24.000000000001798,-108.99999999999466,304.9999999999997,,-1102.9999999999693
2021.03.29,-90.99999999999665,-295.0000000000008,-268.0000000000007,46.999999999997044,-489.0000000000043,78.99999999997931,90.99999999999665,-63.99999999999739,-39.99999999999204,266.999999999995,,-763.0000000000241
2021.03.29,-68.00000000000139,-103.99999999999298,-272.99999999999613,34.000000000000696,-271.99999999999136,92.99999999998931,95.00000000000064,112.99999999998533,-108.99999999999466,361.0000000000002,,-130.00000000000028
2021.03.29,-73.99999999999629,41.000000000002146,-319.0000000000026,-63.00000000000195,-161.00000000000136,192.99999999998363,25.999999999992696,252.99999999999213,-111.99999999999477,436.9999999999985,,220.99999999997223
2021.03.29,-51.000000000001044,-37.99999999998249,-325.00000000000284,-60.00000000000449,-262.00000000000045,146.99999999999136,-41.000000000002146,361.9999999999957,-189.99999999999773,526.0000000000042,,68.0
2021.03.29,-4.999999999999449,-59.99999999999339,-367.999999999995,17.000000000000348,-341.99999999998454,81.99999999999363,-80.99999999999774,461.0000000000003,-278.99999999999636,500.00000000000045,,-74.9999999999718
2021.03.29,17.000000000000348,36.999999999998145,-397.99999999999613,4.999999999999449,-268.99999999997704,82.99999999999841,29.00000000001235,407.0000000000018,-250.0,458.00000000000284,,119.00000000004019
2021.03.29,4.999999999999449,97.00000000001374,-396.0000000000008,43.00000000000415,-193.9999999999884,111.99999999999477,-103.00000000000864,500.9999999999959,-275.99999999999625,444.9999999999954,,234.00000000000932
2021.03.29,13.00000000000745,157.00000000000713,-435.0000000000023,19.999999999997797,-179.00000000000205,74.99999999998863,-70.99999999999883,414.00000000000324,-259.9999999999909,427.99999999999505,,162.00000000000523
2021.03.29,-83.9999999999952,84.0000000000174,-344.99999999999886,75.9999999999983,-140.99999999999113,79.99999999998408,-79.00000000000685,190.99999999998562,-54.99999999999261,119.00000000000244,,-153.99999999999682
2021.03.29,-107.00000000000153,56.000000000011596,-343.9999999999941,82.00000000000429,-176.9999999999925,80.99999999998886,-22.999999999995246,292.9999999999877,-199.99999999998863,349.99999999999477,,11.000000000015234
2021.03.29,-115.99999999999389,94.00000000001629,-319.9999999999932,78.99999999999574,-100.99999999999909,134.9999999999909,4.000000000004,248.00000000000378,-144.99999999999602,314.99999999999864,,193.00000000002717
2021.03.29,-107.00000000000153,66.00000000001049,-342.9999999999893,119.99999999999788,-161.99999999997772,88.99999999999864,-46.999999999997044,218.99999999999142,-158.99999999999181,261.99999999999557,,-61.99999999996339
2021.03.29,-104.99999999999955,64.0000000000196,-305.9999999999974,100.00000000000009,-119.99999999997613,121.99999999998568,-41.000000000002146,289.9999999999903,-170.99999999999227,329.999999999997,,163.00000000002512
2021.03.29,-108.99999999999244,91.00000000001884,-319.0000000000026,104.99999999999955,-106.99999999999932,127.9999999999859,-83.9999999999952,322.9999999999844,-185.99999999999284,322.9999999999955,,165.00000000000176
2021.03.29,-80.00000000000229,157.00000000000713,-269.999999999996,87.00000000000374,-64.99999999999773,138.99999999998158,-80.99999999999774,320.9999999999935,-112.99999999999955,265.0000000000041,,359.99999999999676
2021.03.30,-65.99999999999939,184.00000000000637,-334.0000000000032,61.999999999995396,-48.00000000000182,149.99999999997726,-100.99999999999554,329.00000000000153,-161.99999999999193,285.00000000000193,,298.9999999999907
2021.03.30,-78.99999999999574,154.0000000000097,-269.999999999996,71.99999999999429,-122.99999999999045,120.9999999999809,-66.99999999999484,255.00000000000523,-146.99999999999136,241.99999999999778,,158.0000000000195
2021.03.30,-63.00000000000195,104.99999999999955,-342.9999999999893,117.99999999999588,-132.99999999998136,86.99999999998909,-63.99999999999739,326.0000000000041,-203.99999999999352,304.9999999999997,,134.00000000002484
2021.03.30,-83.9999999999952,99.00000000000463,-343.9999999999941,100.99999999999554,-140.99999999999113,92.99999999998931,-69.00000000000794,412.9999999999967,-240.99999999999966,365.0000000000042,,192.0000000000024
2021.03.30,-70.99999999999883,69.00000000000794,-381.9999999999908,97.00000000000264,-212.99999999999386,66.0000000000025,-113.00000000000753,364.9999999999931,-237.99999999999955,341.0000000000024,,-78.99999999998198
2021.03.30,-93.99999999999409,-5.999999999994898,-370.9999999999951,102.99999999999754,-288.99999999998727,55.999999999983174,-112.000000000001,468.00000000000176,-296.99999999999704,417.0000000000007,,-124.99999999998636
2021.03.30,-90.99999999999665,38.0000000000047,-364.9999999999949,92.00000000000318,-230.99999999999454,61.9999999999834,-53.999999999998494,422.9999999999956,-268.99999999999125,400.9999999999958,,6.000000000006878
2021.03.30,-112.000000000001,21.00000000000435,-358.99999999999466,121.99999999999989,-236.99999999999477,22.999999999996135,-26.999999999999247,418.9999999999916,-290.9999999999968,400.00000000000034,,-40.99999999999409
2021.03.30,-139.99999999999568,35.00000000000725,-397.99999999999613,104.00000000000409,-272.99999999999613,-30.000000000001137,-49.99999999999449,383.0,-305.9999999999974,402.00000000000233,,-272.9999999999673
2021.03.30,-98.99999999999353,-1.999999999990898,-405.9999999999917,104.00000000000409,-324.99999999998863,-34.000000000020236,-167.9999999999904,435.9999999999919,-333.999999999989,429.99999999999704,,-397.99999999997135
2021.03.30,-119.00000000000244,-49.99999999999449,-406.9999999999965,138.00000000000477,-383.99999999998613,-36.000000000001364,-336.9999999999873,686.9999999999932,-447.9999999999933,520.9999999999936,,-434.9999999999699
2021.03.30,-136.99999999999824,-29.999999999996696,-447.9999999999933,141.99999999999767,-414.99999999999204,-52.00000000002092,-331.999999999999,879.9999999999919,-546.999999999997,597.0000000000031,,-342.0000000000043
2021.03.30,-114.99999999999844,-54.99999999998284,-471.9999999999942,149.99999999999457,-480.99999999999454,-91.00000000000819,-499.000000000005,984.9999999999915,-621.9999999999999,654.9999999999944,,-545.0000000000026
2021.03.30,-141.99999999999767,-95.00000000000064,-444.9999999999932,163.99999999999747,-484.9999999999852,-70.0000000000216,-499.000000000005,970.0000000000042,-598.9999999999895,634.9999999999967,,-565.9999999999947
2021.03.30,-149.99999999999457,-95.999999999985,-436.9999999999976,138.00000000000477,-469.99999999999886,-37.00000000000614,-455.99999999998977,933.9999999999905,-562.9999999999882,627.9999999999952,,-508.99999999996953
2021.03.30,-136.00000000000279,-131.99999999999878,-423.0000000000018,134.99999999999625,-500.99999999997635,-17.00000000002433,-431.0000000000036,929.9999999999864,-549.9999999999972,622.9999999999958,,-502.0000000000265
2021.03.30,-142.99999999999312,-92.99999999998754,-438.0000000000024,131.00000000000333,-477.00000000000387,-34.000000000020236,-407.0000000000018,844.9999999999847,-521.9999999999914,588.9999999999951,,-549.0000000000172
2021.03.30,-175.00000000000293,-34.000000000000696,-423.0000000000018,131.00000000000333,-381.0000000000002,-35.00000000002501,-377.9999999999894,824.9999999999868,-510.9999999999957,585.0000000000022,,-396.00000000002353
2021.03.30,-251.00000000000122,-90.99999999999665,-391.9999999999959,187.00000000000384,-414.99999999999204,-53.00000000002569,-411.0000000000058,809.9999999999997,-516.9999999999959,549.9999999999949,,-583.0000000000147
2021.03.30,-290.00000000000136,-78.99999999998464,-465.999999999994,216.0000000000051,-495.9999999999809,-82.00000000002206,-361.9999999999957,764.9999999999934,-514.9999999999864,461.0000000000003,,-847.9999999999663
2021.03.30,-315.9999999999941,-143.99999999998857,-457.9999999999984,212.00000000000108,-557.9999999999927,-64.99999999999773,-380.9999999999869,858.9999999999875,-547.9999999999876,507.0000000000019,,-891.9999999999554
2021.03.30,-402.00000000000233,-254.999999999983,-400.99999999999625,285.00000000000193,-612.9999999999995,-42.00000000000159,-356.00000000000074,802.9999999999982,-504.99999999999545,414.9999999999987,,-1070.99999999998
2021.03.30,-358.9999999999982,-225.99999999999287,-518.0000000000007,270.0000000000036,-733.9999999999804,-140.00000000001478,-365.99999999999966,800.0000000000007,-564.9999999999977,412.9999999999967,,-1424.9999999999836
2021.03.30,-400.9999999999958,-411.99999999999017,-427.99999999999727,375.0000000000031,-830.9999999999889,-183.00000000002115,-361.9999999999957,783.9999999999848,-580.9999999999889,375.9999999999986,,-1662.999999999991
2021.03.30,-419.9999999999982,-404.9999999999887,-412.9999999999967,388.9999999999949,-810.9999999999786,-150.00000000000568,-415.99999999999415,859.9999999999941,-594.9999999999989,390.0000000000015,,-1570.9999999999704
2021.03.30,-410.9999999999947,-327.99999999999494,-408.9999999999918,387.99999999999943,-707.9999999999984,-99.00000000001796,-391.9999999999924,751.9999999999972,-514.9999999999864,302.9999999999977,,-1418.9999999999823
2021.03.30,-378.00000000000057,-251.99999999998556,-480.99999999999454,326.9999999999995,-713.9999999999986,-145.00000000001023,-309.0000000000037,716.9999999999899,-525.9999999999962,331.0000000000035,,-1429.9999999999964
2021.03.30,-385.99999999999744,-184.99999999999073,-590.0000000000034,277.000000000005,-774.9999999999773,-186.00000000000705,-165.9999999999995,566.9999999999842,-482.9999999999899,261.0000000000001,,-1665.9999999999764
2021.03.30,-430.9999999999925,-297.9999999999983,-488.9999999999901,275.000000000003,-780.0000000000011,-177.00000000002092,-42.0000000000087,397.0000000000029,-399.9999999999915,241.00000000000233,,-1703.999999999995
2021.03.30,-385.99999999999744,-22.999999999995246,-549.9999999999972,151.9999999999966,-536.9999999999777,-173.00000000000182,83.9999999999952,330.9999999999924,-369.99999999999034,304.9999999999997,,-1166.9999999999757
2021.03.30,-400.00000000000034,-158.99999999999804,-546.999999999997,175.99999999999838,-691.0000000000025,-175.00000000001137,-12.999999999996348,350.00000000000585,-373.9999999999952,285.9999999999974,,-1546.999999999999
2021.03.30,-393.9999999999944,-87.99999999999919,-536.9999999999919,109.00000000000354,-593.9999999999941,-133.00000000000978,2.999999999997449,327.99999999999494,-340.999999999994,329.999999999997,,-1316.9999999999902
2021.03.30,-422.00000000000017,-68.99999999998573,-515.0000000000006,121.00000000000443,-544.9999999999875,-50.00000000001137,-69.00000000000794,424.00000000000216,-335.9999999999985,336.9999999999984,,-1123.999999999987
2021.03.30,-480.0000000000027,-28.999999999990145,-447.9999999999933,131.99999999999878,-415.9999999999968,-30.000000000001137,-170.99999999998784,485.99999999998647,-348.99999999998954,370.9999999999991,,-933.9999999999773
2021.03.30,-487.99999999999955,-68.00000000000139,-469.99999999999886,161.00000000000003,-483.99999999998045,-148.00000000002456,-113.99999999999189,492.9999999999879,-427.99999999999727,422.00000000000017,,-1124.0000000000057
2021.03.30,-524.0000000000023,3.0000000000196536,-349.9999999999943,199.00000000000472,-242.999999999995,-34.000000000020236,124.99999999999733,458.9999999999872,-341.99999999999875,365.0000000000042,,-341.9999999999976
2021.03.30,-532.9999999999945,-99.99999999998899,-269.999999999996,224.000000000002,-265.99999999999113,28.999999999996362,-28.000000000005798,500.9999999999959,-323.99999999999807,376.99999999999403,,-389.9999999999862
2021.03.30,-473.99999999999665,-93.99999999999409,-278.99999999999636,190.00000000000128,-265.99999999999113,128.99999999999068,-62.99999999999084,600.9999999999849,-311.9999999999976,404.99999999999983,,-162.99999999998994
