date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.31,-66.99999999999484,-43.999999999999595,0.0,-60.99999999999994,0.0,0.0,-116.00000000000499,-131.00000000000333,-25.000000000005684,-89.9999999999892,0.0,-14.999999999998348,-64.99999999998174,,-613.9999999999776
2020.08.31,24.000000000001798,13.999999999980695,-13.999999999995794,14.000000000002899,-0.999999999995449,168.99999999999693,-118.00000000000699,-113.00000000000753,-102.00000000000387,-50.99999999998772,15.000000000000568,-14.999999999998348,-85.99999999998609,,-263.9999999999989
2020.08.31,-68.00000000000139,-19.999999999997797,-364.9999999999949,24.000000000001798,-0.999999999995449,215.0000000000034,-200.00000000000017,-207.00000000000162,62.99999999998818,-3.0000000000001137,64.99999999999773,-17.999999999995797,-55.99999999998939,,-570.9999999999856
2020.08.31,-51.99999999999649,-19.00000000001345,-373.9999999999952,31.000000000003247,0.0,483.0000000000041,-178.00000000000037,-154.0000000000097,329.00000000000773,271.0000000000008,234.99999999999943,-19.00000000000235,9.999999999998899,,562.9999999999965
2020.08.31,-4.000000000004,13.999999999980695,-218.00000000000352,34.000000000000696,21.00000000000435,394.999999999996,-157.00000000000713,-180.0000000000024,234.00000000000887,157.0000000000107,149.99999999999147,7.0000000000014495,-55.99999999998939,,396.9999999999878
2020.08.31,9.00000000000345,41.99999999998649,-156.99999999999648,54.99999999998284,21.00000000000435,418.99999999999693,-163.00000000000205,-196.00000000000728,269.00000000000546,180.00000000000682,168.99999999999693,-10.999999999994348,-78.00000000000028,,558.999999999983
2020.08.31,41.000000000002146,71.99999999998319,-105.99999999999454,48.000000000003595,41.000000000002146,246.9999999999999,-161.00000000000003,-203.00000000000873,37.00000000000614,-19.99999999999602,18.000000000000682,9.00000000000345,-66.99999999999484,,-43.99999999999292
2020.08.31,14.999999999998348,28.999999999990145,-60.000000000002274,-7.0000000000014495,-36.0000000000027,245.00000000000455,-141.00000000000225,-174.00000000000747,9.000000000014552,-33.999999999991815,-19.000000000005457,-70.99999999999883,-123.99999999999079,,-367.99999999999545
2020.08.31,-73.99999999999629,-70.0000000000145,-155.9999999999917,-96.00000000000719,-126.99999999999933,204.00000000000773,-146.00000000000168,-182.00000000000438,-93.99999999999409,-70.99999999999795,-112.99999999999955,-104.00000000000409,-191.99999999999218,,-1220.9999999999952
2020.08.31,-78.00000000000028,-50.0000000000167,-179.9999999999926,-76.0000000000094,-60.00000000000449,307.00000000000216,-204.99999999999963,-228.00000000000597,156.0000000000059,103.9999999999992,95.99999999998943,-31.999999999998696,-68.99999999998573,,-315.0000000000167
2020.08.31,-65.99999999999939,-2.0000000000131024,-114.99999999999488,65.99999999998829,60.99999999999994,280.00000000000114,-219.00000000000253,-223.00000000000654,105.99999999999454,70.00000000000739,156.99999999999648,12.000000000000899,2.999999999997449,,129.99999999996967
2020.08.31,-22.999999999995246,35.999999999991594,-82.99999999999841,102.00000000000209,48.000000000003595,302.99999999999727,-221.00000000000452,-209.00000000000364,121.00000000000932,91.00000000000819,117.999999999995,-4.999999999999449,-14.000000000002899,,264.0000000000029
2020.08.31,16.0000000000049,66.99999999999484,-112.99999999999955,136.00000000000279,56.0000000000005,415.00000000000625,-212.00000000000108,-169.00000000000804,247.99999999999045,192.00000000000728,183.9999999999975,-34.99999999999615,16.000000000016,,801.0000000000158
2020.08.31,9.00000000000345,47.99999999998139,-96.9999999999942,130.99999999999224,43.999999999999595,340.0000000000034,-218.00000000000708,-170.00000000000347,175.99999999998772,115.0000000000091,120.99999999999511,-63.99999999999739,-9.999999999998899,,424.999999999971
2020.08.31,-4.999999999999449,17.000000000000348,-198.99999999999807,168.99999999999693,-33.000000000005244,418.00000000000637,-234.00000000000088,-159.00000000000912,275.0000000000057,179.00000000000205,149.99999999999147,-163.00000000000205,-38.99999999998904,,375.99999999999903
