date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.31,51.000000000001044,22.999999999995246,37.9999999999967,42.999999999993044,31.999999999998696,311.9999999999976,-77.00000000000485,-64.0000000000085,116.99999999999022,18.000000000000682,58.9999999999975,6.0000000000060005,-14.000000000002899,,543.9999999999607
2020.08.31,29.999999999996696,31.999999999987594,-4.9999999999954525,31.000000000003247,46.00000000000159,310.0000000000023,-80.00000000000229,-84.0000000000063,135.99999999999568,63.00000000000239,107.99999999998988,46.00000000000159,-1.999999999990898,,630.999999999986
2020.08.31,-44.99999999999504,-9.999999999998899,-347.999999999999,27.999999999983594,2.999999999997449,621.0000000000093,-172.00000000000549,-141.00000000000225,513.0000000000052,440.00000000001194,328.9999999999935,-9.999999999998899,19.999999999997797,,1227.9999999999993
2020.08.31,21.999999999999797,45.99999999999049,-221.9999999999942,49.99999999999449,51.000000000001044,572.0000000000027,-135.00000000000733,-125.00000000000844,402.00000000001523,343.0000000000035,277.9999999999916,33.000000000005244,41.000000000002146,,1355.9999999999961
2020.08.31,24.999999999997247,71.99999999998319,-156.99999999999648,87.99999999999919,60.00000000000449,510.0000000000051,-153.00000000000313,-168.00000000000148,378.9999999999907,291.000000000011,239.99999999999488,21.00000000000435,-34.000000000000696,,1173.9999999999884
2020.08.31,48.000000000003595,132.99999999998312,-106.99999999999932,123.99999999999079,114.00000000000298,489.0000000000043,-153.00000000000313,-186.00000000000838,348.0000000000132,293.00000000000637,262.999999999991,72.0000000000054,-5.999999999994898,,1431.999999999995
2020.08.31,46.00000000000159,75.99999999998718,43.99999999999693,51.000000000001044,44.99999999999504,317.0000000000073,-118.00000000000699,-138.00000000000477,115.0000000000091,56.000000000011596,77.99999999998875,31.000000000003247,-24.999999999986144,,578.000000000004
2020.08.31,40.00000000000669,41.000000000002146,25.99999999999625,9.999999999998899,-26.999999999999247,326.0000000000076,-98.0000000000092,-56.0000000000005,73.0000000000075,41.00000000001103,13.999999999995794,-70.99999999999883,-121.99999999999989,,197.0000000000182
2020.08.31,-73.99999999999629,-47.00000000001925,-140.00000000000057,-66.00000000001049,-51.000000000001044,362.000000000009,-146.00000000000168,-154.0000000000097,177.99999999999727,146.0000000000008,107.99999999998988,-9.00000000000345,-60.99999999999994,,45.99999999995454
2020.08.31,-41.9999999999976,44.99999999998394,-76.99999999999818,75.99999999998718,117.99999999999588,334.0000000000032,-195.00000000000074,-223.00000000000654,228.00000000000864,168.00000000000637,241.99999999999022,107.00000000000153,36.0000000000138,,816.9999999999876
2020.08.31,-19.999999999997797,37.99999999998249,-30.9999999999917,143.99999999998857,90.99999999999665,314.9999999999977,-214.99999999999852,-199.00000000000472,135.99999999999568,108.00000000000409,183.9999999999975,22.999999999995246,21.00000000000435,,594.9999999999695
