date,USDJPY,CHFJPY,EURGBP,GBPJPY,CADJPY,empty,sum
2021.11.02,-1.0000000000047748,986.9999999999948,-492.0000000000035,-341.0000000000082,96.00000000000364,,248.99999999998192
2021.11.02,-36.000000000001364,890.9999999999911,-478.9999999999961,-365.0000000000091,69.00000000000261,,79.99999999998721
2021.11.02,-143.00000000000068,774.0000000000009,-492.0000000000035,-520.0000000000102,-18.000000000000682,,-399.0000000000142
2021.11.02,-121.99999999999989,795.9999999999923,-485.0000000000021,-490.0000000000091,-6.000000000000227,,-307.00000000001904
2021.11.02,-165.99999999999682,775.9999999999962,-478.0000000000006,-491.00000000001387,-75.00000000000284,,-434.0000000000179
2021.11.02,-155.00000000000114,787.9999999999967,-495.000000000001,-526.0000000000105,-75.00000000000284,,-463.00000000001876
2021.11.02,-154.00000000001057,856.9999999999993,-503.99999999999335,-540.0000000000205,-69.00000000000261,,-410.0000000000277
2021.11.02,-197.00000000000273,822.9999999999933,-531.0000000000036,-602.0000000000039,-114.00000000000432,,-621.0000000000213
2021.11.02,-451.0000000000076,619.9999999999903,-485.99999999999756,-850.9999999999991,-328.00000000000296,,-1496.0000000000168
2021.11.02,-404.0000000000106,683.9999999999975,-517.9999999999962,-843.0000000000177,-280.00000000000114,,-1361.0000000000282
2021.11.02,-415.00000000000625,670.0000000000017,-541.9999999999981,-850.9999999999991,-338.99999999999864,,-1477.0000000000005
2021.11.02,-412.00000000000614,629.9999999999955,-569.9999999999927,-980.0000000000182,-385.9999999999957,,-1718.0000000000173
2021.11.02,-438.0000000000024,616.9999999999902,-531.9999999999991,-915.9999999999968,-391.9999999999959,,-1661.000000000004
2021.11.02,-433.00000000000693,606.9999999999993,-522.0000000000002,-871.0000000000093,-387.00000000000045,,-1606.0000000000177
2021.11.02,-445.0000000000074,522.9999999999961,-522.0000000000002,-849.9999999999943,-352.00000000000387,,-1646.0000000000098
2021.11.02,-466.99999999999875,441.99999999999307,-546.9999999999975,-974.9999999999943,-411.00000000000136,,-1957.9999999999989
2021.11.02,-594.0000000000083,140.00000000000057,-539.0000000000006,-1352.0000000000039,-608.0000000000041,,-2953.0000000000164
2021.11.02,-564.9999999999977,153.99999999999636,-503.99999999999335,-1183.0000000000211,-542.9999999999922,,-2641.000000000008
2021.11.02,-576.9999999999982,134.9999999999909,-563.0000000000024,-1229.0000000000134,-584.0000000000032,,-2818.0000000000264
2021.11.02,-546.999999999997,39.00000000000148,-539.0000000000006,-1239.0000000000043,-623.0000000000047,,-2909.000000000005
2021.11.02,-534.000000000006,168.99999999999693,-637.9999999999941,-1207.9999999999984,-554.9999999999926,,-2765.9999999999945
2021.11.02,-468.0000000000035,156.99999999999648,-573.9999999999967,-1144.0000000000055,-531.9999999999965,,-2561.0000000000055
2021.11.02,-407.0000000000107,223.99999999998954,-551.0000000000015,-921.0000000000207,-456.00000000000307,,-2111.0000000000464
2021.11.02,-381.0000000000002,176.00000000000193,-548.9999999999995,-900.0000000000057,-427.99999999999727,,-2082.000000000001
2021.11.02,-328.00000000000296,265.00000000000057,-500.9999999999959,-662.0000000000061,-322.00000000000273,,-1548.0000000000073
2021.11.02,-290.00000000000625,248.99999999999523,-510.99999999999477,-777.0000000000152,-335.9999999999985,,-1665.0000000000196
2021.11.02,-343.0000000000035,183.9999999999975,-561.0000000000003,-1010.0000000000193,-359.99999999999943,,-2090.000000000025
2021.11.02,-295.0000000000017,167.0000000000016,-580.9999999999982,-1046.0000000000207,-304.00000000000205,,-2059.000000000021
2021.11.02,-305.0000000000068,143.99999999999125,-612.9999999999969,-1040.0000000000205,-328.00000000000296,,-2142.000000000036
2021.11.02,-341.0000000000082,85.99999999999852,-646.0000000000022,-1105.0000000000182,-295.99999999999227,,-2302.0000000000223
2021.11.02,-304.00000000000205,51.00000000000193,-620.9999999999937,-1201.0000000000218,-474.00000000000375,,-2549.000000000019
2021.11.02,-182.00000000000216,201.99999999999818,-629.0000000000018,-1034.9999999999966,-320.99999999999795,,-1965.0000000000002
2021.11.02,-221.00000000000364,137.99999999999102,-625.9999999999932,-1141.0000000000196,-379.99999999999545,,-2230.000000000021
2021.11.02,-194.00000000000261,243.99999999999977,-622.0000000000003,-1039.0000000000157,-269.00000000000546,,-1880.0000000000243
2021.11.02,-234.99999999999943,222.99999999999898,-587.9999999999997,-1014.00000000001,-281.9999999999965,,-1896.0000000000064
2021.11.02,-186.9999999999976,182.00000000000216,-561.0000000000003,-972.0000000000084,-275.99999999999625,,-1814.0000000000005
2021.11.02,-152.00000000000102,271.0000000000008,-585.9999999999976,-919.0000000000111,-263.9999999999958,,-1650.000000000005
2021.11.02,-158.00000000000125,256.0000000000002,-571.9999999999948,-895.0000000000102,-234.99999999999943,,-1604.0000000000055
2021.11.02,-152.00000000000102,287.9999999999967,-605.0,-932.0000000000164,-213.99999999999864,,-1615.0000000000193
2021.11.02,-153.0000000000058,248.99999999999523,-598.999999999994,-945.0000000000216,-260.0000000000051,,-1708.0000000000314
2021.11.02,-144.00000000000546,230.99999999999454,-578.9999999999961,-972.0000000000084,-292.0000000000016,,-1756.000000000017
2021.11.02,-146.0000000000008,259.9999999999909,-585.0000000000022,-933.9999999999975,-272.00000000000557,,-1677.000000000015
2021.11.02,-152.00000000000102,218.9999999999941,-561.0000000000003,-942.0000000000073,-269.00000000000546,,-1705.00000000002
2021.11.03,-153.0000000000058,200.9999999999934,-578.9999999999961,-921.999999999997,-281.9999999999965,,-1735.0000000000018
2021.11.03,-141.00000000000534,215.99999999999397,-575.9999999999987,-932.0000000000164,-271.0000000000008,,-1704.0000000000273
2021.11.03,-114.00000000000432,237.99999999999955,-581.9999999999936,-931.0000000000116,-256.0000000000002,,-1645.0000000000102
2021.11.03,-137.00000000000045,200.9999999999934,-575.0000000000033,-919.0000000000111,-251.00000000000477,,-1681.0000000000261
2021.11.03,-139.00000000001,182.00000000000216,-578.0000000000007,-968.9999999999941,-329.9999999999983,,-1834.000000000001
2021.11.03,-234.99999999999943,129.99999999999545,-565.9999999999999,-1022.9999999999961,-384.00000000000034,,-2078.0000000000005
2021.11.03,-224.00000000000375,134.9999999999909,-542.9999999999935,-978.0000000000086,-356.9999999999993,,-1967.0000000000143
2021.11.03,-224.00000000000375,213.99999999999864,-517.0000000000008,-889.00000000001,-390.00000000000057,,-1806.0000000000164
2021.11.03,-222.0000000000084,204.9999999999983,-519.0000000000028,-905.0000000000011,-417.0000000000016,,-1858.0000000000157
2021.11.03,-246.9999999999999,210.99999999999852,-553.0000000000035,-961.0000000000127,-426.9999999999925,,-1977.0000000000102
2021.11.03,-338.0000000000081,135.99999999999568,-519.9999999999983,-1026.0000000000105,-492.00000000000443,,-2240.0000000000255
2021.11.03,-296.0000000000065,182.00000000000216,-504.9999999999999,-948.0000000000075,-456.00000000000307,,-2023.000000000015
2021.11.03,-282.0000000000107,173.99999999999238,-512.0000000000014,-954.0000000000077,-427.99999999999727,,-2002.0000000000246
2021.11.03,-262.00000000000045,208.99999999998897,-520.9999999999936,-921.999999999997,-432.00000000000216,,-1928.0000000000045
2021.11.03,-257.000000000005,236.99999999999477,-517.9999999999962,-903.9999999999964,-412.9999999999967,,-1854.9999999999995
2021.11.03,-242.00000000000443,240.99999999999966,-529.9999999999972,-899.0000000000009,-429.00000000000205,,-1859.0000000000048
2021.11.03,-246.00000000000932,234.99999999999943,-512.0000000000014,-882.000000000005,-384.00000000000034,,-1789.0000000000168
2021.11.03,-273.00000000001035,194.00000000000261,-500.00000000000045,-921.0000000000207,-424.99999999999716,,-1925.000000000026
2021.11.03,-210.99999999999852,253.99999999999068,-542.9999999999935,-867.999999999995,-379.0000000000049,,-1747.0000000000014
2021.11.03,-191.0000000000025,250.99999999999056,-561.0000000000003,-941.0000000000025,-388.9999999999958,,-1831.0000000000105
2021.11.03,-243.0000000000092,417.99999999999216,-614.0000000000034,-1007.000000000005,-335.9999999999985,,-1782.000000000024
2021.11.03,-216.99999999999875,421.99999999999704,-597.9999999999985,-977.0000000000039,-346.9999999999942,,-1716.9999999999982
2021.11.03,-260.0000000000051,513.9999999999958,-627.9999999999952,-1026.0000000000105,-408.00000000000125,,-1808.0000000000164
2021.11.03,-251.00000000000477,602.9999999999944,-614.0000000000034,-956.0000000000173,-382.000000000005,,-1600.000000000036
2021.11.03,-236.0000000000042,594.9999999999989,-595.9999999999966,-980.9999999999945,-402.000000000001,,-1619.9999999999973
2021.11.03,-249.00000000000944,643.9999999999912,-612.9999999999969,-984.0000000000089,-375.0,,-1577.000000000024
2021.11.03,-271.0000000000008,569.0000000000026,-578.0000000000007,-974.000000000018,-400.99999999999625,,-1655.0000000000132
2021.11.03,-326.9999999999982,464.9999999999892,-405.9999999999952,-753.0000000000143,-429.00000000000205,,-1450.0000000000205
2021.11.03,-290.00000000000625,408.00000000000125,-375.9999999999986,-687.0000000000118,-427.99999999999727,,-1373.0000000000127
2021.11.03,-228.9999999999992,500.99999999999056,-354.9999999999942,-573.0000000000075,-403.99999999999636,,-1060.0000000000068
2021.11.03,-130.00000000000966,454.9999999999983,-351.99999999999676,-591.0000000000082,-493.9999999999998,,-1112.0000000000161
2021.11.03,-152.00000000000102,467.9999999999893,-337.99999999999386,-611.0000000000184,-536.0000000000014,,-1169.0000000000255
2021.11.03,37.9999999999967,676.9999999999925,-339.0000000000004,-356.9999999999993,-331.99999999999363,,-313.00000000000415
2021.11.03,-30.000000000001137,676.9999999999925,-293.99999999999426,-266.9999999999959,-289.0000000000015,,-203.00000000000028
2021.11.03,-134.00000000000034,549.9999999999972,-319.99999999999807,-376.0000000000048,-299.99999999999716,,-580.0000000000032
2021.11.03,-40.00000000000625,688.0000000000024,-347.9999999999928,-295.0000000000159,-256.0000000000002,,-251.0000000000128
2021.11.03,-58.9999999999975,543.9999999999969,-310.9999999999946,-236.99999999999477,-227.00000000000387,,-289.9999999999938
2021.11.03,-33.00000000000125,545.9999999999923,-309.0000000000037,-237.99999999999955,-218.9999999999941,,-253.0000000000063
2021.11.03,-75.00000000000284,504.99999999999545,-314.99999999999864,-343.9999999999941,-266.00000000000534,,-495.00000000000546
2021.11.03,-139.00000000001,479.99999999998977,-339.99999999999585,-449.0000000000123,-292.99999999999216,,-741.0000000000205
2021.11.03,16.999999999995907,597.999999999999,-349.99999999999477,-246.00000000000932,-203.99999999999352,,-185.00000000000273
2021.11.03,-179.00000000000205,742.999999999995,-419.9999999999982,-274.0000000000009,-173.00000000000182,,-303.00000000000796
2021.11.03,-39.00000000000148,692.9999999999978,-368.9999999999971,-138.00000000000523,-106.99999999999932,,39.999999999994714
2021.11.03,-106.99999999999932,691.9999999999931,-373.00000000000114,-125.0,-85.99999999999852,,0.9999999999940883
2021.11.03,-103.00000000000864,697.0000000000027,-361.9999999999957,-45.000000000015916,-64.99999999999773,,121.99999999998477
2021.11.03,-93.00000000000352,658.0000000000013,-373.99999999999653,-45.000000000015916,-114.00000000000432,,31.999999999980957
2021.11.03,-114.00000000000432,640.0000000000006,-363.0000000000022,-63.0000000000166,-147.00000000000557,,-47.00000000002814
2021.11.03,-112.00000000000898,625.9999999999906,-390.0000000000015,-114.00000000000432,-94.99999999999886,,-85.00000000002308
2021.11.04,-97.00000000000841,677.9999999999973,-341.0000000000024,6.000000000000227,-81.00000000000307,,164.99999999998363
2021.11.04,-121.00000000000932,670.0000000000017,-341.99999999999784,-38.000000000010914,-108.00000000000409,,60.999999999979536
2021.11.04,-82.99999999999841,717.9999999999893,-336.00000000000296,24.00000000000091,-31.00000000000591,,291.99999999998295
2021.11.04,-36.000000000001364,789.999999999992,-353.0000000000033,112.99999999999955,46.999999999997044,,560.999999999984
2021.11.04,-43.00000000000637,793.9999999999969,-390.99999999999693,14.999999999986358,10.99999999999568,,385.99999999997567
2021.11.04,33.00000000000125,814.9999999999977,-420.9999999999936,54.9999999999784,31.00000000000591,,512.9999999999898
2021.11.04,48.99999999999238,824.9999999999886,-405.9999999999952,66.99999999997885,19.000000000005457,,553.9999999999701
2021.11.04,106.99999999999932,842.9999999999893,-402.9999999999978,62.99999999998818,13.00000000000523,,622.9999999999843
2021.11.04,91.99999999999875,822.0000000000027,-403.99999999999324,50.99999999998772,13.999999999995794,,574.9999999999917
2021.11.04,60.99999999999284,820.999999999998,-409.99999999999926,10.99999999999568,22.00000000000557,,504.9999999999928
2021.11.04,111.99999999999477,807.9999999999927,-409.99999999999926,-45.000000000015916,22.00000000000557,,486.9999999999779
2021.11.04,103.9999999999992,798.9999999999924,-395.99999999999636,-63.0000000000166,-3.0000000000001137,,440.9999999999785
2021.11.04,72.99999999999329,816.0000000000025,-414.9999999999987,-120.00000000000455,4.9999999999954525,,358.999999999988
2021.11.04,78.00000000000296,798.9999999999924,-407.99999999999727,-157.0000000000107,-27.000000000001023,,284.99999999998636
2021.11.04,57.999999999992724,743.9999999999998,-385.99999999999744,-185.00000000000227,-61.99999999999761,,168.99999999999517
2021.11.04,57.00000000000216,745.9999999999951,-392.00000000000347,-191.0000000000025,-87.99999999999386,,131.99999999999744
2021.11.04,81.99999999999363,723.9999999999895,-336.9999999999984,-126.00000000000477,-70.99999999999795,,271.99999999998204
2021.11.04,121.99999999999989,680.9999999999974,-329.999999999997,-134.00000000001455,-51.00000000000193,,287.9999999999838
2021.11.04,138.9999999999958,677.9999999999973,-261.99999999999557,-12.000000000000455,52.00000000000671,,595.0000000000038
2021.11.04,109.99999999999943,606.9999999999993,-254.99999999999412,-99.99999999999432,45.000000000001705,,407.00000000001205
2021.11.04,3.9999999999906777,518.0000000000007,-253.0000000000032,-454.00000000000773,-111.0000000000042,,-296.00000000002376
2021.11.04,-94.0000000000083,530.0000000000011,-210.99999999999451,-539.0000000000157,-180.99999999999739,,-495.0000000000148
2021.11.04,-40.00000000000625,587.9999999999939,-261.0000000000001,-604.0000000000134,-173.00000000000182,,-490.00000000002774
2021.11.04,-63.00000000000239,585.9999999999985,-312.00000000000114,-677.9999999999973,-260.9999999999957,,-727.999999999998
2021.11.04,-133.00000000000978,371.9999999999999,-285.9999999999974,-840.0000000000034,-325.00000000000284,,-1212.0000000000136
2021.11.04,-167.0000000000016,310.0000000000023,-221.99999999999997,-759.0000000000146,-352.99999999999443,,-1191.0000000000082
2021.11.04,-213.99999999999864,316.99999999999307,-270.99999999999903,-824.0000000000123,-362.99999999999955,,-1355.0000000000164
2021.11.04,-286.00000000000136,228.9999999999992,-236.99999999999832,-825.000000000017,-444.9999999999932,,-1564.0000000000107
2021.11.04,-194.00000000000261,325.9999999999934,-692.9999999999992,-1544.0000000000111,-465.0000000000034,,-2570.0000000000227
2021.11.04,-192.00000000000728,423.9999999999924,-900.0000000000008,-1804.000000000002,-447.00000000000273,,-2919.0000000000205
2021.11.04,-200.00000000000284,396.99999999999136,-956.0000000000013,-1915.9999999999968,-441.99999999999307,,-3117.0000000000027
2021.11.04,-290.00000000000625,209.99999999999375,-934.0000000000015,-2114.0000000000045,-518.0000000000007,,-3646.000000000019
2021.11.04,-367.00000000000443,168.99999999999693,-1027.9999999999957,-2409.9999999999964,-679.000000000002,,-4315.000000000002
2021.11.04,-506.0000000000002,-2.0000000000095497,-1019.0000000000032,-2688.0000000000164,-861.0000000000042,,-5076.000000000034
2021.11.04,-409.000000000006,-27.000000000001023,-1044.0000000000005,-2808.000000000021,-911.0000000000014,,-5199.000000000029
2021.11.04,-463.0000000000081,117.999999999995,-1112.0000000000018,-2777.0000000000155,-909.000000000006,,-5143.000000000037
2021.11.04,-375.0,179.00000000000205,-1056.9999999999968,-2538.000000000011,-805.9999999999974,,-4597.000000000003
2021.11.04,-353.00000000000864,189.99999999999773,-1097.0000000000036,-2632.000000000005,-843.0000000000035,,-4735.000000000023
2021.11.04,-415.9999999999968,215.99999999999397,-1127.0000000000002,-2705.0000000000127,-849.0000000000038,,-4881.00000000002
2021.11.04,-424.0000000000066,201.99999999999818,-1119.0000000000034,-2713.9999999999986,-903.0000000000058,,-4958.000000000016
2021.11.04,-415.9999999999968,224.99999999999432,-1139.9999999999966,-2641.0000000000196,-923.9999999999924,,-4896.000000000011
2021.11.04,-362.000000000009,241.99999999999022,-1156.9999999999968,-2631.0,-825.9999999999934,,-4734.000000000009
2021.11.04,-375.0,253.99999999999068,-1117.9999999999968,-2537.0000000000064,-831.0000000000031,,-4607.0000000000155
2021.11.04,-400.0000000000057,268.99999999999125,-1122.0000000000007,-2561.0000000000073,-838.9999999999986,,-4653.000000000021
2021.11.04,-341.99999999999875,310.0000000000023,-1134.0000000000016,-2524.000000000001,-795.9999999999923,,-4485.999999999991
2021.11.04,-341.99999999999875,289.99999999999204,-1131.9999999999998,-2525.0000000000055,-775.9999999999962,,-4485.000000000008
2021.11.04,-355.000000000004,241.99999999999022,-1124.9999999999982,-2558.9999999999973,-798.9999999999924,,-4596.000000000002
2021.11.04,-349.00000000000375,245.9999999999951,-1119.9999999999989,-2550.0000000000114,-789.999999999992,,-4563.000000000011
2021.11.05,-304.00000000000205,332.9999999999984,-1091.999999999993,-2421.9999999999973,-750.0,,-4234.999999999994
2021.11.05,-284.000000000006,351.99999999998965,-1083.9999999999961,-2394.0000000000055,-728.9999999999992,,-4139.000000000017
2021.11.05,-275.0000000000057,322.9999999999933,-1075.0000000000036,-2387.0000000000005,-704.9999999999983,,-4119.000000000015
2021.11.05,-270.00000000001023,355.99999999999454,-1076.9999999999945,-2331.0000000000173,-692.9999999999978,,-4015.000000000025
2021.11.05,-308.00000000000693,295.0000000000017,-1095.0000000000016,-2461.0000000000127,-768.0000000000007,,-4337.00000000002
2021.11.05,-371.0000000000093,246.9999999999999,-1109.9999999999998,-2573.0000000000073,-786.0000000000014,,-4593.000000000018
2021.11.05,-472.0000000000084,146.99999999999136,-1163.9999999999984,-2834.000000000003,-935.0000000000023,,-5258.00000000002
2021.11.05,-510.0000000000051,164.00000000000148,-1180.0000000000032,-2895.00000000001,-986.0000000000042,,-5407.000000000021
2021.11.05,-426.00000000000193,195.99999999999795,-1131.9999999999998,-2746.000000000009,-862.9999999999995,,-4971.000000000013
2021.11.05,-396.0000000000008,125.0,-1112.9999999999973,-2735.0000000000136,-885.9999999999957,,-5005.000000000007
2021.11.05,-377.00000000000955,128.0000000000001,-1091.999999999993,-2639.00000000001,-858.9999999999947,,-4839.000000000007
2021.11.05,-402.000000000001,155.00000000000114,-1068.0000000000023,-2605.000000000018,-855.9999999999945,,-4776.000000000015
2021.11.05,-480.000000000004,117.999999999995,-1134.999999999997,-2763.0000000000055,-920.0000000000017,,-5180.000000000013
2021.11.05,-426.00000000000193,211.9999999999891,-1174.9999999999927,-2677.000000000021,-852.0000000000039,,-4918.00000000003
2021.11.05,-445.0000000000074,179.9999999999926,-1161.000000000001,-2717.0000000000127,-873.0000000000047,,-5016.000000000033
2021.11.05,-451.0000000000076,155.00000000000114,-1164.9999999999939,-2758.00000000001,-935.9999999999928,,-5155.000000000004
2021.11.05,-424.99999999999716,191.99999999999307,-1149.9999999999955,-2716.000000000008,-911.9999999999919,,-5010.999999999999
2021.11.05,-456.00000000000307,153.99999999999636,-1158.0000000000034,-2740.000000000009,-921.999999999997,,-5122.000000000016
2021.11.05,-448.99999999999807,211.9999999999891,-1136.0000000000036,-2593.999999999994,-941.9999999999931,,-4909.0
2021.11.05,-341.0000000000082,167.99999999999216,-1136.0000000000036,-2462.0000000000173,-793.9999999999969,,-4565.000000000034
2021.11.05,-313.0000000000024,209.99999999999375,-1342.999999999994,-2867.999999999995,-787.9999999999967,,-5101.9999999999945
2021.11.05,-323.0000000000075,179.9999999999926,-1400.9999999999966,-3055.000000000007,-841.9999999999987,,-5441.000000000017
2021.11.05,-332.9999999999984,18.999999999991246,-1315.999999999995,-3046.000000000021,-862.9999999999995,,-5539.000000000024
2021.11.05,-289.0000000000015,28.999999999996362,-1463.9999999999986,-3207.999999999998,-847.999999999999,,-5780.000000000001
2021.11.05,-250.0,-123.00000000000466,-1442.9999999999943,-3225.999999999999,-840.0000000000034,,-5882.000000000002
2021.11.05,-249.00000000000944,-97.99999999999898,-1354.999999999995,-3040.0000000000205,-841.9999999999987,,-5584.000000000023
2021.11.05,-216.00000000000819,-140.00000000000057,-1363.0000000000032,-3046.000000000021,-808.9999999999975,,-5574.00000000003
2021.11.05,-271.0000000000008,-183.9999999999975,-1339.9999999999968,-3076.999999999998,-801.9999999999925,,-5673.999999999985
2021.11.05,-274.0000000000009,-63.00000000000239,-1312.000000000002,-2957.000000000022,-751.0000000000048,,-5357.000000000032
2021.11.05,-186.9999999999976,-139.00000000001,-1168.9999999999977,-2923.000000000002,-626.9999999999953,,-5045.000000000003
2021.11.05,-567.9999999999978,-317.0000000000073,-1156.0000000000014,-3195.000000000022,-870.0000000000045,,-6106.000000000033
2021.11.05,-463.99999999999864,-268.0000000000007,-1129.0000000000023,-3157.000000000011,-923.9999999999924,,-5942.0000000000055
2021.11.05,-472.0000000000084,-237.00000000000898,-1061.9999999999964,-2983.000000000004,-917.9999999999922,,-5672.00000000001
2021.11.05,-552.9999999999973,-260.0000000000051,-1153.9999999999995,-3210.000000000008,-995.9999999999951,,-6173.0000000000055
2021.11.05,-606.0000000000088,-207.9999999999984,-1129.9999999999977,-3046.9999999999973,-998.9999999999952,,-5989.999999999997
2021.11.05,-647.0000000000056,-158.00000000000125,-1169.9999999999932,-3040.999999999997,-911.0000000000014,,-5926.999999999998
2021.11.05,-680.9999999999974,-85.00000000000796,-1185.9999999999982,-3063.0000000000164,-960.9999999999985,,-5976.000000000018
2021.11.05,-730.000000000004,-44.00000000001114,-1164.9999999999939,-3001.0000000000045,-980.000000000004,,-5920.000000000017
