date,EURUSD,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.10.02,-73.99999999999629,7.0000000000014495,-140.0000000000068,-84.99999999997954,-100.99999999999554,-243.00000000001543,-42.00000000000159,-195.00000000000074,-60.99999999999994,,-933.9999999999945
2017.10.02,-119.99999999998678,-33.000000000005244,-167.00000000000603,-112.99999999999955,-133.99999999998968,-189.00000000001694,-57.00000000000216,-107.99999999999699,-44.99999999998394,,-965.9999999999874
2017.10.02,-198.99999999999363,76.99999999999375,-265.0000000000041,-356.9999999999993,-95.999999999985,-204.00000000000418,192.99999999999784,24.999999999997247,-59.99999999999339,,-885.9999999999908
2017.10.02,-163.9999999999864,125.99999999999278,-208.00000000000819,-325.9999999999934,-44.99999999998394,-121.99999999999989,225.00000000000853,41.9999999999976,-40.99999999997994,,-512.9999999999529
2017.10.02,-126.99999999998823,134.99999999999625,-246.00000000001288,-286.00000000000136,-27.999999999983594,-38.0000000000047,242.00000000000443,58.99999999999794,-3.999999999981796,,-292.99999999997397
2017.10.02,-133.99999999998968,61.999999999995396,-235.00000000000742,-322.9999999999791,-79.99999999999119,-218.00000000000708,178.00000000001148,-12.999999999996348,-85.00000000000173,,-847.9999999999657
2017.10.02,-42.999999999993044,37.99999999999359,-181.00000000000892,-221.99999999998,45.000000000006146,-209.00000000001472,121.99999999999989,-24.999999999997247,-168.99999999999693,,-643.9999999999914
2017.10.02,54.0000000000207,14.999999999998348,-52.000000000007596,-299.99999999998295,121.99999999999989,-219.00000000001364,161.00000000000136,-65.99999999999939,-232.99999999999432,,-517.9999999999776
2017.10.02,112.000000000001,51.99999999999649,-117.00000000001154,-298.0000000000018,56.000000000011596,-223.00000000001762,158.00000000000125,-97.9999999999981,-191.99999999999218,,-550.0000000000109
2017.10.02,204.00000000000418,-18.0000000000069,-212.00000000001216,-193.9999999999884,30.0000000000189,-311.0000000000168,51.00000000000193,-183.99999999999528,-228.99999999999034,,-862.9999999999849
2017.10.02,214.00000000000307,-73.99999999999629,-375.0000000000142,-139.99999999998636,-78.00000000000028,-361.0000000000113,-7.999999999995566,-214.99999999999852,-185.99999999999727,,-1222.9999999999968
2017.10.02,186.0000000000195,-23.00000000000635,-399.00000000001603,-159.9999999999966,-89.99999999999008,-299.00000000000483,37.00000000000614,-178.99999999999582,-131.99999999999878,,-1058.9999999999827
