,name,direction
0,EURUSD,S
1,NZDCHF,B
2,GBPAUD,S
3,EURJPY,S
4,EURAUD,S
5,EURNZD,S
6,NZDJPY,B
7,NZDCAD,B
8,AUDNZD,S
