names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['AUDNZD'],80.0,-0.6080396825396829,B
GBPUSD,20,"['USDCAD', 'EURCAD']",80.0,0.5743730158730161,S
EURUSD,20,"['AUDUSD', 'AUDCAD', 'GBPCHF']",80.0,-0.6266666666666666,B
GBPCHF,10,"['USDCHF', 'CADCHF', 'EURCAD']",100.0,0.64,S
EURCHF,15,['AUDCAD'],80.0,1.0,S
CADCHF,10,['EURAUD'],80.0,-0.6057539682539685,B
AUDCHF,30,['GBPCAD'],80.0,-0.32169848349105307,B
NZDCHF,10,['USDCHF'],80.0,0.3650079365079366,S
EURGBP,10,"['EURCAD', 'USDCHF', 'EURUSD', 'GBPCAD', 'GBPJPY']",100.0,-0.98,B
GBPJPY,10,"['USDCHF', 'EURUSD']",80.0,0.6296666666666669,S
GBPCAD,15,"['EURCAD', 'CADCHF']",80.0,-0.0015331890331890285,B
GBPAUD,10,"['EURCAD', 'USDCHF', 'EURUSD', 'GBPCAD', 'GBPJPY']",100.0,0.98,S
EURJPY,30,"['EURUSD', 'EURCHF', 'GBPUSD', 'EURNZD', 'AUDCAD', 'EURCAD', 'CADCHF']",100.0,0.96,S
EURCAD,10,"['EURGBP', 'GBPAUD']",100.0,-0.3275476190476189,B
EURAUD,10,"['NZDUSD', 'EURCAD']",80.0,0.99,S
CADJPY,50,"['EURUSD', 'GBPUSD', 'EURCHF']",80.0,0.22793459344233327,S
AUDCAD,15,"['EURJPY', 'AUDJPY', 'GBPJPY', 'CADJPY', 'CHFJPY', 'USDJPY', 'EURNZD', 'GBPUSD']",80.0,0.5685714285714286,S
