date,USDCHF,GBPUSD,EURUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,empty,sum
2019.05.20,38.99999999998904,-5.999999999994898,32.999999999994145,0.9999999999843467,-75.00000000000284,14.000000000002899,-42.999999999993044,12.000000000000899,90.0000000000012,68.00000000001205,40.0000000000178,269.00000000000813,-33.00000000000125,78.00000000000028,-235.99999999999176,22.00000000000557,95.00000000000064,,368.0000000000332
2019.05.20,45.99999999999049,-29.999999999996696,4.999999999988347,-29.00000000001235,-65.99999999998829,7.0000000000014495,-27.999999999994696,-63.99999999999739,100.00000000000009,27.000000000015234,104.99999999999955,167.00000000000603,10.000000000005116,82.00000000000429,-226.99999999999943,31.00000000000591,70.99999999999883,,207.00000000002646
2019.05.20,31.999999999987594,11.00000000000545,58.99999999998684,34.99999999998504,-75.00000000000284,-14.999999999998348,-53.999999999998494,-19.999999999997797,189.00000000000583,135.99999999999568,81.00000000001995,204.00000000000418,8.000000000009777,185.99999999999727,-326.9999999999884,75.00000000000284,54.00000000000959,,579.0000000000241
2019.05.20,43.999999999999595,22.999999999995246,24.999999999986144,26.999999999999247,-55.99999999998939,-27.999999999994696,-139.00000000000023,21.999999999999797,162.0000000000066,144.00000000000546,123.00000000000644,-31.999999999987594,44.00000000001114,190.99999999998562,-495.99999999998533,97.99999999999898,152.00000000000767,,304.00000000004474
2019.05.20,53.999999999998494,24.000000000001798,21.999999999988695,17.000000000000348,-59.99999999999339,-2.999999999997449,-55.99999999998939,6.0000000000060005,165.00000000000404,60.000000000002274,87.00000000001484,167.00000000000603,-27.000000000001023,153.00000000000313,-316.99999999998954,29.000000000010573,70.0000000000034,,391.0000000000688
2019.05.20,53.999999999998494,-12.999999999996348,43.999999999999595,-18.0000000000069,-82.99999999998863,28.000000000005798,-20.999999999993246,-22.999999999995246,156.00000000000057,-68.00000000001205,63.000000000013046,208.00000000000819,-128.99999999999068,120.99999999999334,-265.0000000000041,-57.00000000000216,62.000000000006494,,59.00000000003617
2019.05.20,93.99999999999409,-33.00000000001635,15.999999999993797,-92.00000000000318,-102.99999999998644,74.00000000000739,41.000000000002146,-85.99999999999719,119.99999999999788,-108.00000000000409,54.0000000000207,266.999999999995,-111.99999999999477,49.99999999999449,-150.00000000000568,-83.99999999998897,38.0000000000047,,-13.999999999986493
2019.05.20,104.99999999999955,-93.00000000000975,35.999999999991594,-167.00000000000603,-132.99999999998312,126.99999999999933,138.00000000000477,-161.99999999999548,97.00000000000264,-223.99999999998954,33.00000000001635,415.0000000000098,-179.9999999999926,-9.999999999998899,22.999999999995246,-161.00000000000136,-26.999999999999247,,-182.9999999999568
2019.05.20,93.99999999999409,-112.000000000001,65.99999999998829,-173.00000000000094,-151.9999999999966,145.00000000000622,185.00000000000182,-178.99999999999582,104.99999999999955,-308.9999999999975,0.0,529.0000000000017,-266.9999999999959,-22.0000000000109,109.00000000000354,-227.99999999999443,-66.99999999999484,,-275.9999999999927
2019.05.20,123.99999999999079,-86.0000000000083,17.999999999984695,-182.0000000000155,-136.00000000000279,150.00000000000568,143.00000000000423,-143.9999999999997,87.99999999999919,-193.9999999999884,-0.9999999999843467,405.0000000000109,-141.9999999999959,-53.999999999998494,35.00000000000725,-161.00000000000136,-3.999999999992898,,-140.9999999999849
