date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.07.17,-180.0000000000024,35.999999999991594,-85.99999999998609,-177.0000000000067,-96.99999999999153,178.00000000001148,-63.99999999999295,48.000000000003595,-44.0000000000107,191.0000000000025,144.99999999999514,-364.00000000000875,-116.00000000001387,-92.99999999998754,-202.9999999999976,66.0000000000025,-61.00000000000705,-48.00000000000182,0.999999999995449,76.99999999999375,,-791.0000000000109
2017.07.17,-216.0000000000051,-15.00000000000945,-123.99999999999079,-225.9999999999991,-151.9999999999966,178.00000000001148,-75.9999999999934,43.00000000000415,-92.00000000000318,188.99999999999295,143.99999999998857,-425.99999999999307,-131.00000000000023,-99.99999999998899,-279.99999999999136,72.99999999999329,-100.00000000000853,41.99999999998738,97.00000000000264,129.99999999998568,,-1042.0000000000139
2017.07.17,-180.0000000000024,26.999999999999247,-80.99999999999774,-183.00000000000693,-139.99999999999568,174.00000000000747,-67.99999999999784,45.000000000006146,-94.00000000000519,109.99999999998522,164.99999999999292,-422.00000000001125,-122.99999999999045,-99.99999999998899,-280.9999999999979,36.000000000001364,-118.99999999999977,14.999999999986358,63.99999999999739,105.99999999998388,,-1049.0000000000339
2017.07.17,-207.00000000000162,-13.000000000018552,-96.99999999999153,-167.0000000000016,-152.99999999999204,165.00000000001512,-54.000000000002046,47.00000000000814,-95.00000000000064,121.00000000000932,132.99999999998312,-465.0000000000043,-92.99999999998931,-85.99999999998609,-312.00000000000114,43.00000000000637,-150.99999999999625,3.9999999999906777,31.999999999998696,34.99999999998504,,-1312.9999999999889
2017.07.17,-195.00000000000074,6.999999999979245,-107.99999999999699,-158.00000000000125,-147.99999999999258,168.0000000000126,-39.99999999999204,47.00000000000814,-103.00000000000864,147.99999999999613,149.9999999999835,-426.9999999999996,-84.00000000000318,-87.99999999999919,-306.00000000000625,54.000000000002046,-123.99999999999523,0.999999999990564,21.999999999999797,5.999999999994898,,-1178.0000000000289
2017.07.17,-209.9999999999991,-49.00000000001015,-107.99999999999699,-165.99999999999682,-135.99999999999167,113.00000000000753,-48.99999999999238,31.000000000003247,-98.0000000000092,109.99999999998522,113.99999999999189,-417.0000000000007,-76.99999999999818,-101.99999999997988,-279.99999999999136,48.99999999999238,-121.99999999999989,15.999999999991132,31.999999999998696,19.999999999997797,,-1328.9999999999989
2017.07.17,-212.99999999999653,-80.00000000001339,-121.99999999999989,-210.00000000000796,-132.99999999999423,126.0000000000039,-54.000000000002046,39.00000000000014,-93.00000000000975,115.0000000000091,102.99999999998644,-356.00000000000074,-90.00000000000341,-88.99999999998354,-269.00000000000813,60.99999999999284,-105.00000000000398,-6.000000000000227,21.999999999999797,48.99999999998794,,-1305.0000000000439
2017.07.17,-209.00000000000364,-72.0000000000054,-105.99999999998388,-204.00000000000773,-117.99999999999588,93.00000000000975,-87.99999999999386,24.999999999997247,-70.0000000000034,111.99999999999477,78.99999999998464,-263.99999999999756,-134.9999999999909,-131.99999999999878,-253.99999999999866,69.00000000000261,-66.0000000000025,-43.00000000000637,-19.00000000000235,73.99999999999629,,-1328.0000000000057
2017.07.17,-294.00000000000534,-171.00000000001003,-222.99999999999542,-308.00000000000693,-214.99999999999852,49.00000000001015,-60.000000000002274,19.999999999997797,-84.0000000000063,-15.00000000001478,28.999999999990145,-373.00000000000114,-108.00000000000409,-143.99999999998857,-279.00000000000705,22.999999999996135,-132.99999999999557,-35.0000000000108,-39.999999999995595,-20.000000000020002,,-2381.000000000068
2017.07.17,-304.00000000000426,-175.00000000001404,-217.99999999998488,-257.99999999999557,-204.99999999999963,120.00000000000898,-30.9999999999917,47.00000000000814,-85.00000000000173,57.999999999992724,66.99999999999484,-456.9999999999963,-68.00000000001205,-88.99999999998354,-268.0000000000016,19.000000000005457,-164.00000000000148,-29.000000000010573,-34.000000000000696,-20.000000000020002,,-2094.000000000008
2017.07.17,-329.999999999997,-172.0000000000166,-270.99999999999903,-195.0000000000074,-166.99999999999494,117.99999999999588,9.000000000000341,67.00000000000594,-72.0000000000054,-87.99999999999386,-15.00000000000945,-435.9999999999919,-25.000000000005684,-37.99999999998249,-235.99999999999176,-16.999999999995907,-135.00000000000512,0.999999999990564,2.999999999997449,32.999999999994145,,-1966.0000000000125
2017.07.17,-314.99999999999864,-267.0000000000172,-342.9999999999822,-144.00000000000546,-186.99999999999272,-72.99999999998974,16.000000000005343,21.999999999999797,-121.00000000000443,-243.99999999999977,-139.00000000000023,-256.99999999999613,139.00000000001,65.00000000000395,-112.000000000001,-34.99999999999659,-195.0000000000074,58.9999999999975,44.99999999999504,84.99999999997954,,-2001.000000000001
2017.07.17,-219.00000000000253,-276.00000000000955,-295.99999999998516,-159.00000000000603,-187.9999999999993,-139.00000000000023,-132.99999999999557,-66.99999999999484,-179.00000000000693,-230.99999999999454,-94.00000000001629,-241.00000000000233,91.00000000000819,3.0000000000196536,-191.99999999999218,-43.99999999999693,-213.99999999999864,118.99999999999977,87.99999999999919,126.99999999998823,,-2243.9999999999864
2017.07.17,-153.99999999999858,-287.9999999999994,-244.9999999999841,-149.0000000000009,-152.99999999999204,-259.9999999999936,-158.99999999999181,-117.99999999999588,-193.00000000000983,-198.0000000000075,-62.000000000006494,-218.00000000000708,70.99999999999795,-86.99999999999264,-165.9999999999995,-46.00000000000648,-152.00000000000102,106.99999999999932,36.0000000000027,124.99999999999733,,-2308.999999999989
2017.07.17,-161.00000000000003,-274.00000000001864,-239.99999999999577,-146.0000000000008,-168.00000000000148,-182.99999999999983,-114.99999999999488,-117.99999999999588,-192.00000000000327,-264.00000000001,-32.0000000000098,-184.00000000000637,63.99999999999295,-130.99999999999224,-214.00000000000307,-96.00000000000364,-207.00000000000784,117.999999999995,36.0000000000027,108.99999999998133,,-2398.000000000071
2017.07.17,-170.00000000000347,-277.00000000001614,-226.99999999999943,-120.99999999999511,-156.00000000000057,-275.000000000003,-129.99999999999545,-112.000000000001,-206.00000000000617,-300.00000000001137,-140.0000000000068,-164.00000000000858,56.000000000011596,-118.99999999998023,-243.99999999999977,-70.99999999999795,-201.00000000000762,145.99999999998658,75.00000000000284,126.99999999998823,,-2509.0000000000437
2017.07.17,-73.99999999999629,-389.0000000000171,-137.9999999999937,-13.999999999995794,-75.9999999999983,-404.0000000000044,-88.99999999999864,-78.99999999999574,-125.00000000000844,-479.0000000000134,-350.00000000000585,9.999999999998899,81.99999999999363,-81.9999999999821,-130.0000000000079,-105.99999999999454,-162.9999999999967,101.99999999998965,19.999999999997797,169.99999999998127,,-2314.0000000000473
2017.07.17,-51.99999999999649,-345.0000000000175,-122.99999999998423,-19.99999999999602,-25.999999999992696,-422.9999999999956,-150.99999999999625,-126.99999999999933,-131.00000000000333,-461.00000000001273,-296.0000000000074,167.00000000000603,100.99999999999909,-123.99999999999079,-100.99999999999554,-115.99999999999966,-138.9999999999958,67.99999999999784,-78.00000000000028,108.99999999998133,,-2267.9999999999995
2017.07.17,34.99999999999615,-363.0000000000022,-100.99999999999554,-40.00000000000625,-17.999999999995797,-570.9999999999882,-227.99999999999443,-212.00000000000108,-199.00000000000472,-485.99999999999,-356.00000000000074,292.9999999999877,18.000000000000682,-174.99999999999181,-116.00000000000499,-102.00000000000387,-97.99999999999898,46.999999999997044,-61.999999999995396,139.9999999999846,,-2594.000000000008
2017.07.17,119.99999999999788,-377.0000000000051,-84.99999999997954,-16.999999999995907,-8.999999999992347,-756.0000000000011,-354.99999999998977,-329.999999999997,-308.00000000000824,-570.999999999998,-263.00000000001324,340.00000000000693,67.00000000000728,-205.99999999999508,-87.99999999999919,-153.99999999999636,-132.99999999999557,63.99999999999295,-83.9999999999952,139.00000000000023,,-3005.9999999999554
2017.07.17,170.99999999999892,-370.00000000000364,-84.99999999997954,19.000000000005457,24.000000000001798,-689.0000000000063,-314.9999999999977,-310.9999999999946,-259.0000000000092,-519.0000000000055,-408.00000000000836,333.0000000000055,120.00000000000455,-200.00000000000017,-31.999999999987594,-156.0000000000059,-108.00000000000409,58.9999999999975,-87.00000000000374,123.99999999999079,,-2689.000000000001
2017.07.17,139.99999999999568,-298.00000000002046,-72.99999999998974,-43.00000000000637,3.0000000000085514,-614.9999999999877,-364.9999999999949,-242.99999999999324,-243.00000000000432,-524.0000000000009,-306.00000000000625,214.99999999998744,-24.00000000000091,-160.99999999998892,-121.99999999999989,-106.99999999999932,-99.00000000000375,9.999999999990905,-71.99999999999429,98.99999999998244,,-2828.0000000000264
2017.07.17,90.0000000000012,-269.00000000000813,-81.9999999999821,-28.000000000005798,40.00000000000669,-499.000000000005,-280.00000000000114,-215.99999999999397,-180.0000000000024,-378.9999999999907,-206.00000000001728,234.00000000000088,31.00000000000591,-163.9999999999864,-8.999999999992347,-84.00000000000318,-40.00000000000625,-1.0000000000047748,-121.00000000000443,133.99999999998968,,-2028.9999999999989
2017.07.17,105.99999999999498,-297.0000000000139,-78.00000000000028,-7.999999999995566,4.000000000004,-560.9999999999893,-289.0000000000015,-207.00000000000162,-215.00000000000963,-546.999999999997,-490.0000000000126,235.99999999999176,62.99999999998818,-100.99999999999554,-65.00000000000395,-67.00000000000728,-103.00000000000864,42.999999999992156,-31.000000000003247,157.99999999999147,,-2449.0000000000778
2017.07.17,58.99999999999794,-338.0000000000161,-21.999999999988695,4.0000000000048885,74.00000000000739,-539.999999999985,-232.99999999998988,-80.99999999999774,-126.0000000000039,-510.9999999999957,-629.0000000000128,414.9999999999876,-67.00000000000728,-49.99999999999449,-92.00000000000318,-12.000000000000455,-51.00000000000193,-59.00000000001171,-26.999999999999247,118.99999999998023,,-2167.0000000000296
2017.07.17,-58.000000000002494,-420.00000000002035,-30.999999999981043,-402.000000000001,-69.9999999999923,-510.99999999999477,-515.9999999999911,-80.99999999999774,-156.00000000000057,-342.00000000001296,-538.0000000000163,130.99999999999224,-459.0000000000032,-114.99999999999844,-276.9999999999939,96.00000000000364,12.000000000000455,-143.00000000000068,67.00000000000594,159.99999999998238,,-3653.0000000000227
2017.07.17,-90.0000000000012,-390.0000000000015,-27.999999999983594,-390.00000000000057,-105.99999999999498,-411.99999999999017,-447.9999999999933,-130.99999999999224,-188.00000000001037,-98.99999999998954,-475.0000000000032,55.99999999998939,-444.9999999999932,-301.99999999998005,-365.99999999999966,93.00000000000352,42.999999999992156,-126.00000000000477,12.000000000000899,127.99999999999478,,-3663.999999999957
2017.07.17,-82.00000000000429,-460.000000000016,-53.999999999998494,-302.99999999999727,-165.9999999999995,-442.9999999999934,-400.99999999999625,-227.99999999999488,-242.00000000000887,-185.00000000000227,-334.00000000001205,62.99999999999084,-325.9999999999934,-474.999999999981,-408.9999999999927,-37.00000000000614,-42.00000000000159,-35.0000000000108,-12.000000000000899,148.99999999999915,,-4022.000000000021
2017.07.17,-24.999999999997247,-403.00000000002,-3.999999999981796,-299.99999999999716,-169.99999999999238,-442.9999999999934,-397.99999999999613,-188.9999999999947,-243.00000000000432,-116.99999999999022,-203.00000000001984,28.999999999990145,-383.0000000000098,-444.9999999999843,-493.99999999999443,33.00000000000125,-43.00000000000637,-33.00000000000125,-27.999999999994696,73.99999999999629,,-3784.999999999991
2017.07.17,-41.000000000002146,-438.00000000000506,16.000000000016,-290.00000000000625,-185.00000000000182,-461.99999999998465,-355.99999999999454,-215.99999999999397,-275.000000000003,-209.00000000000318,-151.00000000001222,-32.999999999994145,-349.9999999999943,-483.99999999999557,-530.9999999999926,-22.999999999996135,-100.00000000000853,-19.000000000005457,-60.99999999999994,53.999999999998494,,-4153.99999999998
2017.07.17,-12.000000000000899,-394.00000000000546,30.0000000000189,-266.00000000000534,-204.99999999999963,-472.9999999999901,-359.99999999999943,-332.99999999999443,-326.0000000000041,-217.9999999999893,-54.0000000000207,-69.00000000000794,-348.99999999998954,-722.9999999999848,-621.9999999999892,-155.00000000000114,-150.00000000000568,15.999999999991132,-117.00000000000044,74.99999999998064,,-4704.999999999996
2017.07.17,27.999999999994696,-406.00000000001745,73.00000000001194,-204.00000000000773,-215.99999999999397,-523.9999999999911,-343.9999999999941,-324.00000000000205,-363.0000000000022,-338.99999999999864,51.99999999998539,-82.00000000000429,-302.99999999999727,-672.9999999999902,-672.9999999999902,-170.0000000000017,-228.00000000000864,93.99999999999409,-85.00000000000173,43.999999999999595,,-4643.000000000015
2017.07.17,-4.999999999999449,-416.00000000001637,68.00000000000139,-185.00000000000227,-285.00000000000193,-495.99999999998533,-322.9999999999933,-313.99999999999204,-388.0000000000106,-310.0000000000023,-4.000000000004,-187.00000000000384,-284.9999999999966,-697.9999999999986,-781.9999999999939,-165.00000000000625,-268.0000000000007,79.9999999999983,-87.99999999999919,13.999999999980695,,-5037.000000000026
2017.07.17,17.000000000000348,-437.0000000000207,78.00000000000028,-183.00000000000693,-268.99999999999704,-553.9999999999878,-329.9999999999983,-336.9999999999984,-387.000000000004,-358.0000000000041,-33.00000000001635,-134.99999999999625,-292.0000000000016,-693.9999999999947,-739.0000000000008,-165.99999999999682,-251.99999999999534,112.99999999999955,-90.99999999999665,21.999999999988695,,-5027.000000000027
2017.07.17,19.00000000000235,-500.00000000001154,67.00000000001705,-201.99999999999818,-315.9999999999941,-571.9999999999948,-367.999999999995,-356.9999999999962,-422.00000000000017,-417.0000000000016,-30.0000000000189,-194.0000000000053,-331.99999999999363,-741.9999999999982,-825.9999999999934,-186.9999999999976,-320.0000000000074,100.99999999999909,-97.00000000000264,-2.0000000000131024,,-5697.000000000003
2017.07.17,26.999999999999247,-472.00000000000574,83.00000000001084,-161.00000000000136,-305.99999999999517,-583.9999999999845,-325.9999999999934,-317.0000000000006,-415.0000000000098,-420.0000000000159,-76.0000000000094,-171.00000000001003,-310.0000000000023,-693.9999999999947,-805.9999999999956,-183.9999999999975,-323.99999999999807,162.9999999999967,-29.999999999996696,30.999999999981043,,-5292.000000000024
2017.07.17,26.999999999999247,-423.0000000000178,101.00000000001774,-171.99999999999704,-288.9999999999948,-536.0000000000032,-316.99999999999307,-348.9999999999993,-408.00000000000836,-379.99999999999545,2.999999999997449,-178.00000000001148,-317.0000000000073,-764.9999999999934,-815.9999999999945,-197.00000000000273,-278.99999999999636,136.99999999998624,-75.00000000000284,-8.000000000008,,-5241.0000000000255
2017.07.17,24.999999999997247,-407.0000000000018,87.00000000001484,-156.99999999999648,-273.000000000001,-510.99999999999477,-281.9999999999965,-341.99999999999784,-388.0000000000106,-328.00000000000296,71.99999999998319,-178.99999999999582,-281.0000000000059,-733.9999999999902,-770.9999999999884,-197.00000000000273,-274.0000000000009,123.99999999999523,-102.00000000000209,-4.000000000004,,-4922.000000000001
2017.07.18,10.999999999994348,-449.0000000000105,65.00000000000395,-225.00000000000853,-276.9999999999939,-513.9999999999923,-290.9999999999968,-361.0000000000002,-378.00000000000057,-366.00000000001387,96.99999999999153,-158.99999999999804,-314.9999999999977,-746.9999999999866,-746.0000000000023,-227.99999999999443,-262.00000000000045,101.99999999998965,-90.0000000000012,-16.000000000016,,-5149.000000000033
2017.07.18,-9.999999999998899,-431.0000000000036,60.000000000015596,-210.99999999999852,-295.99999999999625,-580.0000000000027,-319.0000000000026,-407.0000000000018,-433.0000000000056,-313.0000000000166,132.99999999998312,-181.9999999999933,-313.99999999999295,-775.9999999999989,-791.0000000000084,-225.9999999999991,-272.99999999999613,43.99999999999693,-187.00000000000384,-104.99999999999955,,-5617.000000000022
2017.07.18,-11.00000000000545,-434.000000000001,80.00000000001339,-183.00000000000693,-282.99999999999994,-512.9999999999857,-292.99999999999216,-351.0000000000013,-385.000000000002,-317.0000000000073,107.99999999999699,-164.00000000000858,-292.0000000000016,-749.999999999984,-767.0000000000066,-206.00000000000307,-263.9999999999958,76.99999999999818,-165.9999999999995,-54.0000000000207,,-5168.000000000013
2017.07.18,-12.999999999996348,-439.0000000000116,63.000000000013046,-186.9999999999976,-335.99999999999187,-480.99999999999807,-262.999999999991,-343.9999999999999,-418.0000000000073,-352.00000000000387,99.99999999998899,-283.000000000011,-286.00000000000136,-763.9999999999869,-859.9999999999941,-227.00000000000387,-323.99999999999807,47.99999999998761,-219.99999999999798,-118.00000000001809,,-5704.00000000002
2017.07.18,-24.000000000001798,-443.99999999999994,74.0000000000185,-195.0000000000074,-336.9999999999984,-482.00000000000466,-259.9999999999909,-329.00000000000153,-409.0000000000038,-350.9999999999991,65.99999999998829,-245.0000000000063,-292.0000000000016,-741.9999999999982,-862.0000000000072,-216.99999999999875,-328.00000000000296,602.9999999999944,453.0000000000034,564.9999999999933,,-3756.000000000025
2017.07.18,-73.00000000000084,-455.0000000000054,40.0000000000178,-176.00000000000193,-368.00000000000165,-461.0000000000003,-240.99999999999966,-300.99999999999574,-433.0000000000056,-396.000000000015,78.99999999998464,-317.0000000000117,-266.9999999999959,-695.9999999999856,-886.9999999999934,-234.99999999999943,-393.0000000000007,615.9999999999997,407.99999999999727,484.9999999999799,,-4071.0000000000327
2017.07.18,-87.00000000000374,-457.00000000001853,23.00000000001745,-156.99999999999648,-365.99999999999966,-439.99999999999596,-174.99999999999716,-270.99999999999903,-403.0000000000089,-475.9999999999991,2.999999999997449,-310.0000000000103,-210.00000000000796,-668.9999999999862,-869.0000000000086,-246.9999999999999,-409.000000000006,609.9999999999994,414.00000000000324,499.9999999999893,,-3996.0000000000327
2017.07.18,-31.999999999998696,-438.00000000000506,79.00000000000685,-85.99999999999852,-374.999999999992,-512.0000000000014,-143.99999999999125,-258.9999999999981,-482.00000000000466,-610.0000000000136,-96.00000000000719,-395.99999999999636,-183.9999999999975,-667.9999999999798,-1028.0000000000066,-281.9999999999965,-545.0000000000017,587.9999999999939,409.0000000000038,478.0000000000006,,-4582.999999999984
2017.07.18,31.999999999998696,-433.0000000000167,159.00000000002024,42.999999999992156,-361.9999999999957,-739.0000000000008,-286.00000000000136,-447.99999999999284,-538.0000000000051,-718.9999999999941,-127.00000000001043,-346.0000000000019,-435.0000000000023,-1132.999999999984,-1306.000000000007,-397.00000000000557,-570.999999999998,739.9999999999949,446.00000000000193,546.9999999999864,,-5873.000000000023
2017.07.18,295.0000000000008,-219.00000000001364,534.0000000000123,185.00000000000227,-198.99999999999363,-709.0000000000041,-275.99999999999625,-448.9999999999994,-550.000000000006,-652.0000000000152,33.99999999997849,-226.99999999999943,-427.99999999999727,-1091.9999999999818,-1235.9999999999927,-397.99999999999613,-475.0000000000085,485.99999999999,214.99999999999852,543.999999999989,,-4617.000000000033
2017.07.18,299.00000000000483,-127.00000000001043,588.0000000000107,146.0000000000008,402.00000000000233,-649.999999999995,-354.99999999998977,-419.00000000000273,13.999999999991797,-542.0000000000016,-32.0000000000098,811.9999999999905,-566.0000000000025,-1069.9999999999932,-192.99999999999872,-295.0000000000017,185.00000000000227,282.99999999998704,41.9999999999976,899.9999999999897,,-578.0000000000281
2017.07.18,277.000000000005,-104.00000000001519,561.0000000000115,246.9999999999999,514.9999999999987,-564.9999999999933,-191.99999999999307,-330.9999999999924,148.99999999999915,-614.0000000000043,-59.000000000009045,1080.9999999999986,-377.00000000000955,-971.9999999999951,46.0000000000127,-326.9999999999982,292.0000000000016,211.9999999999891,-121.00000000000443,900.9999999999962,,618.999999999998
2017.07.18,266.999999999995,-104.99999999999955,582.0000000000158,301.00000000000193,589.0000000000061,-553.9999999999878,-131.00000000000023,-310.9999999999946,253.99999999999866,-618.9999999999998,-90.00000000001229,1266.999999999996,-344.99999999999886,-926.999999999989,218.99999999999142,-316.0000000000025,340.999999999994,238.9999999999901,-41.9999999999976,1015.9999999999947,,1635.0000000000014
2017.07.18,266.999999999995,-52.000000000007596,570.0000000000039,289.0000000000015,600.0000000000006,-489.0000000000061,-116.99999999999022,-280.00000000000244,254.99999999999412,-664.999999999992,-15.00000000000945,1221.0000000000055,-298.0000000000018,-871.9999999999839,246.99999999999721,-356.9999999999993,331.00000000000307,313.99999999999295,-0.999999999995449,1000.9999999999852,,1948.9999999999905
2017.07.18,232.99999999999432,-98.0000000000203,543.0000000000045,263.00000000000523,592.0000000000036,-516.9999999999897,-140.00000000000057,-266.999999999995,255.99999999998957,-568.000000000012,-91.00000000001884,1207.0000000000025,-318.9999999999884,-818.9999999999919,253.99999999999866,-245.9999999999951,344.99999999999886,296.99999999999704,51.000000000001044,1004.9999999999892,,1980.9999999999727
2017.07.18,248.99999999999923,-104.00000000001519,542.0000000000202,275.99999999999625,634.0000000000013,-509.00000000000387,-122.99999999999045,-270.99999999999903,299.99999999998914,-622.9999999999905,-68.00000000000139,1357.9999999999925,-310.0000000000023,-846.9999999999977,327.99999999999494,-307.00000000000216,391.9999999999959,250.0,-24.000000000001798,1076.9999999999945,,2219.9999999999795
2017.07.18,231.99999999999886,-98.0000000000203,494.00000000001666,328.9999999999935,673.0000000000014,-500.9999999999959,-51.00000000000193,-263.99999999999756,344.99999999999534,-669.0000000000111,-46.0000000000127,1431.0000000000045,-194.99999999999318,-824.9999999999868,432.9999999999945,-326.0000000000076,375.0,277.9999999999916,-49.99999999999449,1035.9999999999925,,2600.9999999999673
2017.07.18,239.0000000000003,-42.0000000000087,516.0000000000053,313.0000000000024,736.0000000000033,-456.9999999999963,-77.99999999998875,-261.99999999999557,397.99999999999835,-568.9999999999884,-19.00000000001345,1448.999999999989,-270.9999999999866,-842.9999999999937,523.9999999999911,-293.99999999999693,465.0000000000034,179.9999999999926,-116.00000000000499,1035.9999999999925,,2905.0000000000045
2017.07.18,232.99999999999432,-43.00000000001525,486.00000000000864,317.99999999999784,773.0000000000015,-473.99999999999665,-137.99999999999102,-278.00000000000045,427.99999999999505,-598.9999999999895,-76.0000000000094,1557.9999999999927,-276.00000000001046,-802.9999999999982,615.9999999999943,-287.00000000000614,509.00000000000034,58.9999999999975,-188.9999999999947,1086.9999999999936,,2903.999999999964
2017.07.18,231.99999999999886,-16.000000000016,439.0000000000116,250.0,880.000000000003,-514.9999999999987,-241.99999999999022,-280.00000000000244,491.99999999999244,-510.9999999999957,-79.00000000000685,1716.9999999999907,-342.00000000001296,-759.999999999983,797.0000000000033,-225.9999999999991,628.0000000000001,19.99999999999602,-197.99999999999818,1049.9999999999955,,3335.9999999999877
2017.07.18,214.00000000000307,-35.00000000000725,441.0000000000025,117.999999999995,804.0000000000047,-461.99999999998465,-283.9999999999918,-248.99999999999923,478.9999999999961,-485.00000000001364,-97.00000000001374,1602.9999999999989,-397.99999999999613,-742.9999999999826,778.9999999999964,-197.00000000000273,692.9999999999978,-42.00000000000159,-214.99999999999852,992.9999999999994,,2917.000000000002
2017.07.18,253.99999999999866,14.999999999987246,421.0000000000047,153.99999999999636,856.0000000000013,-741.9999999999982,-612.9999999999995,-578.9999999999961,272.99999999998994,-283.9999999999918,27.999999999983594,1455.9999999999907,-415.9999999999968,-963.999999999987,734.0000000000124,-254.0000000000049,727.9999999999944,3.0000000000001137,-280.00000000000244,1052.9999999999927,,1842.9999999999752
2017.07.18,458.00000000000284,-270.99999999999903,479.0000000000072,88.99999999999864,833.0000000000059,-977.99999999999,-622.9999999999905,-557.9999999999918,288.9999999999948,-543.0000000000064,-380.00000000000256,1490.999999999998,-487.99999999999955,-968.9999999999976,736.0000000000033,-243.99999999999977,737.9999999999995,45.99999999999227,-248.00000000000378,1102.9999999999873,,960.0000000000089
2017.07.18,463.9999999999977,-811.0000000000061,497.0000000000141,91.99999999999875,844.0000000000003,-1539.999999999986,-638.9999999999958,-405.9999999999952,329.999999999997,-1146.9999999999914,-1218.000000000008,2090.9999999999986,-519.0000000000055,-710.999999999995,771.0000000000106,-76.99999999999818,763.9999999999958,14.999999999986358,-39.999999999995595,1183.999999999985,,-55.9999999999925
