date,GBPUSD,AUDUSD,NZDCHF,AUDCAD,empty,sum
2018.08.27,-134.99999999999625,-68.00000000000139,-9.00000000000345,-124.00000000000189,,-336.00000000000296
2018.08.27,-93.00000000000975,-87.99999999999919,-30.000000000007798,-91.99999999999208,,-303.0000000000088
2018.08.27,-134.99999999999625,-85.99999999999719,-89.00000000000574,-107.99999999999699,,-417.9999999999962
2018.08.27,-143.99999999998857,-102.00000000000209,-80.00000000000229,-137.9999999999937,,-463.99999999998664
2018.08.27,-174.99999999999181,-100.00000000000009,-87.00000000000374,-141.99999999999767,,-503.99999999999335
2018.08.27,-214.00000000000307,-195.00000000000074,-99.00000000000463,-200.99999999999562,,-709.0000000000041
2018.08.27,-232.99999999999432,-197.00000000000273,-92.99999999999864,-200.00000000000017,,-722.9999999999959
2018.08.27,-194.99999999998963,-161.00000000000003,-48.000000000003595,-136.00000000000279,,-539.999999999996
2018.08.27,-141.99999999999767,-85.99999999999719,-9.00000000000345,-88.99999999999464,,-325.99999999999295
2018.08.27,-110.99999999999443,-24.000000000001798,-9.00000000000345,-27.999999999994696,,-171.99999999999434
2018.08.27,-188.9999999999947,-9.00000000000345,-26.999999999999247,-4.999999999999449,,-229.99999999999685
2018.08.27,-221.00000000000452,-46.00000000000159,-29.000000000001247,-58.000000000002494,,-354.0000000000099
2018.08.27,-253.99999999999866,-87.00000000000374,-68.99999999999685,-95.00000000000064,,-504.99999999999983
2018.08.27,-205.99999999999508,-49.99999999999449,-79.00000000000685,-60.99999999999994,,-395.99999999999636
2018.08.27,-181.00000000000892,-43.999999999999595,-82.99999999999974,-58.99999999999794,,-367.00000000000625
2018.08.27,-144.99999999999514,-9.999999999998899,-96.00000000000719,-29.000000000001247,,-280.00000000000244
2018.08.27,-143.99999999998857,2.999999999997449,-84.0000000000063,-4.999999999999449,,-229.9999999999969
2018.08.27,-137.9999999999937,21.999999999999797,-56.0000000000005,31.000000000003247,,-140.99999999999113
2018.08.27,-78.00000000000028,43.00000000000415,-36.999999999998145,24.000000000001798,,-47.99999999999249
2018.08.27,22.0000000000109,107.00000000000153,10.999999999994348,65.00000000000395,,205.00000000001074
2018.08.27,-58.000000000002494,77.00000000000485,34.000000000000696,26.999999999999247,,80.0000000000023
2018.08.27,-18.999999999991246,148.99999999999915,78.99999999999574,65.99999999999939,,275.000000000003
2018.08.27,-73.99999999999629,82.99999999999974,68.00000000000139,34.000000000000696,,111.00000000000554
2018.08.27,-46.999999999997044,134.99999999999625,92.00000000000318,73.00000000000084,,253.00000000000324
2018.08.27,-29.999999999996696,131.00000000000333,124.99999999999733,79.00000000000685,,305.0000000000108
2018.08.27,-70.99999999999883,68.99999999999685,136.00000000000279,4.000000000004,,138.0000000000048
2018.08.27,-56.99999999999594,97.9999999999981,100.00000000000009,-109.99999999999899,,31.000000000003254
2018.08.27,-78.00000000000028,122.99999999999534,97.00000000000264,-190.99999999999673,,-48.999999999999034
2018.08.27,-198.99999999999363,70.0000000000034,95.00000000000064,-142.99999999999312,,-176.99999999998272
2018.08.27,-316.0000000000052,9.00000000000345,75.00000000000284,-226.99999999999943,,-458.9999999999983
2018.08.27,-371.99999999999454,-19.999999999997797,93.99999999999409,-180.99999999999784,,-478.9999999999961
2018.08.27,-424.00000000000216,-51.99999999999649,75.00000000000284,-186.99999999999272,,-587.9999999999885
2018.08.27,-436.9999999999985,-48.99999999999905,98.99999999999353,-212.00000000000108,,-599.0000000000051
2018.08.27,-412.9999999999967,-104.00000000000409,73.99999999999629,-108.99999999999244,,-551.9999999999969
2018.08.27,-503.99999999999335,-204.99999999999963,58.99999999999794,124.99999999999733,,-524.9999999999977
2018.08.27,-530.0000000000082,-227.99999999999488,85.00000000000173,13.00000000000745,,-659.9999999999939
2018.08.27,-482.00000000000466,-217.0000000000005,85.99999999999719,-29.999999999996696,,-643.0000000000048
2018.08.27,-536.0000000000032,-224.000000000002,102.00000000000209,82.00000000000429,,-575.9999999999989
2018.08.27,-595.9999999999966,-263.99999999999756,117.99999999999588,21.00000000000435,,-720.9999999999939
2018.08.27,-574.9999999999922,-307.99999999999716,124.99999999999733,14.999999999998348,,-742.9999999999937
2018.08.27,-563.0000000000024,-253.0000000000032,158.99999999999804,14.999999999998348,,-642.0000000000092
2018.08.27,-523.9999999999911,-224.000000000002,153.00000000000313,6.0000000000060005,,-588.999999999984
2018.08.27,-571.9999999999948,-243.99999999999977,131.99999999999878,9.999999999998899,,-673.9999999999969
2018.08.27,-564.9999999999933,-234.00000000000088,125.99999999999278,91.00000000000774,,-581.9999999999936
2018.08.27,-557.9999999999918,-248.00000000000378,136.00000000000279,75.9999999999983,,-593.9999999999944
2018.08.27,-577.0000000000052,-265.99999999999955,117.00000000000044,74.00000000000739,,-651.9999999999969
2018.08.27,-585.9999999999976,-256.99999999999613,93.99999999999409,80.00000000000229,,-668.9999999999974
2018.08.27,-553.0000000000035,-260.00000000000466,180.99999999999784,40.00000000000669,,-592.0000000000036
2018.08.28,-577.9999999999897,-219.99999999999798,95.00000000000064,60.99999999999994,,-641.999999999987
2018.08.28,-571.9999999999948,-249.99999999999466,78.99999999999574,87.99999999999919,,-654.9999999999944
2018.08.28,-587.0000000000042,-256.0000000000007,76.99999999999375,92.00000000000318,,-674.000000000008
2018.08.28,-588.9999999999951,-263.99999999999756,95.99999999999609,50.0000000000056,,-706.999999999991
2018.08.28,-524.9999999999977,-217.0000000000005,114.00000000000298,87.99999999999919,,-539.999999999996
2018.08.28,-609.9999999999994,-265.0000000000041,70.99999999999883,53.00000000000304,,-751.0000000000016
2018.08.28,-578.9999999999961,-248.99999999999923,32.999999999994145,102.99999999999754,,-692.0000000000036
2018.08.28,-560.9999999999893,-265.0000000000041,34.99999999999615,101.00000000000664,,-689.9999999999907
2018.08.28,-414.00000000000324,-119.00000000000244,121.99999999999989,187.00000000000384,,-224.00000000000196
2018.08.28,-443.99999999999994,-168.00000000000148,49.99999999999449,141.00000000000225,,-421.00000000000455
